[1740780445.4652658]	Q_Header<(2621443, 60518, 257, 173, 250, 8, 58, 0, 15)>	Q_Data<(0, 0, 0, 0, 60, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7771937798953271, y=-0.6230855425593996, z=0.06738039367083722, w=-0.05651652585072035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.07)>	COMP<175>
[1740780447.445683]	Q_Header<(2621443, 60716, 257, 173, 250, 8, 58, 198, 99)>	Q_Data<(0, 0, 28, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 11, 20, 11, 0, 0, 2, 0, 0, 76, 96, 166, 179, 146, 93, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 88, 115, 74, 211, 253, 253, 253, 253, 89, 253, 253, 253, 166, 0, 93, 253, 253, 253, 253, 115, 0, 0, 61, 220, 253, 253, 185, 253, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 253, 253, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 204, 253, 253, 253, 206, 82, 0, 0, 0, 209, 253, 253, 253, 253, 246, 186, 253, 253, 157, 253, 0, 97, 60, 253, 253, 0, 253, 253, 253, 214)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7685062134585072, y=-0.633921494160913, z=0.06726184157185885, w=-0.05493253848881395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.0033333333333333335, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=-0.27)>	COMP<171>
[1740780447.4555838]	Q_Header<(2621443, 60717, 257, 173, 250, 8, 58, 199, 89)>	Q_Data<(0, 0, 57, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 0, 12, 0, 0, 0, 0, 0, 0, 25, 0, 61, 95, 66, 65, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 82, 201, 178, 181, 253, 253, 215, 149, 140, 253, 253, 253, 91, 0, 156, 250, 126, 253, 253, 104, 0, 0, 46, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 253, 253, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 253, 253, 208, 143, 100, 0, 0, 0, 253, 253, 253, 253, 253, 206, 206, 253, 253, 253, 253, 0, 213, 0, 253, 253, 64, 160, 253, 99, 146)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7685062134585072, y=-0.633921494160913, z=0.06726184157185885, w=-0.05493253848881395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.0033333333333333335, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=-0.27)>	COMP<171>
[1740780447.465549]	Q_Header<(2621443, 60718, 257, 173, 250, 8, 58, 200, 77)>	Q_Data<(0, 0, 68, 0, 81, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 29, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 73, 164, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 80, 217, 253, 125, 223, 253, 202, 0, 0, 0, 0, 213, 253, 116, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 238, 215, 253, 253, 167, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 229, 82, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 245, 209, 253, 253, 253, 253, 50, 160, 0, 253, 183, 154, 0, 0, 25, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7685062134585072, y=-0.633921494160913, z=0.06726184157185885, w=-0.05493253848881395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.0033333333333333335, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=-0.27)>	COMP<171>
[1740780447.4756186]	Q_Header<(2621443, 60719, 257, 173, 250, 8, 58, 201, 76)>	Q_Data<(0, 0, 74, 0, 30, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 162, 253, 247, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 100, 253, 253, 152, 174, 213, 107, 0, 0, 0, 0, 127, 139, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 145, 253, 253, 245, 253, 253, 116, 121, 245, 146, 51, 69, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 229, 253, 253, 253, 253, 211, 0, 0, 253, 242, 204, 0, 0, 0, 115, 0, 96, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7681354322632845, y=-0.6344060137421199, z=0.06707833452978544, w=-0.05474910470720431)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0011111111111111111, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=-0.19)>	COMP<173>
[1740780447.4855928]	Q_Header<(2621443, 60720, 257, 173, 250, 8, 58, 202, 94)>	Q_Data<(0, 0, 0, 0, 42, 20, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 18, 0, 17, 0, 137, 253, 253, 253, 253, 253, 253, 223, 253, 253, 253, 253, 253, 253, 253, 253, 243, 93, 253, 253, 157, 97, 40, 169, 83, 0, 0, 0, 0, 104, 253, 253, 253, 253, 253, 178, 253, 253, 203, 175, 253, 253, 0, 88, 142, 96, 89, 185, 147, 87, 118, 48, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 0, 253, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7681354322632845, y=-0.6344060137421199, z=0.06707833452978544, w=-0.05474910470720431)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0011111111111111111, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=-0.19)>	COMP<173>
[1740780447.4956083]	Q_Header<(2621443, 60721, 257, 173, 250, 8, 58, 203, 97)>	Q_Data<(0, 0, 0, 0, 70, 66, 23, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 19, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 13, 0, 0, 24, 0, 52, 91, 228, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 249, 253, 216, 253, 253, 208, 144, 59, 253, 157, 0, 0, 0, 0, 219, 253, 253, 253, 198, 253, 107, 253, 253, 206, 126, 253, 253, 0, 0, 34, 0, 103, 155, 247, 212, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 144, 129, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7681354322632845, y=-0.6344060137421199, z=0.06707833452978544, w=-0.05474910470720431)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0011111111111111111, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=-0.19)>	COMP<173>
[1740780447.5055099]	Q_Header<(2621443, 60722, 257, 173, 250, 8, 58, 204, 84)>	Q_Data<(0, 0, 20, 0, 81, 41, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 62, 42, 17, 28, 0, 16, 0, 0, 15, 40, 104, 0, 151, 169, 123, 114, 68, 140, 112, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 253, 253, 75, 228, 253, 190, 167, 253, 123, 0, 0, 0, 0, 181, 253, 253, 253, 253, 253, 0, 253, 253, 253, 134, 199, 222, 0, 0, 0, 33, 111, 127, 230, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7681354322632845, y=-0.6344060137421199, z=0.06707833452978544, w=-0.05474910470720431)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0011111111111111111, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.14, z=-0.19)>	COMP<173>
[1740780447.5156872]	Q_Header<(2621443, 60723, 257, 173, 250, 8, 58, 205, 90)>	Q_Data<(0, 0, 14, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 83, 57, 0, 71, 0, 0, 36, 0, 113, 143, 115, 192, 253, 124, 253, 253, 247, 185, 137, 232, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 87, 253, 253, 126, 165, 253, 168, 182, 195, 45, 26, 11, 0, 0, 77, 115, 253, 253, 227, 253, 0, 210, 253, 253, 253, 183, 230, 57, 65, 0, 115, 129, 0, 130, 128, 0, 29, 162, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7677477924844843, y=-0.6348765829893955, z=0.06701542858319133, w=-0.054808610990624604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.16)>	COMP<167>
[1740780447.527085]	Q_Header<(2621443, 60724, 257, 173, 250, 8, 58, 206, 86)>	Q_Data<(0, 0, 0, 0, 20, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41, 87, 20, 99, 94, 56, 0, 55, 74, 136, 236, 253, 253, 253, 203, 253, 253, 253, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 209, 0, 253, 216, 143, 88, 236, 104, 143, 45, 0, 139, 179, 107, 0, 0, 40, 241, 215, 70, 219, 0, 45, 212, 253, 253, 146, 155, 131, 171, 0, 141, 114, 0, 0, 0, 0, 185, 253, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7677477924844843, y=-0.6348765829893955, z=0.06701542858319133, w=-0.054808610990624604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.16)>	COMP<167>
[1740780447.5357652]	Q_Header<(2621443, 60725, 257, 173, 250, 8, 58, 207, 93)>	Q_Data<(0, 0, 0, 36, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 17, 0, 29, 160, 253, 220, 253, 134, 119, 198, 178, 220, 253, 253, 253, 233, 253, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 249, 0, 178, 0, 110, 0, 40, 0, 82, 0, 15, 157, 220, 138, 0, 0, 0, 125, 79, 61, 28, 0, 0, 151, 253, 253, 119, 0, 199, 193, 0, 80, 0, 0, 0, 0, 0, 233, 253, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7677477924844843, y=-0.6348765829893955, z=0.06701542858319133, w=-0.054808610990624604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.16)>	COMP<167>
[1740780447.545597]	Q_Header<(2621443, 60726, 257, 173, 250, 8, 58, 208, 80)>	Q_Data<(0, 0, 0, 79, 27, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 43, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 64, 184, 250, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 253, 168, 235, 185, 144, 253, 143, 253, 218, 253, 253, 253, 253, 253, 253, 85, 227, 253, 253, 253, 253, 253, 253, 185, 0, 91, 0, 67, 0, 0, 0, 0, 0, 0, 119, 181, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 209, 178, 114, 0, 170, 156, 0, 0, 0, 0, 0, 0, 0, 213, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7672951221252277, y=-0.6353943378668061, z=0.06714061207045982, w=-0.054994264977713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.1, z=-0.27)>	COMP<167>
[1740780447.55557]	Q_Header<(2621443, 60727, 257, 173, 250, 8, 58, 209, 78)>	Q_Data<(0, 0, 0, 79, 36, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 88, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 0, 0, 0, 0, 19, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 95, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 249, 253, 12, 213, 253, 253, 253, 253, 253, 253, 253, 195, 253, 253, 116, 253, 253, 253, 253, 253, 253, 253, 50, 31, 99, 0, 6, 0, 0, 0, 0, 0, 0, 63, 93, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 46, 80, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 90, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7672951221252277, y=-0.6353943378668061, z=0.06714061207045982, w=-0.054994264977713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.1, z=-0.27)>	COMP<167>
[1740780447.5654986]	Q_Header<(2621443, 60728, 257, 173, 250, 8, 58, 210, 66)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 114, 75, 45, 25, 0, 0, 0, 0, 0, 6, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 159, 167, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 187, 242, 253, 253, 98, 251, 233, 253, 253, 253, 253, 253, 253, 253, 199, 185, 76, 253, 253, 253, 156, 253, 253, 253, 221, 60, 119, 102, 70, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7672951221252277, y=-0.6353943378668061, z=0.06714061207045982, w=-0.054994264977713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.1, z=-0.27)>	COMP<167>
[1740780447.5755985]	Q_Header<(2621443, 60729, 257, 173, 250, 8, 58, 211, 74)>	Q_Data<(0, 0, 55, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 109, 95, 73, 54, 0, 0, 0, 0, 0, 8, 0, 15, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 108, 250, 197, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 166, 253, 253, 253, 169, 251, 248, 165, 112, 253, 253, 253, 253, 253, 140, 154, 0, 253, 253, 253, 0, 123, 163, 253, 211, 79, 109, 129, 110, 0, 0, 0, 0, 0, 96, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7670177749625036, y=-0.6356720081351536, z=0.06738184320510893, w=-0.055358090386805975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.17)>	COMP<173>
[1740780447.5855234]	Q_Header<(2621443, 60730, 257, 173, 250, 8, 58, 212, 89)>	Q_Data<(0, 0, 58, 0, 43, 0, 0, 0, 48, 75, 0, 0, 0, 0, 0, 0, 140, 86, 104, 94, 73, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 18, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 168, 253, 253, 253, 253, 253, 253, 216, 253, 253, 219, 253, 253, 253, 253, 253, 253, 239, 253, 253, 160, 182, 206, 98, 234, 253, 253, 192, 73, 253, 89, 136, 0, 180, 253, 167, 0, 79, 64, 169, 108, 64, 60, 125, 137, 0, 0, 0, 0, 0, 93, 181, 117, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7670177749625036, y=-0.6356720081351536, z=0.06738184320510893, w=-0.055358090386805975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.17)>	COMP<173>
[1740780447.59557]	Q_Header<(2621443, 60731, 257, 173, 250, 8, 58, 213, 85)>	Q_Data<(0, 0, 55, 0, 15, 0, 0, 34, 74, 94, 0, 0, 0, 0, 0, 0, 138, 106, 98, 102, 76, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 0, 0, 0, 71, 200, 253, 253, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 253, 253, 140, 253, 253, 89, 43, 84, 0, 182, 253, 253, 132, 247, 104, 0, 83, 0, 0, 132, 91, 111, 109, 0, 0, 0, 0, 0, 110, 113, 0, 0, 0, 0, 0, 0, 132, 116, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 60, 207, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7670177749625036, y=-0.6356720081351536, z=0.06738184320510893, w=-0.055358090386805975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.17)>	COMP<173>
[1740780447.6055918]	Q_Header<(2621443, 60732, 257, 173, 250, 8, 58, 214, 97)>	Q_Data<(0, 0, 55, 0, 40, 0, 72, 0, 75, 93, 0, 0, 0, 0, 0, 66, 148, 108, 82, 94, 64, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 18, 0, 0, 19, 0, 0, 21, 0, 0, 0, 22, 30, 0, 0, 0, 75, 185, 223, 214, 253, 253, 227, 253, 253, 253, 253, 253, 253, 203, 253, 253, 253, 147, 161, 153, 114, 102, 84, 46, 0, 98, 139, 253, 210, 235, 164, 0, 0, 0, 0, 0, 0, 84, 85, 0, 0, 0, 0, 0, 68, 56, 0, 0, 0, 83, 187, 163, 205, 174, 95, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 120, 253, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7670177749625036, y=-0.6356720081351536, z=0.06738184320510893, w=-0.055358090386805975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=-0.17)>	COMP<173>
