[1740780365.4749982]	Q_Header<(2621443, 52518, 257, 173, 250, 8, 58, 0, 85)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 77, 253, 232, 253, 253, 253, 213, 81, 154, 253, 253, 205, 128, 52, 33, 56, 97, 85, 0, 0, 44, 101, 97, 61, 110, 123, 0, 0, 50, 54, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 224, 253, 253, 232, 176, 0, 0, 106, 204, 166, 132, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 85, 54, 45, 88, 105, 0, 21, 0, 108, 152, 65, 0, 114, 62, 186, 253, 253, 253, 253, 195, 227, 253, 253, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.10577243890802235, y=-0.9901594208914289, z=0.09088007012928175, w=0.01171858526851719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.027777777777777776, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.06)>	COMP<61>
[1740780367.3448207]	Q_Header<(2621443, 52705, 257, 173, 250, 8, 58, 187, 36)>	Q_Data<(0, 0, 0, 22, 77, 81, 75, 44, 50, 67, 0, 0, 0, 0, 0, 50, 138, 104, 91, 73, 47, 23, 30, 0, 11, 5, 0, 0, 20, 34, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18670032310047072, y=-0.9784219939926925, z=0.08849802827580339, w=0.0012206624589765984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.08555555555555555, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.11, z=-0.05)>	COMP<70>
[1740780367.3547473]	Q_Header<(2621443, 52706, 257, 173, 250, 8, 58, 188, 31)>	Q_Data<(0, 0, 44, 60, 64, 79, 69, 83, 89, 0, 0, 0, 0, 0, 0, 0, 134, 86, 78, 82, 26, 14, 18, 0, 0, 19, 0, 0, 20, 19, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18670032310047072, y=-0.9784219939926925, z=0.08849802827580339, w=0.0012206624589765984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.08555555555555555, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.11, z=-0.05)>	COMP<70>
[1740780367.3647604]	Q_Header<(2621443, 52707, 257, 173, 250, 8, 58, 189, 37)>	Q_Data<(0, 0, 69, 28, 65, 68, 73, 73, 86, 0, 0, 0, 0, 0, 103, 0, 113, 67, 47, 72, 5, 16, 0, 0, 0, 3, 0, 33, 35, 44, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18670032310047072, y=-0.9784219939926925, z=0.08849802827580339, w=0.0012206624589765984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.08555555555555555, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.11, z=-0.05)>	COMP<70>
[1740780367.3749363]	Q_Header<(2621443, 52708, 257, 173, 250, 8, 58, 190, 46)>	Q_Data<(0, 0, 53, 0, 82, 68, 47, 32, 78, 0, 29, 52, 0, 0, 33, 0, 83, 56, 27, 39, 10, 13, 0, 0, 0, 0, 18, 68, 93, 117, 59, 12, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1879240499438566, y=-0.9781938124229262, z=0.08843843727465028, w=0.0002441364728078683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.08, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.02)>	COMP<71>
[1740780367.3848147]	Q_Header<(2621443, 52709, 257, 173, 250, 8, 58, 191, 37)>	Q_Data<(0, 0, 62, 40, 65, 84, 81, 77, 52, 0, 66, 91, 0, 0, 0, 0, 74, 60, 47, 18, 32, 0, 14, 0, 0, 0, 14, 80, 150, 212, 136, 21, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1879240499438566, y=-0.9781938124229262, z=0.08843843727465028, w=0.0002441364728078683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.08, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.02)>	COMP<71>
[1740780367.3947704]	Q_Header<(2621443, 52710, 257, 173, 250, 8, 58, 192, 37)>	Q_Data<(0, 0, 28, 60, 78, 63, 23, 26, 91, 0, 0, 8, 0, 0, 0, 0, 86, 45, 24, 19, 34, 20, 16, 0, 0, 0, 0, 75, 179, 253, 173, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1879240499438566, y=-0.9781938124229262, z=0.08843843727465028, w=0.0002441364728078683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.08, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.02)>	COMP<71>
[1740780367.4047203]	Q_Header<(2621443, 52711, 257, 173, 250, 8, 58, 193, 28)>	Q_Data<(0, 0, 0, 0, 60, 81, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 103, 31, 4, 30, 28, 26, 0, 0, 0, 0, 0, 45, 167, 253, 165, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1879240499438566, y=-0.9781938124229262, z=0.08843843727465028, w=0.0002441364728078683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.08, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.02)>	COMP<71>
[1740780367.41481]	Q_Header<(2621443, 52712, 257, 173, 250, 8, 58, 194, 31)>	Q_Data<(0, 0, 69, 0, 59, 84, 88, 90, 0, 0, 0, 74, 88, 0, 0, 0, 110, 46, 22, 29, 13, 15, 0, 0, 0, 0, 0, 0, 119, 186, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18914735803609567, y=-0.9779632519562312, z=0.0883786300213832, w=-0.0006103496548438066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.07, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=0.11)>	COMP<70>
[1740780367.4247997]	Q_Header<(2621443, 52713, 257, 173, 250, 8, 58, 195, 40)>	Q_Data<(0, 0, 23, 0, 81, 0, 86, 70, 0, 81, 0, 105, 114, 86, 0, 0, 100, 52, 28, 22, 0, 12, 0, 0, 0, 8, 0, 0, 60, 104, 55, 0, 0, 0, 0, 17, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18914735803609567, y=-0.9779632519562312, z=0.0883786300213832, w=-0.0006103496548438066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.07, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=0.11)>	COMP<70>
[1740780367.434866]	Q_Header<(2621443, 52714, 257, 173, 250, 8, 58, 196, 34)>	Q_Data<(0, 0, 0, 51, 69, 0, 72, 74, 0, 47, 0, 89, 60, 51, 0, 0, 76, 43, 22, 0, 7, 11, 0, 0, 11, 19, 0, 0, 31, 64, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18914735803609567, y=-0.9779632519562312, z=0.0883786300213832, w=-0.0006103496548438066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.07, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=0.11)>	COMP<70>
[1740780367.4448347]	Q_Header<(2621443, 52715, 257, 173, 250, 8, 58, 197, 37)>	Q_Data<(0, 0, 0, 0, 57, 0, 75, 73, 0, 0, 0, 47, 59, 0, 0, 0, 37, 29, 0, 0, 6, 16, 0, 0, 32, 35, 0, 0, 13, 50, 9, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19036824421283935, y=-0.9777200718324699, z=0.08843975180006548, w=-0.001342770558731153)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.06, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.06)>	COMP<70>
[1740780367.4547837]	Q_Header<(2621443, 52716, 257, 173, 250, 8, 58, 198, 28)>	Q_Data<(0, 0, 0, 0, 65, 70, 75, 85, 0, 0, 0, 0, 0, 0, 0, 0, 28, 24, 0, 0, 8, 19, 0, 0, 32, 27, 0, 0, 0, 30, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19036824421283935, y=-0.9777200718324699, z=0.08843975180006548, w=-0.001342770558731153)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.06, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.06)>	COMP<70>
[1740780367.4647415]	Q_Header<(2621443, 52717, 257, 173, 250, 8, 58, 199, 32)>	Q_Data<(0, 0, 0, 0, 0, 63, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 42, 24, 0, 0, 0, 18, 0, 0, 24, 19, 0, 0, 0, 31, 20, 0, 0, 0, 0, 0, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19036824421283935, y=-0.9777200718324699, z=0.08843975180006548, w=-0.001342770558731153)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.06, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.06)>	COMP<70>
[1740780367.4748204]	Q_Header<(2621443, 52718, 257, 173, 250, 8, 58, 200, 31)>	Q_Data<(0, 0, 69, 0, 62, 39, 57, 59, 58, 0, 0, 0, 0, 0, 0, 0, 36, 27, 5, 0, 0, 0, 0, 0, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19158463434598866, y=-0.9774539404431374, z=0.08874293034057582, w=-0.0019530768713194129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.051111111111111114, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.05)>	COMP<67>
[1740780367.4847333]	Q_Header<(2621443, 52719, 257, 173, 250, 8, 58, 201, 22)>	Q_Data<(0, 0, 60, 75, 61, 41, 37, 0, 25, 0, 0, 0, 0, 0, 0, 0, 26, 22, 0, 0, 0, 0, 0, 0, 18, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19158463434598866, y=-0.9774539404431374, z=0.08874293034057582, w=-0.0019530768713194129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.051111111111111114, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.05)>	COMP<67>
[1740780367.4948099]	Q_Header<(2621443, 52720, 257, 173, 250, 8, 58, 202, 28)>	Q_Data<(0, 0, 0, 79, 80, 72, 87, 77, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 6, 4, 15, 0, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19158463434598866, y=-0.9774539404431374, z=0.08874293034057582, w=-0.0019530768713194129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.051111111111111114, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.05)>	COMP<67>
[1740780367.5047262]	Q_Header<(2621443, 52721, 257, 173, 250, 8, 58, 203, 25)>	Q_Data<(0, 0, 0, 79, 81, 70, 86, 32, 0, 0, 0, 0, 0, 0, 0, 0, 23, 28, 12, 15, 24, 10, 0, 0, 0, 0, 0, 0, 11, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19158463434598866, y=-0.9774539404431374, z=0.08874293034057582, w=-0.0019530768713194129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.051111111111111114, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.05)>	COMP<67>
