[1740780342.9746475]	Q_Header<(2621443, 50268, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 63, 68, 81, 79, 0, 79, 49, 0, 68, 108, 0, 52, 74, 50, 63, 55, 132, 151, 104, 75, 55, 77, 36, 52, 18, 0, 0, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33392646223060346, y=-0.9385463735551067, z=0.08673176801858663, w=-0.010070894949378463)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.06888888888888889, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.15, z=0.06)>	COMP<94>
[1740780344.8148153]	Q_Header<(2621443, 50451, 257, 173, 250, 8, 58, 183, 98)>	Q_Data<(0, 0, 63, 0, 66, 0, 0, 0, 89, 0, 0, 94, 123, 98, 0, 0, 69, 80, 116, 145, 187, 222, 253, 114, 68, 0, 0, 0, 0, 0, 0, 33, 79, 89, 29, 143, 131, 60, 44, 56, 0, 0, 88, 46, 67, 104, 253, 253, 253, 83, 202, 107, 115, 36, 139, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 126, 135, 155, 65, 77, 79, 0, 80, 119, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 253, 253, 253, 253, 156, 0, 25, 114, 70, 100, 54, 0, 67, 73, 0, 0, 76, 178, 34, 160, 87, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3217127641280794, y=-0.9417010506037067, z=0.09814344995597643, w=-0.00823965531346817)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.05333333333333334, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.03, z=0.0)>	COMP<91>
[1740780344.8162246]	Q_Header<(2621443, 50452, 257, 173, 250, 8, 58, 184, 102)>	Q_Data<(0, 0, 33, 0, 68, 0, 65, 0, 63, 0, 0, 104, 69, 54, 0, 0, 135, 68, 114, 172, 232, 253, 253, 184, 113, 15, 0, 0, 0, 0, 16, 40, 76, 91, 32, 123, 109, 36, 71, 76, 0, 0, 55, 27, 53, 119, 253, 253, 245, 192, 203, 58, 101, 0, 85, 108, 239, 253, 106, 253, 253, 253, 253, 253, 253, 253, 253, 76, 151, 128, 96, 0, 43, 17, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 253, 253, 216, 253, 209, 110, 0, 55, 95, 0, 120, 83, 0, 114, 172, 0, 0, 194, 253, 71, 193, 176, 148, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3217127641280794, y=-0.9417010506037067, z=0.09814344995597643, w=-0.00823965531346817)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.05333333333333334, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.03, z=0.0)>	COMP<91>
[1740780344.8346202]	Q_Header<(2621443, 50453, 257, 173, 250, 8, 58, 185, 102)>	Q_Data<(0, 0, 58, 0, 67, 0, 62, 0, 0, 0, 0, 34, 0, 0, 0, 0, 224, 161, 130, 152, 204, 253, 253, 186, 124, 34, 0, 0, 0, 0, 0, 36, 53, 69, 23, 81, 61, 57, 96, 72, 0, 0, 0, 0, 34, 131, 213, 253, 207, 215, 182, 15, 69, 60, 91, 98, 238, 232, 252, 253, 253, 253, 253, 253, 253, 253, 253, 105, 178, 155, 27, 96, 72, 0, 36, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 253, 253, 68, 105, 46, 0, 0, 60, 0, 0, 0, 0, 0, 124, 151, 61, 0, 216, 253, 159, 101, 136, 59, 0, 63, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3217127641280794, y=-0.9417010506037067, z=0.09814344995597643, w=-0.00823965531346817)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.05333333333333334, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.03, z=0.0)>	COMP<91>
[1740780344.8374393]	Q_Header<(2621443, 50454, 257, 173, 250, 8, 58, 186, 95)>	Q_Data<(0, 0, 47, 0, 64, 0, 59, 0, 0, 0, 0, 0, 12, 31, 0, 0, 253, 194, 218, 166, 131, 253, 253, 151, 118, 40, 0, 22, 0, 0, 0, 35, 38, 28, 0, 31, 0, 52, 85, 65, 0, 0, 0, 0, 0, 113, 140, 153, 116, 163, 131, 0, 0, 72, 91, 22, 155, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 117, 108, 0, 96, 66, 32, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 227, 253, 253, 253, 176, 58, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 146, 211, 103, 57, 0, 0, 0, 24, 88, 79, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3217127641280794, y=-0.9417010506037067, z=0.09814344995597643, w=-0.00823965531346817)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.05333333333333334, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.03, z=0.0)>	COMP<91>
[1740780344.8546271]	Q_Header<(2621443, 50455, 257, 173, 250, 8, 58, 187, 96)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 38, 0, 0, 0, 63, 82, 115, 0, 0, 235, 189, 253, 253, 87, 205, 253, 81, 90, 33, 11, 16, 0, 0, 0, 0, 0, 0, 0, 27, 8, 0, 56, 36, 0, 0, 0, 0, 0, 73, 73, 26, 0, 75, 53, 0, 0, 54, 62, 31, 47, 130, 232, 253, 253, 253, 253, 253, 253, 253, 253, 120, 63, 77, 0, 65, 43, 0, 41, 44, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 81, 232, 253, 253, 253, 177, 99, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 74, 0, 0, 0, 60, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32121914664304557, y=-0.9418684915438873, z=0.09820285140578763, w=-0.00762918360828058)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.035555555555555556, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.01)>	COMP<91>
[1740780344.864498]	Q_Header<(2621443, 50456, 257, 173, 250, 8, 58, 188, 70)>	Q_Data<(0, 0, 0, 0, 72, 0, 61, 0, 0, 0, 0, 84, 101, 59, 33, 0, 221, 212, 253, 253, 148, 107, 74, 116, 69, 23, 0, 11, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 164, 253, 253, 253, 253, 253, 253, 253, 253, 78, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 14, 180, 232, 253, 228, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32121914664304557, y=-0.9418684915438873, z=0.09820285140578763, w=-0.00762918360828058)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.035555555555555556, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.01)>	COMP<91>
[1740780344.8746533]	Q_Header<(2621443, 50457, 257, 173, 250, 8, 58, 189, 53)>	Q_Data<(0, 0, 19, 0, 71, 0, 54, 0, 0, 0, 0, 67, 24, 0, 0, 0, 220, 235, 253, 253, 169, 154, 197, 170, 66, 14, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 109, 253, 253, 253, 253, 253, 253, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 108, 145, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32055988283635384, y=-0.9421482009638154, z=0.09771827349981008, w=-0.007019113961572866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.02, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<91>
[1740780344.8853238]	Q_Header<(2621443, 50458, 257, 173, 250, 8, 58, 190, 52)>	Q_Data<(0, 0, 21, 0, 65, 0, 0, 0, 0, 0, 54, 0, 82, 0, 132, 0, 168, 173, 251, 251, 157, 143, 204, 165, 131, 76, 37, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 137, 224, 253, 253, 253, 177, 77, 9, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32055988283635384, y=-0.9421482009638154, z=0.09771827349981008, w=-0.007019113961572866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.02, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<91>
[1740780344.8942742]	Q_Header<(2621443, 50459, 257, 173, 250, 8, 58, 191, 48)>	Q_Data<(0, 0, 0, 0, 53, 35, 32, 0, 0, 0, 86, 0, 113, 36, 115, 0, 70, 80, 173, 191, 129, 96, 156, 154, 180, 93, 40, 11, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 0, 74, 129, 175, 127, 89, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32055988283635384, y=-0.9421482009638154, z=0.09771827349981008, w=-0.007019113961572866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.02, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<91>
[1740780344.9045467]	Q_Header<(2621443, 50460, 257, 173, 250, 8, 58, 192, 49)>	Q_Data<(0, 0, 0, 0, 39, 0, 66, 0, 0, 52, 100, 84, 120, 72, 143, 122, 148, 82, 120, 128, 97, 50, 110, 169, 179, 77, 33, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 41, 24, 97, 151, 151, 100, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32055988283635384, y=-0.9421482009638154, z=0.09771827349981008, w=-0.007019113961572866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.02, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<91>
[1740780344.9092379]	Q_Header<(2621443, 50461, 257, 173, 250, 8, 58, 193, 62)>	Q_Data<(0, 0, 44, 0, 73, 85, 0, 80, 81, 91, 82, 108, 121, 98, 119, 132, 174, 102, 94, 79, 66, 42, 101, 155, 141, 57, 20, 0, 0, 0, 8, 0, 14, 22, 0, 0, 0, 0, 0, 0, 0, 0, 26, 114, 145, 49, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 53, 55, 0, 49, 91, 138, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32001686458711637, y=-0.942410907729368, z=0.09698775468795115, w=-0.006653030371923647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=0.0077777777777777776, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.04, z=-0.07)>	COMP<90>
[1740780344.9247031]	Q_Header<(2621443, 50462, 257, 173, 250, 8, 58, 194, 61)>	Q_Data<(0, 0, 67, 0, 71, 58, 0, 89, 77, 87, 54, 91, 117, 82, 18, 110, 159, 103, 37, 42, 35, 43, 82, 118, 88, 17, 0, 0, 0, 15, 0, 0, 37, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 201, 98, 30, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 31, 31, 27, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32001686458711637, y=-0.942410907729368, z=0.09698775468795115, w=-0.006653030371923647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=0.0077777777777777776, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.04, z=-0.07)>	COMP<90>
[1740780344.9366333]	Q_Header<(2621443, 50463, 257, 173, 250, 8, 58, 195, 55)>	Q_Data<(0, 0, 11, 0, 61, 0, 0, 85, 82, 89, 0, 104, 82, 107, 0, 0, 131, 91, 55, 38, 17, 8, 32, 66, 40, 19, 0, 0, 0, 7, 0, 30, 54, 28, 10, 10, 0, 0, 0, 0, 0, 0, 0, 125, 207, 117, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32001686458711637, y=-0.942410907729368, z=0.09698775468795115, w=-0.006653030371923647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=0.0077777777777777776, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.04, z=-0.07)>	COMP<90>
[1740780344.944656]	Q_Header<(2621443, 50464, 257, 173, 250, 8, 58, 196, 49)>	Q_Data<(0, 0, 0, 0, 81, 22, 66, 77, 91, 77, 0, 96, 72, 57, 0, 0, 100, 71, 55, 55, 36, 24, 44, 34, 25, 36, 0, 0, 0, 0, 0, 39, 71, 67, 27, 0, 0, 0, 0, 0, 0, 0, 0, 66, 154, 98, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 44, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31946236416681595, y=-0.9427008434383783, z=0.0960096100180362, w=-0.006408778799678196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.005555555555555556, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=-0.05)>	COMP<92>
[1740780344.9546814]	Q_Header<(2621443, 50465, 257, 173, 250, 8, 58, 197, 50)>	Q_Data<(0, 0, 9, 0, 72, 3, 66, 87, 86, 81, 86, 52, 107, 0, 0, 0, 61, 23, 46, 49, 37, 51, 76, 74, 47, 16, 0, 0, 0, 2, 0, 54, 86, 85, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 69, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31946236416681595, y=-0.9427008434383783, z=0.0960096100180362, w=-0.006408778799678196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.005555555555555556, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=-0.05)>	COMP<92>
[1740780344.9646447]	Q_Header<(2621443, 50466, 257, 173, 250, 8, 58, 198, 45)>	Q_Data<(0, 0, 49, 0, 56, 35, 71, 72, 77, 80, 98, 86, 119, 69, 0, 0, 82, 91, 71, 60, 37, 63, 79, 77, 48, 0, 0, 0, 0, 4, 0, 46, 74, 66, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 41, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31946236416681595, y=-0.9427008434383783, z=0.0960096100180362, w=-0.006408778799678196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.005555555555555556, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=-0.05)>	COMP<92>
[1740780344.9749937]	Q_Header<(2621443, 50467, 257, 173, 250, 8, 58, 199, 45)>	Q_Data<(0, 0, 62, 0, 27, 85, 0, 71, 48, 60, 95, 58, 116, 71, 0, 0, 135, 116, 58, 56, 47, 67, 66, 56, 35, 0, 17, 0, 0, 0, 0, 17, 38, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31872271260064927, y=-0.9431067321151345, z=0.09448157010835026, w=-0.006225529813340909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.08222222222222222, y=-0.022222222222222223, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.02, z=-0.11)>	COMP<92>
