[1740780053.0024986]	Q_Header<(2621443, 21268, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 182, 247, 206, 253, 253, 253, 253, 253, 253, 253, 239, 248, 173, 188, 253, 136, 32, 0, 0, 0, 50, 26, 48, 125, 180, 143, 158, 126, 26, 0, 0, 32, 0, 32, 47, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 22, 0, 45, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2800842877076138, y=-0.9551795821800295, z=0.09527382286153521, w=-0.010375752649878915)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.05333333333333334, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.06)>	COMP<176>
[1740780054.8836334]	Q_Header<(2621443, 21456, 257, 173, 250, 8, 58, 188, 42)>	Q_Data<(0, 0, 41, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 4, 16, 23, 3, 27, 0, 22, 35, 33, 58, 94, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 98, 238, 253, 25, 123, 140, 201, 104, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27026099379851787, y=-0.9583645267895952, z=0.09204010357907971, w=-0.005004833218491072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.034444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.31)>	COMP<166>
[1740780054.8922052]	Q_Header<(2621443, 21457, 257, 173, 250, 8, 58, 189, 42)>	Q_Data<(0, 0, 47, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 13, 0, 21, 0, 27, 0, 0, 0, 14, 24, 7, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 158, 111, 203, 156, 187, 109, 196, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27026099379851787, y=-0.9583645267895952, z=0.09204010357907971, w=-0.005004833218491072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.034444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.31)>	COMP<166>
[1740780054.904078]	Q_Header<(2621443, 21458, 257, 173, 250, 8, 58, 190, 40)>	Q_Data<(0, 0, 30, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 16, 0, 14, 0, 8, 0, 0, 0, 34, 103, 212, 250, 210, 153, 253, 253, 253, 253, 253, 253, 246, 219, 253, 253, 207, 240, 191, 253, 199, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27026099379851787, y=-0.9583645267895952, z=0.09204010357907971, w=-0.005004833218491072)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.034444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.31)>	COMP<166>
[1740780054.9126542]	Q_Header<(2621443, 21459, 257, 173, 250, 8, 58, 191, 55)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 14, 0, 23, 17, 9, 0, 0, 23, 21, 37, 107, 144, 128, 104, 219, 253, 180, 253, 253, 253, 253, 149, 253, 253, 253, 243, 210, 253, 235, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27032549907012465, y=-0.9584378667640929, z=0.09106471993963107, w=-0.005310074151975807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05444444444444444, y=-0.03888888888888889, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.19)>	COMP<165>
[1740780054.9238648]	Q_Header<(2621443, 21460, 257, 173, 250, 8, 58, 192, 59)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 0, 0, 13, 0, 15, 6, 15, 24, 0, 33, 35, 8, 68, 73, 59, 85, 144, 253, 253, 253, 253, 235, 253, 253, 253, 253, 232, 132, 253, 253, 253, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 122, 149, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 188, 230, 64, 108, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27032549907012465, y=-0.9584378667640929, z=0.09106471993963107, w=-0.005310074151975807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05444444444444444, y=-0.03888888888888889, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.19)>	COMP<165>
[1740780054.9331155]	Q_Header<(2621443, 21461, 257, 173, 250, 8, 58, 193, 80)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 4, 11, 0, 3, 0, 20, 0, 28, 0, 23, 36, 18, 23, 36, 24, 42, 74, 167, 228, 253, 253, 253, 253, 253, 253, 253, 163, 210, 253, 253, 220, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 195, 253, 174, 0, 0, 0, 0, 34, 144, 103, 90, 166, 105, 0, 0, 0, 0, 0, 0, 0, 0, 179, 253, 253, 194, 253, 144, 0, 0, 22, 0, 0, 86, 104, 0, 0, 35, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27032549907012465, y=-0.9584378667640929, z=0.09106471993963107, w=-0.005310074151975807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05444444444444444, y=-0.03888888888888889, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.04, z=-0.19)>	COMP<165>
[1740780054.9434814]	Q_Header<(2621443, 21462, 257, 173, 250, 8, 58, 194, 94)>	Q_Data<(0, 0, 17, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 22, 14, 18, 10, 30, 0, 0, 0, 0, 34, 28, 0, 0, 4, 23, 0, 63, 114, 223, 253, 253, 253, 253, 253, 253, 128, 194, 253, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 69, 0, 0, 78, 143, 113, 0, 142, 253, 253, 253, 101, 0, 0, 87, 178, 253, 253, 231, 253, 253, 0, 0, 80, 0, 0, 0, 0, 0, 238, 253, 253, 233, 253, 160, 0, 42, 0, 0, 0, 160, 132, 0, 67, 35, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27050832795031954, y=-0.9584979201560961, z=0.08984392119649602, w=-0.005920421437540838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=-0.15)>	COMP<166>
[1740780054.9527411]	Q_Header<(2621443, 21463, 257, 173, 250, 8, 58, 195, 102)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 23, 31, 0, 16, 20, 37, 0, 19, 0, 0, 6, 16, 0, 0, 5, 16, 0, 0, 10, 124, 253, 253, 253, 253, 253, 253, 253, 201, 163, 164, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 69, 0, 182, 232, 125, 117, 192, 253, 253, 144, 253, 253, 253, 253, 169, 0, 84, 201, 253, 253, 253, 253, 253, 253, 0, 110, 75, 0, 0, 91, 101, 0, 231, 253, 253, 155, 253, 116, 0, 0, 0, 0, 35, 0, 65, 168, 253, 0, 101, 0, 0, 0, 0, 0, 20, 96, 241, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27050832795031954, y=-0.9584979201560961, z=0.08984392119649602, w=-0.005920421437540838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=-0.15)>	COMP<166>
[1740780054.9628136]	Q_Header<(2621443, 21464, 257, 173, 250, 8, 58, 196, 108)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 21, 24, 0, 17, 15, 26, 0, 24, 13, 0, 18, 18, 13, 0, 0, 0, 0, 0, 30, 60, 177, 223, 253, 253, 253, 253, 253, 140, 151, 233, 215, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 44, 78, 178, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 253, 110, 167, 238, 253, 253, 253, 253, 253, 253, 192, 157, 0, 0, 44, 150, 236, 243, 245, 253, 235, 81, 222, 0, 0, 0, 0, 0, 111, 225, 253, 253, 253, 45, 152, 0, 0, 134, 0, 0, 126, 244, 253, 253, 55, 87, 0, 0, 57, 93, 0, 0, 91, 240, 192, 0, 0, 26, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27050832795031954, y=-0.9584979201560961, z=0.08984392119649602, w=-0.005920421437540838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=-0.15)>	COMP<166>
[1740780054.9729538]	Q_Header<(2621443, 21465, 257, 173, 250, 8, 58, 197, 114)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 31, 5, 7, 0, 0, 0, 32, 29, 30, 21, 7, 0, 0, 0, 0, 20, 0, 0, 20, 70, 116, 189, 212, 253, 253, 248, 145, 144, 176, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 33, 0, 98, 171, 197, 163, 108, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 227, 235, 253, 253, 253, 253, 149, 142, 120, 0, 0, 157, 176, 253, 253, 253, 137, 0, 105, 112, 0, 0, 0, 0, 0, 134, 253, 253, 253, 253, 127, 162, 0, 0, 166, 54, 0, 168, 253, 253, 253, 137, 143, 0, 0, 41, 189, 33, 0, 133, 253, 253, 0, 86, 0, 0, 153, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27050832795031954, y=-0.9584979201560961, z=0.08984392119649602, w=-0.005920421437540838)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04777777777777778, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=-0.15)>	COMP<166>
[1740780054.982884]	Q_Header<(2621443, 21466, 257, 173, 250, 8, 58, 198, 124)>	Q_Data<(0, 0, 46, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 15, 0, 0, 0, 0, 29, 17, 22, 0, 0, 0, 10, 0, 0, 22, 0, 0, 2, 25, 56, 65, 98, 159, 128, 206, 151, 75, 97, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 10, 36, 0, 0, 0, 78, 82, 18, 0, 123, 236, 253, 253, 229, 85, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 161, 210, 213, 204, 198, 104, 0, 76, 0, 59, 201, 193, 253, 253, 253, 105, 0, 158, 78, 0, 0, 0, 0, 0, 91, 253, 253, 253, 253, 131, 103, 0, 4, 136, 0, 0, 176, 253, 253, 253, 37, 0, 0, 0, 0, 170, 128, 0, 59, 240, 203, 0, 108, 0, 34, 169, 250, 253, 57, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2708095405782994, y=-0.9584838911971183, z=0.08904915927512708, w=-0.006408609817606815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.051111111111111114, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=-0.15)>	COMP<166>
[1740780054.992811]	Q_Header<(2621443, 21467, 257, 173, 250, 8, 58, 199, 109)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 14, 0, 0, 0, 0, 25, 28, 15, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 39, 27, 0, 45, 0, 122, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 22, 66, 66, 42, 83, 124, 33, 144, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 108, 134, 107, 40, 0, 87, 0, 22, 0, 64, 166, 155, 238, 253, 253, 27, 0, 131, 0, 0, 0, 0, 0, 0, 0, 253, 253, 230, 127, 43, 0, 0, 0, 37, 0, 0, 137, 216, 197, 107, 0, 0, 0, 0, 0, 82, 0, 0, 0, 102, 138, 0, 0, 21, 69, 253, 253, 253, 196, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2708095405782994, y=-0.9584838911971183, z=0.08904915927512708, w=-0.006408609817606815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.051111111111111114, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=-0.15)>	COMP<166>
[1740780055.0027633]	Q_Header<(2621443, 21468, 257, 173, 250, 8, 58, 200, 91)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 23, 20, 0, 11, 0, 0, 0, 7, 20, 9, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 55, 20, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 132, 117, 138, 193, 252, 180, 198, 253, 253, 253, 253, 247, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 220, 104, 123, 27, 161, 54, 40, 0, 0, 0, 0, 23, 64, 137, 227, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 199, 60, 0, 0, 0, 0, 0, 0, 0, 0, 100, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 253, 253, 253, 212, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2708095405782994, y=-0.9584838911971183, z=0.08904915927512708, w=-0.006408609817606815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.051111111111111114, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=-0.15)>	COMP<166>
[1740780055.0127594]	Q_Header<(2621443, 21469, 257, 173, 250, 8, 58, 201, 89)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 20, 18, 0, 9, 0, 0, 0, 0, 0, 31, 27, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 135, 205, 84, 183, 253, 253, 253, 232, 253, 253, 253, 253, 253, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 253, 253, 253, 253, 253, 175, 121, 216, 114, 181, 66, 169, 91, 0, 0, 0, 0, 0, 0, 0, 0, 97, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 253, 253, 150, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27117973918361554, y=-0.9584369670043472, z=0.08837908222774596, w=-0.007019056944883139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.05333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.08, z=0.0)>	COMP<171>
[1740780055.0226414]	Q_Header<(2621443, 21470, 257, 173, 250, 8, 58, 202, 67)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 16, 7, 0, 0, 0, 0, 0, 0, 0, 31, 24, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 31, 156, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 134, 105, 90, 201, 121, 195, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 107, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27117973918361554, y=-0.9584369670043472, z=0.08837908222774596, w=-0.007019056944883139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.05333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.08, z=0.0)>	COMP<171>
[1740780055.032577]	Q_Header<(2621443, 21471, 257, 173, 250, 8, 58, 203, 65)>	Q_Data<(0, 0, 24, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 0, 0, 0, 0, 0, 25, 12, 0, 0, 28, 24, 10, 0, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 191, 0, 147, 87, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 22, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27117973918361554, y=-0.9584369670043472, z=0.08837908222774596, w=-0.007019056944883139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.05333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.08, z=0.0)>	COMP<171>
[1740780055.0433016]	Q_Header<(2621443, 21472, 257, 173, 250, 8, 58, 204, 84)>	Q_Data<(0, 0, 21, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 0, 11, 2, 16, 18, 25, 16, 0, 0, 21, 11, 20, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 106, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 144, 145, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 204, 103, 111, 0, 82, 54, 81, 0, 0, 91, 0, 0, 0, 0, 0, 0, 142, 0, 253, 249, 0, 98, 104, 45, 57, 0, 44, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2718463888069206, y=-0.9582981927834441, z=0.08776719961929766, w=-0.007812379381968082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.052222222222222225, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.05, z=0.11)>	COMP<168>
