[1740779693.0698676]	Q_Header<(2621443, 50804, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 98, 172, 252, 253, 253, 253, 167, 253, 253, 191, 97, 35, 106, 114, 253, 253, 253, 224, 41, 183, 137, 38, 0, 28, 129, 208, 253, 253, 223, 62, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7685279991715546, y=-0.6327905253661593, z=0.04125833286530899, w=0.08508005327550405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.09, z=0.05)>	COMP<165>
[1740779695.08014]	Q_Header<(2621443, 51004, 257, 173, 250, 8, 58, 200, 92)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 11, 25, 0, 0, 17, 18, 30, 0, 0, 0, 0, 0, 25, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 143, 148, 44, 42, 126, 137, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 94, 147, 140, 79, 182, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 78, 253, 253, 253, 253, 0, 198, 167, 0, 42, 207, 253, 62, 253, 253, 253, 253, 253, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 54, 81, 241, 253, 112, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789245153422151, y=-0.6201122924210081, z=0.03546114585596513, w=0.08648613369690634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.021111111111111112, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=0.08)>	COMP<164>
[1740779695.0900834]	Q_Header<(2621443, 51005, 257, 173, 250, 8, 58, 201, 85)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 0, 0, 10, 26, 28, 0, 0, 0, 16, 26, 34, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 32, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 80, 106, 135, 192, 219, 223, 215, 238, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 153, 253, 253, 253, 207, 128, 206, 196, 0, 0, 0, 116, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 253, 0, 0, 0, 253, 253, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789245153422151, y=-0.6201122924210081, z=0.03546114585596513, w=0.08648613369690634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.021111111111111112, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=0.08)>	COMP<164>
[1740779695.1001866]	Q_Header<(2621443, 51006, 257, 173, 250, 8, 58, 202, 97)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 15, 0, 0, 32, 33, 0, 19, 7, 32, 7, 25, 35, 0, 0, 0, 19, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 86, 0, 44, 0, 0, 30, 50, 196, 122, 187, 253, 250, 154, 253, 253, 249, 253, 253, 253, 253, 253, 253, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 240, 253, 220, 253, 253, 235, 247, 162, 183, 0, 160, 253, 253, 0, 253, 253, 253, 253, 253, 253, 253, 207, 253, 253, 161, 193, 252, 37, 164, 60, 0, 0, 253, 253, 198, 0, 68, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789245153422151, y=-0.6201122924210081, z=0.03546114585596513, w=0.08648613369690634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.021111111111111112, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=0.08)>	COMP<164>
[1740779695.1101432]	Q_Header<(2621443, 51007, 257, 173, 250, 8, 58, 203, 94)>	Q_Data<(0, 0, 35, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 0, 11, 0, 0, 43, 15, 0, 30, 15, 19, 0, 0, 0, 0, 0, 0, 0, 12, 0, 10, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 116, 99, 51, 147, 175, 8, 248, 193, 253, 253, 253, 253, 253, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 250, 253, 193, 253, 253, 253, 94, 114, 0, 253, 253, 253, 146, 253, 253, 253, 253, 253, 253, 123, 0, 253, 253, 228, 0, 129, 90, 127, 140, 0, 0, 104, 202, 127, 0, 120, 160, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789172119311514, y=-0.6201064780771429, z=0.035277711055963445, w=0.08666842508558494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.013333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=0.11)>	COMP<166>
[1740779695.1201277]	Q_Header<(2621443, 51008, 257, 173, 250, 8, 58, 204, 100)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 17, 10, 0, 0, 0, 0, 40, 0, 0, 38, 26, 22, 65, 71, 34, 34, 64, 12, 35, 0, 34, 71, 0, 33, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 130, 219, 191, 193, 253, 253, 153, 253, 239, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 81, 147, 217, 185, 174, 253, 246, 0, 59, 0, 253, 253, 253, 198, 253, 253, 253, 201, 101, 97, 0, 0, 85, 150, 153, 0, 101, 150, 189, 183, 0, 0, 0, 0, 0, 0, 115, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 143, 181, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789172119311514, y=-0.6201064780771429, z=0.035277711055963445, w=0.08666842508558494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.013333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=0.11)>	COMP<166>
[1740779695.1299002]	Q_Header<(2621443, 51009, 257, 173, 250, 8, 58, 205, 94)>	Q_Data<(0, 0, 42, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 0, 0, 0, 0, 39, 22, 28, 61, 62, 64, 153, 200, 95, 65, 86, 57, 86, 47, 82, 114, 80, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 29, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 59, 0, 139, 127, 0, 151, 136, 0, 0, 0, 253, 253, 253, 161, 253, 178, 148, 0, 0, 0, 0, 0, 0, 0, 134, 0, 148, 144, 163, 128, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 135, 172, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789172119311514, y=-0.6201064780771429, z=0.035277711055963445, w=0.08666842508558494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.013333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=0.11)>	COMP<166>
[1740779695.140232]	Q_Header<(2621443, 51010, 257, 173, 250, 8, 58, 206, 88)>	Q_Data<(0, 0, 59, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 0, 0, 10, 0, 36, 61, 60, 70, 103, 175, 226, 253, 165, 84, 68, 61, 110, 104, 126, 103, 147, 177, 106, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 119, 117, 97, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 155, 249, 253, 253, 253, 253, 253, 253, 157, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 253, 124, 138, 0, 87, 55, 0, 0, 0, 0, 0, 0, 167, 253, 250, 0, 160, 12, 0, 0, 0, 0, 0, 0, 0, 80, 134, 0, 115, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 75, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789172119311514, y=-0.6201064780771429, z=0.035277711055963445, w=0.08666842508558494)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.013333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=0.11)>	COMP<166>
[1740779695.150153]	Q_Header<(2621443, 51011, 257, 173, 250, 8, 58, 207, 95)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 28, 13, 0, 16, 32, 54, 108, 102, 88, 161, 247, 253, 253, 138, 200, 139, 126, 152, 166, 183, 65, 242, 253, 180, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 185, 164, 167, 253, 224, 253, 253, 253, 253, 253, 253, 253, 125, 184, 253, 253, 18, 97, 111, 142, 203, 253, 253, 253, 253, 253, 253, 253, 208, 252, 253, 253, 253, 253, 0, 253, 253, 185, 0, 114, 28, 54, 0, 0, 0, 0, 0, 0, 0, 103, 206, 38, 38, 99, 0, 0, 0, 0, 0, 0, 0, 0, 26, 124, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 124, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789417939357277, y=-0.6200650121135447, z=0.03515675233560407, w=0.08679323232852255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.02, z=0.25)>	COMP<163>
[1740779695.160034]	Q_Header<(2621443, 51012, 257, 173, 250, 8, 58, 208, 80)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 19, 0, 0, 0, 35, 71, 155, 202, 210, 148, 237, 253, 253, 183, 239, 245, 253, 210, 212, 232, 169, 253, 253, 163, 149, 15, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 191, 154, 156, 253, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 42, 38, 66, 134, 225, 253, 253, 253, 253, 253, 253, 219, 219, 253, 253, 253, 253, 153, 133, 0, 164, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 185, 60, 143, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789417939357277, y=-0.6200650121135447, z=0.03515675233560407, w=0.08679323232852255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.02, z=0.25)>	COMP<163>
[1740779695.1700842]	Q_Header<(2621443, 51013, 257, 173, 250, 8, 58, 209, 81)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 25, 43, 25, 54, 65, 224, 253, 253, 126, 124, 235, 253, 253, 253, 253, 253, 230, 232, 253, 226, 253, 253, 188, 253, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 125, 106, 119, 159, 211, 253, 253, 190, 186, 253, 253, 253, 253, 253, 253, 133, 22, 0, 63, 0, 0, 205, 249, 253, 253, 253, 253, 208, 127, 136, 178, 253, 253, 135, 61, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 41, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789417939357277, y=-0.6200650121135447, z=0.03515675233560407, w=0.08679323232852255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0044444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.02, z=0.25)>	COMP<163>
[1740779695.180096]	Q_Header<(2621443, 51014, 257, 173, 250, 8, 58, 210, 76)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 3, 34, 48, 72, 105, 68, 253, 253, 253, 253, 225, 253, 253, 253, 253, 253, 253, 240, 238, 253, 253, 216, 253, 253, 253, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 84, 74, 117, 253, 253, 201, 41, 253, 253, 253, 253, 253, 189, 151, 39, 0, 81, 0, 32, 132, 44, 66, 253, 253, 204, 120, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 31, 127, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789401210146568, y=-0.6200636804096458, z=0.03521771272727292, w=0.08679304592405908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=0.24)>	COMP<163>
[1740779695.190005]	Q_Header<(2621443, 51015, 257, 173, 250, 8, 58, 211, 70)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 29, 66, 156, 166, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 177, 253, 253, 75, 36, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 49, 163, 153, 49, 121, 253, 253, 253, 253, 232, 166, 0, 0, 42, 0, 15, 0, 0, 0, 0, 110, 0, 76, 0, 0, 0, 36, 68, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 118, 46, 177, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789401210146568, y=-0.6200636804096458, z=0.03521771272727292, w=0.08679304592405908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=0.24)>	COMP<163>
[1740779695.199965]	Q_Header<(2621443, 51016, 257, 173, 250, 8, 58, 212, 67)>	Q_Data<(0, 0, 25, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 12, 23, 12, 106, 217, 194, 253, 253, 253, 253, 253, 233, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 194, 180, 113, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 61, 0, 0, 89, 150, 194, 253, 143, 240, 129, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 35, 0, 0, 0, 0, 73, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 137, 201, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789401210146568, y=-0.6200636804096458, z=0.03521771272727292, w=0.08679304592405908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=0.24)>	COMP<163>
[1740779695.2101674]	Q_Header<(2621443, 51017, 257, 173, 250, 8, 58, 213, 62)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 19, 17, 83, 101, 213, 141, 253, 253, 253, 253, 253, 161, 253, 181, 249, 253, 253, 253, 253, 253, 253, 253, 225, 89, 159, 182, 78, 56, 46, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 49, 0, 173, 132, 88, 209, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 109, 153, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789384452025347, y=-0.6200623464043684, z=0.035278672725831774, w=0.08679285919746156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=0.2)>	COMP<167>
[1740779695.2199242]	Q_Header<(2621443, 51018, 257, 173, 250, 8, 58, 214, 54)>	Q_Data<(0, 0, 9, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 23, 30, 102, 178, 140, 156, 202, 253, 253, 253, 253, 253, 199, 243, 198, 253, 253, 253, 253, 253, 253, 253, 253, 180, 198, 201, 229, 97, 131, 155, 56, 37, 23, 62, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 91, 159, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789384452025347, y=-0.6200623464043684, z=0.035278672725831774, w=0.08679285919746156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=0.2)>	COMP<167>
[1740779695.2298682]	Q_Header<(2621443, 51019, 257, 173, 250, 8, 58, 215, 49)>	Q_Data<(0, 0, 54, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 21, 26, 158, 253, 176, 183, 253, 253, 253, 253, 253, 253, 108, 192, 158, 253, 253, 253, 253, 253, 253, 253, 153, 253, 253, 253, 253, 149, 253, 253, 101, 0, 81, 119, 80, 0, 25, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789384452025347, y=-0.6200623464043684, z=0.035278672725831774, w=0.08679285919746156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=0.2)>	COMP<167>
[1740779695.2399154]	Q_Header<(2621443, 51020, 257, 173, 250, 8, 58, 216, 45)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 41, 182, 253, 194, 253, 238, 253, 253, 253, 253, 251, 216, 137, 96, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 158, 253, 253, 129, 16, 100, 115, 93, 0, 0, 40, 46, 117, 54, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7789384452025347, y=-0.6200623464043684, z=0.035278672725831774, w=0.08679285919746156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=0.2)>	COMP<167>
