[1740779773.030419]	Q_Header<(2621443, 58804, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 208, 93, 0, 64, 100, 199, 192, 250, 191, 101, 56, 35, 17, 0, 39, 77, 122, 153, 147, 91, 0, 0, 6, 0, 0, 0, 0, 0, 66, 87, 42, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.687740915031055, y=-0.7203335356049442, z=0.049499279560719346, w=0.07537806443586731)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.08)>	COMP<185>
[1740779775.0107417]	Q_Header<(2621443, 59001, 257, 173, 250, 8, 58, 197, 92)>	Q_Data<(0, 0, 8, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 11, 0, 0, 27, 16, 21, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 68, 22, 54, 141, 249, 238, 253, 204, 0, 231, 169, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 253, 253, 237, 249, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 60, 253, 253, 253, 253, 147, 147, 253, 76, 170, 253, 253, 78, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 52, 55, 0, 170, 106, 0, 0, 95, 233, 253, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 201, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6613701998946716, y=-0.7448044065443593, z=0.05053659334743338, w=0.0728141979027633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0022222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.12)>	COMP<184>
[1740779775.0208397]	Q_Header<(2621443, 59002, 257, 173, 250, 8, 58, 198, 94)>	Q_Data<(0, 0, 58, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 26, 15, 19, 0, 0, 5, 0, 20, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 110, 97, 133, 79, 0, 147, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 75, 0, 0, 51, 0, 0, 82, 111, 129, 144, 113, 74, 196, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 239, 147, 118, 243, 103, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 85, 0, 85, 133, 240, 216, 137, 0, 0, 241, 253, 50, 119, 31, 0, 0, 0, 0, 0, 0, 0, 167, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 69)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6613701998946716, y=-0.7448044065443593, z=0.05053659334743338, w=0.0728141979027633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0022222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.12)>	COMP<184>
[1740779775.0306404]	Q_Header<(2621443, 59003, 257, 173, 250, 8, 58, 199, 94)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 8, 0, 0, 0, 0, 8, 10, 0, 0, 28, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 60, 84, 31, 0, 28, 59, 0, 0, 119, 86, 251, 253, 253, 253, 234, 214, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 137, 105, 100, 66, 242, 35, 129, 253, 253, 253, 253, 253, 253, 125, 199, 96, 253, 186, 253, 179, 253, 253, 129, 133, 0, 0, 132, 0, 69, 151, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 114)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6613701998946716, y=-0.7448044065443593, z=0.05053659334743338, w=0.0728141979027633)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0022222222222222222, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.12)>	COMP<184>
[1740779775.0412]	Q_Header<(2621443, 59004, 257, 173, 250, 8, 58, 200, 90)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 13, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 18, 32, 0, 10, 19, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 125, 0, 98, 91, 80, 72, 108, 239, 202, 253, 253, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 0, 0, 123, 0, 253, 140, 0, 153, 253, 253, 230, 253, 119, 0, 0, 253, 253, 253, 253, 227, 253, 204, 58, 125, 61, 0, 0, 0, 32, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 20, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 125)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6611245335779902, y=-0.7450468225061416, z=0.05035337335689087, w=0.07269196080976609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.005555555555555556, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.0)>	COMP<186>
[1740779775.0506933]	Q_Header<(2621443, 59005, 257, 173, 250, 8, 58, 201, 99)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 12, 0, 0, 0, 0, 0, 0, 0, 19, 24, 0, 26, 27, 0, 0, 36, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 193, 212, 163, 194, 253, 253, 199, 202, 117, 253, 253, 253, 253, 253, 253, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 0, 108, 191, 253, 238, 253, 253, 253, 114, 0, 0, 109, 0, 253, 98, 0, 88, 154, 88, 0, 23, 96, 0, 0, 209, 153, 253, 253, 239, 253, 116, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 90, 56, 0, 0, 151, 72, 0, 0, 128, 152, 70, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6611245335779902, y=-0.7450468225061416, z=0.05035337335689087, w=0.07269196080976609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.005555555555555556, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.0)>	COMP<186>
[1740779775.0606964]	Q_Header<(2621443, 59006, 257, 173, 250, 8, 58, 202, 97)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 0, 0, 0, 0, 0, 0, 3, 0, 27, 53, 35, 33, 6, 0, 0, 9, 38, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 253, 0, 161, 0, 88, 0, 149, 212, 108, 62, 0, 0, 0, 0, 171, 70, 0, 51, 28, 0, 128, 58, 71, 0, 0, 100, 90, 253, 253, 162, 205, 83, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 133, 160, 0, 0, 101, 59, 0, 0, 114, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6611245335779902, y=-0.7450468225061416, z=0.05035337335689087, w=0.07269196080976609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.005555555555555556, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.0)>	COMP<186>
[1740779775.0706162]	Q_Header<(2621443, 59007, 257, 173, 250, 8, 58, 203, 80)>	Q_Data<(0, 0, 22, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 20, 0, 21, 67, 49, 26, 25, 31, 27, 25, 25, 0, 31, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 90, 112, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 148, 220, 38, 177, 162, 45, 53, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 93, 80, 28, 0, 0, 0, 71, 116, 191, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 39, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6611245335779902, y=-0.7450468225061416, z=0.05035337335689087, w=0.07269196080976609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.005555555555555556, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.0)>	COMP<186>
[1740779775.080593]	Q_Header<(2621443, 59008, 257, 173, 250, 8, 58, 204, 64)>	Q_Data<(0, 0, 30, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 9, 22, 23, 48, 48, 55, 51, 46, 72, 115, 139, 67, 28, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 178, 253, 253, 253, 253, 253, 253, 253, 253, 240, 156, 253, 253, 253, 215, 253, 237, 0, 197, 145, 86, 189, 173, 39, 88, 0, 0, 0, 0, 0, 27, 0, 68, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6609411694157759, y=-0.7452296314125609, z=0.050231284738127574, w=0.07256986337015028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.06)>	COMP<193>
[1740779775.090355]	Q_Header<(2621443, 59009, 257, 173, 250, 8, 58, 205, 70)>	Q_Data<(0, 0, 48, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 21, 13, 56, 86, 56, 80, 83, 76, 106, 205, 253, 127, 93, 118, 59, 74, 98, 55, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 168, 253, 253, 253, 131, 196, 122, 0, 167, 0, 94, 128, 135, 11, 116, 0, 0, 0, 0, 0, 143, 161, 146, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6609411694157759, y=-0.7452296314125609, z=0.050231284738127574, w=0.07256986337015028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.06)>	COMP<193>
[1740779775.100643]	Q_Header<(2621443, 59010, 257, 173, 250, 8, 58, 206, 82)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 0, 6, 12, 0, 0, 19, 0, 56, 146, 203, 118, 85, 90, 78, 112, 253, 253, 165, 159, 221, 122, 149, 200, 107, 29, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 253, 253, 157, 120, 253, 253, 253, 253, 253, 253, 253, 198, 245, 129, 253, 253, 200, 65, 0, 0, 0, 71, 0, 70, 0, 49, 0, 86, 0, 0, 138, 253, 253, 0, 253, 204, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6609411694157759, y=-0.7452296314125609, z=0.050231284738127574, w=0.07256986337015028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=-0.06)>	COMP<193>
[1740779775.110732]	Q_Header<(2621443, 59011, 257, 173, 250, 8, 58, 207, 91)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 0, 17, 16, 16, 26, 25, 80, 153, 238, 253, 209, 116, 104, 86, 111, 253, 253, 141, 231, 253, 177, 212, 253, 151, 61, 111, 24, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 144, 153, 253, 253, 174, 160, 225, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 121, 253, 253, 253, 196, 63, 158, 253, 222, 253, 253, 253, 253, 161, 139, 67, 36, 142, 97, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6606629336087136, y=-0.7455041639963811, z=0.04998918538669036, w=0.07245074853968432)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.005555555555555556, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.15, z=-0.06)>	COMP<193>
[1740779775.1206555]	Q_Header<(2621443, 59012, 257, 173, 250, 8, 58, 208, 83)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 12, 29, 20, 40, 47, 89, 148, 253, 253, 253, 253, 251, 207, 167, 99, 253, 253, 160, 253, 253, 182, 253, 253, 152, 44, 132, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 52, 170, 112, 253, 192, 102, 106, 115, 109, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 237, 87, 112, 99, 248, 253, 253, 158, 172, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 36, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6606629336087136, y=-0.7455041639963811, z=0.04998918538669036, w=0.07245074853968432)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.005555555555555556, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.15, z=-0.06)>	COMP<193>
[1740779775.1306887]	Q_Header<(2621443, 59013, 257, 173, 250, 8, 58, 209, 73)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 14, 21, 10, 38, 83, 169, 206, 253, 253, 253, 253, 253, 253, 192, 111, 253, 91, 253, 253, 253, 125, 253, 253, 116, 0, 91, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 132, 115, 144, 91, 0, 0, 65, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 109, 51, 253, 253, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 67, 0, 0, 55, 0, 169, 124, 126, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6606629336087136, y=-0.7455041639963811, z=0.04998918538669036, w=0.07245074853968432)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.005555555555555556, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.15, z=-0.06)>	COMP<193>
[1740779775.1415808]	Q_Header<(2621443, 59014, 257, 173, 250, 8, 58, 210, 86)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 8, 13, 20, 79, 165, 235, 209, 253, 235, 253, 253, 253, 253, 253, 168, 253, 181, 253, 211, 246, 90, 203, 177, 76, 35, 50, 49, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 72, 0, 31, 0, 0, 0, 91, 207, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 147, 62, 31, 187, 253, 167, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 223, 253, 253, 253, 191, 0, 0, 0, 0, 95, 192, 198, 137, 87, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.660476485239022, y=-0.7456835061607182, z=0.049866859665491266, w=0.07238934585467888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.07)>	COMP<185>
[1740779775.1506376]	Q_Header<(2621443, 59015, 257, 173, 250, 8, 58, 211, 81)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 0, 17, 51, 147, 246, 253, 150, 188, 253, 253, 253, 242, 253, 253, 224, 253, 129, 253, 253, 112, 76, 108, 113, 67, 62, 107, 61, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 31, 104, 253, 253, 253, 253, 253, 247, 253, 253, 253, 155, 184, 87, 0, 0, 49, 124, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 239, 222, 0, 60, 0, 0, 0, 0, 0, 140, 162, 136, 62, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.660476485239022, y=-0.7456835061607182, z=0.049866859665491266, w=0.07238934585467888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.07)>	COMP<185>
[1740779775.1605773]	Q_Header<(2621443, 59016, 257, 173, 250, 8, 58, 212, 63)>	Q_Data<(0, 0, 4, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 59, 164, 253, 241, 212, 253, 253, 253, 253, 253, 253, 251, 253, 248, 253, 253, 253, 202, 57, 79, 84, 168, 79, 93, 74, 70, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 176, 253, 253, 253, 253, 0, 166, 239, 104, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.660476485239022, y=-0.7456835061607182, z=0.049866859665491266, w=0.07238934585467888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.07)>	COMP<185>
[1740779775.17054]	Q_Header<(2621443, 59017, 257, 173, 250, 8, 58, 213, 61)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 65, 107, 188, 228, 251, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 231, 93, 58, 185, 227, 82, 74, 77, 81, 0, 21, 0, 0, 0, 28, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 165, 253, 253, 253, 175, 77, 161, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.660476485239022, y=-0.7456835061607182, z=0.049866859665491266, w=0.07238934585467888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.07)>	COMP<185>
