[1740779350.968431]	Q_Header<(2621443, 16554, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 26, 119, 213, 202, 253, 253, 253, 253, 253, 253, 253, 205, 50, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9244659325429374, y=-0.3694934149082289, z=0.04125826700990465, w=-0.08446958807944975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.01, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.0, z=-0.05)>	COMP<285>
[1740779352.8671472]	Q_Header<(2621443, 16744, 257, 173, 250, 8, 58, 190, 43)>	Q_Data<(0, 0, 31, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 75, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 70, 51, 108, 253, 253, 137, 91, 77, 87, 71, 23, 26, 120, 117, 62, 93, 188, 204, 120, 129, 155, 31, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9500165141102617, y=-0.29858533806793447, z=0.03216567317289482, w=-0.08532753528597146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.035555555555555556, z=-0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.07, z=-0.01)>	COMP<289>
[1740779352.8772452]	Q_Header<(2621443, 16745, 257, 173, 250, 8, 58, 191, 50)>	Q_Data<(0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 0, 24, 19, 77, 231, 253, 253, 253, 253, 251, 253, 253, 253, 253, 253, 243, 253, 253, 226, 190, 51, 37, 66, 164, 157, 245, 234, 158, 118, 0, 55, 0, 46, 59, 25, 110, 231, 239, 111, 45, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9505452488788767, y=-0.29686991720475514, z=0.03210394252666554, w=-0.08544775577439498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.035555555555555556, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.08, z=-0.15)>	COMP<289>
[1740779352.8881752]	Q_Header<(2621443, 16746, 257, 173, 250, 8, 58, 192, 52)>	Q_Data<(0, 0, 32, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 0, 0, 31, 105, 196, 183, 221, 253, 151, 237, 253, 253, 253, 244, 205, 158, 253, 253, 203, 228, 122, 77, 67, 188, 250, 253, 253, 212, 127, 87, 128, 67, 54, 103, 118, 52, 212, 191, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9505452488788767, y=-0.29686991720475514, z=0.03210394252666554, w=-0.08544775577439498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.035555555555555556, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.08, z=-0.15)>	COMP<289>
[1740779352.8971612]	Q_Header<(2621443, 16747, 257, 173, 250, 8, 58, 193, 50)>	Q_Data<(0, 0, 55, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 23, 58, 140, 253, 253, 253, 241, 142, 253, 253, 253, 253, 137, 128, 101, 176, 199, 197, 237, 158, 156, 143, 253, 253, 253, 187, 196, 143, 159, 193, 143, 194, 201, 154, 27, 203, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9505452488788767, y=-0.29686991720475514, z=0.03210394252666554, w=-0.08544775577439498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.035555555555555556, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.08, z=-0.15)>	COMP<289>
[1740779352.907829]	Q_Header<(2621443, 16748, 257, 173, 250, 8, 58, 194, 46)>	Q_Data<(0, 0, 54, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 253, 253, 253, 137, 170, 253, 253, 253, 168, 173, 72, 63, 121, 163, 172, 184, 209, 228, 141, 253, 233, 253, 62, 109, 136, 202, 224, 202, 253, 253, 180, 132, 132, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9510584460276664, y=-0.295229733245785, z=0.031860641049059286, w=-0.08551103086155568)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03888888888888889, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.09, z=0.0)>	COMP<291>
[1740779352.917398]	Q_Header<(2621443, 16749, 257, 173, 250, 8, 58, 195, 47)>	Q_Data<(0, 0, 45, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 200, 253, 253, 253, 211, 109, 172, 253, 253, 253, 65, 193, 73, 46, 90, 143, 111, 89, 253, 253, 166, 102, 230, 253, 135, 75, 75, 195, 194, 214, 253, 253, 102, 144, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9510584460276664, y=-0.295229733245785, z=0.031860641049059286, w=-0.08551103086155568)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03888888888888889, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.09, z=0.0)>	COMP<291>
[1740779352.927376]	Q_Header<(2621443, 16750, 257, 173, 250, 8, 58, 196, 46)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 216, 253, 253, 253, 221, 136, 136, 253, 253, 253, 104, 177, 68, 27, 80, 124, 28, 151, 252, 253, 253, 253, 240, 209, 140, 113, 168, 239, 123, 159, 253, 217, 100, 76, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9510584460276664, y=-0.295229733245785, z=0.031860641049059286, w=-0.08551103086155568)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03888888888888889, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.09, z=0.0)>	COMP<291>
[1740779352.9376376]	Q_Header<(2621443, 16751, 257, 173, 250, 8, 58, 197, 46)>	Q_Data<(0, 0, 49, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 0, 164, 253, 253, 253, 253, 198, 126, 65, 253, 253, 227, 84, 130, 41, 33, 60, 82, 36, 140, 204, 253, 253, 253, 253, 241, 253, 211, 253, 253, 87, 47, 234, 149, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9510584460276664, y=-0.295229733245785, z=0.031860641049059286, w=-0.08551103086155568)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.03888888888888889, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.09, z=0.0)>	COMP<291>
[1740779352.9473996]	Q_Header<(2621443, 16752, 257, 173, 250, 8, 58, 198, 45)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 19, 234, 253, 253, 174, 253, 119, 171, 131, 179, 253, 105, 39, 49, 0, 7, 49, 54, 32, 88, 136, 243, 253, 253, 253, 253, 253, 253, 253, 253, 112, 101, 117, 73, 82, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9516896590897961, y=-0.2931609435998134, z=0.031617191085717956, w=-0.08569601599294982)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03777777777777778, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=-0.05)>	COMP<296>
[1740779352.9573672]	Q_Header<(2621443, 16753, 257, 173, 250, 8, 58, 199, 41)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 56, 253, 253, 253, 253, 253, 199, 204, 126, 113, 120, 97, 101, 65, 30, 24, 19, 21, 0, 38, 62, 244, 253, 253, 253, 253, 253, 253, 253, 253, 90, 60, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9516896590897961, y=-0.2931609435998134, z=0.031617191085717956, w=-0.08569601599294982)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03777777777777778, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=-0.05)>	COMP<296>
[1740779352.9673767]	Q_Header<(2621443, 16754, 257, 173, 250, 8, 58, 200, 40)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 75, 253, 253, 253, 253, 253, 209, 190, 85, 111, 148, 221, 212, 62, 71, 20, 0, 19, 11, 89, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 79, 0, 48, 34, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9516896590897961, y=-0.2931609435998134, z=0.031617191085717956, w=-0.08569601599294982)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03777777777777778, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=-0.05)>	COMP<296>
[1740779352.9774754]	Q_Header<(2621443, 16755, 257, 173, 250, 8, 58, 201, 43)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 253, 253, 253, 253, 253, 165, 138, 65, 186, 240, 253, 253, 147, 108, 21, 0, 35, 35, 147, 237, 253, 253, 253, 253, 253, 203, 253, 253, 125, 61, 18, 0, 32, 62, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.952135118684304, y=-0.2916829315507877, z=0.031554734382037514, w=-0.08581422928654689)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.035555555555555556, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.11, z=-0.01)>	COMP<296>
[1740779352.9873657]	Q_Header<(2621443, 16756, 257, 173, 250, 8, 58, 202, 41)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 142, 253, 253, 253, 253, 253, 133, 67, 117, 253, 253, 253, 253, 231, 123, 61, 50, 5, 26, 191, 253, 179, 253, 229, 253, 253, 85, 253, 253, 55, 65, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.952135118684304, y=-0.2916829315507877, z=0.031554734382037514, w=-0.08581422928654689)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.035555555555555556, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.11, z=-0.01)>	COMP<296>
[1740779352.9973657]	Q_Header<(2621443, 16757, 257, 173, 250, 8, 58, 203, 43)>	Q_Data<(0, 0, 46, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 226, 219, 253, 253, 144, 199, 175, 104, 139, 253, 253, 253, 253, 253, 71, 139, 91, 0, 0, 172, 224, 253, 253, 132, 253, 212, 94, 243, 211, 62, 61, 97, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.952135118684304, y=-0.2916829315507877, z=0.031554734382037514, w=-0.08581422928654689)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.035555555555555556, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.11, z=-0.01)>	COMP<296>
[1740779353.007471]	Q_Header<(2621443, 16758, 257, 173, 250, 8, 58, 204, 43)>	Q_Data<(0, 0, 37, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 186, 253, 253, 253, 219, 185, 250, 146, 97, 125, 253, 253, 253, 253, 151, 185, 119, 32, 39, 253, 253, 253, 253, 209, 193, 107, 60, 148, 119, 42, 24, 84, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.952562092666371, y=-0.29021802720757317, z=0.03167679413685183, w=-0.08599730816729138)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.034444444444444444, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.1, z=0.03)>	COMP<299>
[1740779353.0171134]	Q_Header<(2621443, 16759, 257, 173, 250, 8, 58, 205, 43)>	Q_Data<(0, 0, 44, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 253, 108, 253, 243, 132, 141, 253, 253, 253, 253, 253, 166, 176, 107, 40, 75, 253, 253, 253, 253, 83, 91, 102, 23, 93, 87, 21, 0, 22, 0, 19, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.952562092666371, y=-0.29021802720757317, z=0.03167679413685183, w=-0.08599730816729138)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.034444444444444444, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.1, z=0.03)>	COMP<299>
[1740779353.0273273]	Q_Header<(2621443, 16760, 257, 173, 250, 8, 58, 206, 41)>	Q_Data<(0, 0, 58, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 234, 253, 253, 253, 253, 203, 253, 208, 199, 217, 253, 253, 253, 253, 253, 162, 133, 87, 60, 102, 253, 253, 253, 253, 253, 101, 79, 45, 44, 75, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.952562092666371, y=-0.29021802720757317, z=0.03167679413685183, w=-0.08599730816729138)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.034444444444444444, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.1, z=0.03)>	COMP<299>
