[1740779593.0990846]	Q_Header<(2621443, 40804, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 9, 20, 0, 0, 0, 2, 97, 253, 253, 253, 253, 163, 232, 253, 243, 171, 86, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 23, 189, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7860784804124883, y=0.6106619455335776, z=-0.06982481416196029, w=0.06555231679191027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.005555555555555556, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.1)>	COMP<253>
[1740779594.9492624]	Q_Header<(2621443, 40989, 257, 173, 250, 8, 58, 185, 68)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 100, 132, 0, 197, 253, 242, 218, 183, 235, 246, 111, 129, 126, 97, 55, 84, 192, 218, 131, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 111, 182, 253, 149, 161, 188, 171, 120, 0, 49, 89, 173, 253, 253, 200, 141, 220, 187, 200, 187, 119, 99, 46, 45, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7708261013304157, y=0.6299545642435047, z=-0.07147338385128806, w=0.062256918469952016)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.027777777777777776, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.01, z=0.04)>	COMP<256>
[1740779594.959303]	Q_Header<(2621443, 40990, 257, 173, 250, 8, 58, 186, 74)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 134, 130, 0, 213, 253, 253, 250, 116, 222, 253, 167, 70, 121, 136, 111, 53, 118, 113, 155, 209, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 99, 132, 159, 72, 134, 119, 110, 78, 0, 126, 188, 253, 253, 253, 226, 171, 108, 88, 141, 133, 87, 0, 127, 113, 60, 31, 36, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 84, 0, 32, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7708261013304157, y=0.6299545642435047, z=-0.07147338385128806, w=0.062256918469952016)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.027777777777777776, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.01, z=0.04)>	COMP<256>
[1740779594.9693246]	Q_Header<(2621443, 40991, 257, 173, 250, 8, 58, 187, 73)>	Q_Data<(0, 0, 26, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 128, 135, 0, 232, 253, 253, 253, 211, 222, 253, 212, 145, 237, 253, 192, 100, 36, 34, 184, 234, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 82, 0, 103, 77, 60, 88, 63, 63, 200, 253, 253, 253, 253, 191, 169, 88, 72, 96, 106, 109, 107, 179, 102, 0, 59, 146, 108, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 135, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7708261013304157, y=0.6299545642435047, z=-0.07147338385128806, w=0.062256918469952016)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.027777777777777776, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.01, z=0.04)>	COMP<256>
[1740779594.9801426]	Q_Header<(2621443, 40992, 257, 173, 250, 8, 58, 188, 69)>	Q_Data<(0, 0, 47, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 90, 142, 147, 253, 242, 253, 253, 253, 253, 216, 253, 208, 253, 253, 231, 119, 100, 28, 152, 221, 157, 251, 253, 253, 253, 253, 253, 253, 253, 253, 187, 90, 91, 70, 64, 39, 97, 101, 146, 253, 253, 253, 253, 200, 133, 122, 81, 0, 23, 77, 34, 151, 197, 65, 85, 95, 252, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 171, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.770464732119033, y=0.6303857841499939, z=-0.07177901647563835, w=0.062013163893918845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.01)>	COMP<258>
[1740779594.9893138]	Q_Header<(2621443, 40993, 257, 173, 250, 8, 58, 189, 86)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 146, 253, 138, 186, 253, 253, 253, 158, 253, 192, 253, 253, 217, 96, 127, 50, 99, 166, 116, 170, 252, 221, 253, 253, 242, 219, 253, 253, 160, 157, 210, 87, 61, 49, 85, 177, 218, 252, 253, 253, 186, 138, 122, 41, 13, 0, 0, 0, 0, 142, 213, 223, 245, 201, 253, 219, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 93, 188, 177, 0, 146, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.770464732119033, y=0.6303857841499939, z=-0.07177901647563835, w=0.062013163893918845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.01)>	COMP<258>
[1740779594.9993286]	Q_Header<(2621443, 40994, 257, 173, 250, 8, 58, 190, 89)>	Q_Data<(0, 0, 56, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 148, 253, 247, 239, 253, 253, 253, 81, 249, 178, 245, 253, 190, 101, 105, 99, 0, 45, 70, 205, 252, 115, 175, 152, 211, 253, 247, 205, 81, 196, 253, 134, 47, 11, 72, 222, 252, 169, 253, 248, 98, 94, 85, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 253, 201, 164, 82, 0, 0, 0, 0, 0, 78, 24, 0, 0, 0, 0, 0, 84, 109, 0, 0, 0, 0, 0, 0, 64, 19, 0, 0, 199, 253, 253, 0, 68, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.770464732119033, y=0.6303857841499939, z=-0.07177901647563835, w=0.062013163893918845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.01)>	COMP<258>
[1740779595.009408]	Q_Header<(2621443, 40995, 257, 173, 250, 8, 58, 191, 91)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 149, 253, 253, 253, 209, 253, 253, 85, 214, 186, 229, 238, 197, 93, 35, 124, 74, 137, 109, 246, 253, 197, 253, 253, 219, 253, 124, 109, 0, 173, 233, 131, 0, 0, 68, 214, 227, 81, 180, 145, 203, 102, 37, 73, 0, 0, 0, 0, 0, 48, 253, 253, 253, 253, 153, 0, 108, 30, 0, 0, 0, 0, 143, 96, 0, 0, 0, 0, 0, 47, 0, 24, 0, 0, 0, 0, 0, 36, 0, 0, 0, 158, 253, 253, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7701857016566211, y=0.6307234361613062, z=-0.07201990078095039, w=0.06176621999179813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.09)>	COMP<258>
[1740779595.0194418]	Q_Header<(2621443, 40996, 257, 173, 250, 8, 58, 192, 80)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 221, 253, 253, 214, 253, 253, 217, 253, 212, 252, 182, 221, 151, 119, 134, 62, 77, 209, 253, 226, 123, 253, 253, 162, 229, 37, 57, 73, 126, 147, 91, 54, 0, 53, 147, 157, 0, 108, 156, 253, 150, 89, 94, 0, 0, 0, 0, 0, 6, 238, 223, 253, 253, 227, 91, 136, 0, 0, 0, 0, 57, 126, 86, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7701857016566211, y=0.6307234361613062, z=-0.07201990078095039, w=0.06176621999179813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.09)>	COMP<258>
[1740779595.029248]	Q_Header<(2621443, 40997, 257, 173, 250, 8, 58, 193, 73)>	Q_Data<(0, 0, 51, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 250, 253, 242, 247, 211, 253, 253, 253, 253, 144, 220, 194, 153, 130, 37, 204, 253, 253, 253, 202, 253, 253, 140, 141, 34, 32, 85, 95, 70, 37, 59, 0, 0, 70, 76, 0, 75, 144, 253, 153, 90, 87, 0, 0, 0, 0, 0, 0, 156, 154, 253, 253, 253, 0, 106, 0, 0, 0, 0, 0, 82, 77, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7701857016566211, y=0.6307234361613062, z=-0.07201990078095039, w=0.06176621999179813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.09)>	COMP<258>
[1740779595.0402474]	Q_Header<(2621443, 40998, 257, 173, 250, 8, 58, 194, 65)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 172, 243, 207, 197, 97, 253, 253, 253, 252, 252, 253, 176, 156, 61, 64, 253, 253, 253, 253, 253, 253, 253, 63, 101, 14, 9, 51, 54, 0, 68, 79, 62, 32, 46, 0, 0, 32, 87, 201, 125, 52, 50, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 148, 56, 51, 17, 0, 0, 0, 0, 51, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7699059635357258, y=0.6310494495795045, z=-0.0722053872572351, w=0.06170722444384167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.0)>	COMP<261>
[1740779595.049233]	Q_Header<(2621443, 40999, 257, 173, 250, 8, 58, 195, 62)>	Q_Data<(0, 0, 55, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 85, 149, 136, 127, 83, 253, 253, 253, 224, 253, 253, 86, 172, 103, 115, 253, 253, 253, 253, 253, 183, 206, 213, 181, 83, 45, 0, 31, 41, 105, 153, 98, 51, 0, 28, 0, 0, 0, 119, 38, 0, 0, 0, 0, 0, 0, 0, 0, 71, 45, 150, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7699059635357258, y=0.6310494495795045, z=-0.0722053872572351, w=0.06170722444384167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.0)>	COMP<261>
[1740779595.0610096]	Q_Header<(2621443, 41000, 257, 173, 250, 8, 58, 196, 69)>	Q_Data<(0, 0, 6, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 16, 61, 75, 65, 67, 236, 253, 226, 151, 253, 253, 168, 242, 83, 205, 253, 253, 221, 253, 253, 253, 253, 253, 252, 150, 123, 84, 76, 63, 107, 159, 81, 59, 13, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 49, 73, 99, 0, 52, 0, 31, 0, 0, 0, 0, 0, 33, 114, 237, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7699059635357258, y=0.6310494495795045, z=-0.0722053872572351, w=0.06170722444384167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.0)>	COMP<261>
[1740779595.0693853]	Q_Header<(2621443, 41001, 257, 173, 250, 8, 58, 197, 83)>	Q_Data<(0, 0, 55, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 35, 41, 49, 27, 35, 116, 158, 115, 90, 229, 253, 218, 253, 148, 247, 253, 253, 203, 177, 139, 253, 253, 253, 253, 191, 198, 175, 150, 87, 50, 173, 139, 109, 91, 0, 70, 46, 89, 49, 59, 50, 36, 85, 40, 0, 0, 0, 33, 0, 0, 69, 37, 61, 0, 0, 0, 0, 44, 0, 0, 0, 72, 217, 253, 253, 114, 50, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7699059635357258, y=0.6310494495795045, z=-0.0722053872572351, w=0.06170722444384167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.0)>	COMP<261>
[1740779595.079397]	Q_Header<(2621443, 41002, 257, 173, 250, 8, 58, 198, 87)>	Q_Data<(0, 0, 69, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 0, 14, 12, 0, 52, 65, 24, 59, 204, 253, 230, 225, 208, 221, 241, 253, 253, 235, 207, 253, 173, 253, 253, 217, 244, 212, 96, 104, 244, 253, 253, 253, 163, 103, 120, 111, 112, 0, 120, 115, 143, 158, 66, 0, 0, 0, 71, 0, 0, 51, 0, 0, 0, 0, 0, 0, 133, 119, 133, 133, 105, 253, 253, 253, 211, 123, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 110, 253, 238, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7694945640498391, y=0.631550745952541, z=-0.07220687469429361, w=0.06170849561786208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.006666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.01, z=-0.03)>	COMP<257>
[1740779595.0898929]	Q_Header<(2621443, 41003, 257, 173, 250, 8, 58, 199, 80)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 21, 27, 12, 5, 23, 59, 31, 34, 162, 253, 206, 161, 186, 173, 251, 253, 253, 253, 243, 199, 253, 253, 253, 253, 237, 153, 253, 253, 253, 253, 253, 253, 226, 184, 164, 130, 0, 133, 165, 126, 220, 210, 91, 0, 0, 0, 32, 0, 0, 25, 0, 0, 0, 0, 0, 81, 179, 206, 231, 197, 104, 253, 253, 253, 237, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7694945640498391, y=0.631550745952541, z=-0.07220687469429361, w=0.06170849561786208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.006666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.01, z=-0.03)>	COMP<257>
[1740779595.0993009]	Q_Header<(2621443, 41004, 257, 173, 250, 8, 58, 200, 74)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 29, 19, 5, 12, 17, 20, 12, 24, 96, 188, 133, 93, 116, 149, 253, 253, 253, 253, 229, 253, 253, 253, 253, 253, 158, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 147, 160, 181, 115, 220, 191, 54, 0, 0, 0, 0, 0, 0, 11, 75, 167, 41, 59, 0, 79, 171, 231, 244, 178, 52, 226, 253, 208, 191, 49, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 240, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7694945640498391, y=0.631550745952541, z=-0.07220687469429361, w=0.06170849561786208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.006666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.01, z=-0.03)>	COMP<257>
[1740779595.1093333]	Q_Header<(2621443, 41005, 257, 173, 250, 8, 58, 201, 75)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 7, 0, 9, 0, 11, 0, 0, 0, 51, 93, 65, 39, 31, 102, 253, 253, 130, 192, 235, 253, 253, 253, 232, 224, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 194, 144, 145, 105, 0, 0, 27, 23, 6, 26, 81, 95, 129, 253, 199, 129, 0, 0, 130, 182, 166, 100, 0, 165, 180, 182, 156, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7691983066531096, y=0.6319243031883546, z=-0.07214667500904424, w=0.0616481740771021)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.04, z=-0.17)>	COMP<257>
