[1740780462.9654648]	Q_Header<(2621443, 62268, 257, 173, 250, 8, 58, 0, 30)>	Q_Data<(0, 0, 41, 79, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 33, 14, 21, 27, 62, 128, 118, 45, 44, 0, 0, 13, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7031829453913051, y=-0.7056853758019503, z=0.07391324944613058, w=-0.04559306138419451)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03222222222222222, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.0)>	COMP<137>
[1740780464.9076223]	Q_Header<(2621443, 62462, 257, 173, 250, 8, 58, 194, 82)>	Q_Data<(0, 0, 60, 0, 81, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 78, 97, 93, 110, 76, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 98, 203, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 253, 153, 164, 187, 253, 253, 253, 93, 38, 0, 0, 38, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 253, 253, 253, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 232, 0, 0, 0, 0, 0, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 0, 236, 224, 216, 253, 132, 159, 144, 45, 55)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7311342168085769, y=-0.676752332913724, z=0.07061710400263156, w=-0.04962118025422598)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.2, z=-0.02)>	COMP<145>
[1740780464.9156685]	Q_Header<(2621443, 62463, 257, 173, 250, 8, 58, 195, 78)>	Q_Data<(0, 0, 7, 0, 81, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 30, 30, 69, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 171, 152, 253, 202, 253, 253, 253, 253, 253, 253, 253, 251, 253, 253, 215, 142, 253, 226, 37, 253, 253, 0, 0, 0, 0, 0, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 46, 243, 240, 196, 90, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 199, 88, 0, 0, 0, 0, 0, 119, 253, 253, 253, 253, 253, 198, 253, 253, 247, 112, 9, 46, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7311342168085769, y=-0.676752332913724, z=0.07061710400263156, w=-0.04962118025422598)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.2, z=-0.02)>	COMP<145>
[1740780464.9256542]	Q_Header<(2621443, 62464, 257, 173, 250, 8, 58, 196, 85)>	Q_Data<(0, 0, 0, 0, 13, 0, 0, 85, 22, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 253, 253, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 253, 171, 246, 253, 253, 0, 153, 253, 133, 0, 0, 0, 0, 154, 253, 253, 250, 253, 253, 253, 253, 214, 253, 253, 247, 253, 253, 253, 253, 253, 231, 183, 0, 33, 114, 0, 0, 83, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 25, 253, 253, 253, 253, 253, 105, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7311342168085769, y=-0.676752332913724, z=0.07061710400263156, w=-0.04962118025422598)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.2, z=-0.02)>	COMP<145>
[1740780464.9358947]	Q_Header<(2621443, 62465, 257, 173, 250, 8, 58, 197, 100)>	Q_Data<(0, 0, 0, 80, 0, 75, 0, 89, 29, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 6, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 42, 57, 183, 113, 253, 253, 198, 253, 253, 249, 253, 253, 253, 253, 253, 253, 193, 245, 253, 160, 231, 253, 253, 75, 229, 253, 198, 0, 0, 0, 0, 91, 236, 253, 253, 253, 253, 253, 253, 0, 196, 210, 197, 253, 253, 178, 32, 156, 112, 21, 0, 173, 123, 16, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 28, 139, 0, 0, 0, 0, 0, 104, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7311342168085769, y=-0.676752332913724, z=0.07061710400263156, w=-0.04962118025422598)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.2, z=-0.02)>	COMP<145>
[1740780464.9457607]	Q_Header<(2621443, 62466, 257, 173, 250, 8, 58, 198, 104)>	Q_Data<(0, 0, 0, 44, 0, 77, 0, 87, 0, 0, 0, 52, 0, 0, 0, 0, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 12, 0, 16, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 44, 25, 0, 0, 0, 0, 26, 0, 9, 85, 164, 137, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 245, 249, 37, 253, 253, 187, 220, 230, 253, 225, 0, 0, 0, 0, 0, 231, 253, 253, 253, 253, 253, 201, 205, 199, 185, 225, 253, 134, 53, 0, 66, 0, 41, 85, 253, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 86, 0, 0, 0, 0, 0, 49, 77, 123, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.731446634053953, y=-0.6763928236470216, z=0.07073987390424996, w=-0.04974374221912314)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.04)>	COMP<146>
[1740780464.9564843]	Q_Header<(2621443, 62467, 257, 173, 250, 8, 58, 199, 103)>	Q_Data<(0, 0, 63, 61, 50, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 24, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 89, 60, 32, 50, 0, 46, 64, 48, 118, 142, 107, 90, 95, 150, 201, 236, 199, 0, 253, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 253, 148, 159, 139, 189, 253, 253, 162, 253, 217, 253, 184, 0, 0, 25, 0, 0, 251, 253, 157, 253, 253, 173, 0, 227, 253, 215, 238, 253, 128, 71, 0, 0, 144, 109, 93, 253, 239, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.731446634053953, y=-0.6763928236470216, z=0.07073987390424996, w=-0.04974374221912314)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.04)>	COMP<146>
[1740780464.9657352]	Q_Header<(2621443, 62468, 257, 173, 250, 8, 58, 200, 100)>	Q_Data<(0, 0, 76, 0, 80, 0, 0, 0, 0, 0, 0, 80, 59, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 41, 0, 35, 96, 39, 45, 41, 0, 82, 112, 177, 253, 253, 253, 163, 163, 200, 253, 253, 171, 197, 253, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 0, 0, 83, 217, 253, 253, 130, 253, 196, 127, 82, 0, 90, 106, 0, 0, 225, 253, 207, 253, 249, 0, 81, 209, 253, 253, 251, 253, 183, 202, 226, 0, 168, 82, 86, 251, 161, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 64, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.731446634053953, y=-0.6763928236470216, z=0.07073987390424996, w=-0.04974374221912314)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.04)>	COMP<146>
[1740780464.9758217]	Q_Header<(2621443, 62469, 257, 173, 250, 8, 58, 201, 88)>	Q_Data<(0, 0, 0, 0, 81, 13, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 71, 22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 63, 42, 108, 115, 159, 197, 88, 109, 161, 189, 253, 253, 253, 253, 240, 210, 201, 253, 253, 253, 253, 253, 253, 253, 253, 171, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 0, 97, 167, 253, 199, 134, 253, 135, 0, 14, 0, 172, 178, 0, 0, 158, 183, 218, 214, 143, 0, 49, 189, 253, 253, 253, 252, 157, 253, 253, 45, 137, 0, 0, 110, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7318196395007804, y=-0.675971852166067, z=0.07086260229027574, w=-0.049805239852596904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.01)>	COMP<146>
[1740780464.9856749]	Q_Header<(2621443, 62470, 257, 173, 250, 8, 58, 202, 85)>	Q_Data<(0, 0, 0, 45, 81, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 65, 15, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38, 38, 55, 68, 202, 253, 253, 253, 253, 241, 177, 198, 253, 253, 253, 253, 253, 253, 197, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 244, 2, 55, 43, 148, 120, 74, 177, 0, 0, 0, 0, 209, 195, 0, 0, 82, 0, 124, 76, 55, 0, 0, 149, 253, 234, 251, 190, 144, 216, 253, 75, 50, 0, 0, 0, 0, 48, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7318196395007804, y=-0.675971852166067, z=0.07086260229027574, w=-0.049805239852596904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.01)>	COMP<146>
[1740780464.9956253]	Q_Header<(2621443, 62471, 257, 173, 250, 8, 58, 203, 76)>	Q_Data<(0, 0, 0, 79, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 110, 20, 29, 4, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 23, 93, 134, 253, 253, 253, 253, 253, 253, 253, 216, 253, 253, 224, 253, 253, 253, 201, 126, 124, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 154, 253, 253, 253, 253, 253, 253, 180, 79, 65, 99, 0, 71, 0, 10, 0, 0, 0, 0, 146, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 206, 99, 210, 139, 84, 139, 217, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7318196395007804, y=-0.675971852166067, z=0.07086260229027574, w=-0.049805239852596904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.01)>	COMP<146>
[1740780465.0056453]	Q_Header<(2621443, 62472, 257, 173, 250, 8, 58, 204, 69)>	Q_Data<(0, 0, 22, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 140, 54, 62, 35, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 47, 74, 216, 253, 253, 253, 253, 253, 253, 253, 253, 240, 253, 253, 253, 253, 233, 223, 139, 161, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 62, 61, 118, 178, 103, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 95, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7318196395007804, y=-0.675971852166067, z=0.07086260229027574, w=-0.049805239852596904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.01)>	COMP<146>
[1740780465.015651]	Q_Header<(2621443, 62473, 257, 173, 250, 8, 58, 205, 56)>	Q_Data<(0, 0, 58, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 142, 68, 95, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 57, 0, 9, 133, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 208, 182, 155, 253, 253, 253, 253, 253, 230, 253, 245, 136, 253, 253, 243, 253, 253, 88, 153, 204, 246, 195, 40, 97, 181, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7323052812678712, y=-0.675420090224226, z=0.0711064888045566, w=-0.0498050599695435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.011111111111111112, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.01)>	COMP<146>
[1740780465.0273614]	Q_Header<(2621443, 62474, 257, 173, 250, 8, 58, 206, 72)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 130, 91, 107, 89, 0, 0, 0, 0, 0, 0, 17, 20, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 48, 69, 0, 0, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 253, 253, 253, 123, 139, 253, 253, 253, 179, 48, 106, 253, 253, 143, 234, 253, 172, 253, 186, 113, 86, 0, 133, 168, 0, 37, 137, 51, 0, 0, 0, 0, 49, 99, 101, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7323052812678712, y=-0.675420090224226, z=0.0711064888045566, w=-0.0498050599695435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.011111111111111112, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.01)>	COMP<146>
[1740780465.0357018]	Q_Header<(2621443, 62475, 257, 173, 250, 8, 58, 207, 81)>	Q_Data<(0, 0, 63, 53, 50, 0, 0, 46, 86, 0, 66, 82, 0, 0, 0, 0, 69, 113, 99, 88, 87, 2, 0, 0, 0, 0, 0, 6, 13, 0, 0, 0, 0, 0, 0, 6, 14, 0, 0, 16, 0, 0, 0, 0, 46, 58, 0, 49, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 51, 95, 248, 253, 253, 253, 253, 253, 253, 253, 147, 201, 253, 177, 235, 153, 157, 109, 0, 93, 109, 0, 0, 34, 26, 0, 0, 0, 0, 73, 170, 149, 76, 150, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7323052812678712, y=-0.675420090224226, z=0.0711064888045566, w=-0.0498050599695435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.011111111111111112, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.01)>	COMP<146>
[1740780465.0457609]	Q_Header<(2621443, 62476, 257, 173, 250, 8, 58, 208, 82)>	Q_Data<(0, 0, 62, 33, 51, 0, 48, 85, 91, 0, 83, 90, 0, 0, 0, 0, 95, 82, 88, 51, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 19, 0, 5, 0, 0, 0, 0, 0, 17, 0, 0, 69, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 253, 209, 46, 0, 182, 253, 253, 253, 253, 253, 142, 150, 83, 104, 227, 140, 101, 114, 114, 124, 0, 61, 0, 0, 0, 58, 22, 0, 0, 0, 0, 80, 136, 123, 40, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 34, 198, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7327031049903349, y=-0.6749657341181269, z=0.07140879907027836, w=-0.049680993541202215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=0.02)>	COMP<142>
[1740780465.0557497]	Q_Header<(2621443, 62477, 257, 173, 250, 8, 58, 209, 93)>	Q_Data<(0, 0, 62, 0, 53, 0, 75, 89, 58, 38, 55, 73, 0, 0, 0, 0, 106, 57, 63, 44, 19, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 14, 0, 19, 36, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 46, 193, 253, 183, 253, 185, 253, 177, 253, 253, 185, 253, 253, 253, 177, 253, 135, 131, 219, 145, 24, 77, 119, 160, 142, 186, 210, 253, 75, 175, 0, 0, 93, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 149, 179, 142, 56, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 97, 208, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7327031049903349, y=-0.6749657341181269, z=0.07140879907027836, w=-0.049680993541202215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=0.02)>	COMP<142>
[1740780465.0656095]	Q_Header<(2621443, 62478, 257, 173, 250, 8, 58, 210, 75)>	Q_Data<(0, 0, 62, 0, 0, 74, 81, 76, 91, 21, 68, 72, 0, 0, 0, 0, 100, 67, 52, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 0, 4, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 117, 113, 197, 66, 178, 172, 253, 253, 253, 253, 253, 253, 231, 218, 253, 226, 162, 125, 46, 94, 64, 17, 34, 87, 170, 228, 17, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 187, 253, 253, 245, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 158, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7327031049903349, y=-0.6749657341181269, z=0.07140879907027836, w=-0.049680993541202215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.016666666666666666, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=0.02)>	COMP<142>
