[1740780113.003028]	Q_Header<(2621443, 27268, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 198, 253, 253, 253, 253, 150, 253, 232, 76, 40, 68, 68, 212, 250, 124, 22, 63, 141, 179, 215, 253, 253, 190, 253, 227, 71, 0, 36, 0, 26, 0, 82, 67, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 24, 70, 66, 0, 91, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40203385726285923, y=-0.9108779847868395, z=0.09100235026247505, w=-0.019714124168195468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.025555555555555557, z=0.13777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.0)>	COMP<135>
[1740780114.973076]	Q_Header<(2621443, 27465, 257, 173, 250, 8, 58, 197, 60)>	Q_Data<(0, 0, 9, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 10, 22, 15, 24, 9, 22, 0, 25, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 68, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 130, 106, 0, 201, 105, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 89, 125, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26300340309537956, y=-0.9593612183460607, z=0.10217398393633449, w=-0.003967329125365437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=0.14888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.16, z=-0.06)>	COMP<117>
[1740780114.98312]	Q_Header<(2621443, 27466, 257, 173, 250, 8, 58, 198, 70)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 21, 9, 26, 0, 0, 0, 0, 0, 10, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 39, 0, 24, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 63, 0, 168, 110, 46, 0, 0, 0, 76, 56, 0, 0, 0, 50, 223, 253, 253, 225, 167, 148, 183, 116, 140, 76, 8, 0, 0, 0, 0, 0, 0, 0, 18, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26093215863437524, y=-0.9599251599632326, z=0.10217554001261851, w=-0.004272573357755852)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=0.14666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.0)>	COMP<117>
[1740780114.993019]	Q_Header<(2621443, 27467, 257, 173, 250, 8, 58, 199, 82)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 0, 21, 0, 0, 0, 0, 20, 21, 0, 0, 20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 42, 112, 168, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 32, 158, 253, 253, 253, 253, 253, 253, 253, 155, 253, 253, 253, 181, 0, 0, 0, 89, 60, 0, 16, 11, 0, 36, 75, 0, 0, 0, 87, 253, 253, 253, 204, 215, 204, 240, 200, 234, 67, 98, 0, 0, 0, 0, 0, 0, 0, 51, 0, 74, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26093215863437524, y=-0.9599251599632326, z=0.10217554001261851, w=-0.004272573357755852)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=0.14666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.0)>	COMP<117>
[1740780115.0031695]	Q_Header<(2621443, 27468, 257, 173, 250, 8, 58, 200, 82)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 30, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 104, 71, 64, 217, 253, 253, 253, 253, 253, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 238, 91, 126, 145, 201, 253, 253, 253, 168, 0, 239, 253, 140, 82, 45, 0, 0, 12, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 114, 253, 253, 253, 253, 253, 207, 200, 175, 214, 0, 37, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26093215863437524, y=-0.9599251599632326, z=0.10217554001261851, w=-0.004272573357755852)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=0.14666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.0)>	COMP<117>
[1740780115.0131302]	Q_Header<(2621443, 27469, 257, 173, 250, 8, 58, 201, 75)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 16, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 77, 10, 250, 253, 253, 253, 206, 211, 174, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 174, 90, 147, 253, 243, 137, 0, 0, 70, 103, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 25, 253, 253, 253, 217, 202, 102, 101, 99, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 69, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2589196610297439, y=-0.9604808547770038, z=0.10205414267839034, w=-0.004699861833873239)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.012222222222222223, z=0.14666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.17, z=0.11)>	COMP<115>
[1740780115.0231385]	Q_Header<(2621443, 27470, 257, 173, 250, 8, 58, 202, 85)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 26, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 19, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 91, 17, 0, 237, 183, 253, 253, 253, 171, 85, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 104, 120, 214, 205, 166, 21, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 147, 253, 253, 234, 122, 112, 0, 0, 0, 107, 14, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 73, 155, 246, 69, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 125, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2589196610297439, y=-0.9604808547770038, z=0.10205414267839034, w=-0.004699861833873239)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.012222222222222223, z=0.14666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.17, z=0.11)>	COMP<115>
[1740780115.0347428]	Q_Header<(2621443, 27471, 257, 173, 250, 8, 58, 203, 91)>	Q_Data<(0, 0, 34, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 4, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 28, 0, 0, 48, 113, 130, 66, 73, 253, 253, 125, 253, 208, 143, 75, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 180, 138, 115, 119, 69, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 234, 253, 253, 230, 110, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 53, 0, 0, 30, 0, 0, 0, 0, 131, 184, 253, 199, 127, 151, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 253, 253, 162, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2589196610297439, y=-0.9604808547770038, z=0.10205414267839034, w=-0.004699861833873239)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.012222222222222223, z=0.14666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.17, z=0.11)>	COMP<115>
[1740780115.043825]	Q_Header<(2621443, 27472, 257, 173, 250, 8, 58, 204, 97)>	Q_Data<(0, 0, 30, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 26, 37, 17, 0, 0, 0, 0, 0, 0, 0, 10, 16, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 58, 64, 71, 85, 36, 0, 59, 126, 118, 46, 145, 253, 253, 253, 253, 192, 80, 82, 0, 206, 174, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 100, 48, 80, 90, 0, 66, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 245, 253, 253, 252, 106, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 21, 0, 222, 207, 201, 122, 59, 39, 0, 0, 0, 0, 0, 0, 87, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 144, 253, 253, 213, 95, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2562874378794897, y=-0.9611847039119323, z=0.10205110648595064, w=-0.005126969464605176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.14)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.18, z=0.12)>	COMP<115>
[1740780115.052904]	Q_Header<(2621443, 27473, 257, 173, 250, 8, 58, 205, 101)>	Q_Data<(0, 0, 51, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 24, 27, 0, 2, 0, 0, 20, 9, 0, 0, 18, 43, 49, 21, 32, 20, 0, 0, 0, 0, 0, 0, 0, 0, 59, 91, 117, 113, 104, 123, 129, 68, 44, 91, 68, 0, 253, 253, 253, 253, 253, 190, 72, 72, 122, 223, 193, 104, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 168, 150, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 154, 253, 253, 196, 26, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 118, 125, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 37, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 253, 209, 146, 81)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2562874378794897, y=-0.9611847039119323, z=0.10205110648595064, w=-0.005126969464605176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.14)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.18, z=0.12)>	COMP<115>
[1740780115.0636714]	Q_Header<(2621443, 27474, 257, 173, 250, 8, 58, 206, 100)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 21, 11, 0, 0, 0, 0, 34, 15, 0, 0, 20, 29, 61, 42, 42, 18, 0, 0, 0, 0, 0, 0, 14, 36, 101, 124, 120, 113, 103, 171, 215, 120, 0, 40, 0, 74, 253, 253, 253, 253, 135, 105, 0, 58, 170, 253, 182, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 214, 155, 111, 76, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 75, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 152, 253, 125, 74, 46, 73, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 160, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2562874378794897, y=-0.9611847039119323, z=0.10205110648595064, w=-0.005126969464605176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.14)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.18, z=0.12)>	COMP<115>
[1740780115.0731668]	Q_Header<(2621443, 27475, 257, 173, 250, 8, 58, 207, 104)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 0, 12, 0, 5, 0, 33, 40, 10, 0, 27, 57, 27, 28, 50, 38, 0, 0, 0, 0, 0, 32, 16, 49, 98, 114, 93, 84, 87, 173, 237, 129, 15, 0, 47, 141, 253, 253, 253, 253, 250, 166, 0, 80, 166, 253, 185, 135, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 179, 115, 105, 169, 83, 55, 42, 40, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 253, 155, 184, 0, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 214, 253, 253, 16, 137, 164, 210, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2562874378794897, y=-0.9611847039119323, z=0.10205110648595064, w=-0.005126969464605176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.14)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.18, z=0.12)>	COMP<115>
[1740780115.0834012]	Q_Header<(2621443, 27476, 257, 173, 250, 8, 58, 208, 115)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 17, 16, 21, 16, 36, 51, 63, 63, 64, 100, 111, 103, 53, 72, 33, 25, 0, 0, 0, 31, 17, 48, 52, 98, 163, 109, 100, 82, 197, 84, 105, 64, 91, 197, 253, 253, 253, 248, 253, 243, 55, 54, 149, 224, 177, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 146, 244, 191, 147, 113, 74, 87, 126, 193, 158, 113, 17, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 146, 148, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 75, 105, 207, 54, 0, 0, 0, 0, 0, 0, 201, 253, 253, 0, 68, 136, 193, 0, 143, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.254269476240809, y=-0.9617196680572316, z=0.1020495833592493, w=-0.005309996263310221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0022222222222222222, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=0.07)>	COMP<114>
[1740780115.0933747]	Q_Header<(2621443, 27477, 257, 173, 250, 8, 58, 209, 117)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 23, 24, 13, 80, 57, 120, 104, 97, 167, 253, 217, 90, 71, 83, 46, 60, 28, 32, 55, 26, 40, 90, 182, 253, 196, 180, 120, 152, 0, 167, 144, 58, 253, 253, 253, 253, 253, 253, 231, 57, 26, 97, 156, 82, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 252, 253, 253, 125, 102, 78, 141, 206, 253, 253, 178, 35, 142, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 24, 23, 0, 0, 0, 0, 48, 77, 35, 63, 118, 0, 0, 0, 0, 253, 253, 253, 253, 253, 237, 253, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 207, 109, 95, 240, 98, 0, 0, 0, 0, 0, 0, 65, 229, 190, 0, 0, 111, 78, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.254269476240809, y=-0.9617196680572316, z=0.1020495833592493, w=-0.005309996263310221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0022222222222222222, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=0.07)>	COMP<114>
[1740780115.1033587]	Q_Header<(2621443, 27478, 257, 173, 250, 8, 58, 210, 117)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 35, 31, 27, 70, 150, 111, 160, 113, 125, 253, 253, 253, 191, 91, 99, 79, 121, 105, 102, 118, 27, 27, 128, 241, 253, 253, 192, 149, 150, 60, 200, 185, 82, 253, 253, 128, 253, 253, 214, 165, 88, 25, 41, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 253, 253, 226, 178, 253, 253, 227, 58, 72, 130, 218, 253, 253, 192, 0, 131, 98, 0, 0, 0, 0, 0, 0, 37, 46, 0, 39, 54, 136, 84, 123, 0, 0, 97, 68, 107, 175, 110, 171, 212, 120, 0, 0, 0, 253, 253, 253, 253, 253, 228, 253, 23, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 195, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.254269476240809, y=-0.9617196680572316, z=0.1020495833592493, w=-0.005309996263310221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0022222222222222222, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=0.07)>	COMP<114>
[1740780115.1132667]	Q_Header<(2621443, 27479, 257, 173, 250, 8, 58, 211, 104)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 42, 66, 82, 128, 202, 176, 199, 97, 172, 253, 253, 253, 253, 172, 111, 93, 145, 151, 147, 158, 41, 64, 142, 243, 253, 253, 142, 111, 149, 147, 204, 178, 86, 223, 253, 253, 253, 253, 163, 207, 171, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 196, 253, 253, 253, 253, 253, 253, 253, 0, 133, 91, 188, 253, 253, 163, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 65, 0, 139, 0, 116, 72, 0, 133, 129, 116, 164, 104, 174, 205, 130, 0, 0, 0, 107, 253, 253, 253, 246, 125, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2523239197908772, y=-0.9622367187961246, z=0.10199159892853309, w=-0.005554300121182831)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=0.19)>	COMP<113>
[1740780115.1233563]	Q_Header<(2621443, 27480, 257, 173, 250, 8, 58, 212, 97)>	Q_Data<(0, 0, 6, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 35, 54, 108, 129, 167, 224, 220, 253, 186, 253, 253, 253, 253, 253, 210, 166, 115, 130, 137, 137, 146, 25, 78, 125, 188, 248, 202, 120, 47, 113, 176, 177, 130, 29, 179, 253, 253, 253, 216, 159, 253, 246, 48, 9, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 201, 120, 253, 253, 253, 253, 253, 253, 253, 0, 125, 70, 157, 179, 96, 94, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 36, 0, 93, 116, 39, 57, 0, 113, 114, 50, 0, 0, 0, 0, 243, 253, 253, 11, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2523239197908772, y=-0.9622367187961246, z=0.10199159892853309, w=-0.005554300121182831)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=0.19)>	COMP<113>
[1740780115.1334622]	Q_Header<(2621443, 27481, 257, 173, 250, 8, 58, 213, 78)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 50, 68, 135, 148, 160, 221, 233, 253, 253, 253, 253, 141, 253, 244, 253, 183, 253, 86, 90, 96, 98, 14, 40, 91, 139, 181, 168, 101, 34, 42, 147, 126, 61, 0, 146, 253, 253, 253, 204, 127, 253, 253, 113, 0, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 0, 140, 253, 253, 253, 253, 253, 253, 236, 0, 88, 0, 77, 96, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 231, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2523239197908772, y=-0.9622367187961246, z=0.10199159892853309, w=-0.005554300121182831)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=0.19)>	COMP<113>
