[1740780105.5029426]	Q_Header<(2621443, 26518, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 235, 253, 253, 253, 253, 253, 253, 119, 253, 253, 196, 149, 102, 253, 253, 185, 71, 103, 52, 52, 53, 32, 63, 83, 79, 120, 144, 79, 133, 41, 22, 77, 237, 168, 253, 173, 193, 73, 48, 0, 19, 0, 0, 0, 42, 91, 0, 0, 0, 0, 0, 0, 52, 34, 46, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4702108482033467, y=-0.8779222274866223, z=0.0861198736779494, w=-0.02716041373967929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04555555555555556, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=-0.25)>	COMP<145>
[1740780107.5429437]	Q_Header<(2621443, 26722, 257, 173, 250, 8, 58, 204, 37)>	Q_Data<(0, 0, 30, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 30, 34, 16, 0, 0, 11, 0, 0, 36, 96, 203, 253, 253, 253, 253, 253, 253, 253, 164, 217, 253, 253, 253, 253, 253, 161, 205, 253, 252, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5048295989728248, y=-0.8587779540016496, z=0.08215459318310024, w=-0.02996872604227505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.07888888888888888, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.15, z=-0.07)>	COMP<148>
[1740780107.5528371]	Q_Header<(2621443, 26723, 257, 173, 250, 8, 58, 205, 38)>	Q_Data<(0, 0, 49, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 28, 29, 19, 0, 0, 0, 0, 0, 26, 56, 131, 229, 222, 228, 183, 253, 205, 253, 102, 253, 253, 253, 253, 253, 253, 208, 244, 253, 185, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5048295989728248, y=-0.8587779540016496, z=0.08215459318310024, w=-0.02996872604227505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.07888888888888888, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.15, z=-0.07)>	COMP<148>
[1740780107.5726962]	Q_Header<(2621443, 26724, 257, 173, 250, 8, 58, 206, 40)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 22, 21, 0, 0, 0, 0, 21, 30, 34, 20, 64, 143, 195, 175, 166, 253, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 222, 88, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5048295989728248, y=-0.8587779540016496, z=0.08215459318310024, w=-0.02996872604227505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.07888888888888888, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.15, z=-0.07)>	COMP<148>
[1740780107.5748563]	Q_Header<(2621443, 26725, 257, 173, 250, 8, 58, 207, 58)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 6, 8, 9, 16, 0, 13, 0, 23, 11, 0, 36, 86, 126, 84, 155, 253, 204, 253, 253, 253, 253, 229, 253, 246, 194, 253, 153, 223, 85, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5057952468828886, y=-0.8582100840376851, z=0.08178660924617723, w=-0.030944634990904368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.058888888888888886, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.04)>	COMP<152>
[1740780107.58304]	Q_Header<(2621443, 26726, 257, 173, 250, 8, 58, 208, 68)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 0, 17, 19, 16, 31, 25, 0, 0, 0, 0, 6, 59, 13, 106, 178, 189, 253, 253, 253, 253, 139, 253, 253, 201, 132, 199, 238, 148, 60, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 93, 0, 84, 0, 0, 0, 77, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 243, 253, 218, 202, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5057952468828886, y=-0.8582100840376851, z=0.08178660924617723, w=-0.030944634990904368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.058888888888888886, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.04)>	COMP<152>
[1740780107.5940735]	Q_Header<(2621443, 26727, 257, 173, 250, 8, 58, 209, 90)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 15, 0, 10, 3, 20, 25, 29, 0, 0, 18, 12, 24, 38, 0, 37, 67, 138, 253, 253, 253, 253, 158, 253, 253, 253, 253, 166, 196, 183, 63, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 10, 0, 4, 0, 0, 0, 0, 104, 153, 0, 0, 0, 80, 0, 127, 122, 0, 0, 0, 0, 0, 112, 119, 131, 143, 122, 87, 0, 0, 0, 0, 0, 0, 0, 0, 208, 253, 253, 253, 253, 43, 188, 104, 0, 0, 0, 19, 72, 0, 0, 0, 0, 0, 179, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5057952468828886, y=-0.8582100840376851, z=0.08178660924617723, w=-0.030944634990904368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.058888888888888886, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.04)>	COMP<152>
[1740780107.6031053]	Q_Header<(2621443, 26728, 257, 173, 250, 8, 58, 210, 99)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 12, 11, 0, 18, 26, 27, 24, 9, 0, 0, 29, 0, 0, 25, 0, 8, 74, 156, 231, 253, 253, 173, 253, 188, 253, 253, 183, 196, 239, 44, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 27, 0, 0, 39, 37, 99, 0, 0, 123, 16, 134, 0, 73, 227, 253, 253, 221, 145, 45, 60, 0, 253, 253, 253, 253, 253, 253, 96, 0, 0, 0, 0, 0, 0, 89, 243, 253, 253, 253, 253, 99, 209, 173, 0, 0, 25, 138, 62, 0, 86, 61, 198, 0, 164, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5057952468828886, y=-0.8582100840376851, z=0.08178660924617723, w=-0.030944634990904368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.058888888888888886, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.04)>	COMP<152>
[1740780107.6132247]	Q_Header<(2621443, 26729, 257, 173, 250, 8, 58, 211, 105)>	Q_Data<(0, 0, 57, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 9, 0, 16, 19, 17, 17, 22, 13, 0, 27, 10, 0, 13, 0, 23, 23, 41, 115, 253, 253, 231, 235, 135, 236, 249, 253, 253, 253, 66, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 140, 212, 131, 236, 140, 253, 253, 108, 218, 253, 253, 253, 253, 226, 88, 80, 116, 253, 253, 253, 253, 253, 253, 217, 0, 0, 0, 0, 53, 0, 68, 214, 253, 253, 253, 253, 116, 169, 167, 0, 47, 153, 193, 169, 184, 189, 133, 253, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5065468961184377, y=-0.8577543717498983, z=0.081728677419278, w=-0.03143410669972231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.042222222222222223, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.16, z=-0.14)>	COMP<152>
[1740780107.6233428]	Q_Header<(2621443, 26730, 257, 173, 250, 8, 58, 212, 123)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 15, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 28, 13, 0, 15, 7, 0, 0, 42, 155, 195, 210, 221, 184, 222, 253, 253, 253, 242, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 32, 39, 0, 63, 0, 81, 14, 39, 96, 149, 216, 229, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 81, 95, 151, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 102, 200, 61, 65, 81, 241, 253, 253, 174, 39, 64, 74, 87, 99, 212, 253, 253, 253, 239, 109, 226, 0, 0, 12, 0, 0, 0, 58, 148, 0, 72, 0, 0, 0, 0, 0, 0, 0, 83, 154, 0, 0, 96, 0, 88, 66, 0, 0, 40, 0, 38, 0, 0, 0, 0, 0, 0, 0, 109, 99, 36, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5065468961184377, y=-0.8577543717498983, z=0.081728677419278, w=-0.03143410669972231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.042222222222222223, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.16, z=-0.14)>	COMP<152>
[1740780107.6330209]	Q_Header<(2621443, 26731, 257, 173, 250, 8, 58, 213, 119)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 15, 15, 12, 0, 0, 0, 0, 7, 5, 0, 0, 25, 25, 0, 0, 0, 0, 0, 0, 54, 102, 126, 157, 139, 204, 225, 164, 179, 158, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 79, 36, 35, 0, 0, 115, 115, 198, 253, 253, 253, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 158, 107, 125, 253, 253, 253, 253, 253, 253, 234, 0, 0, 64, 199, 253, 155, 251, 0, 0, 58, 122, 0, 0, 0, 0, 79, 108, 247, 253, 253, 253, 243, 136, 152, 0, 73, 101, 0, 75, 0, 167, 176, 0, 114, 0, 0, 0, 149, 0, 0, 0, 165, 227, 0, 39, 191, 46, 253, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 145, 149, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5065468961184377, y=-0.8577543717498983, z=0.081728677419278, w=-0.03143410669972231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.042222222222222223, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.16, z=-0.14)>	COMP<152>
[1740780107.6434321]	Q_Header<(2621443, 26732, 257, 173, 250, 8, 58, 214, 128)>	Q_Data<(0, 0, 17, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 22, 30, 0, 4, 0, 8, 2, 18, 22, 0, 0, 14, 0, 0, 0, 0, 0, 0, 31, 61, 44, 63, 75, 149, 150, 79, 64, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 46, 31, 41, 0, 20, 0, 0, 94, 73, 104, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 111, 136, 171, 218, 124, 95, 253, 237, 47, 0, 0, 138, 253, 253, 189, 253, 67, 0, 51, 63, 0, 11, 0, 0, 31, 86, 253, 253, 230, 253, 198, 0, 63, 0, 24, 98, 0, 94, 0, 163, 132, 51, 29, 0, 0, 38, 171, 0, 0, 0, 155, 194, 0, 0, 157, 152, 253, 253, 253, 130, 57, 0, 48, 0, 0, 0, 0, 0, 0, 41, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072639479801861, y=-0.857301096538286, z=0.08184826786685473, w=-0.03192143482055557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.027777777777777776, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.04)>	COMP<153>
[1740780107.6531734]	Q_Header<(2621443, 26733, 257, 173, 250, 8, 58, 215, 106)>	Q_Data<(0, 0, 47, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12, 33, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 19, 17, 0, 27, 76, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 73, 0, 0, 58, 96, 116, 41, 213, 245, 250, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 196, 253, 143, 139, 50, 18, 0, 62, 161, 26, 0, 0, 0, 135, 253, 239, 174, 253, 98, 0, 0, 0, 0, 0, 0, 0, 0, 61, 216, 224, 86, 152, 80, 0, 0, 0, 0, 40, 0, 32, 0, 60, 0, 0, 0, 0, 0, 63, 172, 0, 0, 0, 62, 99, 0, 0, 0, 142, 253, 253, 253, 253, 205, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072639479801861, y=-0.857301096538286, z=0.08184826786685473, w=-0.03192143482055557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.027777777777777776, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.04)>	COMP<153>
[1740780107.6630633]	Q_Header<(2621443, 26734, 257, 173, 250, 8, 58, 216, 80)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 0, 3, 23, 4, 0, 0, 0, 0, 0, 9, 19, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 25, 18, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 74, 40, 62, 131, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 253, 120, 59, 133, 82, 83, 138, 0, 0, 0, 0, 0, 81, 175, 159, 70, 217, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 239, 253, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072639479801861, y=-0.857301096538286, z=0.08184826786685473, w=-0.03192143482055557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.027777777777777776, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.04)>	COMP<153>
[1740780107.6731975]	Q_Header<(2621443, 26735, 257, 173, 250, 8, 58, 217, 88)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 0, 15, 0, 0, 0, 0, 0, 0, 19, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 78, 76, 155, 218, 253, 229, 253, 253, 253, 151, 253, 253, 186, 245, 143, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 201, 253, 253, 253, 253, 180, 163, 73, 141, 175, 131, 125, 140, 29, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 67, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 192, 250, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072639479801861, y=-0.857301096538286, z=0.08184826786685473, w=-0.03192143482055557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.027777777777777776, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.04)>	COMP<153>
[1740780107.6830955]	Q_Header<(2621443, 26736, 257, 173, 250, 8, 58, 218, 68)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 5, 19, 18, 21, 4, 6, 0, 6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 54, 203, 253, 253, 253, 253, 253, 253, 253, 253, 229, 97, 253, 253, 253, 177, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 79, 253, 253, 253, 253, 178, 69, 168, 245, 191, 118, 59, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 253, 253, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5082514587035442, y=-0.8566481593496148, z=0.08246039638627214, w=-0.032166268612557676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.005555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<150>
[1740780107.6929977]	Q_Header<(2621443, 26737, 257, 173, 250, 8, 58, 219, 69)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 0, 3, 0, 22, 25, 4, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 61, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 253, 197, 120, 68, 198, 253, 172, 81, 0, 48, 51, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 38, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 182, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5082514587035442, y=-0.8566481593496148, z=0.08246039638627214, w=-0.032166268612557676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.005555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<150>
[1740780107.7030065]	Q_Header<(2621443, 26738, 257, 173, 250, 8, 58, 220, 64)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 5, 0, 24, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 191, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 0, 52, 150, 209, 77, 0, 18, 0, 0, 0, 0, 0, 0, 0, 130, 173, 222, 253, 0, 0, 0, 102, 47, 148, 93, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5082514587035442, y=-0.8566481593496148, z=0.08246039638627214, w=-0.032166268612557676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.005555555555555556, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<150>
