[1740780048.0025063]	Q_Header<(2621443, 20768, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 250, 220, 112, 170, 141, 147, 142, 188, 160, 136, 93, 26, 80, 151, 154, 188, 179, 191, 253, 253, 253, 253, 171, 197, 143, 41, 0, 96, 253, 253, 191, 64, 25, 0, 0, 0, 0, 0, 0, 36, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40027638700713436, y=-0.9116999683936514, z=0.0905169078883166, w=-0.019714741232586826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.028888888888888888, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.09)>	COMP<181>
[1740780049.8835285]	Q_Header<(2621443, 20956, 257, 173, 250, 8, 58, 188, 42)>	Q_Data<(0, 0, 22, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 78, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 239, 244, 199, 208, 133, 104, 61, 0, 0, 0, 0, 53, 90, 170, 123, 211, 246, 181, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3634581738927139, y=-0.9272913578424857, z=0.08831636903824636, w=-0.015136461314087834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.04, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.06)>	COMP<179>
[1740780049.8929706]	Q_Header<(2621443, 20957, 257, 173, 250, 8, 58, 189, 46)>	Q_Data<(0, 0, 41, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 42, 144, 215, 253, 253, 253, 253, 253, 242, 253, 253, 253, 138, 234, 251, 253, 199, 178, 159, 142, 95, 0, 0, 0, 118, 226, 240, 253, 253, 253, 253, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3634581738927139, y=-0.9272913578424857, z=0.08831636903824636, w=-0.015136461314087834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.04, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.06)>	COMP<179>
[1740780049.9039357]	Q_Header<(2621443, 20958, 257, 173, 250, 8, 58, 190, 34)>	Q_Data<(0, 0, 18, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 58, 74, 253, 253, 253, 253, 253, 253, 253, 253, 191, 182, 253, 253, 253, 253, 253, 253, 193, 156, 22, 15, 0, 180, 253, 253, 253, 253, 253, 253, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3634581738927139, y=-0.9272913578424857, z=0.08831636903824636, w=-0.015136461314087834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.04, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.06)>	COMP<179>
[1740780049.9125557]	Q_Header<(2621443, 20959, 257, 173, 250, 8, 58, 191, 34)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 21, 35, 77, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 182, 18, 24, 0, 189, 253, 253, 253, 253, 253, 229, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36266913194680517, y=-0.9275467516317062, z=0.08892778950631018, w=-0.014831470727545213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.034444444444444444, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.04, z=-0.11)>	COMP<179>
[1740780049.922439]	Q_Header<(2621443, 20960, 257, 173, 250, 8, 58, 192, 36)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 13, 0, 40, 74, 128, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 164, 48, 15, 35, 163, 253, 253, 253, 253, 253, 134, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36266913194680517, y=-0.9275467516317062, z=0.08892778950631018, w=-0.014831470727545213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.034444444444444444, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.04, z=-0.11)>	COMP<179>
[1740780049.9332612]	Q_Header<(2621443, 20961, 257, 173, 250, 8, 58, 193, 38)>	Q_Data<(0, 0, 3, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 23, 27, 0, 43, 58, 71, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 103, 97, 68, 0, 36, 142, 253, 253, 253, 253, 253, 122, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36266913194680517, y=-0.9275467516317062, z=0.08892778950631018, w=-0.014831470727545213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.034444444444444444, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.04, z=-0.11)>	COMP<179>
[1740780049.9425907]	Q_Header<(2621443, 20962, 257, 173, 250, 8, 58, 194, 53)>	Q_Data<(0, 0, 53, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 29, 36, 30, 41, 42, 53, 65, 148, 150, 249, 253, 253, 253, 253, 253, 253, 253, 243, 172, 72, 100, 122, 79, 0, 139, 253, 253, 253, 253, 248, 99, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 109, 57, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3619340264949546, y=-0.9277840028245877, z=0.08947643892775775, w=-0.014648257396085853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.02666666666666667, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.05)>	COMP<185>
[1740780049.9524884]	Q_Header<(2621443, 20963, 257, 173, 250, 8, 58, 195, 49)>	Q_Data<(0, 0, 6, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 16, 22, 12, 30, 29, 17, 43, 98, 113, 176, 218, 253, 253, 253, 253, 253, 253, 253, 215, 123, 246, 234, 176, 97, 221, 253, 253, 253, 253, 125, 81, 83, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3619340264949546, y=-0.9277840028245877, z=0.08947643892775775, w=-0.014648257396085853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.02666666666666667, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.05)>	COMP<185>
[1740780049.9626591]	Q_Header<(2621443, 20964, 257, 173, 250, 8, 58, 196, 43)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 0, 15, 0, 18, 15, 0, 20, 72, 80, 105, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 253, 253, 253, 253, 215, 190, 93, 38, 98, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 32)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3619340264949546, y=-0.9277840028245877, z=0.08947643892775775, w=-0.014648257396085853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.02666666666666667, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.05)>	COMP<185>
[1740780049.9737442]	Q_Header<(2621443, 20965, 257, 173, 250, 8, 58, 197, 44)>	Q_Data<(0, 0, 9, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 16, 0, 0, 22, 8, 13, 0, 10, 33, 57, 74, 164, 253, 253, 248, 236, 151, 253, 253, 253, 253, 253, 191, 253, 253, 253, 237, 217, 212, 107, 11, 86, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3619340264949546, y=-0.9277840028245877, z=0.08947643892775775, w=-0.014648257396085853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.02666666666666667, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.05)>	COMP<185>
[1740780049.987589]	Q_Header<(2621443, 20966, 257, 173, 250, 8, 58, 198, 45)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 0, 9, 0, 23, 25, 0, 0, 0, 0, 0, 13, 78, 206, 253, 241, 215, 253, 253, 253, 253, 253, 253, 139, 253, 253, 253, 146, 253, 253, 196, 102, 62, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36096320967628315, y=-0.9281039172028342, z=0.0900882139807565, w=-0.014587454702846073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.017777777777777778, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.15)>	COMP<182>
[1740780049.9977632]	Q_Header<(2621443, 20967, 257, 173, 250, 8, 58, 199, 58)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 0, 29, 21, 25, 32, 0, 0, 0, 11, 5, 0, 10, 105, 166, 208, 121, 170, 253, 212, 253, 253, 253, 169, 222, 139, 241, 183, 253, 253, 245, 170, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36096320967628315, y=-0.9281039172028342, z=0.0900882139807565, w=-0.014587454702846073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.017777777777777778, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.15)>	COMP<182>
[1740780050.002533]	Q_Header<(2621443, 20968, 257, 173, 250, 8, 58, 200, 61)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 20, 29, 0, 0, 5, 0, 0, 19, 0, 48, 70, 122, 48, 90, 220, 172, 253, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 149, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 53, 109, 0, 0, 80, 134, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 214, 134, 112, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36096320967628315, y=-0.9281039172028342, z=0.0900882139807565, w=-0.014587454702846073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.017777777777777778, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.15)>	COMP<182>
[1740780050.0186975]	Q_Header<(2621443, 20969, 257, 173, 250, 8, 58, 201, 82)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 20, 23, 14, 0, 4, 27, 0, 20, 25, 0, 0, 0, 56, 36, 38, 133, 146, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 65, 145, 0, 67, 0, 0, 166, 253, 217, 79, 0, 0, 0, 36, 70, 93, 59, 163, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 226, 239, 239, 0, 44, 0, 0, 0, 51, 54, 0, 0, 0, 0, 0, 71, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3602280804544759, y=-0.928341088395896, z=0.09057581690858052, w=-0.01464838009303189)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.013333333333333334, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.1)>	COMP<182>
[1740780050.022726]	Q_Header<(2621443, 20970, 257, 173, 250, 8, 58, 202, 95)>	Q_Data<(0, 0, 51, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 22, 0, 12, 15, 0, 0, 10, 0, 18, 27, 32, 0, 0, 0, 0, 0, 0, 0, 58, 141, 253, 253, 253, 253, 253, 253, 253, 199, 253, 253, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 6, 0, 0, 38, 0, 15, 86, 87, 16, 111, 124, 163, 16, 60, 248, 253, 253, 215, 38, 119, 83, 132, 253, 253, 193, 253, 253, 200, 49, 72, 0, 0, 0, 0, 0, 77, 253, 253, 250, 253, 253, 0, 40, 0, 0, 0, 147, 135, 0, 124, 114, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3602280804544759, y=-0.928341088395896, z=0.09057581690858052, w=-0.01464838009303189)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.013333333333333334, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.1)>	COMP<182>
[1740780050.032714]	Q_Header<(2621443, 20971, 257, 173, 250, 8, 58, 203, 99)>	Q_Data<(0, 0, 22, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 28, 18, 0, 12, 0, 16, 25, 0, 5, 28, 33, 27, 0, 0, 0, 0, 0, 0, 21, 82, 201, 253, 253, 253, 253, 253, 253, 188, 253, 253, 141, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 106, 81, 56, 0, 0, 0, 0, 0, 181, 253, 190, 116, 68, 253, 253, 253, 106, 253, 253, 253, 253, 78, 205, 233, 208, 253, 253, 253, 253, 253, 253, 157, 31, 0, 0, 0, 0, 12, 0, 253, 253, 197, 253, 253, 0, 0, 0, 0, 0, 202, 133, 102, 236, 253, 0, 0, 0, 0, 0, 0, 0, 131, 182, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3602280804544759, y=-0.928341088395896, z=0.09057581690858052, w=-0.01464838009303189)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.013333333333333334, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.1)>	COMP<182>
[1740780050.0430481]	Q_Header<(2621443, 20972, 257, 173, 250, 8, 58, 204, 107)>	Q_Data<(0, 0, 30, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 15, 0, 0, 14, 0, 13, 19, 29, 30, 0, 0, 0, 0, 0, 0, 14, 0, 106, 212, 253, 253, 253, 253, 253, 158, 253, 253, 136, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 56, 11, 80, 10, 0, 0, 16, 59, 136, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 121, 201, 253, 235, 253, 253, 253, 253, 253, 253, 176, 0, 0, 67, 118, 124, 240, 188, 222, 187, 79, 206, 170, 0, 0, 0, 0, 96, 253, 253, 91, 253, 253, 76, 0, 0, 0, 20, 53, 0, 246, 253, 253, 153, 0, 0, 0, 0, 0, 0, 0, 50, 253, 136, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35956985443353345, y=-0.9285581727206491, z=0.09094535445696228, w=-0.014770990455426089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.0, z=0.2)>	COMP<181>
