[1740780033.00492]	Q_Header<(2621443, 19268, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 176, 253, 151, 216, 253, 117, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 73, 7, 39, 15, 30, 31, 0, 0, 11, 42, 0, 29, 39, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 60, 63, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22314345018061252, y=-0.9707594570904382, z=0.08850054780139173, w=-0.0008544880477375753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.021111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.02)>	COMP<186>
[1740780034.982737]	Q_Header<(2621443, 19466, 257, 173, 250, 8, 58, 198, 86)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 56, 93, 40, 0, 0, 63, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 57, 72, 133, 115, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 175, 6, 0, 0, 34, 166, 165, 0, 0, 0, 37, 240, 253, 253, 253, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 161, 179, 179, 175, 0, 0, 0, 0, 70, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 112, 0, 0, 0, 0, 0, 244, 225, 253, 253, 253, 253, 101, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2356572658947682, y=-0.9677145689618104, z=0.08923359822277936, w=-0.005615246946987484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0011111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.12, z=0.17)>	COMP<189>
[1740780034.9927845]	Q_Header<(2621443, 19467, 257, 173, 250, 8, 58, 199, 82)>	Q_Data<(0, 0, 51, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 9, 51, 41, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 7, 77, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 159, 9, 0, 35, 117, 0, 79, 0, 0, 0, 0, 143, 120, 159, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 70, 0, 40, 0, 0, 0, 0, 0, 0, 83, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 30, 253, 253, 253, 253, 98, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2356572658947682, y=-0.9677145689618104, z=0.08923359822277936, w=-0.005615246946987484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0011111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.12, z=0.17)>	COMP<189>
[1740780035.0026517]	Q_Header<(2621443, 19468, 257, 173, 250, 8, 58, 200, 64)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 253, 252, 253, 253, 253, 253, 253, 151, 214, 244, 253, 253, 253, 253, 253, 151, 53, 140, 126, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2356572658947682, y=-0.9677145689618104, z=0.08923359822277936, w=-0.005615246946987484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0011111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.12, z=0.17)>	COMP<189>
[1740780035.0125563]	Q_Header<(2621443, 19469, 257, 173, 250, 8, 58, 201, 48)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 24, 26, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 70, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 117, 0, 114, 113, 0, 0, 80, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 253, 207, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23632937648556446, y=-0.9675344204672437, z=0.08941697741512188, w=-0.005493193151782231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.008888888888888889, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.04)>	COMP<189>
[1740780035.022634]	Q_Header<(2621443, 19470, 257, 173, 250, 8, 58, 202, 70)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 27, 24, 22, 0, 0, 5, 0, 33, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 80, 222, 131, 253, 253, 253, 253, 253, 253, 253, 143, 253, 253, 253, 253, 253, 253, 253, 192, 89, 198, 253, 253, 253, 253, 253, 253, 253, 171, 253, 253, 253, 138, 164, 109, 0, 53, 83, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 112, 103, 57, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23632937648556446, y=-0.9675344204672437, z=0.08941697741512188, w=-0.005493193151782231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.008888888888888889, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.04)>	COMP<189>
[1740780035.0325396]	Q_Header<(2621443, 19471, 257, 173, 250, 8, 58, 203, 78)>	Q_Data<(0, 0, 25, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 9, 22, 29, 0, 0, 5, 0, 34, 35, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 117, 118, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 35, 186, 253, 253, 253, 253, 253, 253, 253, 166, 253, 253, 253, 66, 96, 57, 31, 58, 0, 0, 0, 0, 133, 91, 0, 0, 0, 0, 101, 253, 253, 253, 189, 91, 197, 114, 183, 153, 153, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23632937648556446, y=-0.9675344204672437, z=0.08941697741512188, w=-0.005493193151782231)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.008888888888888889, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.04)>	COMP<189>
[1740780035.042765]	Q_Header<(2621443, 19472, 257, 173, 250, 8, 58, 204, 76)>	Q_Data<(0, 0, 14, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 0, 0, 0, 8, 9, 0, 0, 18, 33, 0, 26, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 182, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 114, 63, 82, 253, 253, 253, 253, 253, 253, 195, 196, 253, 253, 191, 0, 0, 0, 0, 23, 0, 0, 0, 0, 103, 83, 0, 0, 0, 0, 197, 253, 253, 253, 253, 94, 253, 237, 205, 252, 215, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2369312911167999, y=-0.9673778887690052, z=0.08953585885325745, w=-0.0051878309492344125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.11)>	COMP<191>
[1740780035.0527058]	Q_Header<(2621443, 19473, 257, 173, 250, 8, 58, 205, 65)>	Q_Data<(0, 0, 33, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 0, 0, 0, 19, 21, 0, 0, 0, 4, 6, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 199, 126, 133, 115, 0, 99, 247, 202, 253, 253, 253, 93, 147, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 211, 253, 253, 253, 253, 80, 253, 253, 122, 244, 210, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2369312911167999, y=-0.9673778887690052, z=0.08953585885325745, w=-0.0051878309492344125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.11)>	COMP<191>
[1740780035.0643253]	Q_Header<(2621443, 19474, 257, 173, 250, 8, 58, 206, 70)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 0, 21, 20, 7, 12, 17, 8, 0, 0, 0, 17, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 207, 133, 243, 21, 0, 93, 95, 137, 180, 74, 95, 54, 88, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 253, 253, 253, 253, 253, 82, 175, 199, 0, 183, 126, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2369312911167999, y=-0.9673778887690052, z=0.08953585885325745, w=-0.0051878309492344125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.11)>	COMP<191>
[1740780035.0825124]	Q_Header<(2621443, 19475, 257, 173, 250, 8, 58, 207, 75)>	Q_Data<(0, 0, 63, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 11, 26, 27, 14, 0, 13, 0, 15, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 36, 0, 124, 253, 253, 253, 253, 253, 253, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 61, 156, 140, 75, 111, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 203, 204, 0, 84, 93, 0, 47, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 137, 83, 93, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23767381099161397, y=-0.9671749381030085, z=0.08978381509210687, w=-0.004760800528337414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.02, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.03)>	COMP<188>
[1740780035.0838833]	Q_Header<(2621443, 19476, 257, 173, 250, 8, 58, 208, 82)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 19, 18, 0, 16, 0, 9, 0, 0, 0, 24, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 50, 53, 84, 0, 33, 253, 253, 253, 253, 221, 170, 74, 169, 253, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 60, 66, 164, 131, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 78, 0, 0, 0, 0, 97, 0, 113, 159, 112, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23767381099161397, y=-0.9671749381030085, z=0.08978381509210687, w=-0.004760800528337414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.02, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.03)>	COMP<188>
[1740780035.1037235]	Q_Header<(2621443, 19477, 257, 173, 250, 8, 58, 209, 81)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 18, 0, 16, 0, 18, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 37, 69, 56, 84, 61, 0, 0, 66, 70, 79, 82, 238, 253, 253, 253, 253, 201, 50, 133, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 162, 142, 0, 80, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 253, 253, 253, 253, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 99, 76, 61, 96, 0, 0, 0, 0, 0, 37, 193, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23767381099161397, y=-0.9671749381030085, z=0.08978381509210687, w=-0.004760800528337414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.02, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.03)>	COMP<188>
[1740780035.1050332]	Q_Header<(2621443, 19478, 257, 173, 250, 8, 58, 210, 88)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 18, 19, 0, 0, 0, 0, 0, 28, 22, 16, 0, 0, 0, 18, 0, 38, 0, 0, 0, 0, 0, 0, 30, 0, 0, 4, 27, 12, 43, 91, 88, 127, 139, 91, 41, 47, 35, 41, 140, 253, 253, 253, 253, 253, 171, 108, 117, 141, 253, 253, 215, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 201, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 66, 0, 0, 0, 0, 0, 0, 142, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 253, 149)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23767381099161397, y=-0.9671749381030085, z=0.08978381509210687, w=-0.004760800528337414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.02, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.03)>	COMP<188>
[1740780035.1225846]	Q_Header<(2621443, 19479, 257, 173, 250, 8, 58, 211, 94)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 2, 10, 0, 6, 12, 0, 15, 14, 13, 0, 16, 0, 29, 0, 47, 30, 0, 0, 0, 22, 0, 12, 0, 0, 0, 73, 72, 55, 62, 80, 138, 196, 161, 42, 0, 0, 82, 232, 253, 253, 229, 162, 253, 112, 95, 73, 93, 245, 253, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 253, 253, 190, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 50, 22, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 108)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23821659905401382, y=-0.9670263375382514, z=0.0899644547798146, w=-0.004394464548267742)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.021111111111111112, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=-0.1)>	COMP<188>
[1740780035.1238701]	Q_Header<(2621443, 19480, 257, 173, 250, 8, 58, 212, 92)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 20, 0, 16, 0, 0, 8, 39, 37, 65, 48, 0, 59, 65, 49, 43, 31, 0, 0, 0, 0, 0, 14, 0, 78, 86, 71, 103, 63, 133, 203, 178, 101, 139, 104, 167, 253, 253, 253, 253, 232, 253, 81, 88, 86, 119, 209, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 38, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 170, 181, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 162, 253, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 0, 53, 106, 116, 108, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23821659905401382, y=-0.9670263375382514, z=0.0899644547798146, w=-0.004394464548267742)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.021111111111111112, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=-0.1)>	COMP<188>
[1740780035.142626]	Q_Header<(2621443, 19481, 257, 173, 250, 8, 58, 213, 106)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 33, 21, 0, 13, 12, 49, 87, 113, 120, 103, 106, 85, 174, 82, 83, 74, 53, 63, 42, 31, 0, 11, 0, 22, 67, 84, 130, 132, 154, 180, 134, 220, 253, 248, 240, 253, 253, 253, 247, 253, 253, 85, 78, 86, 112, 139, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 170, 178, 46, 0, 29, 0, 82, 205, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 253, 253, 253, 240, 117, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 194, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 125, 52, 0, 175, 125, 116, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23870168733316308, y=-0.9668913655668548, z=0.09014635443392531, w=-0.0040282054114008595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.01)>	COMP<185>
[1740780035.143807]	Q_Header<(2621443, 19482, 257, 173, 250, 8, 58, 214, 115)>	Q_Data<(0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 19, 0, 25, 22, 0, 31, 46, 105, 146, 134, 110, 131, 210, 128, 253, 148, 56, 125, 140, 175, 150, 140, 100, 0, 55, 78, 107, 195, 228, 205, 183, 161, 98, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 63, 63, 57, 61, 0, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 159, 253, 253, 253, 195, 0, 0, 30, 116, 253, 253, 112, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 76, 97, 53, 0, 0, 0, 0, 0, 66, 253, 253, 253, 253, 253, 178, 90, 98, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 96, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23870168733316308, y=-0.9668913655668548, z=0.09014635443392531, w=-0.0040282054114008595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.01)>	COMP<185>
