[1740780020.5023098]	Q_Header<(2621443, 18018, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 253, 253, 118, 125, 60, 111, 89, 63, 94, 33, 0, 0, 11, 0, 138, 244, 253, 253, 246, 89, 0, 26, 0, 0, 113, 244, 202, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 71, 0, 133, 43, 0, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2980976259622874, y=-0.9502624771922302, z=0.0899664006282579, w=-0.006713910494646112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.011111111111111112, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.02)>	COMP<192>
[1740780022.512874]	Q_Header<(2621443, 18218, 257, 173, 250, 8, 58, 200, 112)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 14, 0, 14, 5, 0, 19, 0, 0, 0, 11, 0, 31, 30, 54, 99, 95, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 87, 37, 0, 0, 22, 0, 75, 0, 66, 0, 189, 200, 13, 205, 253, 253, 232, 253, 253, 253, 253, 253, 253, 115, 57, 124, 253, 253, 253, 253, 253, 253, 165, 0, 0, 0, 0, 132, 0, 0, 253, 253, 233, 207, 0, 0, 125, 172, 0, 0, 0, 136, 206, 253, 39, 253, 253, 0, 243, 171, 0, 0, 56, 172, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 32, 0, 175, 183, 0, 0, 0, 0, 0, 95, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2962664110171267, y=-0.9508723562496532, z=0.08966117795306121, w=-0.005371125704472012)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.01)>	COMP<191>
[1740780022.522706]	Q_Header<(2621443, 18219, 257, 173, 250, 8, 58, 201, 125)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 12, 0, 0, 0, 0, 0, 0, 9, 0, 5, 7, 0, 0, 29, 0, 32, 0, 26, 43, 22, 133, 182, 155, 253, 253, 253, 253, 219, 208, 161, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 44, 8, 0, 28, 0, 0, 0, 40, 165, 93, 249, 219, 253, 207, 91, 253, 253, 253, 245, 253, 253, 253, 253, 253, 242, 0, 90, 95, 253, 253, 253, 253, 253, 253, 175, 0, 0, 0, 191, 253, 58, 133, 242, 253, 0, 0, 0, 0, 0, 76, 0, 103, 184, 253, 253, 253, 130, 253, 203, 0, 188, 172, 0, 0, 138, 253, 253, 97, 0, 0, 0, 0, 91, 53, 0, 0, 165, 253, 120, 0, 206, 187, 86, 36, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2962664110171267, y=-0.9508723562496532, z=0.08966117795306121, w=-0.005371125704472012)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.01)>	COMP<191>
[1740780022.5332348]	Q_Header<(2621443, 18220, 257, 173, 250, 8, 58, 202, 122)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 0, 8, 19, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 6, 0, 0, 69, 24, 134, 233, 253, 253, 127, 103, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 41, 37, 0, 91, 46, 0, 36, 130, 170, 178, 193, 206, 253, 63, 253, 253, 253, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 201, 161, 180, 253, 253, 253, 253, 253, 253, 119, 0, 0, 88, 253, 253, 61, 213, 47, 143, 0, 0, 0, 0, 0, 0, 0, 152, 253, 253, 243, 253, 121, 197, 0, 0, 141, 162, 0, 0, 136, 253, 253, 148, 0, 0, 0, 0, 162, 98, 0, 0, 204, 253, 76, 0, 195, 76, 253, 253, 0, 0, 0, 0, 56, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2962664110171267, y=-0.9508723562496532, z=0.08966117795306121, w=-0.005371125704472012)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.01)>	COMP<191>
[1740780022.5426164]	Q_Header<(2621443, 18221, 257, 173, 250, 8, 58, 203, 105)>	Q_Data<(0, 0, 21, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 0, 9, 31, 15, 20, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 42, 0, 112, 171, 134, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 91, 0, 73, 95, 96, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 253, 206, 253, 184, 124, 141, 253, 253, 231, 0, 0, 0, 118, 253, 253, 0, 206, 0, 63, 0, 42, 0, 0, 0, 0, 0, 144, 253, 253, 55, 239, 37, 94, 0, 0, 24, 118, 0, 0, 89, 250, 213, 102, 0, 0, 0, 124, 105, 116, 65, 0, 112, 170, 0, 0, 119, 0, 253, 253, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2961394803400653, y=-0.9509177872420069, z=0.08959867212267433, w=-0.005371037565936881)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.04)>	COMP<191>
[1740780022.552527]	Q_Header<(2621443, 18222, 257, 173, 250, 8, 58, 204, 89)>	Q_Data<(0, 0, 25, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 0, 0, 30, 15, 19, 0, 0, 0, 0, 22, 26, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 44, 56, 72, 171, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 160, 215, 253, 100, 66, 0, 113, 168, 31, 0, 0, 0, 106, 236, 216, 30, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 199, 79, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 101, 120, 0, 0, 0, 0, 0, 117, 26, 103, 80, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2961394803400653, y=-0.9509177872420069, z=0.08959867212267433, w=-0.005371037565936881)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.04)>	COMP<191>
[1740780022.5622299]	Q_Header<(2621443, 18223, 257, 173, 250, 8, 58, 205, 74)>	Q_Data<(0, 0, 44, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 0, 0, 27, 5, 24, 0, 0, 0, 0, 20, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 60, 45, 164, 168, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 0, 171, 173, 0, 87, 88, 82, 0, 0, 0, 0, 0, 0, 141, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 22, 85, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 238, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2961394803400653, y=-0.9509177872420069, z=0.08959867212267433, w=-0.005371037565936881)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.04)>	COMP<191>
[1740780022.5724487]	Q_Header<(2621443, 18224, 257, 173, 250, 8, 58, 206, 73)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 0, 0, 25, 15, 34, 0, 0, 0, 13, 0, 17, 19, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 74, 85, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 136, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 105, 174, 83, 121, 87, 68, 110, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 253, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2961394803400653, y=-0.9509177872420069, z=0.08959867212267433, w=-0.005371037565936881)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.04)>	COMP<191>
[1740780022.5823634]	Q_Header<(2621443, 18225, 257, 173, 250, 8, 58, 207, 45)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 31, 13, 34, 7, 0, 0, 24, 0, 0, 37, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 161, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 75, 169, 162, 106, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29584376210264457, y=-0.951009213394121, z=0.0896015355408876, w=-0.005432245683337191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.09)>	COMP<191>
[1740780022.592318]	Q_Header<(2621443, 18226, 257, 173, 250, 8, 58, 208, 63)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 15, 19, 21, 28, 0, 0, 0, 13, 0, 0, 33, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 103, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 107, 68, 99, 126, 0, 85, 54, 0, 0, 8, 0, 0, 0, 0, 0, 0, 157, 172, 91, 0, 0, 61, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29584376210264457, y=-0.951009213394121, z=0.0896015355408876, w=-0.005432245683337191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.09)>	COMP<191>
[1740780022.6024446]	Q_Header<(2621443, 18227, 257, 173, 250, 8, 58, 209, 64)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 19, 0, 0, 20, 0, 0, 0, 0, 0, 0, 29, 20, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 84, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 81, 37, 31, 0, 50, 0, 0, 0, 0, 0, 68, 0, 0, 0, 89, 240, 202, 253, 253, 42, 0, 0, 166, 253, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29584376210264457, y=-0.951009213394121, z=0.0896015355408876, w=-0.005432245683337191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=-0.09)>	COMP<191>
[1740780022.6124275]	Q_Header<(2621443, 18228, 257, 173, 250, 8, 58, 210, 61)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 0, 23, 10, 0, 23, 0, 0, 0, 0, 0, 0, 25, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 0, 0, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 168, 0, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 66, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 146, 253, 253, 253, 253, 65, 47, 0, 225, 253, 231, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2955877521651441, y=-0.9510931121184061, z=0.0895369053120517, w=-0.0057371977500564825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.0)>	COMP<193>
[1740780022.622487]	Q_Header<(2621443, 18229, 257, 173, 250, 8, 58, 211, 83)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 0, 22, 12, 0, 18, 0, 0, 0, 0, 21, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 46, 0, 10, 147, 253, 253, 253, 253, 235, 227, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 150, 131, 0, 115, 230, 208, 253, 253, 253, 239, 149, 144, 141, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 126, 253, 253, 250, 227, 215, 157, 109, 204, 253, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2955877521651441, y=-0.9510931121184061, z=0.0895369053120517, w=-0.0057371977500564825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.0)>	COMP<193>
[1740780022.6324296]	Q_Header<(2621443, 18230, 257, 173, 250, 8, 58, 212, 88)>	Q_Data<(0, 0, 10, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 10, 9, 0, 0, 0, 0, 0, 5, 22, 0, 36, 12, 0, 0, 0, 0, 8, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 60, 51, 0, 144, 174, 253, 253, 253, 253, 238, 136, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 253, 253, 64, 0, 81, 143, 150, 0, 124, 147, 82, 19, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 168, 253, 253, 103, 43, 230, 133, 123, 123, 189, 116, 0, 0, 0, 0, 0, 0, 72, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2955877521651441, y=-0.9510931121184061, z=0.0895369053120517, w=-0.0057371977500564825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.0)>	COMP<193>
[1740780022.6425588]	Q_Header<(2621443, 18231, 257, 173, 250, 8, 58, 213, 88)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 15, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 63, 81, 28, 0, 183, 253, 253, 253, 227, 241, 171, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 183, 76, 32, 0, 56, 38, 28, 87, 70, 23, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 243, 209, 95, 79, 0, 190, 51, 0, 0, 93, 29, 0, 0, 0, 0, 0, 120, 101, 156, 0, 31, 0, 0, 0, 165, 107, 29, 0, 166, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29535036109594887, y=-0.9511758684272096, z=0.08941687931505789, w=-0.0061035412501745994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.02666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.03)>	COMP<195>
[1740780022.6525297]	Q_Header<(2621443, 18232, 257, 173, 250, 8, 58, 214, 93)>	Q_Data<(0, 0, 12, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 0, 11, 0, 16, 0, 8, 16, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 58, 16, 77, 59, 0, 0, 0, 49, 66, 29, 133, 163, 253, 253, 253, 253, 166, 84, 133, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 253, 253, 253, 208, 144, 0, 30, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 253, 253, 253, 253, 203, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 177, 95, 93, 0, 0, 0, 185, 150, 119, 0, 207, 0, 0, 0, 13, 98, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 73)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29535036109594887, y=-0.9511758684272096, z=0.08941687931505789, w=-0.0061035412501745994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.02666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.03)>	COMP<195>
[1740780022.662489]	Q_Header<(2621443, 18233, 257, 173, 250, 8, 58, 215, 104)>	Q_Data<(0, 0, 51, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 9, 30, 15, 0, 0, 0, 0, 8, 0, 7, 0, 0, 10, 43, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 19, 79, 69, 108, 71, 113, 102, 38, 0, 0, 42, 0, 29, 246, 253, 253, 253, 253, 253, 124, 46, 84, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 184, 123, 84, 82, 0, 0, 38, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 215, 253, 197, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 80, 122, 0, 0, 55, 130, 152, 128, 95, 147, 110, 0, 0, 0, 124, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 183)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29535036109594887, y=-0.9511758684272096, z=0.08941687931505789, w=-0.0061035412501745994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.02666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.03)>	COMP<195>
[1740780022.672514]	Q_Header<(2621443, 18234, 257, 173, 250, 8, 58, 216, 99)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 30, 0, 0, 0, 25, 22, 0, 0, 0, 33, 35, 0, 25, 5, 45, 19, 6, 0, 0, 0, 0, 0, 0, 0, 80, 122, 91, 123, 89, 108, 105, 33, 9, 0, 0, 0, 80, 253, 253, 125, 253, 253, 253, 91, 43, 78, 198, 140, 75, 77, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 253, 213, 130, 97, 42, 70, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 145, 0, 253, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 65, 102, 0, 40, 82, 45, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 247)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29535036109594887, y=-0.9511758684272096, z=0.08941687931505789, w=-0.0061035412501745994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.02666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.03)>	COMP<195>
