[1740780622.957794]	Q_Header<(2621443, 12732, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 23, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45916062823030446, y=-0.8843251817664338, z=0.08318967649580021, w=-0.014831321634981255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.016666666666666666, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.04)>	COMP<168>
[1740780624.8867888]	Q_Header<(2621443, 12924, 257, 173, 250, 8, 58, 192, 85)>	Q_Data<(0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 110, 109, 60, 66, 67, 39, 19, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 183, 177, 253, 253, 253, 253, 253, 124, 253, 253, 189, 204, 31, 181, 174, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 253, 253, 253, 183, 253, 253, 253, 91, 181, 90, 123, 34, 0, 130, 139, 0, 0, 26, 0, 107, 160, 37, 0, 0, 0, 52, 0, 0, 0, 0, 113, 129, 151, 0, 0, 0, 249, 253, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542190362521681, y=-0.886465638608773, z=0.08727939019626449, w=-0.015685876419888094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.2, z=-0.05)>	COMP<165>
[1740780624.8966765]	Q_Header<(2621443, 12925, 257, 173, 250, 8, 58, 193, 75)>	Q_Data<(0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 82, 73, 44, 71, 61, 28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 70, 124, 251, 201, 253, 253, 253, 253, 253, 247, 211, 253, 164, 253, 209, 160, 218, 171, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 253, 253, 253, 253, 175, 253, 253, 183, 43, 126, 136, 0, 0, 0, 0, 0, 0, 0, 0, 64, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 58, 98, 0, 0, 0, 154, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542190362521681, y=-0.886465638608773, z=0.08727939019626449, w=-0.015685876419888094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.2, z=-0.05)>	COMP<165>
[1740780624.907709]	Q_Header<(2621443, 12926, 257, 173, 250, 8, 58, 194, 67)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 0, 36, 76, 0, 0, 0, 0, 0, 0, 29, 63, 61, 33, 20, 19, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 50, 99, 129, 253, 253, 253, 253, 253, 253, 253, 253, 223, 228, 161, 253, 253, 253, 253, 253, 165, 247, 253, 253, 253, 253, 253, 253, 206, 170, 253, 253, 184, 201, 253, 90, 203, 155, 196, 0, 99, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 40, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542117901635299, y=-0.8865125305193862, z=0.0868507628866841, w=-0.015624592620513795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.18)>	COMP<165>
[1740780624.9168797]	Q_Header<(2621443, 12927, 257, 173, 250, 8, 58, 195, 75)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 75, 91, 0, 0, 0, 0, 0, 0, 68, 55, 58, 9, 20, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 19, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 50, 84, 100, 253, 253, 253, 253, 241, 253, 253, 253, 253, 230, 180, 232, 220, 253, 253, 253, 239, 253, 253, 253, 253, 244, 253, 253, 142, 191, 253, 253, 250, 253, 253, 79, 128, 157, 147, 0, 64, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542117901635299, y=-0.8865125305193862, z=0.0868507628866841, w=-0.015624592620513795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.18)>	COMP<165>
[1740780624.9268463]	Q_Header<(2621443, 12928, 257, 173, 250, 8, 58, 196, 76)>	Q_Data<(0, 0, 0, 0, 37, 81, 0, 39, 88, 80, 0, 0, 0, 0, 0, 0, 69, 49, 56, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 0, 0, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 36, 38, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 240, 89, 122, 189, 188, 179, 191, 253, 253, 253, 80, 237, 253, 253, 98, 163, 253, 253, 228, 171, 177, 60, 58, 99, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542117901635299, y=-0.8865125305193862, z=0.0868507628866841, w=-0.015624592620513795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.18)>	COMP<165>
[1740780624.9369664]	Q_Header<(2621443, 12929, 257, 173, 250, 8, 58, 197, 75)>	Q_Data<(0, 0, 0, 0, 34, 68, 65, 0, 91, 79, 0, 0, 0, 0, 0, 0, 65, 43, 50, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 19, 0, 0, 18, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 253, 253, 253, 253, 149, 210, 253, 253, 253, 253, 222, 0, 134, 31, 94, 57, 94, 222, 213, 153, 94, 253, 253, 253, 0, 82, 211, 175, 130, 94, 76, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542117901635299, y=-0.8865125305193862, z=0.0868507628866841, w=-0.015624592620513795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=-0.18)>	COMP<165>
[1740780624.9468615]	Q_Header<(2621443, 12930, 257, 173, 250, 8, 58, 198, 73)>	Q_Data<(0, 0, 0, 80, 61, 84, 65, 0, 88, 80, 85, 0, 0, 0, 0, 0, 46, 51, 69, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 240, 253, 253, 253, 114, 158, 253, 253, 253, 214, 142, 90, 173, 162, 42, 0, 0, 91, 67, 89, 148, 253, 253, 253, 0, 0, 47, 43, 58, 0, 55, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 81, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542246709285455, y=-0.8865376706849132, z=0.08654804936531545, w=-0.015502965119033938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.11)>	COMP<167>
[1740780624.9568343]	Q_Header<(2621443, 12931, 257, 173, 250, 8, 58, 199, 67)>	Q_Data<(0, 0, 0, 0, 60, 65, 48, 14, 0, 56, 100, 64, 0, 0, 0, 0, 42, 77, 113, 64, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 253, 253, 236, 38, 117, 136, 241, 214, 159, 29, 114, 148, 146, 0, 0, 35, 0, 0, 0, 102, 185, 253, 187, 0, 0, 0, 0, 56, 0, 44, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542246709285455, y=-0.8865376706849132, z=0.08654804936531545, w=-0.015502965119033938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.11)>	COMP<167>
[1740780624.9668078]	Q_Header<(2621443, 12932, 257, 173, 250, 8, 58, 200, 67)>	Q_Data<(0, 0, 0, 21, 61, 81, 81, 26, 0, 82, 93, 96, 0, 0, 0, 0, 44, 97, 148, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 181, 207, 132, 0, 44, 51, 185, 176, 131, 82, 59, 85, 78, 0, 0, 0, 0, 0, 0, 24, 82, 129, 59, 0, 0, 0, 0, 50, 0, 19, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 245, 159, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542246709285455, y=-0.8865376706849132, z=0.08654804936531545, w=-0.015502965119033938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.11)>	COMP<167>
[1740780624.9769263]	Q_Header<(2621443, 12933, 257, 173, 250, 8, 58, 201, 52)>	Q_Data<(0, 0, 0, 0, 56, 56, 0, 53, 53, 93, 40, 84, 12, 23, 0, 0, 41, 97, 151, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 85, 108, 48, 0, 21, 41, 106, 142, 97, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 237, 253, 253, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542181284628096, y=-0.8865859357767768, z=0.08611956184641553, w=-0.015319638570836498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.15)>	COMP<168>
[1740780624.9867609]	Q_Header<(2621443, 12934, 257, 173, 250, 8, 58, 202, 56)>	Q_Data<(0, 0, 0, 0, 59, 51, 15, 0, 16, 93, 0, 45, 73, 43, 0, 0, 29, 77, 119, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 15, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 73, 2, 0, 0, 0, 7, 101, 21, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 253, 233, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542181284628096, y=-0.8865859357767768, z=0.08611956184641553, w=-0.015319638570836498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.15)>	COMP<168>
[1740780624.9967017]	Q_Header<(2621443, 12935, 257, 173, 250, 8, 58, 203, 44)>	Q_Data<(0, 0, 0, 0, 61, 68, 24, 66, 68, 75, 38, 48, 61, 0, 0, 0, 42, 42, 71, 45, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 148, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542181284628096, y=-0.8865859357767768, z=0.08611956184641553, w=-0.015319638570836498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.15)>	COMP<168>
[1740780625.007762]	Q_Header<(2621443, 12936, 257, 173, 250, 8, 58, 204, 33)>	Q_Data<(0, 0, 0, 7, 60, 70, 85, 89, 82, 84, 0, 49, 0, 0, 0, 0, 80, 35, 45, 46, 16, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45422570735957074, y=-0.8866007289848327, z=0.08593789249694647, w=-0.015258858753008961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=-0.2)>	COMP<168>
[1740780625.016384]	Q_Header<(2621443, 12937, 257, 173, 250, 8, 58, 205, 28)>	Q_Data<(0, 0, 39, 16, 60, 79, 40, 87, 91, 94, 35, 0, 0, 0, 0, 0, 108, 66, 34, 50, 46, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45422570735957074, y=-0.8866007289848327, z=0.08593789249694647, w=-0.015258858753008961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=-0.2)>	COMP<168>
[1740780625.0266678]	Q_Header<(2621443, 12938, 257, 173, 250, 8, 58, 206, 38)>	Q_Data<(0, 0, 62, 64, 68, 77, 0, 64, 87, 69, 44, 0, 0, 0, 0, 0, 131, 74, 42, 90, 83, 17, 22, 2, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45422570735957074, y=-0.8866007289848327, z=0.08593789249694647, w=-0.015258858753008961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=-0.2)>	COMP<168>
[1740780625.0366557]	Q_Header<(2621443, 12939, 257, 173, 250, 8, 58, 207, 36)>	Q_Data<(0, 0, 55, 0, 68, 68, 0, 83, 50, 0, 0, 0, 0, 0, 0, 0, 163, 73, 102, 166, 127, 46, 0, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45422570735957074, y=-0.8866007289848327, z=0.08593789249694647, w=-0.015258858753008961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=-0.2)>	COMP<168>
[1740780625.046719]	Q_Header<(2621443, 12940, 257, 173, 250, 8, 58, 208, 28)>	Q_Data<(0, 0, 50, 0, 68, 64, 0, 68, 59, 0, 0, 0, 0, 0, 0, 0, 172, 79, 132, 223, 176, 70, 64, 48, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4542276651759844, y=-0.88660455043622, z=0.08587722721077802, w=-0.015319960220259618)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.12)>	COMP<167>
