[1740780612.9665148]	Q_Header<(2621443, 11732, 257, 173, 250, 8, 58, 0, 16)>	Q_Data<(0, 0, 29, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 51, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35015503511041723, y=-0.931752966009348, z=0.09576316020363337, w=-0.007568280347514683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.03777777777777778, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.2, z=-0.02)>	COMP<196>
[1740780614.9565287]	Q_Header<(2621443, 11931, 257, 173, 250, 8, 58, 199, 23)>	Q_Data<(0, 0, 0, 79, 60, 68, 51, 58, 91, 0, 0, 0, 0, 0, 0, 37, 40, 86, 54, 69, 68, 29, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30309915815300204, y=-0.9480546161076482, z=0.09655716234354596, w=-0.00024413947495207576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.02, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.13, z=-0.03)>	COMP<195>
[1740780614.966557]	Q_Header<(2621443, 11932, 257, 173, 250, 8, 58, 200, 28)>	Q_Data<(0, 0, 23, 79, 70, 69, 81, 0, 48, 0, 0, 0, 0, 0, 0, 0, 79, 98, 57, 65, 33, 3, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30309915815300204, y=-0.9480546161076482, z=0.09655716234354596, w=-0.00024413947495207576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.02, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.13, z=-0.03)>	COMP<195>
[1740780614.9765978]	Q_Header<(2621443, 11933, 257, 173, 250, 8, 58, 201, 18)>	Q_Data<(0, 0, 63, 59, 76, 69, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 80, 59, 69, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3028044565640904, y=-0.9481484435127151, z=0.09656050197226183, w=-0.0002441479190196254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=-0.05)>	COMP<195>
[1740780614.9865203]	Q_Header<(2621443, 11934, 257, 173, 250, 8, 58, 202, 18)>	Q_Data<(0, 0, 62, 60, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 45, 43, 53, 42, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3028044565640904, y=-0.9481484435127151, z=0.09656050197226183, w=-0.0002441479190196254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=-0.05)>	COMP<195>
[1740780614.9965167]	Q_Header<(2621443, 11935, 257, 173, 250, 8, 58, 203, 22)>	Q_Data<(0, 0, 0, 79, 29, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 48, 48, 39, 40, 21, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3028044565640904, y=-0.9481484435127151, z=0.09656050197226183, w=-0.0002441479190196254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=-0.05)>	COMP<195>
[1740780615.0064952]	Q_Header<(2621443, 11936, 257, 173, 250, 8, 58, 204, 21)>	Q_Data<(0, 0, 0, 79, 61, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 26, 36, 27, 44, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3028044565640904, y=-0.9481484435127151, z=0.09656050197226183, w=-0.0002441479190196254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=-0.05)>	COMP<195>
[1740780615.0163946]	Q_Header<(2621443, 11937, 257, 173, 250, 8, 58, 205, 30)>	Q_Data<(0, 0, 0, 79, 60, 84, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 62, 15, 22, 11, 39, 0, 0, 0, 0, 0, 0, 0, 0, 46, 10, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30254942393611883, y=-0.9482364031211503, z=0.09649599339177, w=-0.0003051739196450664)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0011111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.09, z=0.06)>	COMP<185>
[1740780615.0268435]	Q_Header<(2621443, 11938, 257, 173, 250, 8, 58, 206, 22)>	Q_Data<(0, 0, 0, 38, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 20, 15, 18, 20, 0, 0, 0, 0, 0, 0, 0, 22, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30254942393611883, y=-0.9482364031211503, z=0.09649599339177, w=-0.0003051739196450664)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0011111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.09, z=0.06)>	COMP<185>
[1740780615.0365872]	Q_Header<(2621443, 11939, 257, 173, 250, 8, 58, 207, 25)>	Q_Data<(0, 0, 14, 80, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 35, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 30, 48, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30254942393611883, y=-0.9482364031211503, z=0.09649599339177, w=-0.0003051739196450664)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0011111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.09, z=0.06)>	COMP<185>
[1740780615.0466301]	Q_Header<(2621443, 11940, 257, 173, 250, 8, 58, 208, 31)>	Q_Data<(0, 0, 62, 45, 83, 84, 35, 0, 0, 0, 20, 34, 0, 0, 0, 0, 90, 46, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3021280117246354, y=-0.9483767770055322, z=0.09643681990402503, w=-0.00030517980982286403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.1, z=0.12)>	COMP<189>
[1740780615.0565627]	Q_Header<(2621443, 11941, 257, 173, 250, 8, 58, 209, 27)>	Q_Data<(0, 0, 0, 34, 66, 84, 27, 0, 0, 0, 48, 57, 0, 0, 0, 0, 103, 52, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3021280117246354, y=-0.9483767770055322, z=0.09643681990402503, w=-0.00030517980982286403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.1, z=0.12)>	COMP<189>
[1740780615.0665402]	Q_Header<(2621443, 11942, 257, 173, 250, 8, 58, 210, 25)>	Q_Data<(0, 0, 0, 14, 59, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 56, 16, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3021280117246354, y=-0.9483767770055322, z=0.09643681990402503, w=-0.00030517980982286403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0044444444444444444, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.1, z=0.12)>	COMP<189>
[1740780615.0766056]	Q_Header<(2621443, 11943, 257, 173, 250, 8, 58, 211, 15)>	Q_Data<(0, 0, 0, 79, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 38, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3018103551401053, y=-0.9484596398133947, z=0.09661593370814696, w=-0.0004272340719880156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0044444444444444444, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.07, z=0.06)>	COMP<189>
[1740780615.086513]	Q_Header<(2621443, 11944, 257, 173, 250, 8, 58, 212, 18)>	Q_Data<(0, 0, 0, 79, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 5, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3018103551401053, y=-0.9484596398133947, z=0.09661593370814696, w=-0.0004272340719880156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0044444444444444444, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.07, z=0.06)>	COMP<189>
[1740780615.098276]	Q_Header<(2621443, 11945, 257, 173, 250, 8, 58, 213, 16)>	Q_Data<(0, 0, 0, 78, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3018103551401053, y=-0.9484596398133947, z=0.09661593370814696, w=-0.0004272340719880156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0044444444444444444, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.07, z=0.06)>	COMP<189>
[1740780615.106851]	Q_Header<(2621443, 11946, 257, 173, 250, 8, 58, 214, 17)>	Q_Data<(0, 0, 56, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3013955801810605, y=-0.948559884891426, z=0.09692510759974161, w=-0.0006103596196457281)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.006666666666666667, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=0.23)>	COMP<187>
[1740780615.117186]	Q_Header<(2621443, 11947, 257, 173, 250, 8, 58, 215, 14)>	Q_Data<(0, 0, 57, 57, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3013955801810605, y=-0.948559884891426, z=0.09692510759974161, w=-0.0006103596196457281)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.006666666666666667, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=0.23)>	COMP<187>
