[1740779848.030968]	Q_Header<(2621443, 768, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 126, 43, 47, 0, 0, 19, 35, 93, 101, 86, 29, 0, 0, 0, 0, 0, 0, 41, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 70, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2503673814676637, y=-0.9642379064910168, z=0.07977332217899474, w=0.0346070953905815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.2, z=-0.2)>	COMP<181>
[1740779849.9008067]	Q_Header<(2621443, 954, 257, 173, 250, 8, 58, 186, 41)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 39, 26, 0, 0, 0, 35, 121, 179, 185, 253, 253, 253, 208, 253, 253, 155, 123, 65, 0, 0, 41, 18, 0, 0, 0, 0, 0, 0, 0, 86, 126, 124, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20568619317764994, y=-0.9743544177709209, z=0.0837393047595655, w=0.03625448034051159)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.02, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.07, z=0.05)>	COMP<181>
[1740779849.9086962]	Q_Header<(2621443, 955, 257, 173, 250, 8, 58, 187, 42)>	Q_Data<(0, 0, 21, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 20, 11, 0, 0, 20, 74, 102, 62, 253, 253, 253, 253, 253, 253, 192, 190, 96, 76, 119, 45, 34, 0, 0, 0, 0, 0, 0, 0, 76, 137, 145, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20568619317764994, y=-0.9743544177709209, z=0.0837393047595655, w=0.03625448034051159)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.02, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.07, z=0.05)>	COMP<181>
[1740779849.9210775]	Q_Header<(2621443, 956, 257, 173, 250, 8, 58, 188, 48)>	Q_Data<(0, 0, 15, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 23, 19, 17, 8, 0, 0, 32, 77, 145, 233, 253, 253, 253, 253, 253, 113, 253, 183, 165, 234, 141, 18, 0, 0, 23, 0, 38, 29, 0, 68, 138, 123, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20513485553667915, y=-0.974466856143594, z=0.0836774433028227, w=0.036498257545651336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=-0.05)>	COMP<181>
[1740779849.9310954]	Q_Header<(2621443, 957, 257, 173, 250, 8, 58, 189, 43)>	Q_Data<(0, 0, 45, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 22, 4, 13, 0, 23, 0, 66, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 253, 193, 0, 56, 0, 59, 10, 31, 32, 0, 26, 93, 83, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20513485553667915, y=-0.974466856143594, z=0.0836774433028227, w=0.036498257545651336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=-0.05)>	COMP<181>
[1740779849.9412599]	Q_Header<(2621443, 958, 257, 173, 250, 8, 58, 190, 45)>	Q_Data<(0, 0, 33, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 18, 0, 0, 0, 15, 0, 64, 147, 183, 223, 232, 253, 253, 253, 253, 253, 253, 196, 253, 202, 33, 0, 80, 78, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 68, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20471258020672856, y=-0.9745515110795572, z=0.08361843616076867, w=0.03674328362684871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=0.06)>	COMP<184>
[1740779849.9510128]	Q_Header<(2621443, 959, 257, 173, 250, 8, 58, 191, 47)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 28, 12, 0, 0, 0, 0, 61, 122, 82, 86, 181, 247, 253, 253, 253, 253, 253, 161, 237, 150, 70, 42, 41, 62, 100, 147, 120, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20471258020672856, y=-0.9745515110795572, z=0.08361843616076867, w=0.03674328362684871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=0.06)>	COMP<184>
[1740779849.9610205]	Q_Header<(2621443, 960, 257, 173, 250, 8, 58, 192, 48)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 29, 11, 0, 0, 5, 0, 43, 86, 129, 134, 119, 222, 253, 253, 253, 253, 253, 166, 212, 170, 142, 130, 84, 84, 143, 213, 154, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 176, 184, 81, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20471258020672856, y=-0.9745515110795572, z=0.08361843616076867, w=0.03674328362684871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=0.06)>	COMP<184>
[1740779849.971037]	Q_Header<(2621443, 961, 257, 173, 250, 8, 58, 193, 56)>	Q_Data<(0, 0, 40, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 14, 14, 11, 0, 12, 0, 0, 28, 96, 98, 60, 179, 253, 253, 253, 253, 253, 231, 253, 253, 174, 246, 239, 180, 214, 253, 212, 147, 40, 36, 0, 0, 0, 0, 0, 0, 46, 55, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 119, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.20471258020672856, y=-0.9745515110795572, z=0.08361843616076867, w=0.03674328362684871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=0.06)>	COMP<184>
[1740779849.9811592]	Q_Header<(2621443, 962, 257, 173, 250, 8, 58, 194, 54)>	Q_Data<(0, 0, 48, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 3, 0, 20, 9, 21, 9, 0, 0, 40, 45, 15, 84, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 253, 253, 253, 216, 138, 60, 24, 0, 0, 0, 0, 0, 103, 161, 123, 91, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 253, 88, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2042200545198796, y=-0.974653332524793, z=0.08355566486482821, w=0.036925622529745114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.06)>	COMP<183>
[1740779849.992448]	Q_Header<(2621443, 963, 257, 173, 250, 8, 58, 195, 63)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 8, 0, 16, 18, 22, 0, 0, 0, 0, 0, 32, 38, 117, 216, 150, 235, 253, 253, 253, 253, 253, 253, 253, 133, 253, 253, 253, 253, 162, 112, 82, 0, 0, 0, 0, 74, 142, 253, 253, 231, 84, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 237, 173, 119, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 210, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2042200545198796, y=-0.974653332524793, z=0.08355566486482821, w=0.036925622529745114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.06)>	COMP<183>
[1740779850.0010598]	Q_Header<(2621443, 964, 257, 173, 250, 8, 58, 196, 66)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 20, 7, 12, 11, 0, 0, 0, 0, 20, 0, 26, 8, 48, 98, 116, 201, 253, 253, 177, 253, 253, 253, 253, 252, 253, 253, 253, 253, 231, 253, 115, 48, 0, 0, 0, 114, 214, 253, 253, 253, 174, 176, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 216, 146, 155, 205, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2042200545198796, y=-0.974653332524793, z=0.08355566486482821, w=0.036925622529745114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.06)>	COMP<183>
[1740779850.0111358]	Q_Header<(2621443, 965, 257, 173, 250, 8, 58, 197, 71)>	Q_Data<(0, 0, 11, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 23, 22, 15, 0, 0, 5, 10, 0, 18, 0, 9, 12, 18, 69, 89, 203, 253, 253, 253, 253, 253, 253, 253, 156, 253, 249, 253, 253, 253, 253, 159, 83, 0, 0, 0, 133, 185, 253, 253, 253, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 123, 0, 0, 176, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2039739475486207, y=-0.9747049498358685, z=0.08355485762838472, w=0.0369252657890232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=0.02)>	COMP<183>
[1740779850.0210779]	Q_Header<(2621443, 966, 257, 173, 250, 8, 58, 198, 72)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 14, 19, 17, 5, 0, 0, 4, 0, 5, 0, 0, 10, 0, 33, 50, 152, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 138, 253, 253, 253, 226, 118, 9, 0, 38, 188, 253, 233, 253, 253, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 251, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2039739475486207, y=-0.9747049498358685, z=0.08355485762838472, w=0.0369252657890232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=0.02)>	COMP<183>
[1740779850.0310056]	Q_Header<(2621443, 967, 257, 173, 250, 8, 58, 199, 66)>	Q_Data<(0, 0, 53, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 0, 0, 10, 0, 3, 0, 0, 11, 3, 0, 39, 86, 147, 233, 253, 228, 253, 253, 253, 253, 220, 253, 253, 253, 253, 224, 208, 117, 41, 0, 26, 226, 253, 253, 253, 253, 253, 253, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 57, 0, 0, 88, 253, 253, 0, 165, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2039739475486207, y=-0.9747049498358685, z=0.08355485762838472, w=0.0369252657890232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=0.02)>	COMP<183>
[1740779850.041109]	Q_Header<(2621443, 968, 257, 173, 250, 8, 58, 200, 71)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 12, 2, 27, 18, 0, 23, 0, 0, 0, 0, 15, 0, 0, 0, 0, 74, 122, 150, 124, 250, 209, 253, 253, 253, 253, 253, 253, 253, 229, 228, 166, 0, 0, 48, 207, 253, 253, 253, 253, 188, 145, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 98, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 53, 104, 0, 0, 0, 140, 253, 253, 0, 216, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2039739475486207, y=-0.9747049498358685, z=0.08355485762838472, w=0.0369252657890232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=0.02)>	COMP<183>
[1740779850.0521846]	Q_Header<(2621443, 969, 257, 173, 250, 8, 58, 201, 64)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 19, 9, 10, 13, 11, 3, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 54, 45, 71, 121, 141, 198, 253, 253, 253, 253, 253, 187, 253, 253, 253, 156, 74, 126, 229, 253, 253, 253, 253, 168, 82, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 115, 113, 98, 0, 0, 0, 139, 188, 227, 0, 128, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2037984551925546, y=-0.9747413385519907, z=0.08355797698670478, w=0.03692664432210109)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.12)>	COMP<179>
[1740779850.0610976]	Q_Header<(2621443, 970, 257, 173, 250, 8, 58, 202, 57)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32, 33, 0, 21, 0, 0, 0, 8, 0, 0, 0, 0, 0, 9, 18, 14, 0, 0, 0, 51, 63, 73, 130, 85, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 126, 95, 253, 253, 253, 163, 54, 173, 116, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 91, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2037984551925546, y=-0.9747413385519907, z=0.08355797698670478, w=0.03692664432210109)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.12)>	COMP<179>
