[1740779326.0985575]	Q_Header<(2621443, 14054, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 61, 52, 26, 0, 0, 0, 0, 0, 25, 0, 16, 0, 10, 116, 189, 221, 253, 253, 253, 253, 253, 253, 253, 167, 159, 0, 31, 26, 0, 0, 27, 0, 30, 0, 0, 33, 0, 0, 0, 0, 0, 29, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.981696312047039, y=-0.16491814443864086, z=0.031311253921918115, w=-0.08996644889065752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=0.01)>	COMP<30>
[1740779327.9872956]	Q_Header<(2621443, 14244, 257, 173, 250, 8, 58, 190, 60)>	Q_Data<(0, 0, 36, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 15, 23, 18, 73, 193, 253, 253, 253, 253, 253, 253, 199, 109, 66, 53, 50, 125, 221, 206, 132, 151, 245, 253, 253, 253, 253, 253, 253, 253, 233, 238, 50, 253, 253, 253, 126, 67, 111, 98, 63, 130, 141, 124, 109, 74, 66, 128, 189, 160, 53, 59, 83, 168, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9770488448833285, y=-0.19042931009720046, z=0.03259270884355931, w=-0.08972150187271945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.03, z=0.01)>	COMP<26>
[1740779327.99729]	Q_Header<(2621443, 14245, 257, 173, 250, 8, 58, 191, 59)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 204, 253, 253, 253, 253, 253, 125, 253, 253, 124, 0, 0, 51, 140, 128, 29, 164, 253, 253, 218, 253, 253, 253, 253, 253, 153, 253, 120, 217, 253, 208, 126, 170, 173, 150, 117, 96, 78, 89, 91, 80, 123, 214, 253, 228, 142, 122, 69, 131, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9770488448833285, y=-0.19042931009720046, z=0.03259270884355931, w=-0.08972150187271945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.03, z=0.01)>	COMP<26>
[1740779328.0072985]	Q_Header<(2621443, 14246, 257, 173, 250, 8, 58, 192, 63)>	Q_Data<(0, 0, 36, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 13, 11, 30, 107, 251, 253, 253, 253, 114, 253, 253, 253, 165, 71, 50, 117, 103, 53, 116, 213, 253, 172, 253, 82, 253, 253, 253, 253, 116, 248, 116, 103, 253, 166, 181, 234, 204, 145, 107, 111, 60, 0, 18, 70, 142, 253, 253, 236, 180, 123, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9770488448833285, y=-0.19042931009720046, z=0.03259270884355931, w=-0.08972150187271945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.03, z=0.01)>	COMP<26>
[1740779328.0174313]	Q_Header<(2621443, 14247, 257, 173, 250, 8, 58, 193, 62)>	Q_Data<(0, 0, 56, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13, 40, 39, 121, 200, 253, 253, 225, 253, 253, 253, 253, 133, 149, 123, 192, 192, 145, 138, 166, 132, 184, 253, 253, 132, 200, 253, 253, 162, 182, 60, 126, 253, 201, 183, 232, 183, 80, 36, 77, 52, 0, 45, 40, 143, 253, 253, 183, 149, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9766372569400467, y=-0.19250758755008482, z=0.032715303401028996, w=-0.08972294029759818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.016666666666666666, z=0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.05, z=0.01)>	COMP<28>
[1740779328.0299897]	Q_Header<(2621443, 14248, 257, 173, 250, 8, 58, 194, 57)>	Q_Data<(0, 0, 52, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 48, 49, 131, 169, 193, 210, 250, 253, 253, 253, 253, 253, 94, 224, 235, 253, 237, 179, 158, 128, 71, 253, 253, 253, 253, 253, 190, 204, 99, 64, 0, 158, 253, 217, 141, 178, 115, 26, 0, 33, 39, 0, 0, 0, 106, 244, 225, 99, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9766372569400467, y=-0.19250758755008482, z=0.032715303401028996, w=-0.08972294029759818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.016666666666666666, z=0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.05, z=0.01)>	COMP<28>
[1740779328.0373533]	Q_Header<(2621443, 14249, 257, 173, 250, 8, 58, 195, 57)>	Q_Data<(0, 0, 37, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 32, 84, 213, 253, 104, 217, 253, 253, 253, 253, 253, 253, 198, 252, 253, 253, 238, 172, 155, 112, 83, 210, 253, 253, 253, 231, 101, 87, 35, 0, 0, 137, 210, 146, 100, 116, 0, 64, 26, 53, 53, 78, 0, 0, 0, 127, 100, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9766372569400467, y=-0.19250758755008482, z=0.032715303401028996, w=-0.08972294029759818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.016666666666666666, z=0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.05, z=0.01)>	COMP<28>
[1740779328.0473511]	Q_Header<(2621443, 14250, 257, 173, 250, 8, 58, 196, 52)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 42, 44, 80, 253, 253, 210, 253, 241, 253, 253, 253, 253, 253, 217, 218, 253, 253, 203, 150, 129, 85, 0, 97, 166, 168, 157, 97, 114, 91, 51, 0, 11, 94, 123, 71, 100, 55, 11, 71, 64, 86, 78, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763080575392281, y=-0.19415078338536412, z=0.0328365675766507, w=-0.08972073296965899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01888888888888889, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.03, z=-0.04)>	COMP<28>
[1740779328.057256]	Q_Header<(2621443, 14251, 257, 173, 250, 8, 58, 197, 51)>	Q_Data<(0, 0, 34, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 111, 195, 253, 253, 253, 253, 253, 215, 253, 253, 253, 253, 146, 157, 253, 253, 141, 134, 115, 56, 16, 62, 115, 189, 26, 147, 42, 41, 38, 0, 57, 42, 45, 80, 159, 118, 115, 141, 83, 66, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763080575392281, y=-0.19415078338536412, z=0.0328365675766507, w=-0.08972073296965899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01888888888888889, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.03, z=-0.04)>	COMP<28>
[1740779328.0673962]	Q_Header<(2621443, 14252, 257, 173, 250, 8, 58, 198, 52)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 53, 204, 253, 253, 253, 253, 253, 253, 163, 178, 253, 253, 253, 67, 81, 183, 187, 57, 120, 136, 56, 84, 148, 148, 237, 138, 158, 76, 60, 0, 0, 88, 0, 46, 89, 151, 161, 89, 174, 97, 69, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763080575392281, y=-0.19415078338536412, z=0.0328365675766507, w=-0.08972073296965899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01888888888888889, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.03, z=-0.04)>	COMP<28>
[1740779328.077287]	Q_Header<(2621443, 14253, 257, 173, 250, 8, 58, 199, 51)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 75, 248, 253, 253, 253, 253, 174, 190, 253, 253, 253, 253, 221, 16, 66, 85, 19, 89, 110, 145, 42, 117, 233, 168, 230, 186, 140, 173, 120, 81, 0, 98, 0, 76, 84, 122, 108, 81, 191, 108, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759877803255768, y=-0.1957346514604543, z=0.032958126532162554, w=-0.08971934444866474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01888888888888889, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.02, z=0.0)>	COMP<27>
[1740779328.0873537]	Q_Header<(2621443, 14254, 257, 173, 250, 8, 58, 200, 52)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 58, 208, 182, 253, 253, 253, 253, 155, 129, 253, 253, 253, 189, 107, 14, 13, 70, 78, 87, 100, 119, 70, 130, 253, 207, 143, 214, 206, 201, 148, 127, 0, 55, 58, 103, 114, 146, 8, 117, 126, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759877803255768, y=-0.1957346514604543, z=0.032958126532162554, w=-0.08971934444866474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01888888888888889, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.02, z=0.0)>	COMP<27>
[1740779328.0973485]	Q_Header<(2621443, 14255, 257, 173, 250, 8, 58, 201, 50)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 90, 253, 253, 253, 253, 253, 149, 125, 180, 253, 253, 201, 87, 89, 33, 0, 54, 57, 45, 78, 135, 113, 140, 239, 194, 47, 187, 206, 181, 112, 137, 36, 91, 88, 107, 87, 123, 0, 72, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759877803255768, y=-0.1957346514604543, z=0.032958126532162554, w=-0.08971934444866474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01888888888888889, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.02, z=0.0)>	COMP<27>
[1740779328.107304]	Q_Header<(2621443, 14256, 257, 173, 250, 8, 58, 202, 51)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84, 253, 253, 253, 253, 181, 84, 129, 253, 253, 215, 124, 79, 67, 24, 27, 7, 26, 10, 89, 168, 169, 162, 238, 239, 145, 108, 186, 160, 81, 140, 90, 153, 91, 93, 0, 17, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759877803255768, y=-0.1957346514604543, z=0.032958126532162554, w=-0.08971934444866474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01888888888888889, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.02, z=0.0)>	COMP<27>
[1740779328.1173813]	Q_Header<(2621443, 14257, 257, 173, 250, 8, 58, 203, 48)>	Q_Data<(0, 0, 41, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 75, 117, 253, 253, 253, 198, 126, 98, 132, 253, 253, 71, 84, 42, 28, 0, 29, 9, 46, 32, 94, 162, 253, 253, 123, 253, 229, 96, 193, 253, 156, 118, 74, 77, 46, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9755246879311269, y=-0.19799800335660236, z=0.03314208255938196, w=-0.08972165996738764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.01, z=0.02)>	COMP<20>
[1740779328.1290433]	Q_Header<(2621443, 14258, 257, 173, 250, 8, 58, 204, 46)>	Q_Data<(0, 0, 37, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 67, 169, 253, 253, 253, 253, 122, 33, 76, 184, 200, 77, 80, 58, 18, 0, 7, 16, 36, 33, 50, 127, 253, 253, 253, 233, 240, 135, 210, 253, 196, 87, 86, 76, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9755246879311269, y=-0.19799800335660236, z=0.03314208255938196, w=-0.08972165996738764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.01, z=0.02)>	COMP<20>
[1740779328.1370132]	Q_Header<(2621443, 14259, 257, 173, 250, 8, 58, 205, 45)>	Q_Data<(0, 0, 47, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 143, 160, 253, 253, 253, 149, 130, 38, 71, 119, 119, 90, 120, 73, 50, 10, 0, 0, 25, 17, 0, 81, 253, 253, 253, 253, 198, 120, 232, 253, 87, 115, 68, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9755246879311269, y=-0.19799800335660236, z=0.03314208255938196, w=-0.08972165996738764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.01, z=0.02)>	COMP<20>
[1740779328.1472542]	Q_Header<(2621443, 14260, 257, 173, 250, 8, 58, 206, 44)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 229, 253, 253, 251, 253, 143, 148, 66, 74, 120, 163, 253, 228, 83, 61, 41, 0, 0, 23, 40, 54, 118, 154, 253, 253, 253, 128, 91, 211, 253, 99, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9751714389731926, y=-0.1997096418802207, z=0.03326459499533016, w=-0.08972285255621162)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.0, z=-0.13)>	COMP<20>
