[1740779720.5700905]	Q_Header<(2621443, 53554, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 193, 159, 173, 253, 253, 253, 251, 135, 82, 138, 217, 253, 253, 193, 71, 35, 33, 0, 24, 0, 0, 0, 0, 0, 0, 0, 23, 35, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6954930845143468, y=-0.7128880409940824, z=0.045409991652362786, w=0.07757540240611976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.02, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.14)>	COMP<194>
[1740779722.4606814]	Q_Header<(2621443, 53743, 257, 173, 250, 8, 58, 189, 72)>	Q_Data<(0, 0, 33, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 49, 122, 200, 253, 253, 253, 253, 253, 253, 253, 253, 184, 253, 227, 253, 253, 253, 253, 253, 150, 36, 31, 0, 0, 119, 253, 253, 253, 171, 24, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 48, 231, 253, 253, 0, 14, 0, 0, 0, 213, 228, 123, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 175, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082464718209522, y=-0.7002509282317981, z=0.04449428455338454, w=0.07781922195550794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.17, z=0.0)>	COMP<187>
[1740779722.470185]	Q_Header<(2621443, 53744, 257, 173, 250, 8, 58, 190, 67)>	Q_Data<(0, 0, 32, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 33, 25, 4, 28, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 23, 0, 0, 68, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 158, 35, 0, 9, 0, 210, 253, 253, 253, 253, 165, 163, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 162, 189, 227, 186, 61, 107, 0, 0, 0, 232, 248, 133, 0, 0, 0, 0, 0, 43, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082464718209522, y=-0.7002509282317981, z=0.04449428455338454, w=0.07781922195550794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.17, z=0.0)>	COMP<187>
[1740779722.4801993]	Q_Header<(2621443, 53745, 257, 173, 250, 8, 58, 191, 52)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 19, 30, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 74, 143, 154, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 105, 209, 34, 33, 0, 55, 253, 253, 253, 253, 253, 253, 239, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 71, 0, 0, 0, 0, 0, 0, 0, 0, 154, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082454969404939, y=-0.7002499643569705, z=0.04431111950868653, w=0.0779411840393839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.016666666666666666, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.05)>	COMP<190>
[1740779722.4901497]	Q_Header<(2621443, 53746, 257, 173, 250, 8, 58, 192, 56)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28, 28, 31, 30, 38, 26, 0, 23, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 13, 12, 60, 69, 102, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 143, 220, 55, 145, 77, 84, 253, 253, 253, 253, 253, 253, 253, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 121, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082454969404939, y=-0.7002499643569705, z=0.04431111950868653, w=0.0779411840393839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.016666666666666666, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.05)>	COMP<190>
[1740779722.5001924]	Q_Header<(2621443, 53747, 257, 173, 250, 8, 58, 193, 58)>	Q_Data<(0, 0, 41, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 33, 26, 30, 25, 39, 31, 0, 20, 0, 0, 0, 0, 0, 0, 0, 34, 16, 0, 0, 13, 27, 0, 0, 0, 0, 71, 198, 152, 239, 253, 253, 253, 253, 253, 253, 253, 253, 215, 213, 181, 216, 110, 123, 253, 253, 253, 253, 253, 253, 245, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 252, 253, 226, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082454969404939, y=-0.7002499643569705, z=0.04431111950868653, w=0.0779411840393839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.016666666666666666, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.19, z=0.05)>	COMP<190>
[1740779722.5101857]	Q_Header<(2621443, 53748, 257, 173, 250, 8, 58, 194, 54)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 14, 0, 24, 0, 34, 28, 15, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 38, 88, 116, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 226, 253, 124, 122, 253, 253, 253, 122, 253, 219, 188, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 253, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082699097393951, y=-0.7002130648509428, z=0.04406850007168591, w=0.07818801744020727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.02, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.06)>	COMP<190>
[1740779722.5201287]	Q_Header<(2621443, 53749, 257, 173, 250, 8, 58, 195, 47)>	Q_Data<(0, 0, 25, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 14, 0, 14, 13, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 29, 224, 253, 206, 253, 253, 253, 253, 253, 213, 253, 253, 253, 182, 135, 242, 253, 228, 215, 253, 155, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082699097393951, y=-0.7002130648509428, z=0.04406850007168591, w=0.07818801744020727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.02, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.06)>	COMP<190>
[1740779722.5301845]	Q_Header<(2621443, 53750, 257, 173, 250, 8, 58, 196, 39)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 190, 82, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 230, 253, 253, 240, 147, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082699097393951, y=-0.7002130648509428, z=0.04406850007168591, w=0.07818801744020727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.02, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.06)>	COMP<190>
[1740779722.540238]	Q_Header<(2621443, 53751, 257, 173, 250, 8, 58, 197, 55)>	Q_Data<(0, 0, 43, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 17, 4, 0, 12, 15, 9, 14, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 63, 101, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 253, 239, 38, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082699097393951, y=-0.7002130648509428, z=0.04406850007168591, w=0.07818801744020727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.02, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.06)>	COMP<190>
[1740779722.5502107]	Q_Header<(2621443, 53752, 257, 173, 250, 8, 58, 198, 63)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 18, 0, 0, 21, 32, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 97, 168, 159, 172, 219, 253, 253, 185, 225, 253, 253, 253, 160, 253, 253, 206, 103, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 244, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 88, 0, 0, 18, 224, 253, 0, 40, 42, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082620717750785, y=-0.7002053160465098, z=0.04388490430940033, w=0.07843129629705066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.023333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.19, z=-0.09)>	COMP<189>
[1740779722.5601664]	Q_Header<(2621443, 53753, 257, 173, 250, 8, 58, 199, 64)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 11, 0, 24, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 68, 104, 80, 152, 253, 253, 246, 184, 253, 253, 253, 253, 253, 253, 253, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 57, 0, 0, 253, 253, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 155, 91, 98, 150, 165, 0, 0, 63, 103, 189, 253, 253, 181, 253, 253, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082620717750785, y=-0.7002053160465098, z=0.04388490430940033, w=0.07843129629705066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.023333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.19, z=-0.09)>	COMP<189>
[1740779722.5717282]	Q_Header<(2621443, 53754, 257, 173, 250, 8, 58, 200, 72)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 0, 26, 35, 21, 0, 0, 0, 0, 18, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 117, 188, 86, 236, 227, 253, 253, 253, 253, 253, 253, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 100, 81, 130, 219, 249, 19, 94, 0, 0, 0, 0, 0, 119, 91, 0, 0, 0, 0, 0, 0, 101, 0, 0, 66, 243, 253, 253, 253, 253, 253, 253, 173, 137, 253, 253, 253, 253, 253, 253, 253, 253, 223, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7082620717750785, y=-0.7002053160465098, z=0.04388490430940033, w=0.07843129629705066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.023333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.19, z=-0.09)>	COMP<189>
[1740779722.5802984]	Q_Header<(2621443, 53755, 257, 173, 250, 8, 58, 201, 75)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 8, 18, 10, 0, 27, 36, 20, 17, 21, 0, 0, 31, 0, 0, 33, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 71, 91, 150, 211, 184, 253, 253, 253, 253, 253, 253, 253, 101, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 155, 253, 253, 253, 253, 253, 160, 0, 0, 93, 0, 170, 253, 185, 0, 0, 0, 0, 0, 124, 247, 85, 63, 66, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7083490370261091, y=-0.7001095815721606, z=0.04357756440088246, w=0.07867154133436624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.02, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.17, z=0.01)>	COMP<190>
[1740779722.590208]	Q_Header<(2621443, 53756, 257, 173, 250, 8, 58, 202, 79)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 10, 12, 0, 0, 31, 37, 20, 32, 38, 6, 0, 9, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 111, 118, 127, 253, 253, 253, 253, 216, 253, 253, 94, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 124, 73, 155, 116, 160, 253, 253, 0, 87, 123, 0, 0, 212, 253, 196, 201, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 209, 253, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7083490370261091, y=-0.7001095815721606, z=0.04357756440088246, w=0.07867154133436624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.02, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.17, z=0.01)>	COMP<190>
[1740779722.6002274]	Q_Header<(2621443, 53757, 257, 173, 250, 8, 58, 203, 77)>	Q_Data<(0, 0, 43, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 30, 44, 22, 33, 36, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 197, 253, 253, 253, 154, 253, 248, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 135, 102, 131, 125, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 204, 253, 253, 253, 184, 142, 184, 244, 153, 0, 215, 253, 191, 202, 253, 221, 253, 253, 253, 253, 253, 253, 253, 208, 253, 253, 216, 216, 230, 123, 0, 79, 99, 251, 52, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7083490370261091, y=-0.7001095815721606, z=0.04357756440088246, w=0.07867154133436624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.02, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.17, z=0.01)>	COMP<190>
[1740779722.6103754]	Q_Header<(2621443, 53758, 257, 173, 250, 8, 58, 204, 96)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 12, 0, 0, 23, 36, 20, 45, 35, 22, 0, 16, 0, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 164, 201, 120, 58, 87, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 32, 39, 0, 118, 104, 169, 137, 253, 253, 234, 93, 166, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 168, 247, 253, 253, 253, 180, 0, 135, 146, 108, 174, 253, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 0, 131, 0, 35, 0, 71, 253, 106, 122, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7084945352168275, y=-0.6999496321387472, z=0.043334865610264256, w=0.07891828342826998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.022222222222222223, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.17, z=-0.1)>	COMP<190>
[1740779722.6201558]	Q_Header<(2621443, 53759, 257, 173, 250, 8, 58, 205, 103)>	Q_Data<(0, 0, 42, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 14, 3, 0, 0, 0, 9, 40, 27, 16, 9, 16, 0, 30, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 37, 19, 0, 0, 0, 70, 117, 0, 0, 81, 185, 253, 232, 86, 250, 186, 253, 227, 248, 253, 253, 253, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 135, 0, 109, 231, 36, 102, 214, 217, 253, 48, 253, 253, 166, 253, 253, 253, 220, 253, 253, 236, 253, 24, 167, 40, 0, 214, 38, 109, 21, 0, 65, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7084945352168275, y=-0.6999496321387472, z=0.043334865610264256, w=0.07891828342826998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.022222222222222223, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.17, z=-0.1)>	COMP<190>
