[1740780063.002615]	Q_Header<(2621443, 22268, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 98, 173, 227, 253, 253, 226, 253, 253, 118, 77, 97, 106, 236, 203, 125, 40, 0, 153, 136, 253, 253, 122, 227, 253, 253, 253, 253, 253, 128, 0, 0, 0, 57, 102, 91, 0, 35, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3891667592340771, y=-0.9168246377752624, z=0.08722071815330869, w=-0.019348472816374286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03888888888888889, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=-0.04)>	COMP<171>
[1740780065.0226042]	Q_Header<(2621443, 22470, 257, 173, 250, 8, 58, 202, 50)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 14, 0, 0, 29, 39, 40, 0, 55, 151, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 183, 156, 73, 93, 152, 253, 185, 107, 193, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45683510093895513, y=-0.8849844974769338, z=0.08654538051188221, w=-0.024779565929354146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.0011111111111111111, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=-0.01)>	COMP<169>
[1740780065.0326111]	Q_Header<(2621443, 22471, 257, 173, 250, 8, 58, 203, 49)>	Q_Data<(0, 0, 15, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 23, 16, 0, 11, 0, 0, 30, 21, 86, 62, 235, 253, 253, 253, 253, 253, 253, 253, 242, 95, 253, 253, 141, 135, 223, 253, 253, 182, 119, 102, 9, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 41, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45683510093895513, y=-0.8849844974769338, z=0.08654538051188221, w=-0.024779565929354146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.0011111111111111111, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=-0.01)>	COMP<169>
[1740780065.042688]	Q_Header<(2621443, 22472, 257, 173, 250, 8, 58, 204, 45)>	Q_Data<(0, 0, 18, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 21, 22, 8, 0, 0, 0, 0, 22, 40, 0, 164, 253, 253, 253, 253, 253, 253, 253, 253, 211, 253, 253, 182, 198, 253, 253, 253, 246, 233, 142, 40, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 5, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45759672535935936, y=-0.8845527202758218, z=0.0869171317742734, w=-0.024842185837169434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0033333333333333335, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.08)>	COMP<169>
[1740780065.0523279]	Q_Header<(2621443, 22473, 257, 173, 250, 8, 58, 205, 46)>	Q_Data<(0, 0, 34, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 12, 19, 21, 0, 0, 0, 0, 0, 0, 0, 91, 194, 253, 104, 253, 232, 238, 247, 253, 253, 253, 253, 239, 253, 253, 253, 200, 253, 253, 152, 47, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45759672535935936, y=-0.8845527202758218, z=0.0869171317742734, w=-0.024842185837169434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0033333333333333335, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.08)>	COMP<169>
[1740780065.0628304]	Q_Header<(2621443, 22474, 257, 173, 250, 8, 58, 206, 46)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 9, 0, 0, 0, 17, 0, 0, 0, 5, 0, 46, 95, 176, 213, 253, 236, 238, 60, 253, 253, 253, 253, 253, 253, 253, 253, 93, 253, 253, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45759672535935936, y=-0.8845527202758218, z=0.0869171317742734, w=-0.024842185837169434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0033333333333333335, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.08)>	COMP<169>
[1740780065.0726838]	Q_Header<(2621443, 22475, 257, 173, 250, 8, 58, 207, 57)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 9, 0, 0, 14, 30, 0, 0, 0, 0, 0, 24, 23, 88, 167, 214, 164, 217, 44, 253, 253, 253, 253, 245, 253, 253, 253, 167, 253, 253, 253, 53, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45759672535935936, y=-0.8845527202758218, z=0.0869171317742734, w=-0.024842185837169434)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0033333333333333335, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.08)>	COMP<169>
[1740780065.082838]	Q_Header<(2621443, 22476, 257, 173, 250, 8, 58, 208, 75)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 13, 0, 0, 12, 23, 0, 0, 0, 0, 14, 38, 0, 15, 86, 112, 103, 150, 80, 253, 253, 253, 253, 139, 253, 253, 253, 249, 253, 253, 253, 68, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 52, 0, 0, 39, 46, 198, 158, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 212, 182, 206, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 24, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4583110026473499, y=-0.8841514428485165, z=0.08721886040525542, w=-0.024902235860982655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.008888888888888889, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=0.11)>	COMP<173>
[1740780065.092768]	Q_Header<(2621443, 22477, 257, 173, 250, 8, 58, 209, 84)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 0, 0, 0, 0, 0, 0, 0, 9, 0, 18, 30, 0, 0, 0, 0, 27, 70, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 50, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 72, 86, 0, 0, 91, 166, 253, 253, 231, 39, 0, 35, 0, 0, 17, 80, 141, 121, 65, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 248, 86, 26, 0, 0, 40, 0, 11, 102, 0, 0, 0, 0, 0, 117, 162, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4583110026473499, y=-0.8841514428485165, z=0.08721886040525542, w=-0.024902235860982655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.008888888888888889, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=0.11)>	COMP<173>
[1740780065.1028273]	Q_Header<(2621443, 22478, 257, 173, 250, 8, 58, 210, 98)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 4, 0, 0, 0, 0, 0, 16, 21, 17, 0, 0, 9, 0, 25, 0, 55, 51, 164, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 25, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 88, 110, 0, 0, 36, 0, 0, 21, 0, 0, 37, 93, 108, 0, 147, 79, 232, 152, 253, 253, 253, 200, 0, 128, 146, 100, 0, 204, 253, 253, 249, 213, 0, 0, 0, 0, 0, 0, 71, 253, 253, 253, 217, 191, 44, 0, 0, 0, 0, 158, 185, 78, 0, 0, 0, 0, 120, 178, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4583110026473499, y=-0.8841514428485165, z=0.08721886040525542, w=-0.024902235860982655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.008888888888888889, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=0.11)>	COMP<173>
[1740780065.1129594]	Q_Header<(2621443, 22479, 257, 173, 250, 8, 58, 211, 108)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 0, 0, 17, 11, 0, 0, 0, 23, 21, 28, 21, 0, 0, 3, 43, 0, 65, 151, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 74, 0, 0, 0, 0, 0, 38, 80, 91, 93, 0, 118, 221, 156, 200, 253, 253, 253, 253, 253, 253, 230, 0, 168, 209, 168, 90, 253, 253, 253, 253, 253, 0, 0, 0, 0, 97, 126, 109, 253, 253, 253, 142, 183, 0, 0, 0, 0, 0, 158, 214, 97, 155, 149, 89, 34, 0, 85, 0, 0, 0, 25, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 228, 58, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45933858566201174, y=-0.8835828733230061, z=0.08752212753645028, w=-0.025084793875509808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.012222222222222223, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=0.02)>	COMP<173>
[1740780065.1230092]	Q_Header<(2621443, 22480, 257, 173, 250, 8, 58, 212, 126)>	Q_Data<(0, 0, 12, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 4, 0, 14, 0, 0, 10, 27, 15, 28, 19, 0, 8, 0, 0, 0, 0, 89, 186, 253, 253, 253, 253, 197, 252, 253, 253, 253, 111, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 21, 37, 0, 0, 63, 41, 93, 0, 190, 207, 202, 202, 79, 122, 253, 253, 216, 253, 253, 253, 253, 253, 251, 127, 176, 164, 184, 185, 156, 253, 253, 253, 253, 253, 0, 0, 0, 0, 212, 253, 253, 226, 253, 202, 37, 140, 0, 0, 0, 0, 0, 253, 253, 0, 133, 253, 253, 13, 0, 0, 132, 0, 0, 0, 142, 253, 173, 0, 14, 0, 0, 0, 0, 0, 0, 239, 253, 131, 0, 0, 45, 0, 122, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 37, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45933858566201174, y=-0.8835828733230061, z=0.08752212753645028, w=-0.025084793875509808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.012222222222222223, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=0.02)>	COMP<173>
[1740780065.133822]	Q_Header<(2621443, 22481, 257, 173, 250, 8, 58, 213, 118)>	Q_Data<(0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 35, 20, 17, 20, 0, 30, 10, 0, 0, 0, 36, 98, 157, 200, 119, 202, 109, 157, 154, 253, 220, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 75, 71, 0, 0, 0, 0, 48, 69, 76, 162, 253, 49, 253, 253, 253, 209, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 176, 165, 133, 210, 223, 253, 253, 253, 0, 0, 61, 98, 253, 253, 253, 15, 220, 113, 0, 77, 0, 0, 0, 0, 31, 253, 253, 213, 0, 253, 253, 20, 0, 105, 172, 0, 0, 49, 206, 253, 209, 0, 0, 0, 0, 155, 0, 0, 0, 253, 253, 111, 0, 0, 120, 169, 231, 140, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45933858566201174, y=-0.8835828733230061, z=0.08752212753645028, w=-0.025084793875509808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.012222222222222223, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=0.02)>	COMP<173>
[1740780065.1430113]	Q_Header<(2621443, 22482, 257, 173, 250, 8, 58, 214, 129)>	Q_Data<(0, 0, 9, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 11, 0, 2, 0, 0, 4, 7, 0, 0, 13, 0, 21, 0, 0, 0, 0, 0, 36, 45, 90, 46, 99, 64, 142, 22, 135, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 67, 27, 87, 89, 77, 120, 29, 224, 253, 243, 253, 201, 253, 253, 253, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 253, 253, 253, 127, 181, 119, 117, 135, 56, 165, 224, 189, 0, 0, 99, 160, 220, 253, 253, 190, 41, 0, 0, 0, 0, 0, 0, 0, 69, 253, 253, 253, 88, 253, 251, 0, 0, 0, 164, 0, 0, 0, 185, 236, 123, 0, 0, 0, 95, 209, 127, 0, 0, 215, 253, 0, 0, 0, 66, 230, 253, 253, 62, 190, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4600907670276816, y=-0.8831936055837825, z=0.0874648539600249, w=-0.025207944651423786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.017777777777777778, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.12)>	COMP<173>
[1740780065.1528263]	Q_Header<(2621443, 22483, 257, 173, 250, 8, 58, 215, 107)>	Q_Data<(0, 0, 44, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 0, 0, 9, 0, 0, 11, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 58, 35, 0, 49, 91, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 88, 86, 75, 105, 201, 240, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 146, 253, 253, 253, 48, 49, 0, 75, 53, 152, 143, 0, 81, 0, 0, 33, 145, 128, 253, 253, 166, 0, 0, 0, 0, 0, 0, 0, 0, 49, 234, 253, 238, 66, 182, 123, 0, 0, 0, 103, 0, 0, 0, 113, 99, 0, 0, 0, 0, 117, 186, 106, 0, 0, 110, 38, 0, 0, 0, 19, 214, 253, 253, 181, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4600907670276816, y=-0.8831936055837825, z=0.0874648539600249, w=-0.025207944651423786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.017777777777777778, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.12)>	COMP<173>
[1740780065.1628304]	Q_Header<(2621443, 22484, 257, 173, 250, 8, 58, 216, 95)>	Q_Data<(0, 0, 66, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 9, 0, 0, 18, 0, 0, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 149, 225, 224, 182, 136, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 228, 253, 253, 251, 253, 182, 69, 106, 137, 0, 115, 212, 169, 0, 0, 0, 0, 0, 80, 0, 168, 204, 82, 0, 107, 95, 146, 0, 0, 0, 0, 0, 112, 176, 133, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 77, 0, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 221, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4600907670276816, y=-0.8831936055837825, z=0.0874648539600249, w=-0.025207944651423786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.017777777777777778, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.12)>	COMP<173>
[1740780065.1727722]	Q_Header<(2621443, 22485, 257, 173, 250, 8, 58, 217, 81)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 3, 0, 0, 0, 15, 0, 0, 34, 30, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 70, 0, 0, 200, 253, 253, 253, 253, 251, 253, 253, 253, 253, 253, 253, 232, 73, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 176, 234, 253, 253, 253, 167, 0, 89, 181, 198, 73, 88, 207, 137, 0, 0, 0, 0, 0, 0, 0, 0, 25, 57, 0, 0, 64, 168, 57, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 190, 185, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4600907670276816, y=-0.8831936055837825, z=0.0874648539600249, w=-0.025207944651423786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.017777777777777778, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.12)>	COMP<173>
[1740780065.1828055]	Q_Header<(2621443, 22486, 257, 173, 250, 8, 58, 218, 73)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 7, 0, 0, 0, 0, 18, 0, 7, 45, 37, 22, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 91, 10, 46, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 220, 253, 253, 253, 253, 253, 253, 253, 192, 156, 253, 253, 253, 253, 253, 220, 76, 109, 156, 146, 59, 0, 133, 68, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4608171292014389, y=-0.8828157558635248, z=0.08740266609489543, w=-0.025390718642092528)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.021111111111111112, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.06)>	COMP<176>
