[1740780028.0028348]	Q_Header<(2621443, 18768, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 118, 253, 253, 168, 242, 253, 250, 253, 253, 249, 253, 161, 190, 149, 201, 139, 37, 17, 0, 0, 0, 0, 27, 24, 58, 168, 228, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 53, 0, 0, 81, 84, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2637384112431295, y=-0.9602251066134955, z=0.09137153474449547, w=-0.00781266295744517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.006666666666666667, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=-0.07)>	COMP<194>
[1740780030.0124934]	Q_Header<(2621443, 18969, 257, 173, 250, 8, 58, 201, 63)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 11, 13, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 111, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 253, 104, 253, 253, 253, 253, 201, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 191, 0, 0, 0, 86, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 168, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23620901176837353, y=-0.967358301683967, z=0.09173698829143809, w=-0.00274661641591132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.02)>	COMP<186>
[1740780030.022399]	Q_Header<(2621443, 18970, 257, 173, 250, 8, 58, 202, 58)>	Q_Data<(0, 0, 56, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 18, 0, 0, 3, 0, 29, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 87, 111, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 236, 183, 0, 101, 57, 0, 44, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 62, 0, 0, 104, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23620901176837353, y=-0.967358301683967, z=0.09173698829143809, w=-0.00274661641591132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.02)>	COMP<186>
[1740780030.0324278]	Q_Header<(2621443, 18971, 257, 173, 250, 8, 58, 203, 74)>	Q_Data<(0, 0, 22, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 21, 14, 0, 0, 0, 0, 0, 24, 0, 14, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 100, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 72, 253, 253, 253, 253, 253, 253, 253, 161, 239, 253, 253, 253, 133, 144, 129, 0, 100, 58, 0, 0, 59, 0, 51, 0, 0, 0, 0, 0, 163, 200, 141, 163, 0, 168, 231, 217, 167, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 115, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23620901176837353, y=-0.967358301683967, z=0.09173698829143809, w=-0.00274661641591132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.02)>	COMP<186>
[1740780030.0426137]	Q_Header<(2621443, 18972, 257, 173, 250, 8, 58, 204, 81)>	Q_Data<(0, 0, 20, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 7, 10, 14, 19, 0, 0, 0, 0, 11, 0, 0, 0, 13, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 127, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 71, 193, 253, 253, 253, 253, 253, 253, 228, 159, 253, 253, 125, 0, 37, 78, 0, 0, 31, 32, 0, 98, 0, 0, 0, 0, 0, 0, 0, 253, 253, 179, 253, 0, 218, 253, 253, 238, 125, 54, 5, 0, 0, 0, 0, 0, 0, 0, 122, 0, 122, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23589835898976216, y=-0.9674579271272238, z=0.09149072189538253, w=-0.002563449179190171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.008888888888888889, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.04)>	COMP<186>
[1740780030.052987]	Q_Header<(2621443, 18973, 257, 173, 250, 8, 58, 205, 68)>	Q_Data<(0, 0, 42, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 12, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 46, 125, 184, 253, 253, 253, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 83, 131, 82, 176, 251, 253, 253, 253, 129, 186, 53, 198, 179, 47, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 48, 0, 98, 253, 253, 253, 253, 117, 196, 238, 253, 231, 99, 103, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23589835898976216, y=-0.9674579271272238, z=0.09149072189538253, w=-0.002563449179190171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.008888888888888889, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.04)>	COMP<186>
[1740780030.0641208]	Q_Header<(2621443, 18974, 257, 173, 250, 8, 58, 206, 60)>	Q_Data<(0, 0, 59, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 0, 0, 18, 23, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 27, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 51, 50, 106, 76, 123, 174, 44, 85, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 139, 97, 139, 171, 165, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23589835898976216, y=-0.9674579271272238, z=0.09149072189538253, w=-0.002563449179190171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.008888888888888889, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.04)>	COMP<186>
[1740780030.0736496]	Q_Header<(2621443, 18975, 257, 173, 250, 8, 58, 207, 77)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 11, 8, 0, 0, 0, 0, 0, 36, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 98, 253, 253, 253, 253, 103, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 98, 0, 60, 29, 159, 15, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 184, 253, 253, 253, 231, 153, 81, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 59, 49, 87, 28, 83, 0, 72, 0, 0, 187, 74, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23560282787260883, y=-0.9675585563307241, z=0.09118928104706674, w=-0.0025025170836209744)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0077777777777777776, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.02)>	COMP<184>
[1740780030.0825481]	Q_Header<(2621443, 18976, 257, 173, 250, 8, 58, 208, 84)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 6, 0, 0, 0, 0, 0, 0, 31, 0, 9, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 0, 0, 0, 20, 55, 0, 26, 221, 253, 253, 253, 253, 90, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 55, 0, 41, 168, 93, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 253, 253, 253, 253, 116, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 13, 127, 0, 67, 0, 76, 78, 102, 253, 224, 129, 88, 40, 43, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 115)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23560282787260883, y=-0.9675585563307241, z=0.09118928104706674, w=-0.0025025170836209744)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0077777777777777776, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.02)>	COMP<184>
[1740780030.0925517]	Q_Header<(2621443, 18977, 257, 173, 250, 8, 58, 209, 95)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 26, 31, 0, 0, 10, 6, 0, 0, 8, 30, 0, 11, 34, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 55, 94, 10, 0, 17, 59, 70, 0, 66, 253, 253, 253, 253, 253, 84, 126, 110, 66, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 169, 120, 149, 174, 119, 28, 41, 49, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 107, 253, 253, 253, 253, 33, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 59, 70, 241, 241, 149, 62, 86, 128, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 227, 209)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23560282787260883, y=-0.9675585563307241, z=0.09118928104706674, w=-0.0025025170836209744)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0077777777777777776, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.02)>	COMP<184>
[1740780030.102592]	Q_Header<(2621443, 18978, 257, 173, 250, 8, 58, 210, 103)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 17, 0, 24, 0, 0, 0, 28, 0, 0, 37, 43, 17, 16, 39, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 100, 73, 0, 73, 117, 39, 38, 13, 58, 55, 0, 104, 253, 253, 253, 253, 253, 134, 53, 48, 39, 160, 111, 216, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 194, 191, 154, 99, 71, 81, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 155, 170, 40, 0, 15, 50, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 70, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 253, 214)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23560282787260883, y=-0.9675585563307241, z=0.09118928104706674, w=-0.0025025170836209744)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0077777777777777776, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.02)>	COMP<184>
[1740780030.112631]	Q_Header<(2621443, 18979, 257, 173, 250, 8, 58, 211, 98)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 0, 20, 0, 31, 17, 0, 21, 48, 16, 0, 37, 56, 30, 44, 34, 0, 48, 46, 0, 0, 0, 32, 0, 0, 0, 0, 88, 138, 99, 0, 84, 100, 91, 97, 0, 0, 0, 0, 20, 253, 253, 253, 199, 192, 79, 19, 0, 87, 244, 208, 76, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 87, 87, 98, 26, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 253, 253, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 76, 0, 0, 0, 253, 185, 83, 82, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 120)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.235223082766688, y=-0.9676860345785777, z=0.09081783787151836, w=-0.002441339727728988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.02)>	COMP<184>
[1740780030.122561]	Q_Header<(2621443, 18980, 257, 173, 250, 8, 58, 212, 95)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 0, 22, 13, 33, 25, 17, 12, 24, 8, 54, 82, 86, 63, 81, 122, 81, 52, 43, 35, 46, 0, 0, 0, 0, 0, 0, 85, 132, 80, 63, 102, 95, 94, 113, 59, 55, 20, 36, 141, 253, 253, 253, 234, 253, 68, 0, 0, 46, 222, 189, 156, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 54, 0, 49, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 236, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 190, 0, 85, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 26, 0, 0, 67, 253, 253, 148, 160, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.235223082766688, y=-0.9676860345785777, z=0.09081783787151836, w=-0.002441339727728988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.02)>	COMP<184>
[1740780030.1333213]	Q_Header<(2621443, 18981, 257, 173, 250, 8, 58, 213, 103)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 10, 10, 32, 15, 12, 22, 46, 60, 119, 124, 43, 100, 170, 251, 173, 47, 53, 65, 80, 107, 117, 70, 18, 0, 0, 12, 64, 104, 171, 129, 102, 48, 65, 170, 203, 125, 105, 195, 253, 253, 253, 253, 253, 135, 0, 0, 0, 130, 143, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 64, 147, 114, 158, 61, 24, 0, 62, 86, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 253, 253, 0, 217, 253, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 253, 232, 150, 150, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.235223082766688, y=-0.9676860345785777, z=0.09081783787151836, w=-0.002441339727728988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.02)>	COMP<184>
[1740780030.1440816]	Q_Header<(2621443, 18982, 257, 173, 250, 8, 58, 214, 119)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 17, 5, 30, 102, 124, 78, 142, 154, 94, 96, 213, 253, 226, 129, 158, 106, 94, 198, 253, 201, 102, 60, 24, 97, 144, 206, 253, 153, 127, 46, 65, 253, 253, 175, 129, 154, 253, 253, 253, 227, 253, 139, 4, 0, 41, 77, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 237, 253, 224, 88, 120, 0, 88, 154, 253, 107, 0, 34, 87, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 64, 0, 48, 95, 57, 0, 0, 0, 0, 0, 129, 253, 253, 60, 253, 247, 253, 253, 57, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 163, 62, 0, 142, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23492746092385153, y=-0.9677863913766146, z=0.09051634828528755, w=-0.002319366982360706)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.0033333333333333335, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.04)>	COMP<184>
[1740780030.1525965]	Q_Header<(2621443, 18983, 257, 173, 250, 8, 58, 215, 116)>	Q_Data<(0, 0, 38, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 24, 36, 84, 172, 187, 89, 141, 123, 182, 129, 209, 253, 231, 253, 253, 189, 91, 238, 253, 253, 147, 100, 61, 149, 205, 245, 253, 155, 125, 82, 116, 253, 253, 179, 118, 40, 253, 253, 253, 167, 208, 109, 43, 31, 66, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 253, 253, 253, 253, 0, 88, 49, 64, 171, 253, 143, 28, 53, 81, 67, 0, 0, 0, 0, 0, 0, 0, 72, 0, 79, 0, 0, 0, 0, 0, 0, 167, 108, 136, 185, 151, 0, 0, 55, 0, 0, 152, 253, 253, 253, 253, 253, 253, 253, 109, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 252, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23492746092385153, y=-0.9677863913766146, z=0.09051634828528755, w=-0.002319366982360706)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.0033333333333333335, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.04)>	COMP<184>
[1740780030.1625988]	Q_Header<(2621443, 18984, 257, 173, 250, 8, 58, 216, 109)>	Q_Data<(0, 0, 67, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 43, 54, 119, 213, 213, 156, 253, 253, 253, 253, 241, 253, 253, 253, 253, 253, 207, 207, 253, 253, 155, 107, 75, 153, 204, 219, 239, 132, 80, 53, 109, 240, 253, 138, 71, 102, 221, 253, 192, 155, 74, 62, 0, 0, 83, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 253, 253, 136, 253, 253, 253, 253, 91, 81, 94, 76, 107, 235, 97, 20, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 69, 23, 94, 0, 0, 50, 0, 0, 0, 202, 163, 160, 169, 158, 54, 0, 0, 0, 0, 98, 253, 253, 253, 253, 253, 253, 218, 43, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23492746092385153, y=-0.9677863913766146, z=0.09051634828528755, w=-0.002319366982360706)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.0033333333333333335, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.04)>	COMP<184>
[1740780030.173588]	Q_Header<(2621443, 18985, 257, 173, 250, 8, 58, 217, 91)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 43, 55, 130, 215, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 253, 228, 121, 79, 50, 113, 147, 139, 148, 91, 36, 43, 56, 153, 179, 70, 14, 159, 239, 51, 98, 102, 0, 51, 43, 0, 66, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 253, 253, 0, 253, 253, 253, 253, 123, 48, 72, 82, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 53, 0, 0, 0, 164, 123, 128, 116, 119, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 232, 178, 51, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23456019824065602, y=-0.967904143559803, z=0.09021076580788176, w=-0.002258320930237906)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.006666666666666667, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.05)>	COMP<188>
