[1740780008.0022888]	Q_Header<(2621443, 16768, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 156, 172, 253, 253, 213, 253, 242, 253, 253, 48, 52, 76, 129, 87, 139, 0, 27, 58, 124, 141, 253, 233, 253, 108, 253, 253, 158, 253, 138, 47, 0, 46, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 43, 0, 0, 35, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378363048416324, y=-0.9360537617075473, z=0.09814648205697288, w=-0.006103636943841597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.03, z=-0.15)>	COMP<196>
[1740780009.9335396]	Q_Header<(2621443, 16960, 257, 173, 250, 8, 58, 192, 42)>	Q_Data<(0, 0, 5, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 20, 82, 54, 114, 253, 253, 253, 253, 249, 229, 253, 253, 253, 253, 253, 253, 253, 253, 87, 70, 43, 0, 61, 253, 253, 253, 253, 176, 253, 229, 207, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3322750260869357, y=-0.9378651820080556, z=0.09991444116537726, w=-0.00439452642877652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.022222222222222223, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=0.03)>	COMP<195>
[1740780009.9428365]	Q_Header<(2621443, 16961, 257, 173, 250, 8, 58, 193, 53)>	Q_Data<(0, 0, 53, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 31, 0, 17, 42, 43, 38, 161, 253, 253, 253, 253, 248, 253, 253, 253, 253, 253, 253, 253, 236, 86, 32, 0, 45, 0, 236, 253, 253, 253, 253, 253, 198, 140, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 75, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33197916695326696, y=-0.9379525388069229, z=0.10010035554391576, w=-0.0038453185361382275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03111111111111111, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.01)>	COMP<195>
[1740780009.9521966]	Q_Header<(2621443, 16962, 257, 173, 250, 8, 58, 194, 52)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 23, 33, 5, 27, 0, 0, 41, 73, 108, 204, 253, 253, 237, 253, 253, 231, 253, 253, 253, 253, 189, 87, 77, 57, 93, 67, 163, 253, 253, 253, 253, 253, 143, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33197916695326696, y=-0.9379525388069229, z=0.10010035554391576, w=-0.0038453185361382275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03111111111111111, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.01)>	COMP<195>
[1740780009.9623783]	Q_Header<(2621443, 16963, 257, 173, 250, 8, 58, 195, 55)>	Q_Data<(0, 0, 29, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 0, 29, 0, 18, 0, 22, 0, 40, 38, 132, 203, 147, 248, 253, 253, 225, 207, 253, 253, 253, 187, 118, 156, 163, 117, 104, 126, 253, 253, 238, 253, 240, 61, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33197916695326696, y=-0.9379525388069229, z=0.10010035554391576, w=-0.0038453185361382275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03111111111111111, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.01)>	COMP<195>
[1740780009.9722092]	Q_Header<(2621443, 16964, 257, 173, 250, 8, 58, 196, 45)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 21, 18, 16, 20, 15, 21, 0, 18, 60, 90, 109, 212, 253, 253, 203, 253, 253, 253, 253, 73, 130, 188, 201, 178, 87, 182, 253, 253, 80, 239, 159, 122, 130, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33197916695326696, y=-0.9379525388069229, z=0.10010035554391576, w=-0.0038453185361382275)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03111111111111111, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.01)>	COMP<195>
[1740780009.9822478]	Q_Header<(2621443, 16965, 257, 173, 250, 8, 58, 197, 48)>	Q_Data<(0, 0, 12, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 25, 32, 31, 0, 20, 0, 5, 30, 39, 48, 146, 253, 253, 253, 253, 253, 253, 253, 219, 197, 253, 77, 251, 173, 251, 253, 253, 146, 206, 119, 160, 165, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3317182718048385, y=-0.9380272528737006, z=0.10027840304974234, w=-0.0034789220778060335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03333333333333333, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.02, z=-0.09)>	COMP<195>
[1740780009.992243]	Q_Header<(2621443, 16966, 257, 173, 250, 8, 58, 198, 46)>	Q_Data<(0, 0, 49, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 23, 17, 12, 24, 2, 0, 15, 0, 7, 27, 0, 0, 74, 167, 247, 253, 253, 253, 253, 253, 202, 248, 253, 225, 253, 253, 236, 253, 253, 216, 253, 151, 132, 162, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3317182718048385, y=-0.9380272528737006, z=0.10027840304974234, w=-0.0034789220778060335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03333333333333333, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.02, z=-0.09)>	COMP<195>
[1740780010.0023031]	Q_Header<(2621443, 16967, 257, 173, 250, 8, 58, 199, 45)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 25, 17, 0, 18, 0, 10, 18, 0, 0, 28, 8, 0, 0, 73, 159, 229, 253, 253, 253, 253, 170, 253, 253, 253, 253, 253, 226, 145, 214, 253, 253, 174, 63, 109, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3317182718048385, y=-0.9380272528737006, z=0.10027840304974234, w=-0.0034789220778060335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03333333333333333, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.02, z=-0.09)>	COMP<195>
[1740780010.015559]	Q_Header<(2621443, 16968, 257, 173, 250, 8, 58, 200, 58)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 26, 0, 12, 0, 0, 0, 0, 19, 0, 0, 21, 22, 10, 0, 43, 87, 138, 197, 239, 253, 252, 253, 253, 253, 195, 253, 253, 253, 253, 253, 253, 253, 253, 135, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.331478456882011, y=-0.9381005122954352, z=0.10040177896720826, w=-0.002990691288384927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.03666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=-0.02, z=-0.07)>	COMP<197>
[1740780010.022367]	Q_Header<(2621443, 16969, 257, 173, 250, 8, 58, 201, 79)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 0, 10, 0, 7, 4, 0, 0, 0, 17, 17, 3, 0, 0, 14, 50, 78, 118, 138, 193, 124, 253, 253, 253, 190, 253, 253, 253, 253, 250, 253, 253, 253, 186, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 8, 0, 0, 0, 108, 125, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 225, 214, 174, 0, 106, 37, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.331478456882011, y=-0.9381005122954352, z=0.10040177896720826, w=-0.002990691288384927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.03666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=-0.02, z=-0.07)>	COMP<197>
[1740780010.032369]	Q_Header<(2621443, 16970, 257, 173, 250, 8, 58, 202, 93)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 13, 23, 8, 12, 0, 0, 0, 4, 24, 22, 0, 9, 0, 0, 5, 37, 66, 64, 93, 38, 183, 234, 185, 253, 223, 253, 253, 253, 96, 253, 253, 253, 230, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 8, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 15, 0, 139, 141, 123, 0, 0, 101, 70, 123, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 253, 253, 253, 253, 122, 204, 107, 76, 0, 0, 0, 11, 149, 0, 0, 0, 98, 191, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.331478456882011, y=-0.9381005122954352, z=0.10040177896720826, w=-0.002990691288384927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.03666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=-0.02, z=-0.07)>	COMP<197>
[1740780010.0435014]	Q_Header<(2621443, 16971, 257, 173, 250, 8, 58, 203, 94)>	Q_Data<(0, 0, 26, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 14, 23, 0, 0, 0, 0, 0, 0, 15, 15, 0, 22, 29, 17, 0, 0, 5, 27, 35, 44, 91, 91, 253, 253, 253, 253, 253, 253, 225, 253, 253, 250, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 94, 0, 0, 0, 0, 0, 0, 83, 124, 95, 0, 85, 39, 0, 31, 24, 69, 165, 253, 253, 153, 72, 131, 175, 253, 253, 62, 160, 253, 149, 0, 0, 0, 0, 0, 0, 0, 164, 253, 253, 253, 253, 150, 232, 112, 155, 0, 0, 0, 86, 119, 0, 0, 197, 183, 227, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3311802227963561, y=-0.9381812024701051, z=0.10064802568949342, w=-0.002380395998720584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.034444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.26, y=-0.01, z=-0.11)>	COMP<196>
[1740780010.052541]	Q_Header<(2621443, 16972, 257, 173, 250, 8, 58, 204, 109)>	Q_Data<(0, 0, 29, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 16, 18, 0, 16, 24, 0, 0, 0, 24, 21, 0, 0, 0, 0, 12, 18, 0, 109, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 253, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 54, 113, 47, 0, 0, 48, 72, 154, 253, 253, 190, 102, 196, 216, 177, 253, 228, 253, 253, 253, 253, 253, 158, 160, 253, 253, 253, 220, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 234, 253, 253, 253, 253, 125, 195, 102, 148, 0, 0, 166, 158, 0, 209, 0, 253, 253, 195, 108, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 129, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3311802227963561, y=-0.9381812024701051, z=0.10064802568949342, w=-0.002380395998720584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.034444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.26, y=-0.01, z=-0.11)>	COMP<196>
[1740780010.0622513]	Q_Header<(2621443, 16973, 257, 173, 250, 8, 58, 205, 116)>	Q_Data<(0, 0, 45, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 7, 0, 0, 0, 0, 11, 0, 17, 20, 0, 0, 0, 26, 0, 0, 0, 7, 0, 0, 0, 0, 51, 140, 151, 139, 247, 253, 253, 253, 203, 253, 253, 200, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 59, 125, 204, 253, 253, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 126, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 165, 103, 66, 211, 253, 253, 253, 198, 19, 90, 0, 96, 0, 147, 253, 253, 56, 253, 253, 223, 227, 164, 194, 0, 0, 154, 219, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 206, 131, 0, 0, 252, 188, 0, 0, 0, 0, 0, 153, 163, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3311802227963561, y=-0.9381812024701051, z=0.10064802568949342, w=-0.002380395998720584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.034444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.26, y=-0.01, z=-0.11)>	COMP<196>
[1740780010.0743983]	Q_Header<(2621443, 16974, 257, 173, 250, 8, 58, 206, 128)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 22, 16, 0, 0, 17, 0, 11, 0, 0, 9, 25, 20, 0, 17, 8, 0, 17, 22, 0, 0, 0, 0, 0, 35, 33, 52, 181, 253, 201, 207, 85, 190, 219, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 62, 0, 18, 0, 57, 0, 66, 120, 82, 0, 155, 160, 176, 253, 253, 253, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 109, 81, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 130, 253, 186, 209, 164, 253, 253, 150, 0, 0, 0, 0, 0, 88, 253, 253, 253, 200, 253, 253, 0, 127, 167, 244, 0, 166, 198, 253, 253, 0, 0, 0, 0, 0, 0, 135, 160, 0, 177, 253, 216, 0, 0, 238, 253, 187, 0, 0, 0, 0, 59, 128, 0, 0, 0, 0, 0, 0, 0, 140, 26, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3309380787156004, y=-0.9382479059417576, z=0.10083174216860419, w=-0.0019531572332901538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.03111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.24, y=-0.01, z=-0.22)>	COMP<196>
[1740780010.0826051]	Q_Header<(2621443, 16975, 257, 173, 250, 8, 58, 207, 127)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 0, 0, 17, 14, 0, 0, 0, 10, 20, 4, 0, 7, 15, 0, 0, 19, 0, 3, 0, 0, 27, 30, 0, 14, 97, 158, 103, 124, 56, 73, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 55, 79, 40, 67, 75, 26, 0, 57, 198, 253, 253, 135, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 125, 251, 251, 253, 253, 147, 253, 253, 183, 0, 0, 6, 160, 253, 210, 253, 162, 198, 37, 0, 59, 0, 0, 0, 0, 48, 253, 253, 253, 213, 253, 253, 0, 0, 138, 241, 0, 154, 160, 253, 253, 85, 0, 0, 0, 0, 224, 252, 238, 0, 209, 253, 214, 0, 0, 117, 253, 253, 21, 78, 18, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3309380787156004, y=-0.9382479059417576, z=0.10083174216860419, w=-0.0019531572332901538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.03111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.24, y=-0.01, z=-0.22)>	COMP<196>
[1740780010.092426]	Q_Header<(2621443, 16976, 257, 173, 250, 8, 58, 208, 103)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 13, 0, 7, 12, 0, 0, 0, 26, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 49, 16, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 49, 111, 147, 171, 111, 146, 175, 218, 253, 253, 253, 210, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 186, 253, 253, 205, 72, 0, 174, 147, 69, 0, 0, 0, 0, 168, 168, 247, 117, 44, 0, 0, 0, 0, 0, 0, 0, 15, 223, 253, 253, 106, 233, 206, 0, 0, 15, 163, 0, 63, 0, 204, 253, 0, 0, 0, 0, 0, 253, 253, 152, 0, 123, 200, 81, 0, 0, 0, 253, 253, 253, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3309380787156004, y=-0.9382479059417576, z=0.10083174216860419, w=-0.0019531572332901538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.03111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.24, y=-0.01, z=-0.22)>	COMP<196>
