[1740780013.0024195]	Q_Header<(2621443, 17268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 140, 253, 253, 253, 253, 253, 253, 253, 192, 141, 54, 44, 51, 25, 37, 30, 18, 0, 35, 113, 241, 253, 253, 253, 168, 53, 74, 0, 0, 38, 98, 176, 138, 97, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070736446054798, y=-0.9466120362127582, z=0.0980243039627113, w=-0.004760831699309765)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.015555555555555555, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.03, z=0.0)>	COMP<190>
[1740780015.0429428]	Q_Header<(2621443, 17471, 257, 173, 250, 8, 58, 203, 131)>	Q_Data<(0, 0, 26, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 3, 16, 27, 15, 12, 0, 9, 24, 9, 15, 18, 32, 10, 6, 0, 0, 0, 48, 22, 0, 20, 0, 66, 112, 58, 151, 119, 242, 197, 132, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 64, 51, 99, 73, 0, 0, 0, 69, 58, 104, 167, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 170, 172, 157, 247, 178, 13, 253, 253, 149, 41, 0, 0, 253, 253, 253, 129, 119, 143, 102, 84, 90, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 225, 87, 96, 117, 220, 0, 127, 178, 166, 253, 7, 0, 0, 0, 81, 217, 0, 0, 0, 235, 253, 215, 156, 171, 217, 215, 161, 0, 0, 0, 98, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.304747841504517, y=-0.9472024338691366, z=0.09960914827465887, w=-0.0037841710741598348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.042222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.04, z=-0.16)>	COMP<193>
[1740780015.0524979]	Q_Header<(2621443, 17472, 257, 173, 250, 8, 58, 204, 111)>	Q_Data<(0, 0, 14, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 17, 13, 0, 13, 16, 13, 0, 16, 9, 0, 19, 0, 0, 0, 0, 20, 0, 0, 0, 0, 22, 28, 0, 44, 78, 133, 96, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 25, 0, 0, 79, 39, 85, 90, 83, 167, 201, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 168, 183, 0, 136, 120, 0, 253, 253, 87, 0, 0, 0, 253, 253, 253, 162, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 190, 253, 140, 0, 0, 121, 177, 0, 0, 0, 118, 242, 35, 0, 0, 0, 143, 220, 0, 0, 0, 227, 253, 128, 222, 183, 141, 213, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.304747841504517, y=-0.9472024338691366, z=0.09960914827465887, w=-0.0037841710741598348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.042222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.04, z=-0.16)>	COMP<193>
[1740780015.0622642]	Q_Header<(2621443, 17473, 257, 173, 250, 8, 58, 205, 114)>	Q_Data<(0, 0, 29, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 0, 0, 10, 14, 0, 11, 17, 23, 0, 9, 8, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 26, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 83, 0, 57, 90, 117, 146, 149, 219, 208, 114, 226, 253, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 253, 253, 253, 253, 152, 202, 170, 208, 89, 0, 105, 139, 0, 0, 0, 0, 215, 253, 253, 123, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 253, 0, 142, 0, 0, 0, 35, 81, 0, 0, 0, 0, 117, 0, 0, 0, 0, 105, 71, 0, 0, 0, 152, 118, 0, 235, 173, 44, 205, 251, 253, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.304747841504517, y=-0.9472024338691366, z=0.09960914827465887, w=-0.0037841710741598348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.042222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.04, z=-0.16)>	COMP<193>
[1740780015.07319]	Q_Header<(2621443, 17474, 257, 173, 250, 8, 58, 206, 88)>	Q_Data<(0, 0, 57, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 0, 0, 0, 0, 0, 0, 15, 20, 26, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 78, 66, 67, 149, 164, 253, 253, 253, 253, 253, 0, 253, 253, 179, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 241, 253, 11, 200, 205, 230, 101, 100, 41, 0, 0, 0, 0, 0, 36, 172, 98, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 175, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 100, 0, 196, 253, 253, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.304747841504517, y=-0.9472024338691366, z=0.09960914827465887, w=-0.0037841710741598348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.042222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.04, z=-0.16)>	COMP<193>
[1740780015.0824063]	Q_Header<(2621443, 17475, 257, 173, 250, 8, 58, 207, 75)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 0, 0, 0, 0, 11, 0, 13, 24, 31, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 62, 36, 88, 218, 253, 253, 253, 253, 253, 253, 116, 177, 248, 253, 253, 212, 253, 253, 253, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 80, 136, 0, 110, 210, 172, 66, 117, 94, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 253, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3048153899378567, y=-0.9472226744985177, z=0.09918402255687166, w=-0.004394615153289083)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.044444444444444446, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=0.03)>	COMP<191>
[1740780015.0923812]	Q_Header<(2621443, 17476, 257, 173, 250, 8, 58, 208, 69)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 0, 0, 0, 21, 20, 18, 11, 11, 27, 14, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 243, 253, 253, 253, 253, 202, 253, 248, 253, 253, 253, 253, 253, 253, 253, 253, 223, 253, 253, 253, 221, 40, 0, 0, 0, 207, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 68, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3048153899378567, y=-0.9472226744985177, z=0.09918402255687166, w=-0.004394615153289083)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.044444444444444446, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=0.03)>	COMP<191>
[1740780015.1023343]	Q_Header<(2621443, 17477, 257, 173, 250, 8, 58, 209, 71)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 0, 0, 0, 15, 11, 26, 0, 0, 16, 12, 5, 0, 11, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 253, 112, 253, 253, 253, 253, 253, 253, 253, 253, 208, 253, 253, 253, 152, 135, 0, 0, 0, 151, 88, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3048153899378567, y=-0.9472226744985177, z=0.09918402255687166, w=-0.004394615153289083)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.044444444444444446, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.03, z=0.03)>	COMP<191>
[1740780015.1124265]	Q_Header<(2621443, 17478, 257, 173, 250, 8, 58, 210, 71)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 4, 0, 19, 14, 0, 0, 7, 0, 0, 25, 16, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 128, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 237, 141, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 0, 74, 0, 0, 0, 108, 91, 0, 0, 0, 0, 0, 0, 0, 0, 164, 175, 253, 253, 129, 0, 0, 0, 184, 219, 185, 79, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30487027042850723, y=-0.9472645839940805, z=0.09857166901742526, w=-0.005249017669039364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.04666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.03, z=0.03)>	COMP<192>
[1740780015.1223948]	Q_Header<(2621443, 17479, 257, 173, 250, 8, 58, 211, 79)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 0, 0, 0, 0, 0, 0, 18, 18, 0, 0, 0, 11, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 115, 253, 253, 253, 253, 253, 81, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 190, 115, 71, 253, 253, 253, 253, 253, 120, 253, 253, 240, 253, 253, 83, 63, 35, 0, 0, 76, 82, 91, 78, 71, 41, 0, 0, 0, 0, 0, 250, 253, 253, 253, 220, 0, 0, 101, 253, 253, 253, 73, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30487027042850723, y=-0.9472645839940805, z=0.09857166901742526, w=-0.005249017669039364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.04666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.03, z=0.03)>	COMP<192>
[1740780015.1335423]	Q_Header<(2621443, 17480, 257, 173, 250, 8, 58, 212, 74)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0, 0, 0, 20, 24, 0, 0, 0, 27, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 180, 253, 253, 253, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 130, 229, 164, 0, 171, 253, 177, 219, 246, 0, 236, 236, 122, 221, 125, 0, 0, 0, 0, 0, 47, 25, 95, 46, 6, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 0, 0, 72, 253, 253, 224, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30487027042850723, y=-0.9472645839940805, z=0.09857166901742526, w=-0.005249017669039364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.04666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.03, z=0.03)>	COMP<192>
[1740780015.142405]	Q_Header<(2621443, 17481, 257, 173, 250, 8, 58, 213, 71)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 0, 0, 8, 0, 0, 0, 17, 0, 0, 0, 31, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 0, 40, 57, 199, 253, 253, 253, 253, 247, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 253, 203, 24, 152, 138, 0, 82, 20, 0, 136, 85, 74, 74, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 253, 253, 253, 253, 228, 0, 0, 0, 161, 138, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30493569267110016, y=-0.9472782126211919, z=0.09820687139867898, w=-0.005798416894266316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.044444444444444446, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.02, z=-0.01)>	COMP<192>
[1740780015.1526034]	Q_Header<(2621443, 17482, 257, 173, 250, 8, 58, 214, 79)>	Q_Data<(0, 0, 4, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 0, 14, 0, 0, 12, 0, 0, 0, 0, 0, 16, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 82, 64, 54, 116, 153, 238, 253, 253, 253, 210, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 73, 178, 138, 0, 0, 0, 45, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 253, 253, 253, 253, 199, 135, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 45, 41, 0, 131, 113, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30493569267110016, y=-0.9472782126211919, z=0.09820687139867898, w=-0.005798416894266316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.044444444444444446, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.02, z=-0.01)>	COMP<192>
[1740780015.16239]	Q_Header<(2621443, 17483, 257, 173, 250, 8, 58, 215, 84)>	Q_Data<(0, 0, 43, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 0, 28, 7, 0, 0, 2, 6, 0, 25, 0, 21, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 25, 0, 0, 0, 55, 101, 63, 77, 194, 253, 253, 253, 253, 120, 130, 84, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 130, 115, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 253, 253, 253, 253, 81, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 169, 134, 0, 101, 56, 73, 154, 134, 84, 99, 167, 224, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 38)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30493569267110016, y=-0.9472782126211919, z=0.09820687139867898, w=-0.005798416894266316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.044444444444444446, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.02, z=-0.01)>	COMP<192>
[1740780015.1734605]	Q_Header<(2621443, 17484, 257, 173, 250, 8, 58, 216, 99)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 0, 35, 29, 21, 0, 18, 0, 14, 49, 33, 0, 0, 28, 46, 46, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 42, 39, 55, 68, 45, 52, 0, 0, 0, 29, 86, 0, 129, 231, 253, 253, 217, 253, 117, 78, 68, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 175, 121, 0, 103, 86, 123, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 253, 253, 253, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 81, 0, 0, 81, 45, 111, 78, 0, 14, 152, 229, 0, 83, 91, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 244, 201)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3049990420321664, y=-0.9472853977064684, z=0.09790243414440562, w=-0.006408825177782163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.043333333333333335, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.03, z=0.18)>	COMP<190>
[1740780015.182509]	Q_Header<(2621443, 17485, 257, 173, 250, 8, 58, 217, 107)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 34, 32, 28, 8, 32, 19, 34, 66, 52, 60, 55, 28, 70, 66, 49, 42, 37, 0, 13, 0, 27, 0, 0, 0, 29, 68, 64, 78, 49, 0, 91, 69, 74, 0, 0, 28, 8, 225, 213, 253, 253, 214, 253, 149, 54, 0, 163, 211, 163, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 102, 169, 93, 153, 68, 0, 48, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 21, 0, 0, 0, 0, 78, 64, 168, 42, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 150, 219)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3049990420321664, y=-0.9472853977064684, z=0.09790243414440562, w=-0.006408825177782163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.043333333333333335, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.03, z=0.18)>	COMP<190>
[1740780015.1931133]	Q_Header<(2621443, 17486, 257, 173, 250, 8, 58, 218, 82)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 33, 22, 26, 11, 27, 23, 28, 62, 56, 79, 70, 66, 52, 73, 62, 36, 18, 0, 0, 0, 0, 0, 18, 0, 40, 72, 19, 75, 0, 63, 115, 112, 111, 0, 0, 0, 85, 253, 253, 253, 253, 200, 253, 87, 0, 0, 125, 181, 154, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 195, 62, 159, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 188, 243, 253, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3049990420321664, y=-0.9472853977064684, z=0.09790243414440562, w=-0.006408825177782163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.043333333333333335, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.03, z=0.18)>	COMP<190>
[1740780015.2024863]	Q_Header<(2621443, 17487, 257, 173, 250, 8, 58, 219, 98)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 23, 0, 16, 40, 60, 70, 82, 74, 148, 135, 185, 150, 56, 49, 44, 37, 81, 45, 0, 0, 0, 0, 0, 48, 51, 126, 60, 70, 103, 110, 120, 134, 119, 0, 109, 253, 253, 253, 208, 253, 250, 0, 0, 48, 57, 127, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 66, 206, 55, 140, 0, 0, 55, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 82, 111, 198, 213, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 243, 33, 83, 18, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3049990420321664, y=-0.9472853977064684, z=0.09790243414440562, w=-0.006408825177782163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.043333333333333335, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.03, z=0.18)>	COMP<190>
