[1740780073.0026953]	Q_Header<(2621443, 23268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 253, 209, 227, 159, 104, 49, 0, 6, 15, 0, 79, 90, 82, 147, 253, 253, 46, 37, 14, 0, 22, 48, 139, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 54, 121, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2889961798888621, y=-0.952558263891335, z=0.09484689832044177, w=-0.0108640591383775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.01)>	COMP<165>
[1740780074.9229906]	Q_Header<(2621443, 23460, 257, 173, 250, 8, 58, 192, 112)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 16, 0, 0, 27, 0, 16, 12, 0, 0, 15, 0, 22, 17, 22, 20, 45, 69, 119, 231, 253, 253, 253, 253, 253, 253, 253, 102, 253, 253, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 33, 0, 37, 139, 174, 0, 133, 162, 29, 88, 247, 251, 118, 232, 253, 253, 251, 168, 90, 45, 253, 207, 137, 253, 253, 253, 253, 253, 42, 43, 0, 0, 0, 116, 75, 170, 253, 253, 34, 141, 70, 0, 0, 0, 0, 60, 238, 253, 253, 253, 218, 50, 138, 65, 128, 145, 0, 0, 106, 130, 119, 89, 0, 0, 0, 0, 0, 0, 0, 0, 105, 166, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24627383205878825, y=-0.9647708707195207, z=0.09234505772117636, w=-0.006225509509292789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.04888888888888889, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.04, z=0.15)>	COMP<160>
[1740780074.933563]	Q_Header<(2621443, 23461, 257, 173, 250, 8, 58, 193, 113)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 14, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 31, 19, 51, 62, 115, 175, 253, 253, 253, 253, 196, 253, 76, 253, 253, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 65, 84, 15, 0, 0, 0, 0, 44, 74, 105, 253, 253, 182, 131, 215, 199, 253, 253, 253, 253, 253, 214, 253, 253, 253, 207, 101, 232, 200, 132, 202, 253, 253, 253, 253, 0, 30, 0, 29, 0, 198, 250, 253, 202, 180, 0, 81, 0, 0, 0, 0, 0, 118, 253, 253, 253, 253, 249, 129, 57, 0, 157, 185, 0, 0, 126, 173, 182, 123, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 63, 85, 238, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24627383205878825, y=-0.9647708707195207, z=0.09234505772117636, w=-0.006225509509292789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.04888888888888889, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.04, z=0.15)>	COMP<160>
[1740780074.943055]	Q_Header<(2621443, 23462, 257, 173, 250, 8, 58, 194, 117)>	Q_Data<(0, 0, 38, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 12, 9, 14, 0, 16, 0, 0, 35, 0, 0, 8, 0, 29, 0, 0, 0, 0, 38, 52, 148, 172, 253, 253, 151, 206, 64, 224, 159, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 59, 52, 0, 99, 117, 161, 237, 253, 253, 253, 253, 253, 55, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 188, 74, 145, 253, 253, 253, 253, 0, 0, 0, 101, 0, 235, 253, 253, 137, 0, 0, 0, 0, 0, 0, 0, 0, 25, 246, 253, 253, 253, 236, 150, 0, 0, 181, 178, 0, 0, 115, 153, 175, 72, 0, 0, 0, 49, 0, 53, 0, 0, 199, 253, 163, 133, 224, 81, 0, 219, 165, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2457930339345053, y=-0.9649222928906368, z=0.09198164940136565, w=-0.007080206589620714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.12)>	COMP<160>
[1740780074.9528883]	Q_Header<(2621443, 23463, 257, 173, 250, 8, 58, 195, 109)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 13, 0, 0, 19, 0, 0, 39, 12, 0, 0, 20, 33, 10, 0, 0, 13, 7, 0, 57, 45, 151, 202, 172, 132, 36, 94, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 106, 139, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 236, 77, 99, 155, 223, 253, 141, 0, 0, 0, 117, 23, 180, 253, 253, 124, 0, 0, 22, 0, 0, 0, 0, 0, 0, 253, 253, 253, 176, 134, 104, 0, 0, 98, 39, 0, 0, 47, 65, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 228, 137, 96, 191, 0, 253, 253, 253, 0, 203, 185, 0, 0, 0, 0, 0, 0, 30, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2457930339345053, y=-0.9649222928906368, z=0.09198164940136565, w=-0.007080206589620714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.12)>	COMP<160>
[1740780074.9629214]	Q_Header<(2621443, 23464, 257, 173, 250, 8, 58, 196, 99)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 11, 0, 0, 20, 0, 0, 22, 0, 0, 33, 23, 0, 0, 13, 38, 15, 0, 0, 0, 0, 0, 44, 22, 85, 99, 101, 63, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 55, 0, 90, 94, 117, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 118, 42, 138, 109, 128, 0, 0, 0, 0, 79, 65, 49, 253, 253, 66, 0, 0, 0, 0, 0, 0, 0, 0, 101, 251, 253, 127, 16, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 93, 59, 0, 82, 0, 253, 253, 253, 157, 253, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2457930339345053, y=-0.9649222928906368, z=0.09198164940136565, w=-0.007080206589620714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.12)>	COMP<160>
[1740780074.9737747]	Q_Header<(2621443, 23465, 257, 173, 250, 8, 58, 197, 88)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 15, 15, 10, 23, 0, 0, 20, 16, 13, 22, 15, 8, 0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 36, 48, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 89, 59, 121, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 253, 253, 253, 248, 253, 253, 166, 0, 88, 135, 0, 0, 0, 0, 0, 0, 0, 0, 137, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 163, 162, 0, 0, 0, 0, 0, 0, 0, 0, 78, 32, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 163, 233, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24542059373167646, y=-0.9650198974114739, z=0.09191828255655428, w=-0.00750727008928033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=0.3)>	COMP<154>
[1740780074.982832]	Q_Header<(2621443, 23466, 257, 173, 250, 8, 58, 198, 73)>	Q_Data<(0, 0, 32, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 7, 0, 6, 10, 17, 15, 0, 23, 0, 0, 0, 22, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 52, 23, 17, 142, 253, 253, 156, 253, 253, 253, 253, 253, 253, 253, 130, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 137, 198, 253, 253, 178, 0, 85, 120, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 88, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24542059373167646, y=-0.9650198974114739, z=0.09191828255655428, w=-0.00750727008928033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=0.3)>	COMP<154>
[1740780074.9928174]	Q_Header<(2621443, 23467, 257, 173, 250, 8, 58, 199, 70)>	Q_Data<(0, 0, 41, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 15, 8, 0, 0, 0, 19, 0, 15, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 74, 94, 202, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 220, 159, 253, 253, 253, 253, 253, 253, 253, 110, 123, 253, 253, 253, 253, 21, 172, 218, 253, 150, 51, 55, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 105, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24542059373167646, y=-0.9650198974114739, z=0.09191828255655428, w=-0.00750727008928033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=0.3)>	COMP<154>
[1740780075.0028164]	Q_Header<(2621443, 23468, 257, 173, 250, 8, 58, 200, 70)>	Q_Data<(0, 0, 66, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 25, 13, 11, 0, 0, 0, 8, 19, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 253, 253, 235, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 64, 100, 152, 165, 103, 0, 0, 0, 62, 48, 0, 0, 0, 0, 134, 192, 197, 184, 113, 113, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24542059373167646, y=-0.9650198974114739, z=0.09191828255655428, w=-0.00750727008928033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.022222222222222223, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=0.3)>	COMP<154>
[1740780075.014712]	Q_Header<(2621443, 23469, 257, 173, 250, 8, 58, 201, 65)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 15, 0, 6, 0, 0, 19, 19, 0, 10, 20, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 253, 253, 151, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 50, 13, 0, 75, 0, 0, 17, 0, 95, 139, 69, 0, 18, 0, 77, 232, 253, 253, 253, 253, 253, 156, 140, 253, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24498832395185918, y=-0.9651221640883779, z=0.09197743004370997, w=-0.007751249910783786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.006666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.1, z=0.2)>	COMP<157>
[1740780075.0229318]	Q_Header<(2621443, 23470, 257, 173, 250, 8, 58, 202, 68)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 8, 0, 13, 16, 8, 21, 19, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 53, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 101, 161, 81, 83, 188, 225, 231, 196, 253, 253, 253, 253, 159, 253, 253, 242, 126, 0, 0, 0, 0, 0, 0, 44, 0, 76, 131, 78, 0, 57, 0, 90, 235, 253, 253, 253, 253, 253, 211, 144, 253, 140, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24498832395185918, y=-0.9651221640883779, z=0.09197743004370997, w=-0.007751249910783786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.006666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.1, z=0.2)>	COMP<157>
[1740780075.0326977]	Q_Header<(2621443, 23471, 257, 173, 250, 8, 58, 203, 59)>	Q_Data<(0, 0, 14, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 21, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 50, 90, 253, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 253, 190, 52, 0, 100, 191, 253, 131, 223, 0, 146, 181, 130, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 207, 253, 253, 253, 253, 253, 183, 59, 253, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24498832395185918, y=-0.9651221640883779, z=0.09197743004370997, w=-0.007751249910783786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.006666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.1, z=0.2)>	COMP<157>
[1740780075.0428627]	Q_Header<(2621443, 23472, 257, 173, 250, 8, 58, 204, 69)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 20, 23, 12, 0, 20, 33, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 78, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 57, 109, 48, 0, 82, 0, 111, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 253, 253, 253, 253, 181, 139, 0, 195, 14, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 57, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24444635900031464, y=-0.9652121651013672, z=0.09246847288026884, w=-0.007812517840709183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=0.17)>	COMP<157>
[1740780075.0525296]	Q_Header<(2621443, 23473, 257, 173, 250, 8, 58, 205, 74)>	Q_Data<(0, 0, 33, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 0, 0, 0, 26, 0, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 211, 253, 253, 253, 253, 145, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 119, 156, 169, 146, 94, 36, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 197, 74, 116, 43, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 68, 0, 0, 94, 0, 86, 142, 158, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 242, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24444635900031464, y=-0.9652121651013672, z=0.09246847288026884, w=-0.007812517840709183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=0.17)>	COMP<157>
[1740780075.0627828]	Q_Header<(2621443, 23474, 257, 173, 250, 8, 58, 206, 81)>	Q_Data<(0, 0, 60, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 28, 26, 17, 0, 0, 19, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31, 31, 116, 242, 253, 163, 253, 139, 100, 182, 153, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 167, 181, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 197, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 71, 0, 0, 115, 166, 188, 168, 174, 51, 0, 64, 187, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 253, 253, 253, 137)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24444635900031464, y=-0.9652121651013672, z=0.09246847288026884, w=-0.007812517840709183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=0.17)>	COMP<157>
[1740780075.074003]	Q_Header<(2621443, 23475, 257, 173, 250, 8, 58, 207, 91)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 0, 0, 0, 16, 35, 41, 28, 0, 0, 0, 19, 26, 0, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 34, 79, 71, 57, 52, 21, 0, 0, 0, 37, 8, 134, 184, 253, 235, 253, 107, 127, 154, 137, 93, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 45, 177, 134, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 208, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 133, 154, 95, 164, 79, 0, 0, 216, 138, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 253, 253, 253, 165)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24401949691287003, y=-0.9652747232809004, z=0.09295690190052552, w=-0.007629423990522449)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.03, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.24)>	COMP<155>
[1740780075.0829303]	Q_Header<(2621443, 23476, 257, 173, 250, 8, 58, 208, 101)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 24, 35, 19, 0, 4, 0, 28, 44, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 57, 121, 109, 97, 127, 86, 0, 0, 0, 0, 133, 253, 232, 253, 250, 253, 83, 104, 165, 154, 112, 175, 60, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 110, 91, 143, 119, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 140, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 79, 0, 68, 0, 171, 32, 0, 0, 0, 0, 0, 0, 16, 64, 0, 0, 0, 0, 0, 15, 0, 229, 33, 0, 72, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 152, 188, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24401949691287003, y=-0.9652747232809004, z=0.09295690190052552, w=-0.007629423990522449)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.03, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.24)>	COMP<155>
