[1740779515.6386545]	Q_Header<(2621443, 33054, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 0, 0, 0, 0, 0, 0, 20, 22, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 159, 253, 240, 131, 97, 57, 28, 0, 60, 0, 158, 184, 76, 0, 0, 81, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.692449901949706, y=-0.7147889644542096, z=0.058228048167476384, w=0.07873603997488945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.017777777777777778, z=0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.14, z=-0.11)>	COMP<59>
[1740779517.498625]	Q_Header<(2621443, 33240, 257, 173, 250, 8, 58, 186, 53)>	Q_Data<(0, 0, 53, 0, 65, 0, 0, 31, 36, 0, 94, 93, 0, 82, 0, 0, 63, 89, 147, 253, 253, 253, 188, 35, 76, 124, 252, 234, 201, 253, 253, 166, 57, 130, 0, 6, 51, 43, 0, 0, 0, 0, 0, 0, 0, 10, 47, 65, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7443855393069736, y=-0.6596076191612384, z=0.05230718327206268, w=0.0898438433797856)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.03, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=-0.17)>	COMP<53>
[1740779517.5087047]	Q_Header<(2621443, 33241, 257, 173, 250, 8, 58, 187, 52)>	Q_Data<(0, 0, 14, 0, 64, 0, 0, 75, 76, 73, 0, 95, 0, 123, 0, 0, 123, 156, 215, 253, 253, 253, 253, 50, 31, 203, 253, 253, 203, 253, 253, 141, 37, 56, 20, 0, 61, 27, 0, 0, 0, 0, 0, 0, 21, 0, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7448659030792428, y=-0.6590512964150823, z=0.05206248896481433, w=0.09008702662610311)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.1, z=-0.14)>	COMP<56>
[1740779517.5186703]	Q_Header<(2621443, 33242, 257, 173, 250, 8, 58, 188, 52)>	Q_Data<(0, 0, 22, 0, 64, 0, 22, 77, 74, 80, 101, 101, 0, 0, 0, 0, 185, 193, 215, 225, 253, 253, 253, 60, 80, 253, 253, 253, 168, 171, 147, 75, 34, 0, 42, 43, 0, 0, 0, 0, 0, 0, 0, 19, 54, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 112, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7448659030792428, y=-0.6590512964150823, z=0.05206248896481433, w=0.09008702662610311)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.1, z=-0.14)>	COMP<56>
[1740779517.5286574]	Q_Header<(2621443, 33243, 257, 173, 250, 8, 58, 189, 54)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 70, 76, 75, 61, 0, 69, 27, 0, 0, 207, 190, 182, 149, 230, 253, 253, 85, 122, 253, 253, 253, 124, 89, 34, 0, 0, 0, 46, 91, 56, 102, 49, 0, 0, 0, 0, 0, 42, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 176, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7448659030792428, y=-0.6590512964150823, z=0.05206248896481433, w=0.09008702662610311)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.1, z=-0.14)>	COMP<56>
[1740779517.5394702]	Q_Header<(2621443, 33244, 257, 173, 250, 8, 58, 190, 62)>	Q_Data<(0, 0, 55, 0, 58, 0, 0, 72, 83, 35, 41, 77, 99, 112, 21, 0, 183, 139, 137, 78, 172, 253, 253, 101, 121, 253, 253, 253, 65, 48, 11, 11, 0, 0, 44, 90, 108, 195, 104, 15, 30, 41, 0, 0, 24, 76, 94, 0, 49, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7448659030792428, y=-0.6590512964150823, z=0.05206248896481433, w=0.09008702662610311)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03111111111111111, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.1, z=-0.14)>	COMP<56>
[1740779517.5487125]	Q_Header<(2621443, 33245, 257, 173, 250, 8, 58, 191, 64)>	Q_Data<(0, 0, 14, 0, 55, 0, 0, 78, 91, 38, 90, 107, 106, 77, 74, 0, 143, 117, 133, 183, 131, 253, 253, 135, 93, 253, 253, 146, 21, 35, 28, 6, 17, 36, 50, 87, 187, 253, 139, 36, 28, 78, 80, 0, 159, 183, 126, 54, 108, 105, 21, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 106, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7452886793082365, y=-0.6585590737643003, z=0.05181804018775635, w=0.09033062364885677)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.025555555555555557, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.08, z=-0.08)>	COMP<56>
[1740779517.558622]	Q_Header<(2621443, 33246, 257, 173, 250, 8, 58, 192, 54)>	Q_Data<(0, 0, 39, 0, 48, 0, 0, 85, 74, 15, 89, 36, 62, 112, 95, 0, 171, 162, 253, 253, 112, 212, 219, 81, 122, 191, 208, 76, 0, 16, 47, 41, 87, 111, 23, 86, 203, 253, 158, 40, 8, 90, 90, 73, 248, 253, 155, 120, 137, 157, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7452886793082365, y=-0.6585590737643003, z=0.05181804018775635, w=0.09033062364885677)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.025555555555555557, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.08, z=-0.08)>	COMP<56>
[1740779517.5686998]	Q_Header<(2621443, 33247, 257, 173, 250, 8, 58, 193, 54)>	Q_Data<(0, 0, 53, 0, 42, 0, 0, 59, 91, 91, 86, 97, 23, 0, 51, 0, 175, 171, 253, 253, 163, 140, 210, 206, 253, 78, 105, 41, 28, 32, 0, 77, 161, 188, 81, 87, 180, 250, 128, 25, 8, 127, 110, 96, 249, 253, 189, 151, 128, 162, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7452886793082365, y=-0.6585590737643003, z=0.05181804018775635, w=0.09033062364885677)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.025555555555555557, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.08, z=-0.08)>	COMP<56>
[1740779517.5789824]	Q_Header<(2621443, 33248, 257, 173, 250, 8, 58, 194, 62)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 35, 73, 93, 85, 103, 48, 0, 83, 74, 215, 176, 253, 249, 185, 145, 253, 253, 253, 113, 33, 75, 48, 0, 69, 153, 234, 253, 133, 101, 131, 182, 52, 0, 52, 167, 156, 199, 150, 241, 184, 149, 74, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 89, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7458532964802193, y=-0.6579012015352114, z=0.05151392653267635, w=0.09063765509600046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.023333333333333334, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.58, y=0.03, z=-0.01)>	COMP<56>
[1740779517.588693]	Q_Header<(2621443, 33249, 257, 173, 250, 8, 58, 195, 67)>	Q_Data<(0, 0, 32, 0, 59, 0, 0, 0, 51, 87, 100, 95, 24, 105, 128, 84, 235, 173, 207, 176, 133, 253, 253, 236, 253, 139, 67, 74, 34, 0, 100, 204, 242, 223, 99, 23, 107, 132, 0, 31, 39, 160, 185, 253, 248, 146, 135, 113, 38, 59, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 70, 110, 32, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7458532964802193, y=-0.6579012015352114, z=0.05151392653267635, w=0.09063765509600046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.023333333333333334, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.58, y=0.03, z=-0.01)>	COMP<56>
[1740779517.598645]	Q_Header<(2621443, 33250, 257, 173, 250, 8, 58, 196, 56)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 66, 86, 91, 117, 123, 129, 111, 233, 153, 116, 85, 127, 253, 253, 213, 253, 152, 63, 91, 72, 0, 103, 206, 210, 133, 58, 67, 94, 112, 0, 48, 0, 103, 163, 253, 253, 68, 88, 58, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 86, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7458532964802193, y=-0.6579012015352114, z=0.05151392653267635, w=0.09063765509600046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.023333333333333334, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.58, y=0.03, z=-0.01)>	COMP<56>
[1740779517.608701]	Q_Header<(2621443, 33251, 257, 173, 250, 8, 58, 197, 64)>	Q_Data<(0, 0, 44, 0, 56, 0, 0, 0, 0, 0, 89, 0, 109, 130, 148, 0, 204, 129, 55, 95, 188, 232, 155, 218, 217, 169, 60, 86, 82, 45, 91, 173, 165, 65, 59, 73, 60, 95, 42, 50, 40, 57, 98, 164, 187, 151, 84, 79, 42, 11, 53, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7461128425400316, y=-0.6575485645192867, z=0.051392916673650736, w=0.09112782018261348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.044444444444444446, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.76, y=-0.85, z=0.68)>	COMP<55>
[1740779517.6186178]	Q_Header<(2621443, 33252, 257, 173, 250, 8, 58, 198, 60)>	Q_Data<(0, 0, 70, 0, 58, 0, 0, 0, 0, 0, 91, 0, 120, 117, 113, 0, 135, 91, 37, 103, 193, 188, 141, 213, 104, 248, 146, 53, 94, 68, 42, 104, 102, 16, 0, 82, 57, 48, 54, 25, 36, 87, 135, 64, 19, 186, 88, 85, 0, 60, 91, 0, 11, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7461128425400316, y=-0.6575485645192867, z=0.051392916673650736, w=0.09112782018261348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.044444444444444446, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.76, y=-0.85, z=0.68)>	COMP<55>
[1740779517.6284842]	Q_Header<(2621443, 33253, 257, 173, 250, 8, 58, 199, 61)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 57, 0, 116, 111, 0, 0, 72, 53, 35, 88, 169, 195, 159, 183, 197, 253, 196, 125, 121, 116, 52, 54, 55, 71, 56, 82, 110, 94, 69, 0, 21, 111, 165, 111, 88, 157, 56, 65, 0, 71, 100, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7461128425400316, y=-0.6575485645192867, z=0.051392916673650736, w=0.09112782018261348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.044444444444444446, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.76, y=-0.85, z=0.68)>	COMP<55>
[1740779517.6386933]	Q_Header<(2621443, 33254, 257, 173, 250, 8, 58, 200, 64)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 91, 117, 103, 0, 0, 164, 91, 26, 64, 150, 207, 91, 142, 253, 253, 234, 193, 177, 127, 72, 43, 91, 148, 143, 75, 104, 84, 55, 0, 0, 101, 147, 98, 78, 106, 17, 35, 0, 39, 71, 42, 81, 50, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 68, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7461128425400316, y=-0.6575485645192867, z=0.051392916673650736, w=0.09112782018261348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.044444444444444446, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=1.76, y=-0.85, z=0.68)>	COMP<55>
[1740779517.6487174]	Q_Header<(2621443, 33255, 257, 173, 250, 8, 58, 201, 63)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 105, 116, 126, 28, 0, 194, 61, 61, 50, 121, 187, 104, 104, 243, 253, 226, 215, 242, 146, 102, 52, 108, 184, 197, 112, 71, 47, 0, 0, 0, 56, 90, 51, 52, 50, 6, 0, 0, 0, 15, 105, 200, 109, 85, 0, 64, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7462171463142896, y=-0.657288765635415, z=0.051025481295496986, w=0.09234635550249634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.06666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.64, y=-0.62, z=0.1)>	COMP<59>
[1740779517.6595676]	Q_Header<(2621443, 33256, 257, 173, 250, 8, 58, 202, 63)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 100, 111, 118, 128, 0, 144, 145, 96, 47, 78, 145, 114, 104, 181, 178, 192, 202, 253, 205, 120, 40, 107, 166, 177, 117, 150, 200, 122, 0, 0, 0, 0, 28, 8, 0, 0, 0, 0, 0, 0, 147, 253, 163, 153, 106, 166, 96, 50, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7462171463142896, y=-0.657288765635415, z=0.051025481295496986, w=0.09234635550249634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.06666666666666667, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.64, y=-0.62, z=0.1)>	COMP<59>
