[1740779748.0404346]	Q_Header<(2621443, 56304, 257, 173, 250, 8, 58, 0, 87)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 245, 165, 81, 143, 124, 190, 253, 253, 212, 188, 253, 253, 253, 253, 253, 245, 253, 201, 198, 253, 253, 62, 64, 15, 0, 18, 159, 253, 206, 62, 106, 97, 253, 253, 253, 111, 93, 122, 120, 55, 35, 253, 253, 253, 12, 43, 0, 46, 28, 197, 253, 253, 153, 173, 57, 39, 0, 40, 134, 207, 132, 123, 253, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 152, 184, 0, 0, 0, 0, 0, 0, 81, 59, 221, 180, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976025222148025, y=-0.5960046395337883, z=0.03198222540867436, w=0.08709663293545479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.021111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.1, z=0.0)>	COMP<155>
[1740779749.8910623]	Q_Header<(2621443, 56489, 257, 173, 250, 8, 58, 185, 96)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 5, 13, 0, 36, 36, 51, 28, 3, 0, 0, 15, 11, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 128, 185, 253, 253, 253, 253, 253, 253, 253, 166, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 66, 176, 143, 104, 253, 253, 198, 253, 253, 253, 253, 253, 253, 168, 175, 102, 185, 253, 253, 26, 101, 141, 180, 78, 208, 253, 253, 182, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 253, 253, 253, 103, 0, 42, 88, 139, 201, 11, 67, 0, 0, 0, 0, 0, 0, 0, 0, 101, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 146, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7968747239212077, y=-0.596984656454759, z=0.03167723511911051, w=0.08715817292888209)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.01, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.0)>	COMP<158>
[1740779749.9004025]	Q_Header<(2621443, 56490, 257, 173, 250, 8, 58, 186, 108)>	Q_Data<(0, 0, 56, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 6, 0, 24, 0, 31, 35, 46, 33, 3, 0, 0, 14, 21, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 67, 85, 182, 253, 253, 253, 173, 141, 253, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 38, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 62, 155, 192, 253, 253, 75, 253, 253, 253, 253, 253, 253, 253, 253, 236, 242, 253, 94, 253, 253, 253, 193, 0, 213, 253, 182, 133, 253, 253, 168, 87, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 253, 89, 0, 0, 0, 178, 253, 253, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 253, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7968747239212077, y=-0.596984656454759, z=0.03167723511911051, w=0.08715817292888209)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.01, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.0)>	COMP<158>
[1740779749.9088929]	Q_Header<(2621443, 56491, 257, 173, 250, 8, 58, 187, 103)>	Q_Data<(0, 0, 24, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 18, 0, 0, 15, 0, 30, 24, 24, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 69, 119, 118, 149, 29, 0, 115, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 34, 23, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 37, 186, 223, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 253, 253, 0, 253, 253, 253, 253, 141, 194, 253, 213, 0, 224, 127, 73, 15, 253, 253, 154, 253, 253, 253, 253, 253, 253, 23, 174, 253, 220, 0, 75, 0, 0, 217, 253, 253, 0, 0, 24, 77, 0, 0, 0, 0, 0, 57, 122, 244, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7967287849990319, y=-0.5970888389494047, z=0.03204248599084508, w=0.08764382834829246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.0)>	COMP<155>
[1740779749.9205654]	Q_Header<(2621443, 56492, 257, 173, 250, 8, 58, 188, 102)>	Q_Data<(0, 0, 30, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 7, 14, 12, 0, 0, 12, 34, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 56, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 63, 94, 0, 0, 0, 0, 0, 32, 0, 13, 96, 190, 203, 188, 0, 253, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 108, 253, 253, 253, 253, 251, 41, 253, 147, 149, 253, 253, 116, 87, 213, 253, 253, 253, 253, 253, 154, 253, 253, 253, 168, 148, 118, 253, 159, 0, 76, 151, 253, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 83, 0, 0, 0, 50, 0, 101, 49, 0, 0, 0, 0, 99, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7967287849990319, y=-0.5970888389494047, z=0.03204248599084508, w=0.08764382834829246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.0)>	COMP<155>
[1740779749.9306111]	Q_Header<(2621443, 56493, 257, 173, 250, 8, 58, 189, 100)>	Q_Data<(0, 0, 56, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 9, 0, 0, 5, 25, 17, 0, 0, 0, 6, 0, 0, 0, 0, 0, 34, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 100, 0, 59, 166, 144, 105, 138, 174, 212, 253, 253, 253, 185, 253, 253, 253, 248, 253, 253, 253, 253, 192, 253, 253, 253, 253, 253, 253, 253, 253, 131, 111, 87, 253, 253, 253, 253, 244, 66, 156, 31, 211, 253, 253, 179, 139, 171, 253, 253, 210, 139, 142, 0, 201, 234, 253, 253, 253, 253, 253, 190, 0, 138, 85, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 173, 150, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7967287849990319, y=-0.5970888389494047, z=0.03204248599084508, w=0.08764382834829246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.0)>	COMP<155>
[1740779749.9406407]	Q_Header<(2621443, 56494, 257, 173, 250, 8, 58, 190, 89)>	Q_Data<(0, 0, 52, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 19, 21, 17, 18, 0, 0, 28, 15, 30, 0, 0, 22, 9, 0, 0, 10, 0, 25, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 208, 242, 182, 253, 100, 125, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 146, 0, 253, 253, 253, 125, 145, 88, 0, 0, 180, 253, 253, 181, 140, 176, 71, 146, 113, 0, 0, 0, 0, 139, 253, 253, 253, 253, 253, 164, 0, 57, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 65, 197, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7967287849990319, y=-0.5970888389494047, z=0.03204248599084508, w=0.08764382834829246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.0)>	COMP<155>
[1740779749.9504297]	Q_Header<(2621443, 56495, 257, 173, 250, 8, 58, 191, 73)>	Q_Data<(0, 0, 9, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 15, 0, 0, 10, 36, 18, 40, 31, 12, 43, 0, 0, 0, 0, 31, 21, 12, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 153, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 253, 253, 253, 253, 231, 49, 243, 222, 122, 0, 0, 0, 0, 0, 30, 253, 253, 107, 91, 115, 0, 0, 0, 0, 0, 0, 0, 41, 91, 215, 248, 253, 253, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 22, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966860685906019, y=-0.5970415324410686, z=0.03247046567763734, w=0.088195155834936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0033333333333333335, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=-0.03)>	COMP<155>
[1740779749.9604607]	Q_Header<(2621443, 56496, 257, 173, 250, 8, 58, 192, 85)>	Q_Data<(0, 0, 9, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 21, 0, 0, 20, 40, 27, 29, 41, 0, 30, 10, 37, 47, 16, 50, 118, 112, 28, 58, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 198, 233, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 253, 253, 253, 214, 253, 253, 253, 253, 229, 0, 253, 225, 33, 0, 0, 0, 0, 0, 0, 215, 242, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 89, 123, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 96, 69, 0, 17, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966860685906019, y=-0.5970415324410686, z=0.03247046567763734, w=0.088195155834936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0033333333333333335, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=-0.03)>	COMP<155>
[1740779749.970392]	Q_Header<(2621443, 56497, 257, 173, 250, 8, 58, 193, 74)>	Q_Data<(0, 0, 53, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 0, 0, 24, 29, 22, 0, 0, 61, 104, 87, 95, 73, 0, 80, 213, 213, 86, 61, 85, 71, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 253, 253, 253, 253, 238, 0, 253, 253, 244, 120, 111, 177, 192, 22, 0, 0, 0, 0, 0, 105, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 97, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966860685906019, y=-0.5970415324410686, z=0.03247046567763734, w=0.088195155834936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0033333333333333335, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=-0.03)>	COMP<155>
[1740779749.980491]	Q_Header<(2621443, 56498, 257, 173, 250, 8, 58, 194, 77)>	Q_Data<(0, 0, 57, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 7, 0, 23, 37, 36, 69, 66, 152, 209, 151, 139, 93, 36, 79, 253, 253, 106, 43, 105, 123, 123, 142, 83, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 253, 231, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 166, 231, 193, 110, 0, 111, 0, 102, 23, 53, 0, 0, 44, 123, 194, 219, 46, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966257475933144, y=-0.5970420673427675, z=0.03277566859160357, w=0.08862247820299514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.005555555555555556, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.07, z=0.01)>	COMP<154>
[1740779749.9904811]	Q_Header<(2621443, 56499, 257, 173, 250, 8, 58, 195, 95)>	Q_Data<(0, 0, 38, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 0, 16, 0, 23, 52, 98, 152, 186, 217, 253, 172, 167, 68, 94, 90, 253, 253, 120, 151, 91, 167, 204, 216, 166, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 12, 0, 0, 132, 253, 253, 253, 253, 253, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 220, 253, 253, 253, 186, 253, 253, 253, 253, 253, 197, 184, 186, 253, 253, 198, 103, 77, 40, 0, 0, 0, 82, 0, 0, 17, 69, 0, 0, 253, 253, 253, 166, 249, 122, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 53, 179, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966257475933144, y=-0.5970420673427675, z=0.03277566859160357, w=0.08862247820299514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.005555555555555556, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.07, z=0.01)>	COMP<154>
[1740779750.0002959]	Q_Header<(2621443, 56500, 257, 173, 250, 8, 58, 196, 84)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 0, 0, 0, 30, 87, 153, 204, 253, 208, 253, 226, 253, 178, 135, 209, 175, 253, 199, 210, 210, 216, 237, 228, 203, 114, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 129, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 102, 253, 253, 77, 48, 134, 114, 253, 253, 253, 133, 0, 56, 62, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 253, 253, 253, 253, 253, 230, 172, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966257475933144, y=-0.5970420673427675, z=0.03277566859160357, w=0.08862247820299514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.005555555555555556, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.07, z=0.01)>	COMP<154>
[1740779750.0104954]	Q_Header<(2621443, 56501, 257, 173, 250, 8, 58, 197, 80)>	Q_Data<(0, 0, 29, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 126, 171, 188, 180, 253, 89, 235, 253, 253, 253, 230, 253, 183, 253, 253, 215, 244, 233, 211, 169, 174, 95, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 75, 147, 224, 190, 189, 205, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 60, 225, 178, 172, 0, 192, 211, 174, 229, 194, 70, 0, 0, 0, 101, 33, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 253, 141, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965781792164794, y=-0.597052160684668, z=0.03308140166541505, w=0.0888681196030338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.06, z=0.0)>	COMP<154>
[1740779750.0214512]	Q_Header<(2621443, 56502, 257, 173, 250, 8, 58, 198, 74)>	Q_Data<(0, 0, 55, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 27, 16, 56, 201, 253, 220, 152, 253, 218, 195, 253, 253, 253, 253, 253, 253, 253, 253, 144, 207, 216, 161, 138, 110, 61, 0, 0, 0, 0, 38, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 54, 107, 113, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 0, 130, 44, 136, 15, 180, 203, 27, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 253, 253, 108, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965781792164794, y=-0.597052160684668, z=0.03308140166541505, w=0.0888681196030338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.06, z=0.0)>	COMP<154>
[1740779750.0304046]	Q_Header<(2621443, 56503, 257, 173, 250, 8, 58, 199, 74)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 26, 14, 35, 223, 253, 206, 243, 107, 253, 253, 225, 253, 253, 253, 253, 253, 213, 253, 96, 167, 187, 160, 132, 84, 40, 47, 0, 0, 0, 44, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 160, 0, 253, 253, 253, 253, 253, 253, 229, 253, 253, 113, 0, 39, 0, 27, 0, 127, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 202, 163, 253, 253, 253, 250, 76, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965781792164794, y=-0.597052160684668, z=0.03308140166541505, w=0.0888681196030338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.06, z=0.0)>	COMP<154>
[1740779750.041227]	Q_Header<(2621443, 56504, 257, 173, 250, 8, 58, 200, 73)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 13, 0, 39, 99, 167, 227, 88, 253, 251, 253, 253, 201, 253, 253, 253, 253, 253, 253, 253, 138, 181, 156, 190, 157, 25, 41, 49, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 51, 0, 169, 100, 253, 253, 253, 253, 170, 253, 244, 0, 0, 21, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 175, 253, 253, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965282992933262, y=-0.5970605228879171, z=0.033631194859051555, w=0.08905247422750674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.015555555555555555, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.07, z=-0.02)>	COMP<154>
[1740779750.0503473]	Q_Header<(2621443, 56505, 257, 173, 250, 8, 58, 201, 59)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 14, 21, 66, 116, 131, 236, 239, 253, 253, 200, 235, 253, 218, 253, 253, 253, 253, 253, 253, 160, 178, 153, 235, 253, 109, 29, 44, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 170, 83, 192, 253, 253, 179, 134, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 253, 253, 0, 111, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965282992933262, y=-0.5970605228879171, z=0.033631194859051555, w=0.08905247422750674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.015555555555555555, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.07, z=-0.02)>	COMP<154>
