[1740779723.0700598]	Q_Header<(2621443, 53804, 257, 173, 250, 8, 58, 0, 38)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 191, 191, 174, 253, 253, 253, 253, 116, 76, 106, 194, 252, 241, 253, 253, 151, 87, 49, 67, 0, 0, 0, 0, 0, 10, 114, 158, 154, 123, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7102194104245517, y=-0.6983173147703073, z=0.044068272114689444, w=0.07745517633454418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.02666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.09)>	COMP<192>
[1740779725.0300548]	Q_Header<(2621443, 54000, 257, 173, 250, 8, 58, 196, 38)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 0, 16, 14, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 151, 253, 253, 253, 253, 253, 253, 253, 253, 112, 253, 253, 253, 253, 136, 245, 191, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106989483959202, y=-0.6974542153315166, z=0.04809608135829484, w=0.07843079257031582)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.04)>	COMP<187>
[1740779725.0401788]	Q_Header<(2621443, 54001, 257, 173, 250, 8, 58, 197, 60)>	Q_Data<(0, 0, 47, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 31, 0, 10, 0, 22, 26, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 73, 140, 197, 253, 197, 253, 253, 253, 253, 253, 253, 174, 253, 242, 91, 253, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 190, 174, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 148, 82, 0, 123, 245, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106989483959202, y=-0.6974542153315166, z=0.04809608135829484, w=0.07843079257031582)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.04)>	COMP<187>
[1740779725.0503397]	Q_Header<(2621443, 54002, 257, 173, 250, 8, 58, 198, 81)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 26, 14, 0, 0, 15, 21, 0, 18, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 44, 86, 165, 147, 253, 253, 121, 253, 253, 168, 178, 142, 253, 253, 253, 213, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 252, 53, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 205, 191, 180, 221, 142, 43, 119, 0, 42, 253, 253, 253, 112, 253, 194, 87, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106769531434607, y=-0.6974326299871457, z=0.04833872783318626, w=0.07867250022345593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0044444444444444444, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=0.1)>	COMP<186>
[1740779725.06024]	Q_Header<(2621443, 54003, 257, 173, 250, 8, 58, 199, 83)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 13, 18, 7, 4, 18, 0, 0, 0, 15, 0, 0, 0, 0, 7, 0, 0, 41, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 85, 100, 253, 253, 187, 253, 253, 247, 253, 253, 253, 253, 253, 160, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 144, 253, 160, 50, 201, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 38, 132, 70, 253, 253, 253, 253, 253, 253, 114, 89, 165, 249, 253, 253, 253, 179, 253, 253, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106769531434607, y=-0.6974326299871457, z=0.04833872783318626, w=0.07867250022345593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0044444444444444444, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=0.1)>	COMP<186>
[1740779725.0701988]	Q_Header<(2621443, 54004, 257, 173, 250, 8, 58, 200, 78)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 22, 25, 15, 13, 25, 0, 0, 0, 0, 0, 0, 9, 15, 19, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 53, 35, 171, 253, 182, 253, 253, 253, 253, 253, 253, 253, 214, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 58, 0, 67, 117, 0, 116, 253, 253, 253, 253, 253, 215, 0, 0, 0, 88, 162, 0, 0, 0, 0, 0, 0, 164, 253, 57, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 178, 253, 253, 253, 253, 253, 105, 253, 253, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106769531434607, y=-0.6974326299871457, z=0.04833872783318626, w=0.07867250022345593)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0044444444444444444, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=0.1)>	COMP<186>
[1740779725.080331]	Q_Header<(2621443, 54005, 257, 173, 250, 8, 58, 201, 83)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 13, 0, 28, 20, 0, 13, 0, 9, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 159, 116, 235, 224, 253, 245, 253, 253, 253, 166, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 177, 0, 253, 253, 227, 253, 253, 253, 253, 253, 253, 242, 132, 119, 65, 173, 253, 154, 46, 0, 128, 69, 0, 253, 253, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 0, 253, 253, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106906522817613, y=-0.6973850389017009, z=0.04852276439058745, w=0.07885712150017482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.05)>	COMP<187>
[1740779725.0903141]	Q_Header<(2621443, 54006, 257, 173, 250, 8, 58, 202, 94)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 0, 0, 23, 29, 15, 20, 0, 12, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 48, 33, 126, 166, 218, 188, 137, 150, 237, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 141, 158, 49, 221, 97, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 239, 210, 150, 204, 253, 253, 191, 57, 253, 238, 22, 253, 253, 88, 253, 253, 253, 253, 253, 253, 133, 253, 246, 253, 253, 165, 253, 253, 253, 205, 0, 105, 98, 143, 253, 104, 149, 29, 0, 0, 0, 0, 0, 0, 0, 43, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106906522817613, y=-0.6973850389017009, z=0.04852276439058745, w=0.07885712150017482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.05)>	COMP<187>
[1740779725.1003265]	Q_Header<(2621443, 54007, 257, 173, 250, 8, 58, 203, 94)>	Q_Data<(0, 0, 25, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 0, 0, 16, 27, 17, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 86, 98, 96, 126, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 89, 96, 191, 151, 224, 203, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 223, 180, 253, 253, 207, 253, 253, 0, 184, 253, 29, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 90, 253, 253, 80, 61, 0, 0, 0, 202, 253, 142, 202, 100, 124, 82, 0, 0, 0, 0, 34, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 33)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7106906522817613, y=-0.6973850389017009, z=0.04852276439058745, w=0.07885712150017482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.05)>	COMP<187>
[1740779725.1104395]	Q_Header<(2621443, 54008, 257, 173, 250, 8, 58, 204, 103)>	Q_Data<(0, 0, 34, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 11, 12, 0, 16, 11, 0, 10, 11, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 49, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 24, 0, 93, 116, 0, 52, 0, 84, 210, 125, 178, 194, 210, 253, 253, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 253, 253, 102, 253, 253, 253, 237, 253, 0, 215, 253, 96, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 87, 253, 253, 133, 253, 0, 89, 0, 54, 253, 103, 176, 182, 201, 119, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 51, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7108149768809887, y=-0.69726518082504, z=0.04852291830846523, w=0.078796336523558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.04)>	COMP<187>
[1740779725.120362]	Q_Header<(2621443, 54009, 257, 173, 250, 8, 58, 205, 109)>	Q_Data<(0, 0, 56, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 17, 22, 19, 0, 18, 0, 0, 0, 5, 0, 0, 9, 36, 0, 0, 10, 0, 17, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 69, 66, 0, 60, 79, 146, 68, 64, 213, 94, 112, 253, 224, 253, 250, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 253, 253, 253, 253, 253, 253, 253, 86, 190, 229, 253, 253, 188, 253, 253, 253, 32, 136, 0, 253, 253, 126, 174, 253, 253, 253, 253, 253, 195, 149, 228, 253, 125, 91, 253, 228, 253, 253, 0, 115, 0, 0, 134, 0, 142, 225, 205, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 133, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7108149768809887, y=-0.69726518082504, z=0.04852291830846523, w=0.078796336523558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.04)>	COMP<187>
[1740779725.1353812]	Q_Header<(2621443, 54010, 257, 173, 250, 8, 58, 206, 101)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 20, 26, 15, 0, 14, 11, 0, 14, 31, 0, 29, 0, 42, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 253, 194, 50, 237, 149, 194, 253, 253, 253, 151, 155, 253, 253, 253, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 253, 253, 184, 0, 232, 253, 253, 158, 253, 253, 107, 0, 0, 0, 253, 253, 136, 120, 232, 210, 212, 67, 81, 0, 33, 160, 181, 0, 120, 0, 81, 253, 253, 55, 31, 0, 0, 0, 0, 105, 236, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 194, 0, 0, 253, 122, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7108149768809887, y=-0.69726518082504, z=0.04852291830846523, w=0.078796336523558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.04)>	COMP<187>
[1740779725.1403723]	Q_Header<(2621443, 54011, 257, 173, 250, 8, 58, 207, 107)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 20, 17, 0, 0, 8, 26, 0, 34, 33, 15, 41, 37, 22, 67, 91, 48, 33, 28, 64, 47, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 119, 0, 253, 253, 253, 186, 253, 199, 131, 253, 253, 253, 129, 253, 253, 216, 253, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 253, 58, 153, 241, 0, 0, 0, 0, 253, 253, 62, 62, 166, 0, 42, 0, 0, 0, 0, 43, 40, 57, 161, 0, 0, 253, 253, 44, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 124, 0, 0, 226, 87, 0, 89, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7108149768809887, y=-0.69726518082504, z=0.04852291830846523, w=0.078796336523558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0022222222222222222, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.04)>	COMP<187>
[1740779725.150308]	Q_Header<(2621443, 54012, 257, 173, 250, 8, 58, 208, 83)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 11, 3, 0, 0, 0, 17, 15, 34, 30, 33, 0, 30, 33, 87, 132, 67, 70, 69, 116, 120, 93, 7, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 153, 245, 253, 121, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 253, 239, 93, 253, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 0, 26, 0, 0, 0, 0, 159, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 129, 0, 0, 183, 112, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 29, 29, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7109928736790389, y=-0.697076968863276, z=0.048522562844436075, w=0.0788567939559892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.02)>	COMP<186>
[1740779725.160266]	Q_Header<(2621443, 54013, 257, 173, 250, 8, 58, 209, 82)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 0, 17, 0, 0, 0, 0, 23, 34, 46, 64, 59, 147, 182, 81, 147, 48, 73, 107, 170, 180, 133, 52, 70, 0, 60, 61, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 253, 253, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 0, 172, 173, 253, 253, 196, 253, 253, 253, 0, 253, 98, 253, 253, 253, 253, 253, 253, 253, 253, 215, 253, 228, 253, 221, 0, 76, 0, 0, 0, 0, 82, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7109928736790389, y=-0.697076968863276, z=0.048522562844436075, w=0.0788567939559892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.02)>	COMP<186>
[1740779725.1703033]	Q_Header<(2621443, 54014, 257, 173, 250, 8, 58, 210, 91)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 13, 0, 0, 0, 0, 17, 61, 27, 133, 188, 209, 253, 143, 240, 113, 3, 124, 190, 186, 151, 69, 89, 105, 142, 149, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 75, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 152, 75, 95, 175, 253, 253, 159, 253, 253, 253, 220, 253, 196, 253, 253, 253, 253, 253, 0, 247, 174, 96, 162, 117, 116, 13, 79, 145, 0, 0, 0, 58, 147, 202, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 192, 91, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7109928736790389, y=-0.697076968863276, z=0.048522562844436075, w=0.0788567939559892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.02)>	COMP<186>
[1740779725.1804194]	Q_Header<(2621443, 54015, 257, 173, 250, 8, 58, 211, 94)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 10, 0, 0, 7, 0, 18, 73, 109, 141, 238, 253, 211, 253, 224, 253, 222, 109, 74, 137, 87, 142, 100, 113, 180, 192, 188, 140, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 117, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 69, 155, 80, 219, 186, 210, 253, 194, 253, 253, 253, 253, 178, 191, 241, 253, 253, 253, 102, 47, 0, 43, 0, 0, 0, 0, 32, 83, 142, 0, 0, 60, 154, 170, 253, 224, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 176, 253, 253, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7111735973103651, y=-0.6968915322768408, z=0.04833929703654387, w=0.07897859894607041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=0.0)>	COMP<186>
[1740779725.1904118]	Q_Header<(2621443, 54016, 257, 173, 250, 8, 58, 212, 101)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 13, 26, 13, 85, 173, 139, 196, 253, 253, 169, 253, 253, 253, 253, 207, 159, 125, 194, 155, 140, 113, 224, 206, 167, 131, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 123, 93, 179, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 108, 253, 74, 220, 204, 46, 148, 141, 152, 253, 253, 237, 110, 91, 32, 128, 125, 72, 79, 114, 0, 26, 0, 0, 0, 0, 0, 33, 27, 0, 0, 127, 211, 253, 253, 253, 158, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 140, 107, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7111735973103651, y=-0.6968915322768408, z=0.04833929703654387, w=0.07897859894607041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=0.0)>	COMP<186>
