[1740779303.7372253]	Q_Header<(2621443, 11804, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 253, 191, 178, 235, 117, 56, 163, 253, 253, 126, 176, 85, 74, 77, 84, 159, 253, 253, 253, 149, 0, 0, 0, 21, 39, 0, 0, 0, 0, 0, 0, 12, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834088108176769, y=0.45800053311979044, z=-0.03424017844885427, w=-0.0930160997434116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.06, z=-0.08)>	COMP<103>
[1740779305.6270776]	Q_Header<(2621443, 11994, 257, 173, 250, 8, 58, 190, 63)>	Q_Data<(0, 0, 9, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 253, 253, 253, 253, 249, 253, 253, 253, 253, 166, 100, 198, 253, 190, 135, 75, 4, 30, 73, 113, 25, 56, 174, 165, 117, 253, 253, 253, 215, 83, 91, 52, 87, 62, 0, 29, 0, 0, 80, 103, 144, 67, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9024258470680903, y=0.4202978953608975, z=-0.03350908285697542, w=-0.08862511531571642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.028888888888888888, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.07, z=-0.15)>	COMP<85>
[1740779305.6370952]	Q_Header<(2621443, 11995, 257, 173, 250, 8, 58, 191, 59)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 113, 180, 253, 193, 127, 82, 33, 0, 109, 151, 60, 95, 253, 253, 61, 165, 253, 253, 253, 90, 47, 78, 167, 138, 70, 0, 0, 0, 112, 123, 155, 77, 20, 64, 0, 53, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9024258470680903, y=0.4202978953608975, z=-0.03350908285697542, w=-0.08862511531571642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.028888888888888888, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.07, z=-0.15)>	COMP<85>
[1740779305.6472065]	Q_Header<(2621443, 11996, 257, 173, 250, 8, 58, 192, 64)>	Q_Data<(0, 0, 40, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 101, 197, 253, 238, 141, 72, 31, 0, 113, 146, 51, 155, 253, 253, 154, 220, 135, 253, 253, 99, 20, 96, 248, 206, 147, 17, 0, 0, 101, 141, 101, 97, 53, 91, 63, 54, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9016473801422771, y=0.4219243443392379, z=-0.03387357313876422, w=-0.08868162481193587)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.02666666666666667, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.67, y=-0.35, z=-0.2)>	COMP<90>
[1740779305.6570456]	Q_Header<(2621443, 11997, 257, 173, 250, 8, 58, 193, 52)>	Q_Data<(0, 0, 53, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 129, 253, 253, 253, 145, 53, 43, 73, 91, 104, 20, 186, 253, 253, 188, 239, 99, 252, 236, 110, 0, 107, 253, 214, 172, 35, 0, 0, 39, 107, 70, 101, 100, 76, 61, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9016473801422771, y=0.4219243443392379, z=-0.03387357313876422, w=-0.08868162481193587)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.02666666666666667, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.67, y=-0.35, z=-0.2)>	COMP<90>
[1740779305.6671526]	Q_Header<(2621443, 11998, 257, 173, 250, 8, 58, 194, 53)>	Q_Data<(0, 0, 54, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 253, 253, 253, 253, 238, 253, 253, 253, 253, 253, 178, 253, 253, 253, 126, 61, 50, 127, 93, 67, 42, 178, 253, 253, 158, 175, 57, 152, 155, 99, 0, 104, 233, 159, 167, 55, 0, 0, 0, 47, 65, 67, 67, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9016473801422771, y=0.4219243443392379, z=-0.03387357313876422, w=-0.08868162481193587)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.02666666666666667, z=-0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.67, y=-0.35, z=-0.2)>	COMP<90>
[1740779305.6771119]	Q_Header<(2621443, 11999, 257, 173, 250, 8, 58, 195, 56)>	Q_Data<(0, 0, 46, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 149, 253, 253, 253, 253, 104, 253, 253, 253, 228, 253, 205, 253, 253, 253, 103, 65, 87, 183, 152, 122, 38, 129, 253, 233, 119, 128, 79, 53, 71, 57, 0, 60, 139, 174, 196, 20, 0, 0, 0, 0, 0, 0, 42, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9008761459235295, y=0.42346061655944767, z=-0.033935442895222385, w=-0.08917209005381277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.0, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=0.03, z=0.23)>	COMP<90>
[1740779305.687088]	Q_Header<(2621443, 12000, 257, 173, 250, 8, 58, 196, 55)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 125, 253, 253, 253, 253, 253, 253, 253, 253, 191, 253, 214, 187, 253, 206, 91, 83, 117, 223, 200, 171, 44, 59, 126, 210, 93, 124, 95, 51, 86, 0, 0, 0, 75, 238, 253, 147, 17, 0, 0, 70, 30, 0, 0, 52, 122, 166, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9008761459235295, y=0.42346061655944767, z=-0.033935442895222385, w=-0.08917209005381277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.0, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=0.03, z=0.23)>	COMP<90>
[1740779305.6971357]	Q_Header<(2621443, 12001, 257, 173, 250, 8, 58, 197, 61)>	Q_Data<(0, 0, 51, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37, 248, 253, 253, 253, 253, 253, 253, 253, 253, 190, 247, 193, 85, 170, 131, 133, 135, 108, 227, 212, 175, 45, 8, 105, 167, 33, 94, 69, 57, 84, 0, 0, 0, 97, 253, 253, 203, 63, 0, 44, 148, 119, 0, 57, 174, 225, 239, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9008761459235295, y=0.42346061655944767, z=-0.033935442895222385, w=-0.08917209005381277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.0, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=0.03, z=0.23)>	COMP<90>
[1740779305.7072039]	Q_Header<(2621443, 12002, 257, 173, 250, 8, 58, 198, 61)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 65, 253, 253, 253, 253, 253, 253, 253, 253, 253, 97, 195, 149, 0, 90, 46, 154, 164, 68, 195, 192, 107, 39, 15, 81, 75, 70, 57, 0, 31, 52, 17, 0, 28, 117, 253, 253, 250, 97, 60, 121, 226, 181, 0, 104, 246, 253, 253, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8998987751441198, y=0.4254133520587706, z=-0.033996447216174355, w=-0.08972132389187845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.0, z=-0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.06, z=0.13)>	COMP<87>
[1740779305.7171547]	Q_Header<(2621443, 12003, 257, 173, 250, 8, 58, 199, 64)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 253, 253, 253, 253, 253, 253, 253, 253, 169, 117, 139, 111, 22, 64, 51, 140, 149, 37, 144, 177, 116, 38, 12, 48, 44, 46, 0, 0, 20, 30, 0, 0, 21, 110, 253, 253, 253, 115, 73, 142, 252, 200, 44, 91, 253, 253, 253, 196, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 253, 253, 158, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8998987751441198, y=0.4254133520587706, z=-0.033996447216174355, w=-0.08972132389187845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.0, z=-0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.06, z=0.13)>	COMP<87>
[1740779305.727201]	Q_Header<(2621443, 12004, 257, 173, 250, 8, 58, 200, 69)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 253, 218, 253, 253, 253, 253, 168, 121, 91, 105, 80, 0, 46, 87, 99, 21, 95, 155, 148, 40, 5, 0, 25, 0, 0, 0, 0, 48, 77, 62, 38, 76, 253, 253, 232, 99, 89, 125, 218, 174, 94, 76, 207, 253, 253, 253, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 161, 253, 253, 253, 232, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8998987751441198, y=0.4254133520587706, z=-0.033996447216174355, w=-0.08972132389187845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.0, z=-0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.06, z=0.13)>	COMP<87>
[1740779305.7374701]	Q_Header<(2621443, 12005, 257, 173, 250, 8, 58, 201, 70)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 243, 253, 138, 253, 253, 253, 227, 108, 74, 109, 120, 73, 32, 0, 59, 5, 35, 103, 109, 35, 25, 0, 32, 24, 0, 0, 34, 101, 129, 91, 32, 0, 196, 253, 165, 64, 84, 66, 149, 110, 144, 172, 111, 187, 253, 253, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 226, 253, 253, 208, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8998987751441198, y=0.4254133520587706, z=-0.033996447216174355, w=-0.08972132389187845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.0, z=-0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.06, z=0.13)>	COMP<87>
[1740779305.751224]	Q_Header<(2621443, 12006, 257, 173, 250, 8, 58, 202, 72)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 253, 253, 229, 253, 182, 253, 234, 126, 65, 101, 133, 90, 0, 62, 73, 0, 28, 34, 43, 34, 4, 0, 36, 54, 73, 93, 71, 84, 122, 91, 0, 0, 81, 154, 84, 81, 68, 0, 74, 0, 141, 160, 0, 87, 191, 223, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 78, 154, 253, 253, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8983501441017592, y=0.4284542436031218, z=-0.03369041915511727, w=-0.09087868500356815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.005555555555555556, z=-0.18666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.22, z=-0.22)>	COMP<99>
[1740779305.7577088]	Q_Header<(2621443, 12007, 257, 173, 250, 8, 58, 203, 75)>	Q_Data<(0, 0, 41, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 253, 253, 253, 249, 253, 253, 114, 253, 215, 131, 0, 87, 120, 80, 50, 125, 120, 21, 26, 0, 46, 0, 0, 0, 23, 59, 104, 188, 190, 91, 89, 76, 26, 39, 71, 103, 0, 81, 36, 0, 20, 0, 98, 101, 0, 32, 105, 143, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 18, 0, 0, 0, 0, 78, 134, 192, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8983501441017592, y=0.4284542436031218, z=-0.03369041915511727, w=-0.09087868500356815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.005555555555555556, z=-0.18666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.22, z=-0.22)>	COMP<99>
[1740779305.772288]	Q_Header<(2621443, 12008, 257, 173, 250, 8, 58, 204, 72)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 253, 166, 253, 253, 253, 206, 253, 204, 90, 55, 70, 91, 90, 65, 174, 160, 53, 41, 0, 45, 0, 0, 0, 34, 87, 144, 253, 253, 176, 82, 46, 113, 98, 69, 73, 0, 52, 0, 0, 0, 0, 70, 41, 0, 0, 0, 64, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8983501441017592, y=0.4284542436031218, z=-0.03369041915511727, w=-0.09087868500356815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.005555555555555556, z=-0.18666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.22, z=-0.22)>	COMP<99>
[1740779305.7759027]	Q_Header<(2621443, 12009, 257, 173, 250, 8, 58, 205, 59)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 253, 253, 253, 253, 253, 253, 253, 253, 196, 69, 54, 54, 68, 91, 73, 189, 166, 45, 45, 0, 26, 0, 0, 0, 34, 143, 250, 253, 253, 253, 130, 30, 139, 123, 29, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 68, 84, 9, 16, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8970932945453752, y=0.43090751527353033, z=-0.03356928235133735, w=-0.09173569340738189)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=-0.19111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.21, z=0.09)>	COMP<99>
[1740779305.7869215]	Q_Header<(2621443, 12010, 257, 173, 250, 8, 58, 206, 48)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 253, 253, 253, 253, 253, 253, 165, 82, 40, 16, 4, 62, 63, 163, 143, 37, 39, 0, 0, 0, 0, 0, 47, 166, 253, 253, 253, 253, 145, 34, 127, 108, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 151, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8970932945453752, y=0.43090751527353033, z=-0.03356928235133735, w=-0.09173569340738189)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=0.011111111111111112, z=-0.19111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.21, z=0.09)>	COMP<99>
