[1740780090.5028713]	Q_Header<(2621443, 25018, 257, 173, 250, 8, 58, 0, 66)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 211, 215, 253, 253, 253, 253, 253, 253, 253, 233, 160, 198, 139, 84, 124, 202, 0, 75, 64, 53, 59, 49, 49, 88, 86, 168, 158, 111, 147, 163, 42, 0, 175, 253, 253, 253, 216, 169, 54, 59, 0, 0, 0, 0, 34, 81, 88, 48, 0, 0, 0, 0, 0, 30, 21, 0, 70, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45678993331356904, y=-0.8845269526430041, z=0.09149226483659006, w=-0.024170071297724926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.04777777777777778, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.01, z=-0.11)>	COMP<150>
[1740780092.4930317]	Q_Header<(2621443, 25217, 257, 173, 250, 8, 58, 199, 105)>	Q_Data<(0, 0, 54, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 11, 17, 3, 21, 0, 0, 25, 0, 0, 31, 31, 0, 0, 23, 26, 0, 96, 162, 84, 57, 253, 90, 253, 253, 253, 141, 253, 253, 218, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 63, 9, 0, 16, 72, 0, 0, 28, 141, 202, 161, 135, 131, 253, 253, 253, 253, 253, 253, 253, 253, 128, 68, 84, 160, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 136, 207, 253, 253, 253, 202, 0, 0, 0, 0, 0, 211, 178, 152, 253, 231, 0, 131, 83, 115, 0, 0, 0, 136, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35992962416977714, y=-0.9280532364764221, z=0.09454485125300742, w=-0.015136941969493764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0011111111111111111, z=0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.09)>	COMP<142>
[1740780092.50319]	Q_Header<(2621443, 25218, 257, 173, 250, 8, 58, 200, 117)>	Q_Data<(0, 0, 68, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 18, 0, 0, 0, 24, 0, 0, 11, 8, 25, 22, 28, 0, 0, 0, 0, 0, 0, 37, 103, 102, 187, 228, 253, 253, 253, 177, 253, 253, 186, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 58, 25, 0, 0, 0, 34, 43, 0, 165, 203, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 80, 61, 111, 209, 253, 253, 253, 253, 253, 149, 87, 0, 0, 0, 117, 96, 158, 0, 201, 253, 253, 253, 86, 0, 0, 0, 88, 190, 253, 194, 246, 253, 253, 0, 62, 0, 91, 51, 0, 0, 253, 253, 150, 10, 0, 0, 0, 0, 0, 0, 0, 97, 253, 154, 85, 0, 69, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35992962416977714, y=-0.9280532364764221, z=0.09454485125300742, w=-0.015136941969493764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0011111111111111111, z=0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.09)>	COMP<142>
[1740780092.5131888]	Q_Header<(2621443, 25219, 257, 173, 250, 8, 58, 201, 121)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 22, 19, 0, 0, 0, 28, 0, 0, 18, 0, 28, 0, 10, 0, 12, 0, 0, 0, 26, 59, 82, 50, 102, 205, 253, 238, 253, 175, 253, 253, 117, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 57, 0, 52, 76, 0, 89, 130, 0, 202, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 50, 68, 167, 253, 253, 253, 253, 253, 230, 117, 0, 0, 108, 145, 206, 253, 163, 83, 189, 231, 145, 0, 0, 0, 0, 154, 253, 253, 179, 228, 253, 253, 0, 23, 0, 124, 41, 0, 41, 253, 253, 253, 145, 44, 0, 0, 0, 40, 0, 0, 168, 253, 220, 51, 79, 118, 193, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3585780231339723, y=-0.9285797521634477, z=0.09448149443598113, w=-0.015319673839425882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.04, z=-0.17)>	COMP<142>
[1740780092.5232525]	Q_Header<(2621443, 25220, 257, 173, 250, 8, 58, 202, 126)>	Q_Data<(0, 0, 49, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 7, 0, 0, 0, 0, 15, 0, 0, 19, 24, 18, 0, 29, 0, 7, 0, 24, 0, 24, 28, 24, 0, 43, 125, 188, 144, 156, 134, 145, 153, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 55, 30, 0, 0, 0, 101, 48, 140, 251, 253, 164, 253, 253, 253, 253, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 65, 0, 223, 246, 253, 234, 253, 193, 84, 0, 50, 178, 150, 243, 253, 253, 0, 48, 153, 48, 0, 0, 0, 0, 148, 253, 253, 186, 107, 253, 253, 0, 0, 66, 115, 38, 0, 101, 253, 253, 218, 85, 0, 0, 0, 91, 171, 95, 0, 125, 253, 204, 78, 161, 163, 205, 213, 232, 253, 0, 49, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3585780231339723, y=-0.9285797521634477, z=0.09448149443598113, w=-0.015319673839425882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.04, z=-0.17)>	COMP<142>
[1740780092.533557]	Q_Header<(2621443, 25221, 257, 173, 250, 8, 58, 203, 117)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 13, 16, 0, 18, 14, 0, 36, 0, 0, 2, 22, 0, 0, 0, 0, 5, 0, 22, 59, 47, 54, 65, 43, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 94, 114, 79, 53, 80, 221, 227, 118, 253, 253, 253, 253, 253, 253, 253, 253, 166, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 253, 253, 253, 201, 0, 0, 0, 60, 57, 0, 170, 35, 0, 0, 33, 165, 97, 193, 253, 244, 0, 0, 87, 0, 0, 0, 0, 0, 53, 253, 253, 163, 0, 216, 176, 0, 0, 0, 0, 0, 0, 69, 187, 231, 85, 0, 0, 0, 0, 113, 166, 97, 0, 0, 201, 126, 0, 166, 149, 147, 0, 253, 253, 51, 154, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3585780231339723, y=-0.9285797521634477, z=0.09448149443598113, w=-0.015319673839425882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.04, z=-0.17)>	COMP<142>
[1740780092.543048]	Q_Header<(2621443, 25222, 257, 173, 250, 8, 58, 204, 89)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 7, 0, 16, 0, 0, 0, 10, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 48, 49, 115, 111, 253, 253, 253, 253, 70, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 94, 112, 80, 57, 64, 15, 0, 0, 0, 0, 0, 96, 0, 63, 236, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 191, 121, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 64, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 104, 64, 0, 241, 253, 253, 167, 130, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35724425928254516, y=-0.9290914257302071, z=0.09448387380307191, w=-0.015442131829571831)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0033333333333333335, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=0.09)>	COMP<136>
[1740780092.5529113]	Q_Header<(2621443, 25223, 257, 173, 250, 8, 58, 205, 79)>	Q_Data<(0, 0, 28, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 16, 0, 0, 0, 0, 0, 4, 0, 0, 23, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 134, 235, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 177, 253, 253, 253, 212, 253, 245, 0, 212, 215, 125, 86, 88, 7, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 54, 0, 0, 0, 72, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 141, 34, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35724425928254516, y=-0.9290914257302071, z=0.09448387380307191, w=-0.015442131829571831)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0033333333333333335, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=0.09)>	COMP<136>
[1740780092.5645907]	Q_Header<(2621443, 25224, 257, 173, 250, 8, 58, 206, 70)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 25, 24, 17, 14, 15, 0, 13, 20, 17, 4, 0, 31, 8, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 62, 44, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 177, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 114, 177, 123, 230, 249, 133, 70, 36, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 180, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35724425928254516, y=-0.9290914257302071, z=0.09448387380307191, w=-0.015442131829571831)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0033333333333333335, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=0.09)>	COMP<136>
[1740780092.572957]	Q_Header<(2621443, 25225, 257, 173, 250, 8, 58, 207, 76)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 27, 21, 0, 13, 25, 0, 12, 15, 9, 28, 24, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 72, 29, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 12, 134, 94, 188, 227, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 25, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 53, 0, 0, 0, 125, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35724425928254516, y=-0.9290914257302071, z=0.09448387380307191, w=-0.015442131829571831)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0033333333333333335, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=0.09)>	COMP<136>
[1740780092.5830069]	Q_Header<(2621443, 25226, 257, 173, 250, 8, 58, 208, 83)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 21, 0, 22, 0, 20, 0, 16, 34, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 37, 157, 246, 253, 253, 253, 253, 253, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 44, 81, 0, 100, 151, 77, 17, 50, 0, 0, 0, 0, 0, 0, 0, 218, 253, 29, 91, 60, 0, 194, 153, 133, 8, 63, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35553643541461916, y=-0.9297048899975071, z=0.09485040697584862, w=-0.015686328566790923)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.012222222222222223, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.01, z=0.09)>	COMP<139>
[1740780092.5929673]	Q_Header<(2621443, 25227, 257, 173, 250, 8, 58, 209, 78)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 27, 26, 8, 7, 7, 20, 0, 19, 30, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 88, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 99, 0, 196, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 71, 0, 38, 0, 0, 0, 8, 0, 0, 24, 0, 0, 0, 0, 0, 19, 253, 253, 253, 253, 176, 159, 253, 207, 253, 152, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35553643541461916, y=-0.9297048899975071, z=0.09485040697584862, w=-0.015686328566790923)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.012222222222222223, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.01, z=0.09)>	COMP<139>
[1740780092.6029608]	Q_Header<(2621443, 25228, 257, 173, 250, 8, 58, 210, 77)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 33, 20, 19, 0, 0, 11, 0, 0, 27, 28, 0, 0, 17, 0, 0, 0, 0, 0, 0, 11, 21, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 185, 253, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 139, 106, 0, 201, 253, 209, 253, 253, 253, 253, 147, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 253, 253, 253, 253, 209, 175, 253, 103, 253, 176, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35553643541461916, y=-0.9297048899975071, z=0.09485040697584862, w=-0.015686328566790923)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.012222222222222223, z=0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.01, z=0.09)>	COMP<139>
[1740780092.612923]	Q_Header<(2621443, 25229, 257, 173, 250, 8, 58, 211, 65)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 0, 17, 0, 0, 17, 0, 0, 29, 27, 0, 0, 20, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 253, 253, 253, 71, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 35, 0, 0, 63, 166, 238, 136, 51, 120, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 253, 253, 253, 253, 117, 78, 202, 0, 253, 162, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3541844533340086, y=-0.9301690623488353, z=0.0953362254192179, w=-0.015807991282700024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.013333333333333334, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.05, z=-0.01)>	COMP<139>
[1740780092.62295]	Q_Header<(2621443, 25230, 257, 173, 250, 8, 58, 212, 83)>	Q_Data<(0, 0, 27, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 0, 0, 8, 0, 0, 24, 4, 9, 20, 18, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63, 0, 26, 243, 253, 253, 253, 253, 199, 109, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 145, 107, 140, 168, 18, 127, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 225, 253, 253, 253, 134, 0, 0, 0, 59, 115, 0, 0, 21, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 112, 49, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 128, 98, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3541844533340086, y=-0.9301690623488353, z=0.0953362254192179, w=-0.015807991282700024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.013333333333333334, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.05, z=-0.01)>	COMP<139>
[1740780092.6328943]	Q_Header<(2621443, 25231, 257, 173, 250, 8, 58, 213, 75)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 29, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 21, 85, 105, 59, 134, 253, 253, 235, 253, 89, 90, 0, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 121, 76, 138, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 244, 253, 253, 253, 149, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 18, 0, 0, 0, 0, 0, 0, 161, 166, 0, 141, 173, 0, 111, 0, 0, 40, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 115, 253, 253, 253, 124)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3541844533340086, y=-0.9301690623488353, z=0.0953362254192179, w=-0.015807991282700024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.013333333333333334, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.05, z=-0.01)>	COMP<139>
[1740780092.6431327]	Q_Header<(2621443, 25232, 257, 173, 250, 8, 58, 214, 92)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 6, 6, 0, 9, 0, 0, 28, 20, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 94, 0, 0, 38, 105, 110, 78, 206, 253, 253, 253, 239, 124, 101, 85, 103, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 253, 192, 104, 130, 83, 0, 56, 29, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 197, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 57, 0, 0, 0, 0, 0, 0, 125, 86, 33, 191, 214, 79, 146, 0, 0, 113, 70, 0, 0, 0, 0, 32, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 253, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35289935360677205, y=-0.9305874168873146, z=0.09600669028423597, w=-0.01586887442714644)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.021111111111111112, z=0.09444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.06, z=0.11)>	COMP<137>
[1740780092.6530867]	Q_Header<(2621443, 25233, 257, 173, 250, 8, 58, 215, 102)>	Q_Data<(0, 0, 42, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 17, 28, 24, 0, 0, 0, 8, 0, 23, 23, 0, 0, 13, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 60, 56, 74, 114, 156, 70, 33, 28, 91, 67, 64, 194, 253, 253, 253, 253, 168, 97, 52, 0, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 53, 141, 119, 0, 95, 97, 94, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 253, 253, 156, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 115, 186, 123, 86, 0, 19, 54, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 231)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35289935360677205, y=-0.9305874168873146, z=0.09600669028423597, w=-0.01586887442714644)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.021111111111111112, z=0.09444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.06, z=0.11)>	COMP<137>
