[1740780080.5034797]	Q_Header<(2621443, 24018, 257, 173, 250, 8, 58, 0, 53)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 161, 253, 253, 253, 253, 220, 217, 253, 135, 91, 85, 54, 84, 47, 24, 20, 6, 10, 7, 73, 148, 253, 194, 183, 161, 207, 102, 76, 0, 0, 82, 119, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 40, 0, 42, 75, 91, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32738945286173843, y=-0.9408479522490115, z=0.08642495623643207, w=-0.012328983869886496)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.051111111111111114, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.07)>	COMP<159>
[1740780082.462712]	Q_Header<(2621443, 24214, 257, 173, 250, 8, 58, 196, 41)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 28, 16, 0, 48, 74, 95, 170, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 183, 151, 150, 106, 78, 79, 159, 173, 158, 253, 253, 247, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41858446419683654, y=-0.9037591369732515, z=0.0863048166191786, w=-0.023620908084598387)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03222222222222222, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=0.01)>	COMP<161>
[1740780082.4734044]	Q_Header<(2621443, 24215, 257, 173, 250, 8, 58, 197, 47)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 34, 0, 0, 0, 45, 47, 98, 134, 189, 253, 253, 253, 253, 253, 253, 253, 253, 169, 200, 205, 186, 98, 55, 144, 135, 154, 227, 227, 171, 101, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 80, 161, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41858446419683654, y=-0.9037591369732515, z=0.0863048166191786, w=-0.023620908084598387)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03222222222222222, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=0.01)>	COMP<161>
[1740780082.4828231]	Q_Header<(2621443, 24216, 257, 173, 250, 8, 58, 198, 49)>	Q_Data<(0, 0, 24, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 9, 9, 26, 0, 0, 32, 48, 99, 191, 253, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 140, 149, 71, 224, 216, 190, 173, 107, 109, 70, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 34, 0, 0, 85, 165, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4198600272943336, y=-0.9031964942435744, z=0.08599836872477337, w=-0.023620559756201063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.02, z=-0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=-0.09)>	COMP<161>
[1740780082.4927235]	Q_Header<(2621443, 24217, 257, 173, 250, 8, 58, 199, 50)>	Q_Data<(0, 0, 40, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 29, 8, 20, 28, 21, 54, 126, 206, 235, 253, 253, 253, 253, 252, 221, 253, 253, 253, 201, 219, 205, 253, 227, 233, 253, 161, 108, 83, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 42, 0, 0, 24, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4198600272943336, y=-0.9031964942435744, z=0.08599836872477337, w=-0.023620559756201063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.02, z=-0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=-0.09)>	COMP<161>
[1740780082.5027435]	Q_Header<(2621443, 24218, 257, 173, 250, 8, 58, 200, 54)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 0, 12, 0, 0, 0, 28, 43, 68, 83, 159, 253, 253, 253, 253, 112, 198, 253, 222, 253, 253, 216, 214, 253, 215, 242, 253, 199, 103, 79, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4198600272943336, y=-0.9031964942435744, z=0.08599836872477337, w=-0.023620559756201063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.02, z=-0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=-0.09)>	COMP<161>
[1740780082.5128071]	Q_Header<(2621443, 24219, 257, 173, 250, 8, 58, 201, 51)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 0, 0, 27, 7, 12, 17, 24, 15, 38, 134, 244, 253, 253, 204, 253, 253, 253, 253, 253, 253, 253, 238, 253, 244, 222, 253, 253, 105, 62, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42108469599264764, y=-0.9026556847420302, z=0.0857550366530903, w=-0.023376639884792588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.006666666666666667, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.14, z=-0.03)>	COMP<161>
[1740780082.5227215]	Q_Header<(2621443, 24220, 257, 173, 250, 8, 58, 202, 45)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 12, 23, 0, 8, 0, 24, 0, 16, 81, 153, 180, 164, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 253, 253, 138, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42108469599264764, y=-0.9026556847420302, z=0.0857550366530903, w=-0.023376639884792588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.006666666666666667, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.14, z=-0.03)>	COMP<161>
[1740780082.533086]	Q_Header<(2621443, 24221, 257, 173, 250, 8, 58, 203, 69)>	Q_Data<(0, 0, 17, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 9, 0, 16, 9, 0, 15, 5, 30, 0, 0, 42, 83, 85, 65, 143, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 220, 253, 172, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 50, 0, 39, 61, 26, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 75, 133, 133, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 131, 0, 253, 90, 0, 0, 49, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42108469599264764, y=-0.9026556847420302, z=0.0857550366530903, w=-0.023376639884792588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.006666666666666667, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.14, z=-0.03)>	COMP<161>
[1740780082.5430033]	Q_Header<(2621443, 24222, 257, 173, 250, 8, 58, 204, 94)>	Q_Data<(0, 0, 22, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 15, 0, 0, 31, 40, 11, 9, 21, 23, 0, 22, 0, 25, 28, 0, 67, 133, 231, 253, 248, 253, 205, 253, 253, 253, 253, 253, 236, 253, 212, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 79, 0, 81, 128, 0, 0, 47, 0, 62, 0, 0, 73, 56, 0, 21, 52, 224, 253, 181, 182, 35, 0, 0, 0, 0, 0, 119, 86, 114, 58, 0, 0, 0, 0, 0, 0, 0, 69, 253, 253, 26, 253, 126, 0, 26, 0, 0, 0, 88, 94, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4226125936614904, y=-0.9019885772861793, z=0.08538922855754262, w=-0.022888463694838088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.1)>	COMP<166>
[1740780082.5529385]	Q_Header<(2621443, 24223, 257, 173, 250, 8, 58, 205, 96)>	Q_Data<(0, 0, 42, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 15, 6, 0, 23, 33, 14, 23, 28, 0, 0, 11, 0, 0, 0, 0, 21, 51, 98, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 36, 0, 0, 89, 119, 0, 53, 81, 0, 61, 0, 0, 35, 80, 58, 133, 73, 253, 253, 253, 253, 96, 65, 0, 91, 88, 218, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 32, 253, 100, 0, 19, 0, 0, 0, 185, 165, 0, 95, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4226125936614904, y=-0.9019885772861793, z=0.08538922855754262, w=-0.022888463694838088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.1)>	COMP<166>
[1740780082.5645323]	Q_Header<(2621443, 24224, 257, 173, 250, 8, 58, 206, 94)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 13, 16, 0, 19, 0, 6, 20, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 14, 132, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 143, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 44, 117, 70, 37, 54, 106, 99, 234, 253, 253, 253, 253, 253, 253, 253, 114, 99, 64, 185, 213, 253, 253, 253, 253, 253, 134, 0, 0, 0, 0, 47, 0, 109, 253, 253, 74, 253, 0, 0, 0, 0, 0, 88, 253, 253, 0, 161, 249, 61, 55, 0, 77, 0, 0, 0, 40, 198, 185, 46, 0, 0, 0, 0, 0, 0, 0, 0, 195, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4226125936614904, y=-0.9019885772861793, z=0.08538922855754262, w=-0.022888463694838088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.1)>	COMP<166>
[1740780082.5730767]	Q_Header<(2621443, 24225, 257, 173, 250, 8, 58, 207, 110)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 11, 15, 16, 0, 0, 0, 0, 0, 9, 0, 0, 8, 36, 0, 44, 162, 181, 253, 253, 253, 253, 253, 232, 253, 253, 137, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 78, 61, 11, 0, 0, 0, 37, 0, 134, 112, 77, 157, 106, 253, 253, 209, 253, 253, 253, 253, 253, 253, 253, 253, 192, 109, 110, 207, 247, 253, 253, 253, 253, 253, 152, 0, 0, 0, 141, 204, 226, 177, 232, 228, 0, 178, 0, 0, 0, 0, 0, 158, 253, 253, 63, 247, 253, 109, 0, 0, 138, 41, 0, 47, 175, 253, 253, 110, 0, 0, 0, 0, 0, 0, 0, 115, 253, 253, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4226125936614904, y=-0.9019885772861793, z=0.08538922855754262, w=-0.022888463694838088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.12, z=-0.1)>	COMP<166>
[1740780082.5831273]	Q_Header<(2621443, 24226, 257, 173, 250, 8, 58, 208, 118)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 6, 10, 0, 0, 0, 16, 0, 0, 0, 0, 18, 0, 20, 0, 0, 44, 0, 207, 253, 253, 253, 235, 169, 203, 222, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 67, 8, 33, 0, 28, 48, 58, 12, 144, 0, 253, 253, 227, 187, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 77, 157, 200, 253, 253, 253, 253, 253, 113, 0, 0, 81, 209, 253, 253, 253, 129, 0, 0, 0, 0, 0, 0, 0, 0, 164, 253, 253, 186, 253, 253, 134, 0, 0, 158, 51, 0, 0, 186, 253, 253, 78, 127, 0, 0, 0, 103, 142, 0, 119, 253, 253, 0, 0, 0, 129, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4236932116023768, y=-0.9015229657992951, z=0.08508042883516467, w=-0.02239922337338984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.012222222222222223, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.13, z=-0.31)>	COMP<166>
[1740780082.593008]	Q_Header<(2621443, 24227, 257, 173, 250, 8, 58, 209, 113)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 8, 11, 0, 0, 10, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 84, 129, 169, 153, 179, 120, 105, 102, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 24, 64, 33, 47, 12, 88, 153, 231, 97, 212, 115, 253, 253, 253, 253, 253, 253, 253, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 0, 91, 86, 122, 230, 253, 253, 253, 19, 0, 0, 122, 227, 253, 253, 253, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 183, 253, 253, 83, 0, 75, 110, 30, 0, 0, 168, 253, 246, 0, 55, 0, 0, 0, 121, 183, 0, 93, 253, 253, 66, 0, 0, 143, 253, 172, 210, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4236932116023768, y=-0.9015229657992951, z=0.08508042883516467, w=-0.02239922337338984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.012222222222222223, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.13, z=-0.31)>	COMP<166>
[1740780082.603056]	Q_Header<(2621443, 24228, 257, 173, 250, 8, 58, 210, 116)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 0, 12, 0, 0, 0, 17, 0, 0, 23, 0, 14, 0, 4, 0, 0, 0, 6, 0, 20, 24, 0, 0, 0, 0, 54, 110, 58, 24, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 44, 0, 93, 229, 193, 170, 234, 253, 0, 253, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 56, 151, 0, 0, 115, 158, 219, 168, 0, 0, 0, 115, 191, 248, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 144, 253, 102, 180, 243, 0, 0, 0, 0, 0, 0, 0, 51, 172, 108, 0, 0, 0, 0, 0, 107, 185, 0, 0, 152, 216, 97, 0, 0, 103, 253, 242, 253, 253, 222, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4236932116023768, y=-0.9015229657992951, z=0.08508042883516467, w=-0.02239922337338984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.012222222222222223, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.13, z=-0.31)>	COMP<166>
[1740780082.6130328]	Q_Header<(2621443, 24229, 257, 173, 250, 8, 58, 211, 93)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 6, 0, 0, 0, 0, 13, 0, 0, 18, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 15, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 56, 0, 146, 199, 253, 253, 253, 253, 253, 253, 253, 118, 253, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 0, 181, 122, 129, 197, 158, 85, 0, 0, 0, 0, 79, 93, 124, 230, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 64, 30, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 55, 0, 0, 0, 0, 192, 164, 253, 253, 253, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4247925358443441, y=-0.9010362365905248, z=0.08489747375854637, w=-0.021849960895441837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.014444444444444444, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.26)>	COMP<162>
[1740780082.6228411]	Q_Header<(2621443, 24230, 257, 173, 250, 8, 58, 212, 70)>	Q_Data<(0, 0, 24, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 14, 11, 0, 27, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 103, 206, 253, 253, 253, 253, 253, 253, 253, 239, 253, 140, 253, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 168, 132, 253, 166, 96, 188, 153, 66, 0, 0, 0, 0, 0, 0, 42, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 253, 182, 226, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4247925358443441, y=-0.9010362365905248, z=0.08489747375854637, w=-0.021849960895441837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.014444444444444444, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.26)>	COMP<162>
