[1740779575.5989716]	Q_Header<(2621443, 39054, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 10, 0, 13, 0, 0, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 94, 213, 253, 253, 253, 253, 253, 74, 95, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8787447455095916, y=0.4654045068077124, z=-0.06866623870933462, w=0.08056838675228595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03666666666666667, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.18, z=-0.03)>	COMP<21>
[1740779577.6491702]	Q_Header<(2621443, 39258, 257, 173, 250, 8, 58, 204, 73)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 106, 151, 253, 253, 253, 253, 185, 208, 196, 253, 243, 23, 49, 29, 106, 99, 80, 124, 253, 253, 253, 253, 253, 183, 253, 253, 250, 253, 247, 54, 105, 104, 118, 140, 153, 249, 230, 238, 253, 136, 142, 49, 0, 0, 0, 43, 0, 0, 0, 87, 120, 100, 106, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 189, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8605486389302144, y=0.49848221392602743, z=-0.07196161751178969, w=0.07611207551925507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.03777777777777778, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=-0.01)>	COMP<16>
[1740779577.65892]	Q_Header<(2621443, 39259, 257, 173, 250, 8, 58, 205, 77)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 58, 253, 253, 253, 228, 196, 222, 122, 201, 179, 104, 70, 16, 61, 62, 99, 67, 212, 199, 186, 209, 253, 253, 253, 172, 190, 253, 253, 101, 64, 53, 127, 203, 189, 176, 183, 199, 156, 67, 64, 12, 0, 0, 0, 0, 0, 51, 168, 240, 253, 253, 169, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 153, 89, 56, 132, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8605486389302144, y=0.49848221392602743, z=-0.07196161751178969, w=0.07611207551925507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.03777777777777778, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=-0.01)>	COMP<16>
[1740779577.6691675]	Q_Header<(2621443, 39260, 257, 173, 250, 8, 58, 206, 78)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 119, 253, 253, 253, 122, 212, 212, 165, 122, 57, 139, 103, 49, 0, 19, 113, 139, 210, 225, 195, 114, 251, 253, 253, 101, 114, 253, 253, 102, 8, 33, 120, 225, 201, 89, 90, 56, 51, 103, 131, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 253, 223, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 219, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 188, 253, 178, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8605486389302144, y=0.49848221392602743, z=-0.07196161751178969, w=0.07611207551925507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.03777777777777778, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=-0.01)>	COMP<16>
[1740779577.6793017]	Q_Header<(2621443, 39261, 257, 173, 250, 8, 58, 207, 82)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 230, 253, 253, 253, 169, 137, 238, 227, 253, 220, 123, 105, 33, 51, 90, 117, 233, 253, 253, 227, 130, 253, 253, 208, 0, 11, 214, 233, 94, 0, 0, 91, 200, 164, 95, 178, 253, 191, 106, 105, 13, 0, 0, 0, 0, 0, 147, 253, 253, 253, 253, 253, 28, 25, 0, 0, 0, 0, 0, 50, 28, 0, 0, 0, 0, 0, 209, 217, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 253, 253, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.860229891161048, y=0.49896263376199573, z=-0.07257083443951227, w=0.07598880477476265)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03111111111111111, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=-0.03)>	COMP<14>
[1740779577.6891944]	Q_Header<(2621443, 39262, 257, 173, 250, 8, 58, 208, 84)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 253, 251, 243, 253, 253, 253, 235, 218, 253, 253, 94, 78, 70, 67, 114, 146, 249, 253, 253, 253, 145, 203, 238, 136, 63, 91, 100, 117, 41, 0, 0, 42, 135, 94, 83, 207, 253, 246, 103, 99, 73, 0, 0, 0, 0, 0, 128, 253, 253, 253, 253, 253, 68, 0, 24, 0, 0, 0, 0, 84, 32, 0, 0, 0, 0, 0, 95, 70, 0, 0, 0, 0, 0, 39, 0, 0, 0, 51, 227, 253, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.860229891161048, y=0.49896263376199573, z=-0.07257083443951227, w=0.07598880477476265)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03111111111111111, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=-0.03)>	COMP<14>
[1740779577.6990576]	Q_Header<(2621443, 39263, 257, 173, 250, 8, 58, 209, 71)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 253, 234, 145, 203, 253, 253, 245, 201, 253, 253, 173, 106, 88, 91, 93, 157, 253, 253, 253, 253, 191, 119, 121, 84, 82, 113, 60, 0, 0, 0, 0, 0, 46, 0, 0, 174, 253, 226, 75, 100, 89, 0, 0, 0, 0, 0, 61, 251, 253, 253, 253, 253, 131, 106, 79, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 159, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.860229891161048, y=0.49896263376199573, z=-0.07257083443951227, w=0.07598880477476265)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.03111111111111111, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.14, z=-0.03)>	COMP<14>
[1740779577.7100632]	Q_Header<(2621443, 39264, 257, 173, 250, 8, 58, 210, 66)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 222, 190, 79, 165, 253, 253, 237, 227, 217, 253, 253, 229, 129, 143, 205, 193, 253, 253, 253, 253, 220, 72, 18, 0, 61, 96, 58, 21, 65, 38, 30, 0, 0, 0, 0, 124, 184, 151, 29, 81, 69, 0, 0, 0, 0, 0, 0, 118, 215, 227, 253, 249, 99, 120, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8600402769037248, y=0.49926403130171515, z=-0.07293649357036058, w=0.07580512553505259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.025555555555555557, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.15, z=-0.09)>	COMP<14>
[1740779577.71913]	Q_Header<(2621443, 39265, 257, 173, 250, 8, 58, 211, 71)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 113, 101, 36, 117, 248, 253, 195, 246, 172, 253, 253, 253, 203, 166, 236, 253, 211, 196, 253, 253, 239, 114, 54, 0, 45, 32, 15, 110, 168, 138, 46, 47, 0, 0, 42, 83, 87, 68, 0, 27, 11, 0, 0, 5, 0, 0, 24, 0, 126, 112, 163, 122, 51, 79, 53, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8600402769037248, y=0.49926403130171515, z=-0.07293649357036058, w=0.07580512553505259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.025555555555555557, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.15, z=-0.09)>	COMP<14>
[1740779577.7291481]	Q_Header<(2621443, 39266, 257, 173, 250, 8, 58, 212, 67)>	Q_Data<(0, 0, 14, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 29, 0, 53, 120, 122, 142, 217, 232, 253, 253, 253, 253, 253, 217, 253, 154, 253, 253, 253, 207, 195, 90, 35, 81, 147, 137, 129, 187, 162, 73, 0, 38, 0, 15, 61, 49, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 74, 0, 62, 0, 34, 0, 0, 0, 0, 0, 0, 0, 82, 129, 168, 70, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8600402769037248, y=0.49926403130171515, z=-0.07293649357036058, w=0.07580512553505259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.025555555555555557, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.15, z=-0.09)>	COMP<14>
[1740779577.739283]	Q_Header<(2621443, 39267, 257, 173, 250, 8, 58, 213, 72)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 31, 0, 20, 42, 26, 78, 168, 232, 253, 253, 253, 253, 253, 253, 197, 161, 253, 253, 213, 66, 253, 127, 58, 105, 253, 191, 82, 62, 171, 145, 55, 55, 41, 86, 90, 0, 0, 75, 0, 72, 50, 46, 0, 22, 21, 91, 0, 25, 0, 0, 46, 0, 17, 0, 0, 0, 0, 0, 60, 222, 253, 253, 183, 102, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8600402769037248, y=0.49926403130171515, z=-0.07293649357036058, w=0.07580512553505259)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.025555555555555557, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.15, z=-0.09)>	COMP<14>
[1740779577.7491891]	Q_Header<(2621443, 39268, 257, 173, 250, 8, 58, 214, 73)>	Q_Data<(0, 0, 7, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 31, 39, 36, 127, 212, 253, 253, 159, 253, 253, 253, 191, 233, 253, 253, 97, 152, 253, 169, 56, 147, 253, 253, 234, 253, 253, 135, 182, 170, 162, 122, 62, 30, 58, 145, 70, 184, 64, 69, 4, 46, 86, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 46, 160, 253, 253, 253, 238, 129, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8598236446206838, y=0.49964622381379414, z=-0.07306090030602388, w=0.07562444066763876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.024444444444444446, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.14, z=-0.05)>	COMP<17>
[1740779577.7588775]	Q_Header<(2621443, 39269, 257, 173, 250, 8, 58, 215, 80)>	Q_Data<(0, 0, 45, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13, 0, 22, 0, 34, 121, 187, 192, 151, 105, 253, 253, 253, 153, 253, 231, 175, 183, 81, 188, 178, 97, 168, 253, 253, 253, 253, 253, 253, 253, 246, 251, 69, 91, 22, 113, 163, 119, 253, 99, 82, 63, 12, 91, 134, 54, 0, 0, 0, 6, 0, 0, 0, 44, 21, 149, 139, 191, 253, 253, 253, 235, 169, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8598236446206838, y=0.49964622381379414, z=-0.07306090030602388, w=0.07562444066763876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.024444444444444446, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.14, z=-0.05)>	COMP<17>
[1740779577.769852]	Q_Header<(2621443, 39270, 257, 173, 250, 8, 58, 216, 74)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 0, 8, 0, 0, 96, 137, 88, 52, 75, 203, 253, 253, 173, 253, 98, 250, 253, 227, 200, 130, 113, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 49, 169, 188, 150, 253, 136, 67, 38, 0, 54, 90, 41, 0, 0, 117, 194, 69, 36, 0, 0, 0, 151, 155, 145, 253, 253, 253, 176, 186, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8598236446206838, y=0.49964622381379414, z=-0.07306090030602388, w=0.07562444066763876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.024444444444444446, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.14, z=-0.05)>	COMP<17>
[1740779577.7743626]	Q_Header<(2621443, 39271, 257, 173, 250, 8, 58, 217, 64)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 17, 10, 0, 0, 0, 0, 52, 68, 12, 28, 22, 127, 186, 209, 253, 253, 253, 253, 253, 253, 253, 236, 71, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 213, 253, 136, 221, 114, 39, 0, 0, 0, 0, 44, 25, 0, 224, 253, 160, 62, 0, 0, 0, 118, 105, 32, 159, 199, 154, 0, 93, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8595658210409477, y=0.5001265595121441, z=-0.07299870212064002, w=0.07544013028520992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.014444444444444444, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.13, z=-0.05)>	COMP<16>
[1740779577.7874181]	Q_Header<(2621443, 39272, 257, 173, 250, 8, 58, 218, 62)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 13, 0, 0, 2, 0, 8, 0, 26, 0, 27, 0, 50, 38, 120, 253, 253, 253, 253, 253, 253, 253, 253, 136, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 116, 146, 0, 0, 0, 44, 35, 61, 101, 110, 123, 251, 253, 205, 66, 0, 0, 0, 0, 0, 0, 0, 76, 142, 128, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8595658210409477, y=0.5001265595121441, z=-0.07299870212064002, w=0.07544013028520992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.014444444444444444, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.13, z=-0.05)>	COMP<16>
[1740779577.7993917]	Q_Header<(2621443, 39273, 257, 173, 250, 8, 58, 219, 71)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 31, 32, 80, 184, 245, 253, 253, 253, 253, 253, 253, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 253, 253, 138, 91, 0, 0, 86, 113, 124, 44, 77, 181, 239, 159, 253, 181, 70, 0, 0, 0, 40, 30, 0, 55, 34, 136, 223, 248, 183, 197, 30, 0, 0, 0, 0, 0, 0, 0, 0, 53, 101, 110, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8595658210409477, y=0.5001265595121441, z=-0.07299870212064002, w=0.07544013028520992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.014444444444444444, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.13, z=-0.05)>	COMP<16>
[1740779577.8103366]	Q_Header<(2621443, 39274, 257, 173, 250, 8, 58, 220, 69)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 85, 128, 253, 253, 253, 253, 253, 217, 209, 253, 253, 242, 122, 232, 253, 248, 253, 253, 253, 253, 253, 253, 253, 251, 153, 36, 0, 38, 171, 152, 137, 128, 118, 205, 253, 78, 201, 98, 35, 0, 0, 0, 0, 0, 0, 80, 36, 221, 253, 253, 253, 253, 90, 0, 0, 0, 0, 0, 0, 0, 0, 110, 156, 158, 253, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8593721107318023, y=0.5004865985796008, z=-0.07287573154927357, w=0.07537816454217157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.005555555555555556, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.13, z=-0.1)>	COMP<16>
