[1740780400.4649706]	Q_Header<(2621443, 56018, 257, 173, 250, 8, 58, 0, 21)>	Q_Data<(0, 0, 54, 0, 50, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 177, 227, 69, 71, 52, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38390146587309565, y=-0.9186170052235234, z=0.09197766439916616, w=-0.0173945815220719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.023333333333333334, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.21)>	COMP<103>
[1740780402.4650214]	Q_Header<(2621443, 56217, 257, 173, 250, 8, 58, 199, 32)>	Q_Data<(0, 0, 0, 80, 0, 0, 69, 87, 46, 68, 0, 0, 0, 0, 0, 0, 161, 137, 78, 80, 88, 103, 54, 0, 0, 0, 0, 0, 0, 0, 41, 51, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41571121502438624, y=-0.9048478582787441, z=0.08917252755111266, w=-0.02197269672717355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.028888888888888888, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.21, z=0.05)>	COMP<109>
[1740780402.4750798]	Q_Header<(2621443, 56218, 257, 173, 250, 8, 58, 200, 27)>	Q_Data<(0, 0, 0, 79, 69, 0, 66, 68, 0, 0, 0, 0, 0, 0, 0, 0, 151, 125, 84, 88, 74, 88, 40, 16, 0, 0, 0, 0, 0, 0, 15, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41583330492557846, y=-0.9047868651426354, z=0.089355637518134, w=-0.021423380306601795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.04111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.06)>	COMP<106>
[1740780402.4849231]	Q_Header<(2621443, 56219, 257, 173, 250, 8, 58, 201, 21)>	Q_Data<(0, 0, 0, 0, 68, 80, 87, 80, 0, 0, 0, 0, 0, 0, 0, 0, 91, 64, 65, 79, 46, 51, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41583330492557846, y=-0.9047868651426354, z=0.089355637518134, w=-0.021423380306601795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.04111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.06)>	COMP<106>
[1740780402.4949274]	Q_Header<(2621443, 56220, 257, 173, 250, 8, 58, 202, 22)>	Q_Data<(0, 0, 0, 0, 68, 76, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 88, 62, 18, 47, 15, 18, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41583330492557846, y=-0.9047868651426354, z=0.089355637518134, w=-0.021423380306601795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.04111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.06)>	COMP<106>
[1740780402.504992]	Q_Header<(2621443, 56221, 257, 173, 250, 8, 58, 203, 31)>	Q_Data<(0, 0, 0, 46, 60, 60, 65, 47, 0, 0, 0, 51, 93, 107, 0, 0, 94, 74, 46, 8, 6, 7, 0, 15, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41583330492557846, y=-0.9047868651426354, z=0.089355637518134, w=-0.021423380306601795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.04111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.06)>	COMP<106>
[1740780402.5155818]	Q_Header<(2621443, 56222, 257, 173, 250, 8, 58, 204, 32)>	Q_Data<(0, 0, 0, 39, 18, 0, 71, 70, 0, 0, 0, 72, 110, 108, 0, 0, 31, 61, 63, 12, 0, 0, 0, 0, 0, 0, 0, 22, 42, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159601505211646, y=-0.9047362158731068, z=0.0894787352405029, w=-0.020569122630320246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.04111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.12, z=-0.08)>	COMP<106>
[1740780402.52479]	Q_Header<(2621443, 56223, 257, 173, 250, 8, 58, 205, 33)>	Q_Data<(0, 0, 60, 79, 0, 0, 73, 54, 0, 0, 0, 86, 77, 0, 0, 0, 63, 69, 68, 36, 4, 0, 0, 7, 15, 0, 0, 64, 91, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159601505211646, y=-0.9047362158731068, z=0.0894787352405029, w=-0.020569122630320246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.04111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.12, z=-0.08)>	COMP<106>
[1740780402.527297]	Q_Header<(2621443, 56224, 257, 173, 250, 8, 58, 206, 40)>	Q_Data<(0, 0, 56, 65, 63, 61, 77, 36, 0, 0, 0, 12, 0, 0, 0, 0, 66, 56, 81, 72, 35, 0, 0, 24, 24, 0, 13, 82, 118, 45, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159601505211646, y=-0.9047362158731068, z=0.0894787352405029, w=-0.020569122630320246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.04111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.12, z=-0.08)>	COMP<106>
[1740780402.5450819]	Q_Header<(2621443, 56225, 257, 173, 250, 8, 58, 207, 33)>	Q_Data<(0, 0, 74, 55, 72, 73, 67, 0, 0, 0, 23, 25, 0, 0, 0, 0, 66, 37, 81, 72, 37, 0, 0, 21, 17, 0, 23, 63, 113, 51, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4158928598173268, y=-0.9047836445453555, z=0.0894773895644557, w=-0.019836392638777695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.04555555555555556, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.18)>	COMP<108>
[1740780402.5550704]	Q_Header<(2621443, 56226, 257, 173, 250, 8, 58, 208, 35)>	Q_Data<(0, 0, 0, 73, 63, 84, 76, 0, 0, 0, 93, 61, 0, 0, 0, 0, 49, 35, 51, 53, 26, 0, 0, 0, 0, 0, 50, 23, 82, 42, 17, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4158928598173268, y=-0.9047836445453555, z=0.0894773895644557, w=-0.019836392638777695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.04555555555555556, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.18)>	COMP<108>
[1740780402.5650444]	Q_Header<(2621443, 56227, 257, 173, 250, 8, 58, 209, 31)>	Q_Data<(0, 0, 0, 0, 57, 0, 46, 0, 0, 71, 75, 64, 0, 0, 0, 0, 6, 10, 0, 27, 13, 0, 0, 0, 0, 8, 61, 60, 38, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4158928598173268, y=-0.9047836445453555, z=0.0894773895644557, w=-0.019836392638777695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.04555555555555556, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.18)>	COMP<108>
[1740780402.5750713]	Q_Header<(2621443, 56228, 257, 173, 250, 8, 58, 210, 28)>	Q_Data<(0, 0, 53, 0, 80, 0, 0, 10, 0, 57, 91, 0, 0, 0, 0, 0, 10, 5, 0, 9, 10, 0, 0, 0, 0, 0, 47, 51, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159051123533152, y=-0.9048103001945325, z=0.08929691508260935, w=-0.019165571658195036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.034444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.34)>	COMP<104>
[1740780402.5850415]	Q_Header<(2621443, 56229, 257, 173, 250, 8, 58, 211, 34)>	Q_Data<(0, 0, 62, 66, 68, 0, 0, 39, 0, 0, 55, 0, 0, 0, 0, 0, 21, 19, 3, 5, 0, 0, 10, 9, 0, 0, 23, 27, 34, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159051123533152, y=-0.9048103001945325, z=0.08929691508260935, w=-0.019165571658195036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.034444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.34)>	COMP<104>
[1740780402.5950353]	Q_Header<(2621443, 56230, 257, 173, 250, 8, 58, 212, 29)>	Q_Data<(0, 0, 56, 57, 0, 62, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 0, 0, 0, 0, 12, 5, 0, 0, 0, 24, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159051123533152, y=-0.9048103001945325, z=0.08929691508260935, w=-0.019165571658195036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.034444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.34)>	COMP<104>
[1740780402.6049945]	Q_Header<(2621443, 56231, 257, 173, 250, 8, 58, 213, 28)>	Q_Data<(0, 0, 58, 58, 0, 68, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 0, 0, 0, 0, 0, 16, 0, 0, 0, 20, 15, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159051123533152, y=-0.9048103001945325, z=0.08929691508260935, w=-0.019165571658195036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.034444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.34)>	COMP<104>
[1740780402.6151102]	Q_Header<(2621443, 56232, 257, 173, 250, 8, 58, 214, 29)>	Q_Data<(0, 0, 62, 0, 77, 84, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 11, 13, 0, 0, 0, 25, 0, 0, 0, 12, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159528520325233, y=-0.9048424110612118, z=0.08892785112419464, w=-0.01831047037560631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.022222222222222223, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=-0.35)>	COMP<104>
[1740780402.6249623]	Q_Header<(2621443, 56233, 257, 173, 250, 8, 58, 215, 24)>	Q_Data<(0, 0, 62, 62, 60, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 22, 20, 0, 0, 0, 28, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4159528520325233, y=-0.9048424110612118, z=0.08892785112419464, w=-0.01831047037560631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.022222222222222223, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=-0.35)>	COMP<104>
