[1740779558.1090455]	Q_Header<(2621443, 37304, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 7, 6, 0, 9, 0, 9, 24, 25, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 49, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 178, 253, 253, 253, 253, 205, 107, 137, 0, 0, 0, 0, 13, 0, 0, 187, 160, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.980567263058126, y=0.16613370409835795, z=-0.03387369793335366, w=0.09869147668150066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0033333333333333335, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.18, z=-0.06)>	COMP<57>
[1740779559.9688935]	Q_Header<(2621443, 37490, 257, 173, 250, 8, 58, 186, 43)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 112, 78, 0, 0, 139, 221, 116, 253, 235, 241, 208, 91, 67, 91, 193, 253, 253, 133, 81, 20, 46, 47, 0, 22, 0, 0, 0, 0, 24, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777980704350963, y=0.18310825289046745, z=-0.031616691665754044, w=0.09686426577905728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.11, z=-0.02)>	COMP<62>
[1740779559.9789097]	Q_Header<(2621443, 37491, 257, 173, 250, 8, 58, 187, 34)>	Q_Data<(0, 0, 42, 0, 59, 0, 0, 0, 0, 0, 0, 72, 0, 0, 8, 96, 172, 191, 253, 205, 253, 253, 122, 88, 93, 124, 209, 230, 253, 168, 105, 47, 58, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777763097169129, y=0.18322624730150888, z=-0.03179909221988212, w=0.09680107535649338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.11, z=-0.07)>	COMP<54>
[1740779559.98888]	Q_Header<(2621443, 37492, 257, 173, 250, 8, 58, 188, 44)>	Q_Data<(0, 0, 42, 0, 61, 0, 0, 0, 0, 0, 47, 0, 0, 16, 120, 43, 228, 246, 199, 153, 253, 253, 183, 96, 71, 108, 218, 253, 253, 253, 186, 0, 116, 108, 51, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777763097169129, y=0.18322624730150888, z=-0.03179909221988212, w=0.09680107535649338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.11, z=-0.07)>	COMP<54>
[1740779559.9988751]	Q_Header<(2621443, 37493, 257, 173, 250, 8, 58, 189, 37)>	Q_Data<(0, 0, 50, 0, 59, 0, 0, 0, 0, 0, 89, 8, 0, 67, 148, 101, 253, 253, 253, 253, 253, 253, 184, 86, 39, 112, 253, 253, 253, 253, 243, 93, 176, 162, 95, 30, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777763097169129, y=0.18322624730150888, z=-0.03179909221988212, w=0.09680107535649338)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.11, z=-0.07)>	COMP<54>
[1740779560.0090156]	Q_Header<(2621443, 37494, 257, 173, 250, 8, 58, 190, 42)>	Q_Data<(0, 0, 43, 0, 57, 0, 0, 0, 0, 0, 100, 0, 0, 119, 127, 125, 243, 253, 253, 253, 253, 151, 141, 43, 51, 93, 253, 253, 253, 240, 236, 144, 236, 175, 91, 30, 0, 10, 0, 0, 63, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.977744128128693, y=0.18335372750475024, z=-0.03204417674433884, w=0.09680393203146932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.11, z=-0.07)>	COMP<54>
[1740779560.0188608]	Q_Header<(2621443, 37495, 257, 173, 250, 8, 58, 191, 43)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 62, 88, 0, 0, 114, 148, 108, 233, 233, 253, 253, 253, 204, 152, 41, 82, 60, 253, 253, 211, 144, 177, 151, 238, 144, 69, 0, 26, 0, 0, 67, 119, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.977744128128693, y=0.18335372750475024, z=-0.03204417674433884, w=0.09680393203146932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.11, z=-0.07)>	COMP<54>
[1740779560.028845]	Q_Header<(2621443, 37496, 257, 173, 250, 8, 58, 192, 44)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 75, 88, 0, 0, 81, 146, 114, 235, 209, 253, 253, 253, 227, 195, 30, 115, 99, 236, 242, 253, 209, 127, 132, 182, 87, 27, 0, 8, 13, 45, 139, 213, 171, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.977744128128693, y=0.18335372750475024, z=-0.03204417674433884, w=0.09680393203146932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.11, z=-0.07)>	COMP<54>
[1740779560.0388823]	Q_Header<(2621443, 37497, 257, 173, 250, 8, 58, 193, 44)>	Q_Data<(0, 0, 52, 0, 44, 0, 0, 0, 0, 34, 86, 0, 0, 69, 126, 60, 243, 253, 188, 253, 253, 248, 231, 53, 142, 142, 253, 253, 253, 253, 87, 79, 96, 23, 0, 0, 58, 81, 119, 203, 253, 203, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.977744128128693, y=0.18335372750475024, z=-0.03204417674433884, w=0.09680393203146932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.11, z=-0.07)>	COMP<54>
[1740779560.0489345]	Q_Header<(2621443, 37498, 257, 173, 250, 8, 58, 194, 44)>	Q_Data<(0, 0, 57, 0, 51, 0, 0, 0, 0, 10, 69, 0, 0, 0, 119, 0, 233, 240, 182, 217, 184, 253, 250, 68, 145, 152, 253, 253, 253, 253, 120, 64, 19, 0, 0, 28, 128, 173, 226, 253, 216, 167, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.97772033407641, y=0.1834713355536356, z=-0.03228753709510088, w=0.09674054120176727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.015555555555555555, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.11, z=-0.01)>	COMP<59>
[1740779560.0588567]	Q_Header<(2621443, 37499, 257, 173, 250, 8, 58, 195, 41)>	Q_Data<(0, 0, 32, 0, 60, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 152, 233, 233, 134, 253, 253, 233, 118, 116, 148, 253, 253, 253, 253, 123, 71, 44, 22, 0, 49, 187, 246, 253, 253, 159, 122, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.97772033407641, y=0.1834713355536356, z=-0.03228753709510088, w=0.09674054120176727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.015555555555555555, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.11, z=-0.01)>	COMP<59>
[1740779560.069009]	Q_Header<(2621443, 37500, 257, 173, 250, 8, 58, 196, 37)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 242, 158, 253, 253, 219, 168, 117, 106, 178, 253, 253, 253, 114, 64, 43, 38, 27, 77, 206, 253, 253, 253, 210, 107, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.97772033407641, y=0.1834713355536356, z=-0.03228753709510088, w=0.09674054120176727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.015555555555555555, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.11, z=-0.01)>	COMP<59>
[1740779560.0789583]	Q_Header<(2621443, 37501, 257, 173, 250, 8, 58, 197, 43)>	Q_Data<(0, 0, 35, 0, 55, 0, 0, 0, 0, 0, 11, 72, 0, 0, 0, 90, 246, 253, 253, 180, 253, 253, 225, 170, 117, 68, 125, 98, 215, 212, 84, 44, 6, 18, 66, 103, 178, 225, 243, 253, 154, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777183690731308, y=0.18347096681651984, z=-0.03253161188064041, w=0.09667931185541165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.01888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.12, z=-0.04)>	COMP<56>
[1740779560.0888896]	Q_Header<(2621443, 37502, 257, 173, 250, 8, 58, 198, 43)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 77, 100, 0, 0, 0, 131, 253, 253, 253, 188, 253, 253, 170, 116, 96, 164, 253, 192, 175, 175, 77, 0, 53, 39, 63, 114, 117, 133, 131, 162, 48, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777183690731308, y=0.18347096681651984, z=-0.03253161188064041, w=0.09667931185541165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.01888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.12, z=-0.04)>	COMP<56>
[1740779560.09928]	Q_Header<(2621443, 37503, 257, 173, 250, 8, 58, 199, 41)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 91, 86, 0, 0, 0, 45, 251, 138, 196, 234, 253, 155, 79, 90, 93, 207, 253, 250, 195, 172, 93, 56, 122, 140, 58, 93, 57, 36, 42, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777183690731308, y=0.18347096681651984, z=-0.03253161188064041, w=0.09667931185541165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.01888888888888889, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.12, z=-0.04)>	COMP<56>
[1740779560.1089635]	Q_Header<(2621443, 37504, 257, 173, 250, 8, 58, 200, 46)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 11, 98, 91, 79, 0, 0, 0, 207, 181, 99, 253, 253, 100, 178, 135, 125, 207, 253, 253, 173, 123, 63, 93, 161, 186, 77, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777034343427538, y=0.18352919826884703, z=-0.03283628489146648, w=0.09661680108399895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.12, z=-0.1)>	COMP<56>
[1740779560.1189604]	Q_Header<(2621443, 37505, 257, 173, 250, 8, 58, 201, 54)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 13, 98, 81, 105, 0, 0, 0, 125, 215, 204, 253, 253, 106, 199, 126, 164, 177, 253, 191, 127, 39, 51, 109, 170, 183, 72, 0, 32, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 131, 146, 131, 108, 161, 75, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777034343427538, y=0.18352919826884703, z=-0.03283628489146648, w=0.09661680108399895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.12, z=-0.1)>	COMP<56>
[1740779560.129823]	Q_Header<(2621443, 37506, 257, 173, 250, 8, 58, 202, 70)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 93, 38, 51, 0, 0, 0, 64, 188, 218, 243, 187, 177, 216, 108, 203, 149, 122, 142, 99, 109, 140, 139, 127, 145, 111, 0, 29, 0, 27, 30, 0, 62, 0, 0, 0, 0, 38, 116, 240, 253, 253, 201, 234, 91, 15, 0, 0, 0, 0, 0, 68, 79, 0, 0, 0, 0, 0, 0, 12, 0, 17, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9777034343427538, y=0.18352919826884703, z=-0.03283628489146648, w=0.09661680108399895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.12, z=-0.1)>	COMP<56>
