[1740779485.6683793]	Q_Header<(2621443, 30054, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 60, 182, 253, 253, 253, 253, 253, 156, 154, 161, 201, 253, 253, 253, 253, 253, 209, 253, 253, 253, 223, 253, 151, 102, 115, 45, 0, 57, 149, 117, 30, 79, 46, 147, 253, 253, 213, 111, 116, 139, 245, 253, 198, 46, 116, 185, 137, 126, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18065813208620635, y=-0.978117305680251, z=0.10314602811678673, w=0.0031737239420549764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06666666666666667, y=0.04888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.08, z=0.11)>	COMP<91>
[1740779487.6883934]	Q_Header<(2621443, 30256, 257, 173, 250, 8, 58, 202, 45)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 73, 86, 0, 98, 67, 0, 0, 0, 0, 172, 144, 241, 253, 173, 253, 104, 12, 110, 165, 253, 248, 239, 199, 157, 61, 40, 91, 138, 206, 141, 134, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17077796118773017, y=-0.9801116871881955, z=0.10095309070925865, w=0.004943893801360308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.027777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.07, z=-0.15)>	COMP<99>
[1740779487.698345]	Q_Header<(2621443, 30257, 257, 173, 250, 8, 58, 203, 48)>	Q_Data<(0, 0, 47, 0, 63, 0, 0, 58, 44, 90, 94, 91, 0, 0, 0, 0, 174, 138, 212, 253, 118, 253, 165, 38, 172, 253, 220, 136, 129, 177, 146, 42, 55, 61, 93, 133, 72, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17077796118773017, y=-0.9801116871881955, z=0.10095309070925865, w=0.004943893801360308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.027777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.07, z=-0.15)>	COMP<99>
[1740779487.7084816]	Q_Header<(2621443, 30258, 257, 173, 250, 8, 58, 204, 56)>	Q_Data<(0, 0, 36, 0, 64, 0, 0, 0, 37, 93, 87, 86, 33, 0, 0, 0, 171, 173, 165, 219, 139, 202, 157, 64, 241, 253, 253, 152, 67, 139, 126, 60, 57, 47, 50, 62, 64, 37, 17, 0, 0, 0, 0, 26, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1708408763423749, y=-0.9801835059600567, z=0.10016072814499365, w=0.004638766202936939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.024444444444444446, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.03)>	COMP<98>
[1740779487.7184203]	Q_Header<(2621443, 30259, 257, 173, 250, 8, 58, 205, 58)>	Q_Data<(0, 0, 46, 0, 63, 0, 0, 0, 0, 76, 91, 91, 0, 0, 0, 0, 157, 221, 228, 210, 253, 71, 158, 86, 253, 253, 253, 211, 98, 95, 89, 65, 30, 0, 21, 50, 61, 0, 8, 0, 0, 0, 29, 83, 63, 68, 0, 0, 0, 0, 0, 0, 0, 0, 70, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 100, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1708408763423749, y=-0.9801835059600567, z=0.10016072814499365, w=0.004638766202936939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.024444444444444446, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.03)>	COMP<98>
[1740779487.7304015]	Q_Header<(2621443, 30260, 257, 173, 250, 8, 58, 206, 57)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 93, 82, 0, 0, 0, 0, 0, 127, 235, 247, 253, 253, 172, 184, 103, 245, 253, 253, 195, 87, 61, 51, 61, 27, 0, 23, 47, 34, 0, 0, 0, 17, 0, 27, 84, 70, 56, 0, 0, 0, 0, 0, 0, 0, 0, 90, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 130, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1708408763423749, y=-0.9801835059600567, z=0.10016072814499365, w=0.004638766202936939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.024444444444444446, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.03)>	COMP<98>
[1740779487.7385187]	Q_Header<(2621443, 30261, 257, 173, 250, 8, 58, 207, 56)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 78, 96, 0, 0, 0, 0, 0, 91, 220, 210, 253, 253, 204, 169, 86, 168, 253, 234, 136, 55, 38, 47, 59, 34, 0, 77, 63, 90, 30, 0, 0, 0, 0, 35, 52, 32, 39, 0, 0, 0, 0, 0, 0, 0, 0, 85, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 75, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1708408763423749, y=-0.9801835059600567, z=0.10016072814499365, w=0.004638766202936939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.024444444444444446, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.05, z=-0.03)>	COMP<98>
[1740779487.7484555]	Q_Header<(2621443, 30262, 257, 173, 250, 8, 58, 208, 59)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 77, 100, 0, 0, 54, 0, 0, 60, 185, 175, 182, 253, 199, 126, 76, 72, 177, 153, 82, 45, 19, 42, 35, 0, 50, 142, 142, 222, 114, 16, 0, 0, 20, 74, 108, 58, 81, 0, 45, 0, 0, 0, 0, 0, 0, 38, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17096075469735855, y=-0.9802319601712168, z=0.09948805075212225, w=0.004455599818960076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.022222222222222223, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.03, z=-0.1)>	COMP<98>
[1740779487.7611816]	Q_Header<(2621443, 30263, 257, 173, 250, 8, 58, 209, 51)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 33, 94, 86, 51, 0, 0, 0, 0, 58, 135, 155, 227, 253, 210, 144, 164, 96, 122, 95, 67, 44, 22, 32, 59, 53, 93, 208, 219, 253, 165, 56, 0, 43, 17, 121, 194, 124, 118, 0, 104, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17096075469735855, y=-0.9802319601712168, z=0.09948805075212225, w=0.004455599818960076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.022222222222222223, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.03, z=-0.1)>	COMP<98>
[1740779487.7682822]	Q_Header<(2621443, 30264, 257, 173, 250, 8, 58, 210, 55)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 56, 77, 89, 37, 0, 0, 0, 0, 90, 95, 144, 253, 253, 204, 200, 208, 111, 91, 36, 59, 0, 61, 72, 142, 146, 98, 236, 237, 253, 148, 49, 52, 117, 95, 152, 248, 143, 172, 49, 151, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17096075469735855, y=-0.9802319601712168, z=0.09948805075212225, w=0.004455599818960076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.022222222222222223, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.03, z=-0.1)>	COMP<98>
[1740779487.7786942]	Q_Header<(2621443, 30265, 257, 173, 250, 8, 58, 211, 55)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 7, 71, 90, 0, 0, 0, 0, 0, 118, 80, 122, 235, 253, 149, 237, 223, 91, 62, 62, 24, 32, 69, 74, 206, 218, 87, 239, 253, 228, 119, 17, 87, 184, 173, 135, 253, 187, 204, 152, 173, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1712624514905023, y=-0.9802730696325578, z=0.09857051288565973, w=0.004211371757963171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.02, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=-0.16)>	COMP<97>
[1740779487.7853973]	Q_Header<(2621443, 30266, 257, 173, 250, 8, 58, 212, 60)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 72, 100, 0, 63, 0, 0, 0, 117, 60, 102, 200, 193, 86, 229, 242, 133, 60, 33, 6, 48, 94, 96, 231, 242, 57, 176, 244, 199, 90, 0, 107, 222, 219, 111, 246, 227, 253, 157, 162, 169, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1712624514905023, y=-0.9802730696325578, z=0.09857051288565973, w=0.004211371757963171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.02, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=-0.16)>	COMP<97>
[1740779487.799564]	Q_Header<(2621443, 30267, 257, 173, 250, 8, 58, 213, 59)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 91, 83, 0, 0, 0, 0, 0, 94, 35, 97, 168, 108, 135, 180, 235, 186, 87, 0, 34, 45, 122, 167, 215, 209, 79, 80, 151, 89, 48, 45, 98, 204, 209, 186, 239, 127, 194, 91, 137, 160, 63, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 41, 47, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1712624514905023, y=-0.9802730696325578, z=0.09857051288565973, w=0.004211371757963171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.02, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.02, z=-0.16)>	COMP<97>
[1740779487.808727]	Q_Header<(2621443, 30268, 257, 173, 250, 8, 58, 214, 64)>	Q_Data<(0, 0, 10, 0, 61, 0, 0, 0, 0, 82, 98, 0, 34, 0, 0, 0, 71, 12, 91, 140, 96, 160, 120, 159, 193, 108, 59, 46, 27, 117, 175, 163, 140, 96, 43, 78, 55, 39, 54, 68, 143, 131, 160, 213, 34, 145, 88, 76, 116, 0, 0, 0, 0, 0, 23, 22, 61, 10, 0, 0, 0, 0, 57, 13, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1716864712817953, y=-0.9802546801482098, z=0.09801936469198835, w=0.0040892262978600375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.06)>	COMP<98>
[1740779487.818439]	Q_Header<(2621443, 30269, 257, 173, 250, 8, 58, 215, 63)>	Q_Data<(0, 0, 39, 0, 61, 0, 0, 0, 0, 91, 82, 0, 117, 0, 0, 0, 60, 29, 81, 104, 140, 182, 159, 171, 183, 127, 78, 18, 5, 77, 113, 91, 105, 105, 78, 24, 51, 25, 32, 15, 67, 32, 142, 202, 87, 97, 91, 69, 65, 0, 32, 0, 0, 0, 0, 44, 58, 0, 0, 0, 0, 0, 68, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1716864712817953, y=-0.9802546801482098, z=0.09801936469198835, w=0.0040892262978600375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.06)>	COMP<98>
[1740779487.828253]	Q_Header<(2621443, 30270, 257, 173, 250, 8, 58, 216, 62)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 85, 99, 63, 54, 0, 0, 0, 58, 27, 66, 68, 155, 192, 175, 216, 140, 177, 91, 96, 57, 36, 32, 63, 84, 123, 91, 9, 36, 0, 0, 42, 85, 126, 63, 162, 82, 57, 21, 53, 21, 17, 61, 0, 0, 0, 0, 40, 46, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1716864712817953, y=-0.9802546801482098, z=0.09801936469198835, w=0.0040892262978600375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.06)>	COMP<98>
[1740779487.8392131]	Q_Header<(2621443, 30271, 257, 173, 250, 8, 58, 217, 61)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 77, 83, 97, 37, 0, 0, 0, 46, 16, 41, 44, 139, 174, 147, 198, 98, 183, 138, 139, 70, 18, 34, 98, 113, 121, 126, 38, 38, 28, 0, 46, 97, 140, 79, 112, 56, 29, 32, 70, 70, 42, 37, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1716864712817953, y=-0.9802546801482098, z=0.09801936469198835, w=0.0040892262978600375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.06)>	COMP<98>
[1740779487.8493736]	Q_Header<(2621443, 30272, 257, 173, 250, 8, 58, 218, 57)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 36, 101, 108, 0, 0, 47, 51, 19, 11, 46, 95, 126, 108, 171, 213, 88, 225, 162, 102, 15, 37, 123, 139, 93, 135, 55, 39, 25, 0, 51, 88, 123, 101, 54, 48, 56, 45, 58, 59, 3, 28, 0, 0, 0, 0, 28, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1721185526533306, y=-0.9802212608554925, z=0.0975948814513034, w=0.004089341499210337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.0077777777777777776, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.09)>	COMP<98>
