[1740780010.5022264]	Q_Header<(2621443, 17018, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 114, 209, 253, 253, 253, 253, 253, 121, 97, 48, 35, 42, 123, 132, 31, 52, 0, 27, 130, 253, 253, 253, 253, 253, 152, 106, 71, 42, 0, 36, 67, 73, 54, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 72, 23, 0, 79, 119, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32738251540205826, y=-0.9396073498535956, z=0.09972837997146965, w=-0.0036009635363015357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.012222222222222223, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.02, z=0.02)>	COMP<197>
[1740780012.5525975]	Q_Header<(2621443, 17222, 257, 173, 250, 8, 58, 204, 129)>	Q_Data<(0, 0, 32, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 22, 0, 0, 0, 11, 9, 23, 0, 0, 0, 26, 0, 0, 0, 0, 13, 0, 0, 37, 0, 0, 121, 114, 102, 123, 147, 148, 139, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 71, 0, 71, 44, 69, 87, 109, 223, 253, 253, 243, 242, 155, 176, 253, 253, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 219, 253, 253, 253, 253, 253, 253, 253, 68, 0, 0, 174, 253, 253, 112, 0, 120, 162, 114, 80, 138, 50, 0, 0, 0, 253, 253, 253, 228, 253, 250, 198, 149, 76, 206, 0, 164, 253, 210, 253, 57, 0, 0, 0, 142, 148, 0, 0, 0, 147, 253, 233, 131, 109, 187, 187, 59, 0, 0, 0, 0, 230, 70, 0, 0, 0, 0, 0, 0, 184, 203, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.310667487084437, y=-0.9450639233822048, z=0.10156202328261359, w=-0.005004859320417256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.027777777777777776, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.03, z=-0.05)>	COMP<193>
[1740780012.5623136]	Q_Header<(2621443, 17223, 257, 173, 250, 8, 58, 205, 115)>	Q_Data<(0, 0, 49, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 21, 0, 14, 0, 0, 0, 0, 10, 7, 0, 23, 14, 0, 0, 19, 0, 0, 0, 0, 0, 0, 44, 76, 0, 61, 82, 67, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 38, 0, 0, 60, 87, 0, 132, 210, 224, 236, 241, 253, 253, 253, 253, 253, 103, 77, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 108, 253, 253, 253, 253, 253, 253, 253, 197, 0, 0, 0, 155, 253, 253, 160, 0, 0, 0, 0, 0, 175, 77, 0, 0, 0, 233, 253, 253, 204, 216, 182, 0, 0, 84, 169, 0, 100, 195, 167, 253, 0, 0, 0, 0, 196, 253, 102, 123, 0, 80, 253, 177, 47, 182, 84, 166, 202, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.310667487084437, y=-0.9450639233822048, z=0.10156202328261359, w=-0.005004859320417256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.027777777777777776, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.03, z=-0.05)>	COMP<193>
[1740780012.5725548]	Q_Header<(2621443, 17224, 257, 173, 250, 8, 58, 206, 119)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 11, 19, 24, 27, 20, 0, 22, 0, 0, 0, 15, 23, 6, 0, 0, 18, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 77, 108, 37, 126, 100, 108, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 207, 253, 253, 253, 253, 230, 253, 253, 253, 173, 253, 253, 97, 132, 63, 28, 60, 0, 0, 0, 0, 66, 253, 237, 136, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 122, 253, 253, 124, 114, 60, 0, 0, 79, 57, 0, 0, 82, 0, 159, 0, 0, 0, 0, 177, 253, 215, 154, 0, 0, 124, 47, 0, 207, 95, 177, 253, 237, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.310667487084437, y=-0.9450639233822048, z=0.10156202328261359, w=-0.005004859320417256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.027777777777777776, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.03, z=-0.05)>	COMP<193>
[1740780012.582851]	Q_Header<(2621443, 17225, 257, 173, 250, 8, 58, 207, 91)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 24, 23, 20, 24, 0, 18, 24, 0, 0, 0, 27, 16, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 26, 46, 0, 80, 113, 139, 194, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 183, 253, 253, 170, 253, 0, 253, 253, 253, 253, 253, 253, 158, 253, 253, 184, 132, 148, 0, 0, 0, 0, 0, 0, 0, 107, 132, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 240, 140, 69, 0, 0, 0, 0, 0, 79, 0, 158, 253, 253, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3106150046078173, y=-0.9450289086938171, z=0.10205311214467883, w=-0.004882924026061187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.028888888888888888, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.01)>	COMP<196>
[1740780012.5923028]	Q_Header<(2621443, 17226, 257, 173, 250, 8, 58, 208, 80)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 16, 10, 0, 9, 0, 0, 23, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 58, 0, 147, 253, 253, 176, 253, 253, 253, 253, 253, 253, 253, 253, 100, 253, 112, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 253, 192, 138, 181, 230, 194, 132, 159, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 253, 253, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3106150046078173, y=-0.9450289086938171, z=0.10205311214467883, w=-0.004882924026061187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.028888888888888888, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.01)>	COMP<196>
[1740780012.6022625]	Q_Header<(2621443, 17227, 257, 173, 250, 8, 58, 209, 54)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 20, 0, 0, 4, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 88, 121, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 247, 253, 197, 253, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 176, 70, 131, 60, 118, 117, 67, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3106150046078173, y=-0.9450289086938171, z=0.10205311214467883, w=-0.004882924026061187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.028888888888888888, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.03, z=-0.01)>	COMP<196>
[1740780012.6123402]	Q_Header<(2621443, 17228, 257, 173, 250, 8, 58, 210, 64)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 162, 252, 200, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 234, 122, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 147, 0, 77, 0, 47, 0, 61, 50, 0, 74, 0, 0, 0, 0, 0, 47, 135, 200, 148, 0, 24, 85, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3104201999155133, y=-0.9450543404427464, z=0.10241547295678949, w=-0.00476067156771727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.027777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.04, z=0.0)>	COMP<197>
[1740780012.622292]	Q_Header<(2621443, 17229, 257, 173, 250, 8, 58, 211, 67)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 133, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 81, 0, 0, 0, 97, 75, 91, 63, 53, 95, 0, 49, 0, 0, 127, 253, 253, 253, 253, 14, 127, 247, 120, 153, 190, 31, 0, 0, 0, 0, 0, 0, 0, 0, 48, 103, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3104201999155133, y=-0.9450543404427464, z=0.10241547295678949, w=-0.00476067156771727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.027777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.04, z=0.0)>	COMP<197>
[1740780012.6322906]	Q_Header<(2621443, 17230, 257, 173, 250, 8, 58, 212, 70)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 82, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 78, 75, 109, 253, 253, 253, 253, 253, 253, 253, 245, 253, 250, 103, 84, 0, 0, 0, 0, 89, 76, 100, 0, 17, 97, 31, 65, 0, 0, 243, 253, 253, 253, 253, 173, 153, 253, 149, 225, 221, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3104201999155133, y=-0.9450543404427464, z=0.10241547295678949, w=-0.00476067156771727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.027777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.04, z=0.0)>	COMP<197>
[1740780012.6424236]	Q_Header<(2621443, 17231, 257, 173, 250, 8, 58, 213, 71)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 11, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 42, 65, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 80, 79, 115, 67, 228, 253, 253, 253, 253, 238, 91, 186, 121, 6, 0, 0, 0, 0, 0, 65, 18, 36, 0, 0, 0, 33, 82, 0, 0, 250, 253, 253, 253, 253, 206, 130, 253, 114, 196, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3101189184080201, y=-0.9451272291966525, z=0.10266089761115721, w=-0.004638661247590933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.025555555555555557, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.06)>	COMP<197>
[1740780012.6523366]	Q_Header<(2621443, 17232, 257, 173, 250, 8, 58, 214, 78)>	Q_Data<(0, 0, 13, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 0, 9, 19, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 56, 0, 103, 231, 253, 253, 253, 253, 241, 220, 253, 253, 253, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 27, 186, 180, 174, 84, 115, 178, 113, 125, 59, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 155, 253, 253, 253, 252, 253, 0, 169, 64, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 65, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3101189184080201, y=-0.9451272291966525, z=0.10266089761115721, w=-0.004638661247590933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.025555555555555557, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.06)>	COMP<197>
[1740780012.6623588]	Q_Header<(2621443, 17233, 257, 173, 250, 8, 58, 215, 81)>	Q_Data<(0, 0, 42, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 0, 3, 28, 25, 0, 0, 0, 0, 0, 0, 31, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 82, 56, 248, 253, 253, 253, 253, 253, 188, 51, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 136, 243, 191, 166, 82, 73, 64, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 253, 253, 204, 176, 206, 0, 0, 55, 13, 0, 0, 0, 0, 0, 0, 137, 164, 0, 0, 93, 130, 0, 0, 105, 202, 126, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3101189184080201, y=-0.9451272291966525, z=0.10266089761115721, w=-0.004638661247590933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.025555555555555557, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.06)>	COMP<197>
[1740780012.672418]	Q_Header<(2621443, 17234, 257, 173, 250, 8, 58, 216, 85)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 0, 0, 32, 30, 0, 6, 9, 0, 0, 13, 32, 24, 9, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 48, 91, 77, 120, 253, 253, 253, 253, 253, 212, 94, 57, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 134, 139, 68, 95, 70, 112, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 253, 253, 253, 0, 0, 79, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 174, 192, 0, 73, 91, 132, 0, 0, 105, 232, 175, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3101189184080201, y=-0.9451272291966525, z=0.10266089761115721, w=-0.004638661247590933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.025555555555555557, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.06)>	COMP<197>
[1740780012.6824384]	Q_Header<(2621443, 17235, 257, 173, 250, 8, 58, 217, 97)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 7, 18, 16, 22, 0, 0, 0, 0, 0, 0, 42, 32, 38, 61, 52, 9, 19, 0, 0, 8, 21, 0, 0, 0, 0, 22, 36, 47, 44, 65, 58, 72, 81, 0, 55, 51, 64, 41, 195, 253, 253, 253, 253, 253, 163, 76, 86, 216, 253, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 137, 112, 118, 116, 170, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 253, 253, 253, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 168, 0, 100, 0, 78, 0, 0, 85, 146, 171, 87, 0, 0, 177, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 199, 173)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30988061268409123, y=-0.945206060276903, z=0.102662830516967, w=-0.004455640087835071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.027777777777777776, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.05, z=-0.07)>	COMP<194>
[1740780012.6924675]	Q_Header<(2621443, 17236, 257, 173, 250, 8, 58, 218, 107)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 9, 0, 0, 14, 0, 0, 36, 81, 78, 76, 53, 54, 48, 42, 8, 6, 3, 40, 24, 17, 0, 16, 56, 64, 81, 83, 73, 75, 130, 145, 31, 18, 0, 0, 25, 253, 253, 253, 253, 253, 253, 147, 81, 84, 110, 253, 253, 71, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 129, 126, 83, 164, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 152, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 104, 53, 65, 0, 0, 0, 0, 53, 0, 70, 93, 0, 33, 149, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 54, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 235)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30988061268409123, y=-0.945206060276903, z=0.102662830516967, w=-0.004455640087835071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.027777777777777776, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.05, z=-0.07)>	COMP<194>
[1740780012.702462]	Q_Header<(2621443, 17237, 257, 173, 250, 8, 58, 219, 102)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 13, 10, 19, 0, 0, 0, 0, 0, 33, 48, 132, 159, 69, 97, 95, 42, 46, 31, 0, 0, 17, 0, 0, 9, 52, 77, 86, 71, 39, 12, 41, 139, 170, 83, 34, 0, 16, 52, 253, 253, 253, 253, 187, 197, 109, 33, 100, 153, 196, 226, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 117, 24, 87, 13, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 172, 198, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 222, 247, 166, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 0, 0, 0, 0, 0, 0, 0, 74, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 111)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30988061268409123, y=-0.945206060276903, z=0.102662830516967, w=-0.004455640087835071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.027777777777777776, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.05, z=-0.07)>	COMP<194>
[1740780012.7125602]	Q_Header<(2621443, 17238, 257, 173, 250, 8, 58, 220, 113)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 0, 0, 15, 27, 0, 0, 17, 64, 81, 39, 79, 99, 194, 71, 240, 204, 23, 21, 68, 106, 129, 85, 36, 0, 0, 37, 51, 60, 108, 165, 100, 59, 120, 142, 54, 169, 140, 96, 91, 253, 253, 253, 119, 253, 215, 95, 0, 85, 193, 153, 118, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 183, 253, 239, 91, 0, 0, 85, 68, 0, 0, 0, 112, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 128, 223, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 35, 0, 0, 0, 9, 127, 129, 30, 144, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3095158895024183, y=-0.9453326950529392, z=0.1026022895392556, w=-0.004333588671794853)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.06, z=-0.09)>	COMP<195>
