[1740780058.002571]	Q_Header<(2621443, 21768, 257, 173, 250, 8, 58, 0, 53)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 128, 230, 220, 220, 253, 253, 253, 253, 227, 253, 206, 189, 139, 180, 253, 99, 41, 25, 0, 28, 56, 119, 135, 112, 223, 253, 253, 72, 0, 0, 36, 40, 0, 52, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29321765427506535, y=-0.951492508845544, z=0.09283598088101049, w=-0.00817884381200224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.014444444444444444, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=0.08)>	COMP<165>
[1740780060.0328035]	Q_Header<(2621443, 21971, 257, 173, 250, 8, 58, 203, 106)>	Q_Data<(0, 0, 17, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 25, 11, 0, 0, 0, 16, 0, 0, 15, 16, 0, 0, 0, 12, 0, 0, 0, 9, 0, 0, 17, 0, 0, 0, 20, 27, 24, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 36, 59, 153, 217, 253, 246, 253, 179, 165, 253, 253, 253, 253, 77, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 190, 253, 109, 162, 206, 106, 0, 0, 0, 0, 0, 45, 0, 59, 253, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 155, 116, 0, 145, 0, 0, 0, 0, 0, 0, 75, 0, 61, 0, 0, 0, 0, 0, 0, 185, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 156, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30859549855844337, y=-0.9470878859041467, z=0.0872807679862686, w=-0.01324470395316104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.014444444444444444, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.11, z=0.04)>	COMP<172>
[1740780060.0427997]	Q_Header<(2621443, 21972, 257, 173, 250, 8, 58, 204, 83)>	Q_Data<(0, 0, 25, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 2, 0, 0, 0, 24, 0, 0, 0, 15, 28, 0, 18, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 54, 145, 181, 253, 253, 253, 253, 253, 136, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 210, 253, 253, 253, 253, 230, 155, 191, 253, 128, 134, 208, 71, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 49, 74, 0, 0, 0, 0, 0, 155, 39, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 253, 253, 44, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3089673941412325, y=-0.9469221953194549, z=0.08777066629298544, w=-0.013183910931352473)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.006666666666666667, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.1, z=-0.02)>	COMP<172>
[1740780060.052441]	Q_Header<(2621443, 21973, 257, 173, 250, 8, 58, 205, 79)>	Q_Data<(0, 0, 35, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 0, 7, 0, 0, 25, 6, 6, 0, 12, 37, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 66, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 251, 253, 253, 253, 253, 253, 228, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 144, 71, 113, 171, 253, 162, 45, 158, 8, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 21, 94, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 244, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3089673941412325, y=-0.9469221953194549, z=0.08777066629298544, w=-0.013183910931352473)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.006666666666666667, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.1, z=-0.02)>	COMP<172>
[1740780060.0626712]	Q_Header<(2621443, 21974, 257, 173, 250, 8, 58, 206, 81)>	Q_Data<(0, 0, 55, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 0, 0, 0, 13, 13, 8, 7, 0, 0, 14, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 71, 121, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 128, 253, 253, 253, 253, 253, 253, 253, 189, 253, 253, 253, 253, 96, 0, 0, 125, 217, 144, 0, 93, 38, 0, 0, 0, 0, 0, 0, 0, 95, 216, 192, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 34, 0, 0, 0, 5, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 117, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3089673941412325, y=-0.9469221953194549, z=0.08777066629298544, w=-0.013183910931352473)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.006666666666666667, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.1, z=-0.02)>	COMP<172>
[1740780060.0735843]	Q_Header<(2621443, 21975, 257, 173, 250, 8, 58, 207, 80)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 9, 18, 20, 0, 0, 16, 0, 11, 0, 0, 0, 0, 0, 0, 0, 22, 0, 10, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 173, 253, 253, 253, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 134, 253, 242, 39, 54, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 132, 0, 0, 0, 60, 79, 57, 0, 0, 36, 0, 0, 0, 0, 0, 0, 233, 253, 253, 253, 114, 83, 137, 253, 224, 156, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30932130166817595, y=-0.9467624371501077, z=0.08825544637178027, w=-0.013122351984739114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.09, z=0.09)>	COMP<166>
[1740780060.0826712]	Q_Header<(2621443, 21976, 257, 173, 250, 8, 58, 208, 63)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 16, 28, 23, 0, 14, 0, 17, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 142, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 101, 122, 43, 43, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 71, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 65, 253, 253, 253, 253, 203, 49, 154, 253, 253, 176, 80, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30932130166817595, y=-0.9467624371501077, z=0.08825544637178027, w=-0.013122351984739114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.09, z=0.09)>	COMP<166>
[1740780060.0925775]	Q_Header<(2621443, 21977, 257, 173, 250, 8, 58, 209, 65)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 26, 13, 0, 0, 0, 12, 0, 20, 7, 0, 0, 0, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 229, 253, 253, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 174, 0, 0, 171, 253, 253, 253, 253, 253, 253, 243, 253, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 253, 253, 253, 253, 253, 0, 151, 253, 253, 118, 113, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30932130166817595, y=-0.9467624371501077, z=0.08825544637178027, w=-0.013122351984739114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.09, z=0.09)>	COMP<166>
[1740780060.1026623]	Q_Header<(2621443, 21978, 257, 173, 250, 8, 58, 210, 72)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 17, 4, 0, 0, 0, 6, 13, 0, 0, 0, 0, 0, 19, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 253, 253, 253, 253, 171, 113, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 232, 253, 129, 97, 99, 143, 147, 227, 213, 199, 165, 133, 150, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 44, 253, 253, 253, 253, 210, 0, 152, 253, 253, 89, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30932130166817595, y=-0.9467624371501077, z=0.08825544637178027, w=-0.013122351984739114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.09, z=0.09)>	COMP<166>
[1740780060.1127684]	Q_Header<(2621443, 21979, 257, 173, 250, 8, 58, 211, 78)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 17, 37, 253, 253, 253, 245, 204, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 135, 140, 253, 243, 188, 152, 194, 28, 50, 139, 82, 11, 17, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 253, 253, 253, 253, 108, 0, 41, 105, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 46, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 199, 232)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3097498091426312, y=-0.9465832098508508, z=0.08868304880477698, w=-0.01306137126236908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0022222222222222222, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=0.13)>	COMP<169>
[1740780060.1227818]	Q_Header<(2621443, 21980, 257, 173, 250, 8, 58, 212, 86)>	Q_Data<(0, 0, 33, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 0, 7, 0, 0, 5, 8, 0, 0, 0, 0, 0, 14, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 74, 0, 118, 241, 253, 253, 253, 202, 126, 146, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 238, 238, 176, 165, 0, 0, 90, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 192, 253, 253, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 55, 0, 101, 0, 0, 91, 159, 146, 211, 224, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3097498091426312, y=-0.9465832098508508, z=0.08868304880477698, w=-0.01306137126236908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0022222222222222222, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=0.13)>	COMP<169>
[1740780060.1334805]	Q_Header<(2621443, 21981, 257, 173, 250, 8, 58, 213, 98)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 0, 0, 0, 0, 9, 14, 0, 0, 0, 0, 11, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 46, 76, 32, 0, 24, 0, 55, 0, 183, 253, 253, 253, 253, 243, 0, 74, 44, 192, 171, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 157, 220, 245, 173, 17, 53, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 253, 253, 253, 46, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 70, 0, 80, 0, 74, 106, 128, 229, 253, 253, 184, 125, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 48, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3097498091426312, y=-0.9465832098508508, z=0.08868304880477698, w=-0.01306137126236908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0022222222222222222, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=0.13)>	COMP<169>
[1740780060.1428928]	Q_Header<(2621443, 21982, 257, 173, 250, 8, 58, 214, 102)>	Q_Data<(0, 0, 11, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 15, 19, 0, 0, 0, 0, 22, 0, 0, 0, 20, 44, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 57, 86, 85, 94, 116, 73, 48, 45, 47, 0, 51, 248, 253, 253, 253, 253, 253, 74, 0, 69, 203, 253, 101, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 140, 111, 0, 44, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 253, 253, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 51, 79, 0, 145, 228, 200, 121, 119, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 93, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 253, 253, 253)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31035677074071644, y=-0.9463287571946525, z=0.08929241997908911, w=-0.01293916133668277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.09, z=0.06)>	COMP<169>
[1740780060.153334]	Q_Header<(2621443, 21983, 257, 173, 250, 8, 58, 215, 107)>	Q_Data<(0, 0, 40, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 2, 10, 19, 32, 0, 7, 20, 29, 41, 20, 29, 19, 48, 61, 41, 0, 0, 2, 0, 28, 0, 0, 13, 22, 41, 80, 106, 120, 101, 96, 145, 165, 90, 19, 30, 0, 53, 253, 253, 253, 253, 253, 210, 68, 0, 96, 199, 233, 0, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 131, 98, 101, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 234, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 89, 84, 0, 73, 0, 0, 0, 20, 75, 91, 0, 29, 0, 0, 0, 84, 169, 0, 196, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 201, 221)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31035677074071644, y=-0.9463287571946525, z=0.08929241997908911, w=-0.01293916133668277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.09, z=0.06)>	COMP<169>
[1740780060.1629457]	Q_Header<(2621443, 21984, 257, 173, 250, 8, 58, 216, 100)>	Q_Data<(0, 0, 67, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 32, 0, 10, 25, 46, 41, 29, 25, 20, 45, 27, 53, 23, 0, 0, 0, 26, 0, 0, 18, 41, 67, 103, 111, 94, 76, 70, 166, 218, 113, 38, 0, 26, 116, 248, 253, 253, 231, 247, 177, 50, 0, 118, 225, 150, 113, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 170, 72, 115, 41, 58, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 198, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 133, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 185, 169, 161, 200, 253, 134, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31035677074071644, y=-0.9463287571946525, z=0.08929241997908911, w=-0.01293916133668277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.09, z=0.06)>	COMP<169>
[1740780060.1751986]	Q_Header<(2621443, 21985, 257, 173, 250, 8, 58, 217, 108)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 27, 0, 0, 32, 52, 37, 54, 77, 72, 81, 60, 54, 44, 0, 20, 0, 10, 0, 0, 0, 44, 69, 98, 77, 84, 74, 36, 113, 202, 119, 155, 150, 99, 185, 253, 253, 253, 220, 253, 237, 0, 0, 108, 219, 155, 117, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 187, 159, 108, 50, 19, 68, 67, 159, 209, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 29, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 209, 244, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 240, 0, 0, 30, 0, 0, 0, 0, 0, 76, 155, 23, 192, 253, 124, 153, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31035677074071644, y=-0.9463287571946525, z=0.08929241997908911, w=-0.01293916133668277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.011111111111111112, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.09, z=0.06)>	COMP<169>
[1740780060.1829393]	Q_Header<(2621443, 21986, 257, 173, 250, 8, 58, 218, 111)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 0, 13, 12, 0, 0, 35, 22, 44, 113, 122, 152, 221, 213, 118, 63, 55, 65, 9, 55, 38, 0, 0, 29, 42, 44, 33, 201, 161, 125, 143, 134, 181, 253, 253, 173, 247, 253, 253, 253, 235, 253, 253, 32, 0, 66, 188, 174, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 201, 144, 124, 0, 93, 175, 253, 253, 253, 0, 0, 66, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 253, 253, 253, 253, 253, 253, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 62, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 48, 145, 0, 167, 10, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3108602521618727, y=-0.9461309186650675, z=0.08966301009734753, w=-0.012756684213986137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.015555555555555555, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.15)>	COMP<166>
[1740780060.1930978]	Q_Header<(2621443, 21987, 257, 173, 250, 8, 58, 219, 125)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 0, 8, 4, 0, 33, 70, 45, 128, 154, 125, 215, 253, 253, 245, 147, 70, 93, 42, 149, 125, 69, 87, 35, 32, 90, 118, 253, 246, 168, 215, 187, 253, 253, 253, 209, 253, 253, 253, 229, 186, 253, 226, 0, 0, 85, 194, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 253, 253, 248, 253, 190, 0, 106, 217, 253, 253, 253, 0, 0, 89, 104, 0, 17, 0, 0, 24, 0, 0, 0, 0, 76, 53, 0, 66, 80, 0, 0, 0, 101, 0, 110, 0, 0, 54, 0, 0, 0, 123, 253, 253, 253, 253, 253, 253, 130, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 253, 58, 23, 129, 43, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3108602521618727, y=-0.9461309186650675, z=0.08966301009734753, w=-0.012756684213986137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.015555555555555555, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.15)>	COMP<166>
