[1740780095.5028567]	Q_Header<(2621443, 25518, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 94, 224, 168, 253, 253, 253, 253, 205, 253, 253, 253, 177, 189, 137, 157, 144, 121, 93, 38, 0, 36, 32, 0, 48, 71, 221, 253, 153, 71, 0, 0, 0, 19, 58, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 56, 0, 10, 78, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2722782159498982, y=-0.9570325994383331, z=0.09930433924018928, w=-0.009582533042845554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.01888888888888889, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.06, z=-0.02)>	COMP<124>
[1740780097.382893]	Q_Header<(2621443, 25706, 257, 173, 250, 8, 58, 188, 48)>	Q_Data<(0, 0, 37, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 12, 25, 33, 13, 0, 23, 0, 0, 20, 30, 40, 84, 157, 55, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 85, 85, 163, 181, 176, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2830273627103817, y=-0.9544925378617531, z=0.09308102827977834, w=-0.01324497254866354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=0.01, z=0.16)>	COMP<125>
[1740780097.392964]	Q_Header<(2621443, 25707, 257, 173, 250, 8, 58, 189, 65)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 19, 19, 35, 19, 10, 26, 17, 11, 0, 25, 0, 48, 61, 108, 204, 218, 195, 253, 253, 253, 253, 253, 253, 253, 206, 161, 251, 253, 253, 105, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 26, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 62, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 251, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2830273627103817, y=-0.9544925378617531, z=0.09308102827977834, w=-0.01324497254866354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=0.01, z=0.16)>	COMP<125>
[1740780097.4030426]	Q_Header<(2621443, 25708, 257, 173, 250, 8, 58, 190, 84)>	Q_Data<(0, 0, 39, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 21, 25, 4, 5, 14, 21, 17, 0, 3, 0, 25, 31, 71, 125, 122, 106, 253, 253, 253, 253, 253, 229, 237, 118, 231, 253, 253, 253, 130, 50, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 28, 0, 0, 0, 0, 0, 40, 77, 0, 6, 0, 0, 0, 0, 160, 177, 41, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 204, 253, 253, 79, 0, 0, 29, 0, 0, 0, 48, 21, 0, 0, 0, 0, 0, 56, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2830273627103817, y=-0.9544925378617531, z=0.09308102827977834, w=-0.01324497254866354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=0.01, z=0.16)>	COMP<125>
[1740780097.413112]	Q_Header<(2621443, 25709, 257, 173, 250, 8, 58, 191, 84)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 32, 16, 0, 16, 30, 0, 0, 0, 0, 0, 0, 0, 34, 0, 62, 64, 69, 241, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 159, 59, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 12, 0, 0, 0, 0, 0, 0, 89, 0, 88, 71, 40, 0, 128, 253, 253, 241, 26, 96, 62, 52, 180, 95, 166, 38, 181, 0, 0, 0, 0, 0, 0, 0, 0, 198, 253, 253, 253, 196, 0, 76, 120, 0, 0, 77, 180, 149, 0, 0, 77, 0, 0, 87, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2835728912448444, y=-0.954296632503905, z=0.09338495988045888, w=-0.013549974570890112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=0.23)>	COMP<128>
[1740780097.4231253]	Q_Header<(2621443, 25710, 257, 173, 250, 8, 58, 192, 98)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 6, 0, 0, 33, 16, 0, 0, 22, 0, 28, 0, 25, 0, 28, 22, 32, 156, 200, 253, 253, 253, 253, 253, 253, 251, 142, 243, 253, 196, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 96, 57, 72, 98, 91, 174, 195, 204, 253, 253, 253, 253, 86, 118, 0, 238, 253, 253, 253, 253, 253, 113, 127, 0, 0, 0, 0, 0, 0, 249, 253, 253, 253, 250, 68, 9, 126, 48, 37, 143, 253, 233, 88, 0, 124, 29, 0, 0, 71, 0, 0, 0, 28, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2835728912448444, y=-0.954296632503905, z=0.09338495988045888, w=-0.013549974570890112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=0.23)>	COMP<128>
[1740780097.4331]	Q_Header<(2621443, 25711, 257, 173, 250, 8, 58, 193, 104)>	Q_Data<(0, 0, 33, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16, 22, 0, 0, 8, 0, 0, 0, 84, 133, 201, 225, 253, 253, 253, 253, 251, 18, 232, 253, 202, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 0, 149, 154, 235, 253, 253, 253, 246, 227, 238, 253, 253, 253, 253, 253, 253, 34, 82, 135, 253, 253, 253, 253, 253, 253, 215, 164, 0, 0, 51, 74, 67, 0, 229, 253, 253, 253, 226, 0, 0, 77, 72, 0, 227, 253, 253, 204, 245, 146, 114, 64, 0, 0, 0, 0, 60, 174, 251, 65, 0, 0, 0, 0, 0, 0, 0, 0, 65, 192, 0, 0, 68, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2835728912448444, y=-0.954296632503905, z=0.09338495988045888, w=-0.013549974570890112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.011111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.04, z=0.23)>	COMP<128>
[1740780097.443174]	Q_Header<(2621443, 25712, 257, 173, 250, 8, 58, 194, 104)>	Q_Data<(0, 0, 58, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 11, 0, 15, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 7, 0, 0, 0, 51, 87, 86, 111, 217, 253, 253, 253, 228, 0, 242, 253, 162, 68, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 31, 37, 0, 120, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 180, 0, 167, 253, 253, 253, 253, 253, 253, 253, 167, 0, 0, 112, 215, 173, 160, 163, 238, 204, 237, 157, 0, 0, 0, 44, 64, 253, 253, 253, 253, 253, 176, 57, 0, 51, 111, 0, 94, 129, 253, 253, 183, 0, 0, 0, 0, 0, 0, 0, 0, 209, 253, 205, 0, 107, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28442305782704413, y=-0.9539769085486479, z=0.09405492105396458, w=-0.01361080298185211)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.015555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.14)>	COMP<124>
[1740780097.4531233]	Q_Header<(2621443, 25713, 257, 173, 250, 8, 58, 195, 112)>	Q_Data<(0, 0, 11, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 0, 0, 16, 0, 16, 0, 0, 0, 6, 15, 7, 0, 0, 0, 22, 28, 0, 0, 0, 0, 53, 120, 198, 253, 253, 152, 67, 190, 221, 85, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 44, 0, 96, 183, 170, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 64, 65, 241, 253, 253, 253, 253, 253, 248, 109, 0, 0, 158, 253, 223, 253, 211, 46, 27, 146, 108, 0, 0, 0, 0, 96, 253, 253, 253, 253, 253, 195, 0, 0, 0, 133, 0, 113, 167, 253, 253, 194, 0, 0, 0, 0, 0, 132, 141, 0, 253, 253, 253, 0, 0, 162, 0, 24, 82, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28442305782704413, y=-0.9539769085486479, z=0.09405492105396458, w=-0.01361080298185211)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.015555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.14)>	COMP<124>
[1740780097.4631402]	Q_Header<(2621443, 25714, 257, 173, 250, 8, 58, 196, 115)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10, 38, 21, 0, 0, 25, 38, 50, 83, 183, 185, 52, 69, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 40, 0, 0, 0, 123, 163, 163, 132, 253, 209, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 122, 0, 225, 182, 168, 253, 253, 140, 0, 0, 0, 173, 252, 214, 253, 210, 0, 74, 117, 83, 0, 0, 0, 0, 111, 253, 253, 253, 164, 253, 160, 0, 0, 0, 38, 0, 78, 107, 178, 230, 104, 0, 0, 0, 0, 0, 126, 157, 0, 234, 253, 253, 0, 0, 89, 96, 0, 253, 253, 0, 134, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28442305782704413, y=-0.9539769085486479, z=0.09405492105396458, w=-0.01361080298185211)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.015555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.14)>	COMP<124>
[1740780097.4730892]	Q_Header<(2621443, 25715, 257, 173, 250, 8, 58, 197, 107)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 17, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 34, 0, 0, 0, 8, 0, 34, 0, 84, 85, 0, 40, 53, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 109, 108, 174, 144, 144, 248, 253, 253, 188, 253, 225, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 228, 195, 106, 13, 0, 110, 194, 138, 0, 0, 0, 0, 116, 197, 154, 253, 162, 0, 18, 0, 0, 0, 0, 0, 0, 0, 253, 253, 158, 0, 166, 0, 0, 0, 0, 0, 0, 69, 0, 29, 62, 0, 0, 0, 0, 0, 0, 0, 11, 0, 95, 207, 148, 0, 0, 97, 116, 102, 253, 253, 160, 199, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28442305782704413, y=-0.9539769085486479, z=0.09405492105396458, w=-0.01361080298185211)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.015555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=0.14)>	COMP<124>
[1740780097.4833283]	Q_Header<(2621443, 25716, 257, 173, 250, 8, 58, 198, 91)>	Q_Data<(0, 0, 36, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 12, 4, 28, 21, 0, 0, 13, 15, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 58, 0, 0, 26, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 51, 166, 193, 168, 253, 253, 229, 253, 253, 253, 253, 253, 247, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 83, 120, 228, 180, 245, 147, 63, 150, 0, 99, 0, 0, 0, 0, 36, 100, 65, 160, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 172, 253, 253, 166, 220, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2850910803246203, y=-0.9537215202638658, z=0.09466415448158555, w=-0.013305471100571018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.03333333333333333, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=0.07)>	COMP<124>
[1740780097.5001698]	Q_Header<(2621443, 25717, 257, 173, 250, 8, 58, 199, 86)>	Q_Data<(0, 0, 45, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 9, 0, 10, 28, 0, 0, 6, 8, 18, 0, 0, 24, 15, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 54, 33, 191, 253, 214, 234, 253, 253, 224, 253, 253, 218, 253, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 251, 253, 253, 253, 253, 37, 66, 192, 151, 253, 217, 77, 149, 49, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 253, 253, 113, 109, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2850910803246203, y=-0.9537215202638658, z=0.09466415448158555, w=-0.013305471100571018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.03333333333333333, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=0.07)>	COMP<124>
[1740780097.5034423]	Q_Header<(2621443, 25718, 257, 173, 250, 8, 58, 200, 69)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 20, 14, 20, 29, 12, 0, 0, 9, 16, 0, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 91, 106, 196, 253, 253, 253, 233, 253, 253, 126, 253, 253, 235, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 229, 134, 37, 134, 153, 253, 210, 27, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 253, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2850910803246203, y=-0.9537215202638658, z=0.09466415448158555, w=-0.013305471100571018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.03333333333333333, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=0.07)>	COMP<124>
[1740780097.5129628]	Q_Header<(2621443, 25719, 257, 173, 250, 8, 58, 201, 80)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 5, 16, 7, 24, 28, 5, 4, 22, 0, 0, 21, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 45, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 253, 253, 253, 199, 177, 253, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 64, 0, 83, 141, 168, 148, 0, 35, 61, 21, 0, 0, 0, 0, 0, 44, 177, 200, 179, 0, 66, 0, 106, 104, 0, 31, 0, 0, 0, 0, 0, 0, 0, 146, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.285774674489966, y=-0.9534571102536863, z=0.09533960733731886, w=-0.012756708024007454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.04666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.03, z=0.05)>	COMP<126>
[1740780097.523011]	Q_Header<(2621443, 25720, 257, 173, 250, 8, 58, 202, 75)>	Q_Data<(0, 0, 45, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 16, 30, 33, 10, 15, 21, 0, 33, 17, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 112, 220, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 66, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 83, 0, 0, 87, 0, 5, 0, 64, 83, 63, 0, 0, 0, 0, 74, 197, 253, 253, 253, 61, 166, 85, 164, 201, 129, 104, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.285774674489966, y=-0.9534571102536863, z=0.09533960733731886, w=-0.012756708024007454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.04666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.03, z=0.05)>	COMP<126>
[1740780097.533341]	Q_Header<(2621443, 25721, 257, 173, 250, 8, 58, 203, 62)>	Q_Data<(0, 0, 14, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 20, 23, 28, 0, 0, 13, 22, 4, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 127, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 61, 71, 0, 0, 0, 0, 0, 0, 94, 48, 0, 0, 0, 0, 0, 160, 253, 253, 253, 253, 132, 253, 253, 208, 230, 169, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.285774674489966, y=-0.9534571102536863, z=0.09533960733731886, w=-0.012756708024007454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.04666666666666667, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.03, z=0.05)>	COMP<126>
[1740780097.5430014]	Q_Header<(2621443, 25722, 257, 173, 250, 8, 58, 204, 67)>	Q_Data<(0, 0, 22, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 30, 16, 0, 0, 0, 0, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 70, 151, 253, 253, 249, 253, 253, 168, 253, 130, 253, 232, 70, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 136, 253, 253, 210, 184, 124, 93, 32, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28673786112312805, y=-0.9531073732011, z=0.0960675592609203, w=-0.011779567304547406)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.056666666666666664, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.04)>	COMP<128>
