[1740779438.237958]	Q_Header<(2621443, 25304, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 0, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 14, 80, 112, 137, 209, 253, 247, 253, 253, 253, 253, 171, 253, 241, 253, 184, 79, 102, 0, 126, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8036548975943175, y=-0.585819070943287, z=0.07623338399751671, w=-0.07171675436115464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.006666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.09, z=0.12)>	COMP<15>
[1740779440.128064]	Q_Header<(2621443, 25493, 257, 173, 250, 8, 58, 189, 45)>	Q_Data<(0, 0, 52, 0, 59, 0, 0, 0, 0, 0, 80, 111, 91, 115, 0, 0, 188, 147, 61, 69, 0, 46, 57, 28, 26, 45, 31, 12, 0, 18, 0, 0, 0, 0, 0, 0, 0, 16, 44, 26, 0, 0, 35, 195, 253, 250, 162, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062903967265906, y=-0.5822869329880148, z=0.07428125759396373, w=-0.0729384575388551)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0077777777777777776, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=-0.17)>	COMP<14>
[1740779440.1388617]	Q_Header<(2621443, 25494, 257, 173, 250, 8, 58, 190, 43)>	Q_Data<(0, 0, 43, 0, 54, 0, 0, 0, 0, 0, 91, 94, 25, 106, 0, 0, 215, 216, 149, 72, 12, 0, 29, 15, 25, 30, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 40, 0, 0, 0, 28, 151, 188, 200, 170, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062903967265906, y=-0.5822869329880148, z=0.07428125759396373, w=-0.0729384575388551)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0077777777777777776, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=-0.17)>	COMP<14>
[1740779440.1479964]	Q_Header<(2621443, 25495, 257, 173, 250, 8, 58, 191, 36)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 63, 111, 65, 71, 0, 29, 149, 216, 218, 95, 29, 19, 25, 29, 18, 0, 21, 31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 90, 165, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062620755312474, y=-0.5823885484268859, z=0.0739734773311031, w=-0.07275279288669545)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0044444444444444444, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.09)>	COMP<14>
[1740779440.1582725]	Q_Header<(2621443, 25496, 257, 173, 250, 8, 58, 192, 39)>	Q_Data<(0, 0, 13, 0, 48, 0, 0, 0, 0, 0, 0, 107, 90, 36, 0, 110, 252, 167, 242, 122, 38, 30, 7, 15, 40, 19, 0, 0, 6, 25, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 112, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062620755312474, y=-0.5823885484268859, z=0.0739734773311031, w=-0.07275279288669545)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0044444444444444444, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.09)>	COMP<14>
[1740779440.1680448]	Q_Header<(2621443, 25497, 257, 173, 250, 8, 58, 193, 42)>	Q_Data<(0, 0, 54, 0, 39, 0, 0, 0, 0, 0, 0, 103, 124, 105, 0, 121, 249, 121, 201, 115, 51, 20, 28, 0, 49, 13, 21, 0, 0, 25, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 74, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062620755312474, y=-0.5823885484268859, z=0.0739734773311031, w=-0.07275279288669545)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0044444444444444444, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.05, z=-0.09)>	COMP<14>
[1740779440.1780243]	Q_Header<(2621443, 25498, 257, 173, 250, 8, 58, 194, 30)>	Q_Data<(0, 0, 56, 0, 58, 0, 0, 0, 0, 0, 16, 106, 122, 88, 0, 0, 253, 253, 238, 118, 51, 0, 31, 26, 24, 12, 12, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062801374951565, y=-0.5824015951535794, z=0.07379202772381864, w=-0.07263235152303076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0022222222222222222, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=0.12)>	COMP<19>
[1740779440.1880295]	Q_Header<(2621443, 25499, 257, 173, 250, 8, 58, 195, 33)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 95, 119, 104, 84, 0, 251, 253, 253, 175, 114, 19, 0, 23, 44, 26, 29, 30, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062801374951565, y=-0.5824015951535794, z=0.07379202772381864, w=-0.07263235152303076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0022222222222222222, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=0.12)>	COMP<19>
[1740779440.1979609]	Q_Header<(2621443, 25500, 257, 173, 250, 8, 58, 196, 35)>	Q_Data<(0, 0, 13, 0, 62, 0, 0, 0, 0, 0, 0, 88, 119, 80, 128, 133, 237, 253, 253, 246, 152, 48, 0, 37, 32, 35, 10, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062801374951565, y=-0.5824015951535794, z=0.07379202772381864, w=-0.07263235152303076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0022222222222222222, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.1, z=0.12)>	COMP<19>
[1740779440.2080832]	Q_Header<(2621443, 25501, 257, 173, 250, 8, 58, 197, 42)>	Q_Data<(0, 0, 44, 0, 55, 0, 0, 0, 0, 0, 0, 24, 40, 122, 137, 145, 230, 253, 253, 253, 177, 41, 14, 34, 46, 14, 36, 35, 17, 14, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 73, 105, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062981616226631, y=-0.5824146145498449, z=0.0736105664585111, w=-0.07251190128748855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0033333333333333335, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=0.0)>	COMP<19>
[1740779440.2179704]	Q_Header<(2621443, 25502, 257, 173, 250, 8, 58, 198, 44)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 71, 111, 126, 137, 127, 185, 251, 253, 253, 187, 45, 21, 34, 49, 34, 30, 0, 30, 0, 10, 0, 0, 60, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 126, 142, 32, 75, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062981616226631, y=-0.5824146145498449, z=0.0736105664585111, w=-0.07251190128748855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0033333333333333335, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=0.0)>	COMP<19>
[1740779440.2280016]	Q_Header<(2621443, 25503, 257, 173, 250, 8, 58, 199, 46)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 93, 109, 120, 132, 40, 76, 134, 150, 226, 194, 76, 34, 32, 39, 28, 5, 46, 0, 0, 0, 0, 20, 91, 109, 38, 0, 0, 0, 0, 0, 0, 0, 46, 83, 122, 124, 131, 33, 102, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062981616226631, y=-0.5824146145498449, z=0.0736105664585111, w=-0.07251190128748855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0033333333333333335, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=0.0)>	COMP<19>
[1740779440.2381613]	Q_Header<(2621443, 25504, 257, 173, 250, 8, 58, 200, 50)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 95, 115, 118, 139, 0, 128, 188, 223, 113, 171, 121, 42, 48, 38, 13, 0, 0, 0, 27, 0, 0, 0, 78, 115, 51, 10, 45, 8, 0, 0, 0, 0, 17, 116, 103, 161, 157, 116, 133, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062981616226631, y=-0.5824146145498449, z=0.0736105664585111, w=-0.07251190128748855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0033333333333333335, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=0.0)>	COMP<19>
[1740779440.2481067]	Q_Header<(2621443, 25505, 257, 173, 250, 8, 58, 201, 49)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 41, 114, 118, 135, 0, 161, 154, 216, 132, 128, 164, 50, 56, 37, 21, 31, 44, 53, 0, 0, 5, 0, 59, 95, 19, 48, 58, 0, 0, 0, 0, 0, 63, 178, 215, 180, 216, 106, 143, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062803041989052, y=-0.582462751171094, z=0.07348686497013489, w=-0.07244925973384561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.05, z=0.02)>	COMP<19>
[1740779440.258128]	Q_Header<(2621443, 25506, 257, 173, 250, 8, 58, 202, 47)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 40, 0, 128, 0, 184, 91, 166, 179, 111, 189, 96, 56, 47, 0, 0, 36, 48, 0, 0, 22, 30, 34, 44, 20, 36, 41, 0, 0, 0, 0, 0, 52, 237, 253, 253, 226, 143, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062803041989052, y=-0.582462751171094, z=0.07348686497013489, w=-0.07244925973384561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.05, z=0.02)>	COMP<19>
[1740779440.2680526]	Q_Header<(2621443, 25507, 257, 173, 250, 8, 58, 203, 47)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 94, 22, 140, 76, 126, 94, 118, 170, 130, 192, 118, 94, 99, 77, 36, 29, 30, 16, 0, 38, 33, 17, 32, 0, 0, 50, 0, 0, 0, 0, 0, 33, 231, 253, 253, 213, 178, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8062803041989052, y=-0.582462751171094, z=0.07348686497013489, w=-0.07244925973384561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.05, z=0.02)>	COMP<19>
[1740779440.2779882]	Q_Header<(2621443, 25508, 257, 173, 250, 8, 58, 204, 40)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 107, 125, 138, 145, 192, 143, 86, 124, 105, 159, 86, 159, 194, 156, 63, 27, 20, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 253, 253, 144, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.806283868079458, y=-0.5824653257443049, z=0.0734871897931618, w=-0.07238854409857964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.04, z=-0.06)>	COMP<24>
[1740779440.2880726]	Q_Header<(2621443, 25509, 257, 173, 250, 8, 58, 205, 46)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 102, 126, 134, 147, 246, 139, 94, 66, 99, 136, 107, 212, 253, 174, 83, 11, 26, 0, 0, 0, 15, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 14, 94, 181, 253, 253, 98, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.806283868079458, y=-0.5824653257443049, z=0.0734871897931618, w=-0.07238854409857964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.04, z=-0.06)>	COMP<24>
