[1740780457.965485]	Q_Header<(2621443, 61768, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 79, 0, 50, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 43, 37, 26, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5686642679696496, y=-0.8176875816238486, z=0.08178706870015355, w=-0.036315899907904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.005555555555555556, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.24, z=-0.21)>	COMP<122>
[1740780459.8078706]	Q_Header<(2621443, 61952, 257, 173, 250, 8, 58, 184, 103)>	Q_Data<(0, 0, 0, 80, 81, 0, 75, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 0, 14, 0, 0, 0, 10, 40, 0, 0, 11, 18, 36, 50, 79, 75, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 104, 187, 253, 253, 109, 253, 253, 253, 253, 253, 229, 244, 253, 253, 114, 253, 253, 253, 156, 253, 253, 62, 0, 0, 0, 134, 253, 253, 253, 253, 252, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 80, 195, 229, 197, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 227, 0, 0, 0, 0, 0, 114, 253, 253, 253, 253, 253, 189, 253, 253, 233, 86, 79, 69, 0, 0, 102, 0, 45, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6353318938069082, y=-0.7669272020063216, z=0.07959196748239103, w=-0.042908859770031366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.022222222222222223, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.25)>	COMP<128>
[1740780459.8159685]	Q_Header<(2621443, 61953, 257, 173, 250, 8, 58, 185, 106)>	Q_Data<(0, 0, 63, 58, 75, 0, 0, 89, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 0, 0, 6, 0, 17, 21, 0, 0, 0, 0, 0, 30, 0, 26, 0, 10, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 15, 0, 0, 0, 0, 0, 32, 0, 247, 253, 200, 253, 253, 172, 253, 253, 253, 253, 253, 253, 157, 228, 253, 154, 253, 253, 253, 126, 222, 190, 25, 0, 0, 0, 0, 253, 253, 253, 253, 0, 252, 253, 253, 253, 253, 253, 219, 253, 253, 253, 253, 253, 238, 190, 0, 99, 89, 0, 0, 100, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 210, 0, 0, 0, 0, 0, 0, 10, 253, 253, 253, 253, 253, 0, 135, 53, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6353318938069082, y=-0.7669272020063216, z=0.07959196748239103, w=-0.042908859770031366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.022222222222222223, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.25)>	COMP<128>
[1740780459.8256903]	Q_Header<(2621443, 61954, 257, 173, 250, 8, 58, 186, 101)>	Q_Data<(0, 0, 58, 62, 39, 0, 0, 72, 48, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 0, 0, 0, 5, 78, 0, 45, 143, 0, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 253, 253, 198, 253, 253, 253, 0, 91, 180, 80, 0, 0, 0, 0, 140, 194, 253, 253, 253, 253, 77, 223, 209, 253, 253, 124, 253, 217, 196, 0, 164, 0, 0, 124, 229, 60, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 253, 134, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6353318938069082, y=-0.7669272020063216, z=0.07959196748239103, w=-0.042908859770031366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.022222222222222223, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.25)>	COMP<128>
[1740780459.8363786]	Q_Header<(2621443, 61955, 257, 173, 250, 8, 58, 187, 88)>	Q_Data<(0, 0, 77, 0, 28, 18, 0, 48, 0, 0, 43, 100, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 17, 0, 0, 7, 0, 109, 139, 0, 123, 248, 84, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 251, 253, 201, 253, 253, 67, 176, 0, 232, 173, 0, 0, 0, 0, 85, 253, 253, 253, 253, 253, 180, 142, 188, 123, 165, 169, 253, 117, 141, 0, 110, 73, 0, 226, 253, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 127, 202, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6353318938069082, y=-0.7669272020063216, z=0.07959196748239103, w=-0.042908859770031366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.022222222222222223, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.25)>	COMP<128>
[1740780459.8454893]	Q_Header<(2621443, 61956, 257, 173, 250, 8, 58, 188, 95)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 85, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 66, 69, 0, 17, 0, 50, 57, 0, 78, 138, 114, 174, 160, 187, 224, 237, 182, 214, 253, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 155, 196, 253, 143, 191, 156, 245, 253, 83, 234, 197, 0, 53, 0, 0, 0, 253, 253, 253, 253, 253, 197, 214, 219, 210, 144, 207, 235, 64, 222, 0, 0, 70, 54, 232, 253, 133, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 43, 195, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6364225005638546, y=-0.7660019547402298, z=0.07959096007818801, w=-0.04327453274189824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.16)>	COMP<128>
[1740780459.8554852]	Q_Header<(2621443, 61957, 257, 173, 250, 8, 58, 189, 98)>	Q_Data<(0, 0, 0, 75, 75, 0, 0, 0, 0, 0, 0, 90, 80, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 44, 53, 91, 74, 0, 0, 81, 76, 31, 141, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 207, 0, 80, 234, 87, 207, 126, 253, 253, 122, 157, 158, 0, 120, 89, 0, 0, 253, 253, 253, 253, 253, 157, 147, 203, 253, 244, 242, 253, 248, 253, 156, 60, 153, 135, 161, 253, 42, 0, 85, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 51, 0, 0, 0, 46, 185, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6364225005638546, y=-0.7660019547402298, z=0.07959096007818801, w=-0.04327453274189824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.16)>	COMP<128>
[1740780459.8663242]	Q_Header<(2621443, 61958, 257, 173, 250, 8, 58, 190, 91)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 9, 75, 0, 0, 0, 60, 23, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 48, 97, 50, 0, 0, 73, 0, 134, 113, 191, 189, 82, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 158, 199, 136, 0, 170, 17, 72, 212, 228, 253, 142, 0, 37, 0, 195, 161, 0, 0, 230, 253, 253, 253, 253, 0, 0, 135, 253, 253, 253, 246, 253, 253, 253, 123, 177, 64, 82, 118, 0, 57, 208, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 82, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6364225005638546, y=-0.7660019547402298, z=0.07959096007818801, w=-0.04327453274189824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.16)>	COMP<128>
[1740780459.8771558]	Q_Header<(2621443, 61959, 257, 173, 250, 8, 58, 191, 103)>	Q_Data<(0, 0, 0, 79, 0, 82, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 95, 31, 25, 21, 0, 0, 0, 0, 0, 0, 7, 0, 14, 9, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 34, 0, 36, 37, 66, 95, 160, 153, 233, 253, 253, 168, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 6, 96, 0, 63, 200, 120, 189, 103, 0, 0, 52, 222, 175, 0, 0, 126, 132, 121, 177, 78, 0, 45, 85, 253, 140, 253, 178, 253, 253, 253, 105, 138, 0, 0, 0, 0, 77, 233, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 72, 76, 72, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6372620234534534, y=-0.7653125670034338, z=0.07940598529958269, w=-0.043456619164721655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.023333333333333334, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.02, z=0.25)>	COMP<131>
[1740780459.8854175]	Q_Header<(2621443, 61960, 257, 173, 250, 8, 58, 192, 81)>	Q_Data<(0, 0, 0, 79, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 76, 25, 26, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 82, 162, 227, 216, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 0, 121, 83, 80, 105, 14, 34, 0, 0, 0, 0, 192, 131, 0, 0, 0, 0, 26, 0, 5, 0, 0, 0, 171, 0, 236, 156, 253, 253, 174, 0, 82, 0, 0, 0, 0, 0, 163, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6372620234534534, y=-0.7653125670034338, z=0.07940598529958269, w=-0.043456619164721655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.023333333333333334, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.02, z=0.25)>	COMP<131>
[1740780459.8953643]	Q_Header<(2621443, 61961, 257, 173, 250, 8, 58, 193, 65)>	Q_Data<(0, 0, 0, 79, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 115, 30, 45, 0, 0, 0, 0, 0, 0, 0, 4, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 44, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 212, 253, 130, 189, 168, 179, 253, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 221, 253, 253, 253, 253, 253, 28, 166, 185, 91, 0, 0, 0, 0, 0, 0, 28, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 95, 113, 90, 99, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6372620234534534, y=-0.7653125670034338, z=0.07940598529958269, w=-0.043456619164721655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.023333333333333334, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.02, z=0.25)>	COMP<131>
[1740780459.9073405]	Q_Header<(2621443, 61962, 257, 173, 250, 8, 58, 194, 72)>	Q_Data<(0, 0, 0, 79, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 129, 36, 69, 43, 0, 0, 0, 0, 0, 0, 21, 38, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 18, 0, 0, 37, 106, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 243, 253, 253, 238, 111, 170, 125, 247, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 227, 253, 253, 253, 197, 192, 253, 246, 61, 186, 229, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6381465172817232, y=-0.7646161092288998, z=0.07904349496698533, w=-0.04339762542202824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.014444444444444444, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.21)>	COMP<132>
[1740780459.9156027]	Q_Header<(2621443, 61963, 257, 173, 250, 8, 58, 195, 72)>	Q_Data<(0, 0, 60, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 121, 67, 91, 68, 7, 0, 0, 0, 0, 0, 18, 28, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 32, 27, 70, 172, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 140, 183, 119, 208, 165, 253, 253, 253, 253, 253, 253, 215, 253, 253, 128, 253, 253, 253, 198, 74, 227, 155, 65, 155, 169, 0, 0, 0, 0, 0, 0, 80, 67, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6381465172817232, y=-0.7646161092288998, z=0.07904349496698533, w=-0.04339762542202824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.014444444444444444, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.21)>	COMP<132>
[1740780459.9256675]	Q_Header<(2621443, 61964, 257, 173, 250, 8, 58, 196, 83)>	Q_Data<(0, 0, 61, 0, 75, 0, 0, 20, 0, 0, 46, 55, 0, 0, 0, 0, 105, 116, 91, 94, 73, 19, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 23, 32, 22, 47, 41, 83, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 137, 119, 205, 253, 253, 253, 253, 74, 253, 253, 189, 242, 253, 56, 253, 185, 174, 141, 134, 160, 0, 0, 142, 138, 0, 0, 0, 0, 0, 0, 135, 59, 122, 0, 20, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6381465172817232, y=-0.7646161092288998, z=0.07904349496698533, w=-0.04339762542202824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.014444444444444444, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.21)>	COMP<132>
[1740780459.9358778]	Q_Header<(2621443, 61965, 257, 173, 250, 8, 58, 197, 82)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 82, 81, 47, 71, 71, 0, 0, 0, 36, 72, 119, 99, 76, 62, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 36, 11, 86, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 207, 58, 85, 207, 253, 241, 253, 253, 199, 253, 253, 134, 174, 239, 0, 214, 118, 41, 0, 91, 0, 0, 0, 105, 45, 31, 11, 0, 0, 0, 40, 139, 0, 168, 100, 86, 110, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 223, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6381465172817232, y=-0.7646161092288998, z=0.07904349496698533, w=-0.04339762542202824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.014444444444444444, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.21)>	COMP<132>
[1740780459.9457066]	Q_Header<(2621443, 61966, 257, 173, 250, 8, 58, 198, 87)>	Q_Data<(0, 0, 0, 21, 68, 0, 0, 77, 86, 43, 81, 89, 0, 0, 0, 96, 57, 118, 85, 51, 36, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 0, 86, 205, 253, 253, 253, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 100, 166, 133, 60, 69, 112, 237, 224, 253, 253, 107, 253, 253, 18, 21, 123, 0, 124, 91, 7, 0, 0, 0, 0, 52, 0, 0, 56, 0, 0, 0, 0, 123, 178, 19, 217, 112, 94, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6393912857794674, y=-0.7636563352112157, z=0.07842857982308281, w=-0.04308994346700114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.015555555555555555, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=0.12)>	COMP<132>
[1740780459.9557188]	Q_Header<(2621443, 61967, 257, 173, 250, 8, 58, 199, 87)>	Q_Data<(0, 0, 0, 80, 76, 0, 72, 73, 86, 0, 0, 85, 0, 0, 0, 54, 105, 111, 49, 38, 16, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 24, 0, 0, 0, 68, 148, 184, 253, 253, 94, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 175, 32, 93, 84, 0, 131, 167, 140, 65, 253, 253, 161, 0, 0, 53, 0, 63, 37, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 176, 218, 170, 253, 110, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 114, 219, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6393912857794674, y=-0.7636563352112157, z=0.07842857982308281, w=-0.04308994346700114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.015555555555555555, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=0.12)>	COMP<132>
[1740780459.965655]	Q_Header<(2621443, 61968, 257, 173, 250, 8, 58, 200, 82)>	Q_Data<(0, 0, 0, 74, 62, 0, 71, 75, 82, 0, 0, 0, 0, 0, 0, 0, 114, 98, 46, 23, 0, 4, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 18, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 31, 77, 74, 137, 207, 0, 253, 253, 253, 213, 253, 253, 253, 253, 253, 244, 253, 253, 186, 67, 101, 80, 0, 42, 85, 40, 0, 222, 202, 72, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 222, 253, 253, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6393912857794674, y=-0.7636563352112157, z=0.07842857982308281, w=-0.04308994346700114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.015555555555555555, z=-0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=0.12)>	COMP<132>
