[1740779713.070078]	Q_Header<(2621443, 52804, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 146, 181, 253, 253, 253, 253, 194, 158, 110, 125, 44, 76, 152, 156, 150, 212, 172, 28, 59, 74, 46, 0, 0, 0, 0, 0, 16, 98, 128, 150, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7234312923881856, y=-0.6847359882985788, z=0.040526312169556676, w=0.07836714582185357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.022222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.17)>	COMP<194>
[1740779715.0005226]	Q_Header<(2621443, 52997, 257, 173, 250, 8, 58, 193, 67)>	Q_Data<(0, 0, 37, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 36, 28, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 87, 164, 134, 207, 253, 253, 253, 253, 253, 253, 253, 64, 253, 253, 253, 253, 253, 238, 0, 24, 0, 0, 141, 253, 253, 227, 145, 176, 148, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 165, 74, 0, 0, 0, 0, 95, 0, 108, 0, 0, 0, 0, 0, 0, 46, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7026748902574952, y=-0.7059096482861278, z=0.04479834703804408, w=0.07702386098366706)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.03888888888888889, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.0)>	COMP<195>
[1740779715.010191]	Q_Header<(2621443, 52998, 257, 173, 250, 8, 58, 194, 64)>	Q_Data<(0, 0, 54, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 42, 27, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 19, 16, 0, 0, 0, 0, 37, 85, 70, 98, 203, 253, 253, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 36, 88, 0, 0, 67, 247, 253, 228, 227, 208, 199, 89, 84, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7024065015540958, y=-0.7061907562548565, z=0.04425136545244347, w=0.0772110031687462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.034444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.05)>	COMP<192>
[1740779715.0203843]	Q_Header<(2621443, 52999, 257, 173, 250, 8, 58, 195, 73)>	Q_Data<(0, 0, 16, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 12, 23, 39, 26, 0, 11, 6, 0, 12, 0, 0, 0, 0, 0, 12, 0, 11, 30, 0, 0, 0, 0, 0, 39, 0, 0, 47, 192, 253, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 52, 105, 111, 98, 117, 0, 253, 253, 253, 214, 158, 121, 91, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 142, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7024065015540958, y=-0.7061907562548565, z=0.04425136545244347, w=0.0772110031687462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.034444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.05)>	COMP<192>
[1740779715.0301151]	Q_Header<(2621443, 53000, 257, 173, 250, 8, 58, 196, 60)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 0, 19, 30, 25, 0, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 39, 0, 107, 131, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 149, 146, 178, 195, 208, 149, 253, 253, 160, 163, 88, 102, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 194, 154, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7024065015540958, y=-0.7061907562548565, z=0.04425136545244347, w=0.0772110031687462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.034444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.05)>	COMP<192>
[1740779715.040105]	Q_Header<(2621443, 53001, 257, 173, 250, 8, 58, 197, 59)>	Q_Data<(0, 0, 10, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 8, 16, 12, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 14, 89, 207, 253, 253, 253, 253, 253, 253, 253, 253, 248, 181, 249, 253, 233, 253, 127, 253, 253, 0, 194, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 205, 232, 253, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7024065015540958, y=-0.7061907562548565, z=0.04425136545244347, w=0.0772110031687462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.034444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.05)>	COMP<192>
[1740779715.0500376]	Q_Header<(2621443, 53002, 257, 173, 250, 8, 58, 198, 44)>	Q_Data<(0, 0, 65, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 18, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 22, 113, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 175, 118, 146, 80, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 171, 222, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.70209563078656, y=-0.7064902135403314, z=0.04376271992297344, w=0.0775765927783811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.024444444444444446, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.06, z=0.02)>	COMP<191>
[1740779715.0600965]	Q_Header<(2621443, 53003, 257, 173, 250, 8, 58, 199, 56)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 2, 0, 17, 25, 25, 10, 0, 0, 10, 0, 0, 0, 6, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 101, 202, 253, 179, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 64, 109, 142, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.70209563078656, y=-0.7064902135403314, z=0.04376271992297344, w=0.0775765927783811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.024444444444444446, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.06, z=0.02)>	COMP<191>
[1740779715.0700731]	Q_Header<(2621443, 53004, 257, 173, 250, 8, 58, 200, 47)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 0, 25, 24, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 88, 100, 0, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 113, 236, 114, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.70209563078656, y=-0.7064902135403314, z=0.04376271992297344, w=0.0775765927783811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.024444444444444446, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.06, z=0.02)>	COMP<191>
[1740779715.0802107]	Q_Header<(2621443, 53005, 257, 173, 250, 8, 58, 201, 71)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 19, 15, 0, 13, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 45, 51, 0, 108, 178, 253, 253, 253, 253, 253, 253, 253, 253, 236, 199, 253, 131, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 253, 253, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 50, 55, 42, 0, 0, 19, 0, 0, 0, 0, 0, 68, 0, 188, 253, 214, 199, 118, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7018429911109225, y=-0.7067258017282696, z=0.04357908475982248, w=0.07781979421396872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=-0.04)>	COMP<191>
[1740779715.0923364]	Q_Header<(2621443, 53006, 257, 173, 250, 8, 58, 202, 81)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 15, 0, 24, 29, 17, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 41, 81, 199, 253, 253, 253, 163, 253, 253, 225, 253, 251, 196, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 102, 228, 253, 53, 147, 179, 0, 0, 0, 112, 60, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 220, 163, 253, 253, 193, 199, 58, 220, 147, 200, 209, 62, 166, 77, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7018429911109225, y=-0.7067258017282696, z=0.04357908475982248, w=0.07781979421396872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=-0.04)>	COMP<191>
[1740779715.100533]	Q_Header<(2621443, 53007, 257, 173, 250, 8, 58, 203, 74)>	Q_Data<(0, 0, 36, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 8, 0, 11, 0, 0, 28, 33, 23, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 191, 253, 213, 195, 212, 212, 253, 253, 253, 253, 114, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 165, 149, 0, 253, 253, 253, 253, 253, 94, 25, 0, 219, 253, 215, 107, 0, 0, 0, 0, 79, 162, 86, 43, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 196, 163, 227, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7018429911109225, y=-0.7067258017282696, z=0.04357908475982248, w=0.07781979421396872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=-0.04)>	COMP<191>
[1740779715.1102114]	Q_Header<(2621443, 53008, 257, 173, 250, 8, 58, 204, 78)>	Q_Data<(0, 0, 18, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 23, 10, 5, 0, 22, 36, 13, 26, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 77, 147, 171, 146, 0, 253, 253, 253, 253, 253, 93, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 41, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 142, 168, 0, 253, 253, 253, 163, 0, 0, 0, 0, 129, 253, 179, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 131, 251, 253, 253, 253, 217, 208, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7016234411614138, y=-0.7069336838217916, z=0.04351957490631475, w=0.077944596290833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.005555555555555556, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=0.03)>	COMP<192>
[1740779715.120246]	Q_Header<(2621443, 53009, 257, 173, 250, 8, 58, 205, 83)>	Q_Data<(0, 0, 38, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 24, 24, 3, 0, 22, 34, 0, 49, 4, 13, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 58, 96, 0, 73, 222, 218, 253, 226, 253, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 144, 0, 105, 68, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 252, 181, 253, 253, 223, 223, 41, 105, 85, 97, 134, 253, 214, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 28, 217, 191, 48, 126, 228, 230, 91, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7016234411614138, y=-0.7069336838217916, z=0.04351957490631475, w=0.077944596290833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.005555555555555556, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=0.03)>	COMP<192>
[1740779715.1333857]	Q_Header<(2621443, 53010, 257, 173, 250, 8, 58, 206, 91)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 17, 0, 0, 0, 23, 0, 53, 22, 31, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 107, 139, 160, 100, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 37, 190, 242, 138, 232, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 244, 253, 253, 115, 253, 253, 253, 136, 176, 188, 127, 0, 190, 118, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 198, 89, 0, 0, 0, 74, 253, 253, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 83, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7016234411614138, y=-0.7069336838217916, z=0.04351957490631475, w=0.077944596290833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.005555555555555556, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=0.03)>	COMP<192>
[1740779715.159207]	Q_Header<(2621443, 53011, 257, 173, 250, 8, 58, 207, 91)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 9, 0, 44, 16, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 0, 0, 0, 0, 25, 0, 0, 48, 89, 0, 131, 91, 0, 180, 140, 253, 253, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 238, 253, 253, 253, 253, 228, 184, 113, 236, 253, 253, 97, 253, 253, 253, 253, 253, 253, 187, 253, 253, 253, 152, 174, 138, 91, 100, 111, 0, 28, 251, 200, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7013522775935638, y=-0.7071505950917266, z=0.04382307330190399, w=0.07824676876468095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0033333333333333335, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.0)>	COMP<193>
[1740779715.1606536]	Q_Header<(2621443, 53012, 257, 173, 250, 8, 58, 208, 78)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 23, 15, 0, 33, 13, 8, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 30, 0, 89, 172, 190, 123, 216, 253, 128, 253, 253, 72, 253, 253, 253, 253, 253, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 228, 253, 253, 253, 253, 253, 253, 218, 85, 0, 253, 253, 253, 81, 253, 253, 253, 185, 253, 253, 122, 229, 253, 253, 106, 140, 59, 85, 253, 252, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7013522775935638, y=-0.7071505950917266, z=0.04382307330190399, w=0.07824676876468095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0033333333333333335, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.0)>	COMP<193>
[1740779715.1620317]	Q_Header<(2621443, 53013, 257, 173, 250, 8, 58, 209, 85)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 6, 13, 0, 28, 0, 22, 31, 31, 0, 9, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 69, 230, 253, 175, 175, 253, 253, 253, 253, 253, 253, 253, 253, 120, 253, 253, 253, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 200, 109, 253, 253, 253, 253, 132, 21, 0, 253, 253, 253, 142, 253, 253, 234, 0, 142, 137, 0, 71, 160, 253, 119, 117, 0, 0, 253, 253, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 115, 79, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7013522775935638, y=-0.7071505950917266, z=0.04382307330190399, w=0.07824676876468095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0033333333333333335, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.0)>	COMP<193>
