[1740779460.6981664]	Q_Header<(2621443, 27554, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 10, 0, 0, 0, 0, 11, 0, 0, 28, 38, 29, 23, 19, 46, 43, 0, 0, 0, 0, 0, 7, 0, 27, 40, 141, 240, 253, 253, 253, 253, 253, 250, 253, 217, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 124, 97, 0, 122, 177, 118, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.612134248520664, y=-0.7853556063132301, z=0.08203294745356192, w=-0.0421761656922703)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.01888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=0.0)>	COMP<205>
[1740779462.6682746]	Q_Header<(2621443, 27751, 257, 173, 250, 8, 58, 197, 63)>	Q_Data<(0, 0, 28, 0, 52, 0, 0, 0, 0, 73, 82, 0, 123, 118, 0, 0, 30, 27, 44, 79, 106, 52, 182, 191, 159, 114, 95, 67, 15, 85, 110, 55, 71, 72, 112, 136, 112, 12, 28, 115, 219, 172, 167, 147, 169, 167, 119, 83, 107, 0, 0, 0, 0, 0, 58, 91, 44, 0, 0, 0, 0, 0, 16, 81, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6093737673401051, y=-0.7869857127487294, z=0.08746320198300987, w=-0.04083243693414766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.043333333333333335, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.06, z=-0.12)>	COMP<200>
[1740779462.678331]	Q_Header<(2621443, 27752, 257, 173, 250, 8, 58, 198, 63)>	Q_Data<(0, 0, 65, 0, 55, 0, 0, 0, 0, 10, 85, 0, 123, 91, 0, 0, 27, 10, 21, 24, 62, 105, 207, 193, 115, 125, 106, 74, 46, 69, 88, 47, 27, 81, 93, 109, 88, 12, 52, 81, 167, 161, 112, 156, 146, 141, 103, 79, 83, 0, 0, 0, 0, 0, 61, 120, 79, 0, 0, 0, 0, 0, 45, 120, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6097314745444868, y=-0.7866695671074966, z=0.08801128991923424, w=-0.04040462824308812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.04111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.03)>	COMP<202>
[1740779462.688246]	Q_Header<(2621443, 27753, 257, 173, 250, 8, 58, 199, 64)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 101, 113, 121, 64, 0, 0, 42, 0, 20, 47, 39, 147, 253, 253, 187, 188, 91, 83, 62, 58, 16, 35, 106, 134, 101, 93, 58, 10, 58, 42, 94, 102, 102, 111, 88, 86, 49, 14, 14, 16, 0, 0, 0, 0, 56, 107, 93, 0, 0, 0, 0, 18, 117, 136, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6097314745444868, y=-0.7866695671074966, z=0.08801128991923424, w=-0.04040462824308812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.04111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.03)>	COMP<202>
[1740779462.6982412]	Q_Header<(2621443, 27754, 257, 173, 250, 8, 58, 200, 64)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 0, 0, 82, 78, 96, 99, 0, 0, 52, 0, 43, 66, 66, 158, 253, 253, 253, 251, 52, 88, 68, 24, 116, 96, 158, 174, 118, 77, 51, 0, 36, 0, 31, 0, 53, 23, 43, 22, 0, 16, 0, 37, 0, 0, 0, 0, 13, 51, 67, 0, 0, 0, 0, 26, 130, 128, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6097314745444868, y=-0.7866695671074966, z=0.08801128991923424, w=-0.04040462824308812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.04111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.03)>	COMP<202>
[1740779462.708211]	Q_Header<(2621443, 27755, 257, 173, 250, 8, 58, 201, 62)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 35, 93, 0, 89, 0, 0, 49, 0, 43, 113, 106, 125, 253, 253, 253, 203, 26, 62, 160, 80, 147, 123, 174, 179, 122, 70, 47, 7, 0, 0, 23, 0, 35, 7, 24, 0, 28, 0, 41, 55, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 28, 94, 72, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6097314745444868, y=-0.7866695671074966, z=0.08801128991923424, w=-0.04040462824308812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.04111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.03)>	COMP<202>
[1740779462.718312]	Q_Header<(2621443, 27756, 257, 173, 250, 8, 58, 202, 51)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 60, 102, 77, 0, 0, 0, 42, 23, 64, 146, 127, 93, 198, 230, 253, 128, 80, 167, 227, 104, 148, 119, 182, 167, 101, 47, 45, 33, 0, 14, 0, 0, 48, 32, 0, 0, 7, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.610058497764188, y=-0.7863925648017807, z=0.08844169717461815, w=-0.03991778464610094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.04, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=-0.06)>	COMP<202>
[1740779462.728269]	Q_Header<(2621443, 27757, 257, 173, 250, 8, 58, 203, 49)>	Q_Data<(0, 0, 58, 0, 61, 0, 0, 0, 0, 0, 27, 110, 124, 0, 0, 0, 51, 19, 68, 144, 128, 143, 205, 179, 253, 214, 182, 192, 245, 108, 124, 75, 188, 143, 28, 71, 51, 43, 0, 0, 0, 36, 84, 31, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.610058497764188, y=-0.7863925648017807, z=0.08844169717461815, w=-0.03991778464610094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.04, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=-0.06)>	COMP<202>
[1740779462.7393918]	Q_Header<(2621443, 27758, 257, 173, 250, 8, 58, 204, 54)>	Q_Data<(0, 0, 54, 0, 63, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 62, 31, 53, 115, 102, 142, 220, 250, 186, 201, 218, 164, 193, 90, 85, 0, 166, 70, 188, 139, 50, 0, 0, 0, 0, 84, 121, 47, 20, 0, 0, 0, 0, 19, 63, 46, 0, 0, 0, 45, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.610058497764188, y=-0.7863925648017807, z=0.08844169717461815, w=-0.03991778464610094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.04, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=-0.06)>	COMP<202>
[1740779462.7482812]	Q_Header<(2621443, 27759, 257, 173, 250, 8, 58, 205, 55)>	Q_Data<(0, 0, 53, 0, 62, 0, 0, 0, 0, 0, 0, 0, 99, 0, 96, 0, 66, 37, 37, 81, 84, 102, 120, 253, 207, 236, 109, 151, 96, 63, 60, 50, 84, 212, 253, 200, 80, 0, 0, 0, 31, 85, 123, 70, 39, 0, 0, 0, 47, 121, 100, 132, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6104249376967786, y=-0.786087668492832, z=0.08886898403024796, w=-0.0393684716342788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03222222222222222, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.05, z=-0.06)>	COMP<198>
[1740779462.7607846]	Q_Header<(2621443, 27760, 257, 173, 250, 8, 58, 206, 53)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 40, 39, 0, 65, 0, 64, 26, 33, 53, 90, 104, 253, 253, 253, 253, 238, 153, 68, 26, 22, 79, 100, 253, 253, 219, 81, 11, 0, 29, 41, 65, 114, 96, 47, 0, 32, 0, 93, 213, 123, 182, 88, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6104249376967786, y=-0.786087668492832, z=0.08886898403024796, w=-0.0393684716342788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03222222222222222, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.05, z=-0.06)>	COMP<198>
[1740779462.7680988]	Q_Header<(2621443, 27761, 257, 173, 250, 8, 58, 207, 54)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 15, 84, 73, 0, 0, 0, 0, 0, 57, 0, 30, 46, 101, 144, 253, 253, 253, 253, 253, 232, 95, 37, 56, 120, 119, 253, 253, 187, 67, 60, 0, 0, 36, 35, 108, 131, 73, 26, 0, 0, 90, 236, 135, 186, 181, 185, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6104249376967786, y=-0.786087668492832, z=0.08886898403024796, w=-0.0393684716342788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03222222222222222, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.05, z=-0.06)>	COMP<198>
[1740779462.7772841]	Q_Header<(2621443, 27762, 257, 173, 250, 8, 58, 208, 57)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 93, 86, 62, 45, 0, 0, 0, 41, 7, 57, 101, 113, 135, 253, 253, 253, 253, 253, 245, 138, 28, 67, 147, 106, 251, 253, 119, 77, 81, 19, 0, 36, 0, 103, 160, 112, 22, 0, 0, 67, 195, 128, 125, 223, 231, 87, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106581179967782, y=-0.7858904475088971, z=0.08917256475695082, w=-0.03900155296351237)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.06)>	COMP<203>
[1740779462.7886546]	Q_Header<(2621443, 27763, 257, 173, 250, 8, 58, 209, 59)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 66, 87, 93, 80, 0, 0, 0, 25, 45, 43, 140, 134, 105, 174, 253, 253, 141, 253, 185, 162, 63, 71, 157, 131, 198, 175, 78, 84, 74, 49, 0, 0, 0, 99, 158, 112, 63, 0, 0, 0, 113, 125, 53, 209, 212, 91, 42, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106581179967782, y=-0.7858904475088971, z=0.08917256475695082, w=-0.03900155296351237)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.06)>	COMP<203>
[1740779462.7998757]	Q_Header<(2621443, 27764, 257, 173, 250, 8, 58, 210, 59)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 42, 90, 99, 117, 0, 0, 0, 60, 83, 81, 191, 179, 94, 106, 173, 238, 95, 253, 77, 166, 67, 73, 138, 141, 172, 109, 55, 61, 50, 27, 0, 0, 0, 67, 119, 100, 114, 82, 69, 0, 11, 109, 59, 152, 156, 36, 36, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106581179967782, y=-0.7858904475088971, z=0.08917256475695082, w=-0.03900155296351237)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.06)>	COMP<203>
[1740779462.8084817]	Q_Header<(2621443, 27765, 257, 173, 250, 8, 58, 211, 56)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 75, 107, 119, 12, 0, 0, 85, 104, 135, 253, 250, 50, 128, 100, 155, 185, 253, 194, 140, 27, 53, 103, 123, 145, 86, 59, 38, 17, 0, 19, 0, 0, 0, 74, 112, 172, 185, 129, 20, 25, 83, 20, 87, 80, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106581179967782, y=-0.7858904475088971, z=0.08917256475695082, w=-0.03900155296351237)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.06)>	COMP<203>
[1740779462.8183105]	Q_Header<(2621443, 27766, 257, 173, 250, 8, 58, 212, 57)>	Q_Data<(0, 0, 20, 0, 61, 0, 0, 0, 0, 0, 0, 78, 0, 99, 0, 0, 96, 116, 154, 253, 253, 83, 119, 54, 51, 190, 253, 219, 97, 61, 35, 61, 94, 117, 83, 41, 0, 25, 0, 12, 0, 0, 0, 46, 121, 214, 239, 125, 124, 52, 38, 27, 44, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6108929877811894, y=-0.7856954172951595, z=0.0894153488959379, w=-0.03869578921503388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.03, z=-0.05)>	COMP<203>
[1740779462.8278794]	Q_Header<(2621443, 27767, 257, 173, 250, 8, 58, 213, 52)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 109, 80, 122, 0, 0, 134, 129, 143, 253, 253, 127, 99, 74, 143, 96, 253, 191, 85, 64, 17, 0, 67, 59, 60, 74, 21, 11, 0, 0, 0, 0, 0, 0, 117, 215, 226, 85, 214, 109, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6108929877811894, y=-0.7856954172951595, z=0.0894153488959379, w=-0.03869578921503388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.03, z=-0.05)>	COMP<203>
