[1740779573.0989096]	Q_Header<(2621443, 38804, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 76, 245, 253, 253, 94, 67, 107, 190, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9020142243882541, y=0.4184457353275505, z=-0.06432931812065902, w=0.08447037597627333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.005555555555555556, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.17, z=-0.04)>	COMP<25>
[1740779575.1391563]	Q_Header<(2621443, 39007, 257, 173, 250, 8, 58, 203, 68)>	Q_Data<(0, 0, 42, 0, 64, 0, 0, 0, 0, 0, 0, 0, 119, 107, 70, 64, 249, 253, 196, 183, 113, 194, 219, 136, 133, 140, 61, 33, 160, 248, 178, 243, 253, 253, 253, 253, 253, 240, 253, 213, 95, 106, 75, 170, 214, 81, 73, 149, 162, 26, 61, 85, 162, 253, 253, 253, 252, 180, 206, 170, 253, 93, 82, 232, 253, 187, 15, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.883429542254882, y=0.45660746204288877, z=-0.06665089540847942, w=0.08136047946840941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.16, z=-0.07)>	COMP<13>
[1740779575.1492]	Q_Header<(2621443, 39008, 257, 173, 250, 8, 58, 204, 70)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 0, 0, 80, 62, 126, 0, 244, 253, 243, 162, 67, 203, 249, 107, 142, 159, 132, 30, 108, 141, 106, 104, 253, 253, 253, 253, 253, 150, 252, 208, 207, 206, 111, 99, 96, 113, 91, 110, 110, 46, 125, 174, 161, 253, 253, 253, 253, 122, 99, 143, 193, 43, 0, 197, 253, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 74, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8830526042615283, y=0.45733433534224716, z=-0.06658905109547467, w=0.08142052627072703)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.16, z=-0.13)>	COMP<22>
[1740779575.1589396]	Q_Header<(2621443, 39009, 257, 173, 250, 8, 58, 205, 77)>	Q_Data<(0, 0, 40, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 76, 62, 0, 243, 253, 250, 176, 176, 206, 246, 93, 119, 120, 158, 82, 57, 62, 206, 253, 187, 253, 205, 253, 253, 187, 197, 180, 247, 242, 123, 160, 106, 91, 94, 111, 33, 44, 139, 253, 209, 253, 253, 253, 253, 89, 105, 80, 129, 19, 0, 106, 120, 32, 28, 0, 65, 59, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 172, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8830526042615283, y=0.45733433534224716, z=-0.06658905109547467, w=0.08142052627072703)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.16, z=-0.13)>	COMP<22>
[1740779575.1691792]	Q_Header<(2621443, 39010, 257, 173, 250, 8, 58, 206, 72)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 135, 139, 0, 211, 253, 253, 232, 213, 245, 253, 175, 83, 143, 118, 123, 60, 71, 188, 243, 128, 155, 177, 253, 253, 139, 234, 221, 240, 200, 141, 253, 211, 6, 80, 113, 49, 64, 144, 253, 253, 253, 253, 234, 170, 60, 95, 0, 86, 0, 0, 25, 0, 115, 25, 96, 95, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8830526042615283, y=0.45733433534224716, z=-0.06658905109547467, w=0.08142052627072703)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.16, z=-0.13)>	COMP<22>
[1740779575.179251]	Q_Header<(2621443, 39011, 257, 173, 250, 8, 58, 207, 80)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 131, 127, 0, 183, 209, 247, 253, 228, 244, 253, 241, 156, 216, 141, 171, 112, 49, 109, 164, 184, 253, 253, 253, 253, 132, 200, 210, 246, 115, 170, 253, 253, 4, 48, 77, 56, 0, 165, 253, 208, 138, 241, 112, 124, 0, 0, 0, 0, 0, 0, 131, 155, 158, 91, 153, 93, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 48, 0, 0, 105, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8828635122206764, y=0.4576974405905878, z=-0.06652756504117091, w=0.08148100855959924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=0.0)>	COMP<14>
[1740779575.18924]	Q_Header<(2621443, 39012, 257, 173, 250, 8, 58, 208, 89)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 94, 118, 0, 253, 194, 234, 253, 253, 253, 205, 253, 205, 208, 166, 202, 155, 55, 6, 71, 187, 253, 253, 253, 253, 215, 253, 146, 217, 75, 178, 253, 253, 0, 0, 39, 55, 97, 121, 211, 182, 226, 152, 87, 108, 0, 0, 0, 0, 0, 22, 237, 253, 253, 177, 221, 143, 108, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 95, 79, 0, 0, 0, 0, 0, 91, 91, 0, 0, 0, 121, 150, 112, 0, 0, 34, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8828635122206764, y=0.4576974405905878, z=-0.06652756504117091, w=0.08148100855959924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=0.0)>	COMP<14>
[1740779575.199245]	Q_Header<(2621443, 39013, 257, 173, 250, 8, 58, 209, 87)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 253, 141, 238, 253, 253, 253, 200, 253, 228, 144, 160, 205, 171, 47, 59, 47, 188, 253, 253, 243, 253, 213, 253, 152, 142, 39, 124, 253, 218, 0, 11, 0, 88, 133, 32, 129, 193, 253, 169, 125, 102, 0, 0, 0, 0, 0, 32, 253, 253, 253, 253, 253, 224, 79, 0, 0, 0, 0, 0, 64, 58, 0, 0, 0, 0, 0, 0, 156, 109, 0, 0, 0, 0, 0, 131, 82, 0, 0, 0, 207, 253, 159, 0, 0, 82, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8828635122206764, y=0.4576974405905878, z=-0.06652756504117091, w=0.08148100855959924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=0.0)>	COMP<14>
[1740779575.2092762]	Q_Header<(2621443, 39014, 257, 173, 250, 8, 58, 210, 89)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 150, 204, 253, 253, 253, 244, 253, 222, 114, 170, 164, 150, 41, 46, 78, 181, 186, 225, 116, 213, 142, 187, 103, 68, 80, 96, 123, 122, 0, 0, 0, 76, 118, 62, 90, 248, 253, 229, 115, 109, 33, 0, 0, 0, 0, 22, 253, 253, 253, 253, 253, 249, 27, 0, 14, 0, 0, 0, 93, 95, 0, 0, 0, 0, 0, 0, 131, 48, 0, 0, 0, 0, 0, 84, 55, 0, 0, 57, 229, 253, 217, 0, 0, 65, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8824474905981771, y=0.4584967180366238, z=-0.06646737565786519, w=0.08154307977861147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=-0.11)>	COMP<14>
[1740779575.2214477]	Q_Header<(2621443, 39015, 257, 173, 250, 8, 58, 211, 85)>	Q_Data<(0, 0, 50, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 194, 149, 167, 245, 103, 253, 253, 216, 218, 205, 91, 102, 31, 65, 44, 151, 190, 168, 253, 253, 36, 137, 80, 0, 129, 171, 0, 23, 39, 0, 0, 0, 73, 45, 66, 244, 253, 247, 40, 98, 50, 0, 0, 0, 0, 37, 253, 253, 253, 253, 253, 248, 95, 72, 93, 0, 0, 0, 70, 101, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 16, 115, 243, 100, 22, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8824474905981771, y=0.4584967180366238, z=-0.06646737565786519, w=0.08154307977861147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=-0.11)>	COMP<14>
[1740779575.2290432]	Q_Header<(2621443, 39016, 257, 173, 250, 8, 58, 212, 66)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 149, 86, 76, 98, 239, 253, 253, 164, 253, 253, 152, 78, 65, 68, 153, 226, 253, 253, 253, 253, 88, 125, 91, 0, 127, 167, 78, 37, 91, 72, 0, 0, 0, 0, 31, 193, 253, 210, 22, 94, 41, 0, 0, 0, 0, 0, 153, 253, 253, 253, 253, 202, 105, 107, 78, 0, 0, 0, 57, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8824474905981771, y=0.4584967180366238, z=-0.06646737565786519, w=0.08154307977861147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=-0.11)>	COMP<14>
[1740779575.2390678]	Q_Header<(2621443, 39017, 257, 173, 250, 8, 58, 213, 62)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 99, 58, 47, 114, 221, 253, 241, 103, 253, 253, 217, 142, 112, 93, 227, 253, 253, 253, 98, 253, 125, 97, 66, 0, 83, 117, 80, 64, 117, 87, 49, 27, 0, 0, 32, 143, 192, 130, 0, 50, 0, 0, 0, 0, 0, 0, 67, 198, 253, 253, 253, 127, 86, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8824474905981771, y=0.4584967180366238, z=-0.06646737565786519, w=0.08154307977861147)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=-0.11)>	COMP<14>
[1740779575.2491314]	Q_Header<(2621443, 39018, 257, 173, 250, 8, 58, 214, 64)>	Q_Data<(0, 0, 16, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 55, 40, 29, 82, 124, 141, 101, 121, 253, 253, 253, 253, 209, 187, 195, 249, 214, 253, 253, 224, 141, 181, 132, 75, 65, 105, 52, 74, 44, 87, 0, 52, 0, 0, 0, 90, 98, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 196, 162, 130, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 143, 149, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8821072752570853, y=0.4591498672773163, z=-0.06640370272467369, w=0.08160087366074331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.13, z=-0.11)>	COMP<22>
[1740779575.2591472]	Q_Header<(2621443, 39019, 257, 173, 250, 8, 58, 215, 65)>	Q_Data<(0, 0, 47, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 32, 38, 76, 83, 135, 253, 242, 253, 253, 253, 253, 189, 124, 76, 239, 253, 253, 146, 221, 193, 162, 173, 238, 124, 94, 198, 253, 140, 71, 0, 0, 0, 0, 50, 54, 46, 0, 0, 0, 0, 0, 0, 47, 40, 31, 98, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 180, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8821072752570853, y=0.4591498672773163, z=-0.06640370272467369, w=0.08160087366074331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.13, z=-0.11)>	COMP<22>
[1740779575.2692037]	Q_Header<(2621443, 39020, 257, 173, 250, 8, 58, 216, 77)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 7, 36, 28, 154, 253, 253, 204, 253, 253, 253, 253, 223, 150, 189, 205, 253, 177, 128, 217, 211, 235, 253, 211, 203, 253, 253, 242, 135, 0, 50, 85, 86, 31, 74, 115, 69, 149, 128, 0, 50, 0, 118, 133, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 175, 253, 253, 253, 174, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8821072752570853, y=0.4591498672773163, z=-0.06640370272467369, w=0.08160087366074331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.13, z=-0.11)>	COMP<22>
[1740779575.2792552]	Q_Header<(2621443, 39021, 257, 173, 250, 8, 58, 217, 79)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 0, 12, 13, 19, 33, 55, 138, 221, 241, 108, 253, 253, 253, 226, 253, 248, 113, 146, 191, 178, 208, 208, 200, 253, 253, 227, 253, 253, 253, 253, 203, 56, 61, 116, 67, 36, 93, 141, 132, 253, 209, 73, 20, 0, 150, 185, 45, 0, 0, 0, 0, 0, 0, 0, 25, 88, 143, 0, 0, 201, 253, 253, 253, 236, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 253, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8817821619905529, y=0.45978161737902923, z=-0.06634576106345477, w=0.08160467575146185)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=0.0)>	COMP<15>
[1740779575.289158]	Q_Header<(2621443, 39022, 257, 173, 250, 8, 58, 218, 76)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 10, 0, 0, 0, 0, 47, 96, 111, 151, 93, 156, 206, 205, 233, 253, 253, 183, 189, 153, 199, 253, 253, 127, 208, 253, 125, 253, 253, 253, 253, 253, 147, 58, 99, 174, 143, 51, 114, 167, 253, 240, 76, 0, 0, 148, 179, 0, 0, 0, 0, 0, 0, 0, 0, 45, 112, 172, 23, 0, 187, 253, 253, 253, 242, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8817821619905529, y=0.45978161737902923, z=-0.06634576106345477, w=0.08160467575146185)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=0.0)>	COMP<15>
[1740779575.2991052]	Q_Header<(2621443, 39023, 257, 173, 250, 8, 58, 219, 79)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 11, 14, 9, 8, 28, 21, 52, 17, 60, 65, 37, 91, 194, 253, 253, 253, 170, 188, 253, 253, 253, 253, 126, 146, 79, 253, 253, 253, 253, 253, 253, 86, 116, 174, 253, 228, 127, 66, 161, 251, 200, 60, 15, 0, 84, 91, 0, 0, 0, 144, 233, 114, 56, 26, 25, 35, 158, 48, 0, 142, 253, 253, 219, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 252, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8817821619905529, y=0.45978161737902923, z=-0.06634576106345477, w=0.08160467575146185)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.006666666666666667, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=0.0)>	COMP<15>
