[1740779863.0310588]	Q_Header<(2621443, 2268, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 188, 218, 247, 253, 253, 253, 253, 212, 253, 253, 142, 11, 68, 213, 253, 253, 253, 253, 137, 62, 0, 0, 26, 0, 0, 13, 0, 57, 155, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33434151307602666, y=-0.9383290292133687, z=0.07299606601659873, w=0.04925403451119998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.022222222222222223, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.08)>	COMP<169>
[1740779865.0013173]	Q_Header<(2621443, 2465, 257, 173, 250, 8, 58, 197, 91)>	Q_Data<(0, 0, 28, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 26, 34, 0, 7, 9, 28, 25, 0, 10, 0, 7, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 86, 184, 253, 253, 253, 253, 253, 253, 253, 253, 216, 253, 141, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 253, 253, 253, 253, 253, 235, 73, 25, 253, 0, 222, 37, 96, 0, 0, 0, 0, 88, 188, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 123, 114, 110, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 253, 238, 0, 0, 117, 223, 253, 97, 0, 253, 253, 253, 253, 253, 19, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3528443059753012, y=-0.9311525223939102, z=0.07446290491089214, w=0.05395508847641693)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.028888888888888888, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.06)>	COMP<155>
[1740779865.0113382]	Q_Header<(2621443, 2466, 257, 173, 250, 8, 58, 198, 72)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 30, 35, 0, 11, 0, 35, 25, 16, 24, 16, 16, 18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 123, 209, 253, 253, 253, 253, 253, 253, 253, 236, 253, 175, 188, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 157, 75, 164, 102, 250, 0, 226, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 103, 0, 0, 52, 172, 116, 0, 0, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3532758655497764, y=-0.9309807839030304, z=0.07434174226669449, w=0.05426092682684023)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.023333333333333334, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.04)>	COMP<155>
[1740779865.02743]	Q_Header<(2621443, 2467, 257, 173, 250, 8, 58, 199, 59)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 26, 27, 0, 11, 0, 36, 26, 9, 14, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 210, 252, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 156, 85, 136, 193, 167, 56, 156, 96, 161, 0, 30, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3532758655497764, y=-0.9309807839030304, z=0.07434174226669449, w=0.05426092682684023)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.023333333333333334, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.04)>	COMP<155>
[1740779865.0319207]	Q_Header<(2621443, 2468, 257, 173, 250, 8, 58, 200, 83)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 20, 0, 0, 0, 12, 29, 17, 5, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 150, 253, 253, 253, 253, 253, 253, 253, 239, 253, 209, 87, 42, 0, 79, 158, 62, 0, 23, 85, 0, 0, 2, 0, 15, 0, 0, 124, 93, 207, 233, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 168, 205, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 253, 149, 187, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3532758655497764, y=-0.9309807839030304, z=0.07434174226669449, w=0.05426092682684023)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.023333333333333334, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.04)>	COMP<155>
[1740779865.046345]	Q_Header<(2621443, 2469, 257, 173, 250, 8, 58, 201, 97)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 11, 0, 10, 0, 12, 22, 4, 0, 0, 10, 0, 0, 19, 0, 0, 56, 24, 21, 8, 0, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 57, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 253, 253, 253, 253, 253, 251, 241, 253, 253, 253, 253, 61, 253, 253, 253, 212, 117, 139, 119, 46, 0, 0, 0, 109, 0, 0, 0, 62, 0, 0, 0, 45, 0, 0, 173, 253, 253, 253, 253, 253, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 153, 222, 73, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3536868012461968, y=-0.9308157732192833, z=0.07427727991658697, w=0.054502556257610656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=0.01)>	COMP<159>
[1740779865.0547788]	Q_Header<(2621443, 2470, 257, 173, 250, 8, 58, 202, 81)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 17, 0, 24, 11, 0, 33, 0, 16, 7, 0, 35, 34, 7, 26, 36, 61, 44, 53, 42, 0, 0, 23, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 86, 253, 253, 253, 232, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 109, 253, 253, 253, 146, 32, 28, 0, 50, 4, 0, 0, 0, 0, 0, 0, 24, 41, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 41, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3536868012461968, y=-0.9308157732192833, z=0.07427727991658697, w=0.054502556257610656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=0.01)>	COMP<159>
[1740779865.0687575]	Q_Header<(2621443, 2471, 257, 173, 250, 8, 58, 203, 90)>	Q_Data<(0, 0, 29, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 28, 17, 17, 40, 28, 9, 25, 12, 30, 61, 14, 70, 91, 110, 79, 73, 91, 55, 61, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 0, 0, 14, 24, 0, 0, 0, 83, 44, 0, 24, 131, 94, 253, 253, 253, 110, 185, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 126, 169, 253, 253, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 35, 0, 0, 0, 0, 0, 0, 0, 11, 0, 107, 0, 182, 46, 253, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3536868012461968, y=-0.9308157732192833, z=0.07427727991658697, w=0.054502556257610656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=0.01)>	COMP<159>
[1740779865.0734158]	Q_Header<(2621443, 2472, 257, 173, 250, 8, 58, 204, 107)>	Q_Data<(0, 0, 17, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 21, 17, 22, 49, 38, 64, 56, 50, 90, 79, 58, 89, 121, 181, 157, 110, 123, 175, 202, 207, 70, 78, 0, 0, 0, 0, 0, 0, 0, 38, 75, 68, 0, 0, 25, 60, 0, 0, 0, 95, 71, 0, 52, 198, 112, 253, 253, 253, 20, 84, 70, 203, 159, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 213, 252, 113, 189, 114, 137, 62, 172, 115, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 48, 42, 0, 75, 0, 0, 0, 71, 51, 0, 0, 189, 202, 253, 252, 253, 253, 253, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3536868012461968, y=-0.9308157732192833, z=0.07427727991658697, w=0.054502556257610656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=0.01)>	COMP<159>
[1740779865.0814223]	Q_Header<(2621443, 2473, 257, 173, 250, 8, 58, 205, 109)>	Q_Data<(0, 0, 28, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 12, 34, 18, 81, 69, 109, 81, 81, 159, 147, 111, 111, 91, 231, 178, 236, 146, 253, 253, 253, 114, 209, 85, 0, 0, 0, 0, 0, 0, 60, 82, 76, 0, 45, 32, 76, 0, 0, 0, 79, 65, 0, 0, 224, 167, 253, 253, 253, 91, 31, 0, 136, 181, 187, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 58, 184, 188, 91, 115, 97, 124, 0, 59, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 72, 253, 253, 253, 0, 128, 94, 0, 0, 0, 0, 0, 0, 85, 60, 0, 94, 178, 229, 253, 253, 253, 253, 253, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35424653321539795, y=-0.9305990509881413, z=0.07427946776759808, w=0.05456519653593483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0077777777777777776, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.11)>	COMP<159>
[1740779865.0928345]	Q_Header<(2621443, 2474, 257, 173, 250, 8, 58, 206, 111)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 23, 0, 40, 54, 127, 115, 115, 79, 87, 161, 122, 155, 161, 173, 253, 214, 253, 253, 242, 253, 253, 143, 253, 137, 14, 0, 0, 0, 0, 0, 53, 54, 55, 0, 36, 0, 63, 0, 0, 0, 30, 0, 0, 52, 201, 180, 168, 253, 253, 99, 55, 0, 125, 76, 253, 253, 249, 253, 253, 253, 253, 253, 253, 253, 253, 182, 109, 135, 93, 52, 40, 75, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 214, 253, 253, 253, 133, 0, 59, 0, 0, 0, 0, 23, 0, 0, 0, 80, 130, 152, 187, 227, 253, 253, 253, 253, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35424653321539795, y=-0.9305990509881413, z=0.07427946776759808, w=0.05456519653593483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0077777777777777776, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.11)>	COMP<159>
[1740779865.101401]	Q_Header<(2621443, 2475, 257, 173, 250, 8, 58, 207, 102)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 20, 56, 62, 171, 178, 99, 130, 79, 112, 185, 249, 225, 224, 253, 194, 253, 253, 117, 253, 253, 154, 253, 147, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 42, 0, 0, 0, 0, 0, 0, 68, 152, 149, 27, 192, 221, 51, 0, 0, 102, 59, 223, 253, 248, 253, 253, 253, 253, 253, 253, 253, 253, 231, 85, 0, 64, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 253, 253, 253, 253, 110, 0, 0, 0, 59, 0, 0, 48, 0, 0, 0, 66, 0, 73, 88, 76, 187, 253, 253, 253, 0, 0, 0, 0, 85, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35424653321539795, y=-0.9305990509881413, z=0.07427946776759808, w=0.05456519653593483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0077777777777777776, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.11)>	COMP<159>
[1740779865.113558]	Q_Header<(2621443, 2476, 257, 173, 250, 8, 58, 208, 88)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 42, 83, 51, 221, 252, 139, 187, 142, 182, 253, 253, 253, 241, 253, 146, 253, 253, 253, 156, 253, 170, 242, 107, 22, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 100, 86, 0, 106, 104, 0, 0, 0, 73, 47, 103, 166, 163, 253, 253, 253, 253, 253, 253, 253, 253, 190, 0, 0, 70, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 223, 189, 221, 189, 24, 0, 0, 32, 186, 112, 212, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35473503174472504, y=-0.9304165216649326, z=0.07427951370153654, w=0.05450419534549887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.17)>	COMP<159>
[1740779865.1212537]	Q_Header<(2621443, 2477, 257, 173, 250, 8, 58, 209, 77)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 42, 136, 140, 249, 253, 143, 199, 209, 253, 253, 253, 253, 245, 77, 191, 253, 253, 253, 64, 236, 223, 209, 114, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 35, 98, 253, 253, 253, 253, 253, 253, 253, 253, 105, 0, 0, 95, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 41, 94, 85, 0, 0, 0, 0, 165, 191, 253, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 44, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35473503174472504, y=-0.9304165216649326, z=0.07427951370153654, w=0.05450419534549887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.17)>	COMP<159>
[1740779865.1313145]	Q_Header<(2621443, 2478, 257, 173, 250, 8, 58, 210, 58)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 37, 19, 178, 232, 247, 253, 253, 253, 253, 253, 253, 253, 253, 234, 240, 220, 253, 253, 225, 73, 208, 233, 229, 133, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 221, 250, 22, 244, 253, 253, 238, 177, 0, 0, 0, 71, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 165, 211, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35473503174472504, y=-0.9304165216649326, z=0.07427951370153654, w=0.05450419534549887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.17)>	COMP<159>
[1740779865.1412294]	Q_Header<(2621443, 2479, 257, 173, 250, 8, 58, 211, 52)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 60, 121, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 241, 168, 222, 103, 205, 156, 177, 183, 109, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 156, 103, 95, 140, 253, 253, 141, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3552266512673282, y=-0.9302421635679294, z=0.07415814111508656, w=0.05444367232482075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0044444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.06)>	COMP<156>
[1740779865.1511645]	Q_Header<(2621443, 2480, 257, 173, 250, 8, 58, 212, 53)>	Q_Data<(0, 0, 14, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 24, 78, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 213, 253, 176, 253, 123, 58, 116, 71, 0, 0, 12, 0, 0, 0, 42, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 50, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 104, 130, 0, 0, 38, 163, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3552266512673282, y=-0.9302421635679294, z=0.07415814111508656, w=0.05444367232482075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0044444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.06)>	COMP<156>
[1740779865.161192]	Q_Header<(2621443, 2481, 257, 173, 250, 8, 58, 213, 57)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 78, 128, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 253, 253, 182, 253, 146, 148, 81, 0, 0, 0, 29, 77, 98, 0, 64, 61, 56, 0, 0, 0, 0, 0, 0, 0, 0, 64, 74, 29, 0, 0, 35, 21, 0, 0, 0, 0, 0, 0, 34, 0, 49, 0, 55, 89, 82, 53, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3552266512673282, y=-0.9302421635679294, z=0.07415814111508656, w=0.05444367232482075)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0044444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.06)>	COMP<156>
