[1740779403.297673]	Q_Header<(2621443, 21804, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 15, 90, 253, 253, 253, 253, 200, 84, 134, 156, 102, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9794824323309858, y=-0.1649763842591385, z=0.056945233634397414, w=-0.10076803936804944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.043333333333333335, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.13, z=-0.67)>	COMP<246>
[1740779405.2276912]	Q_Header<(2621443, 21997, 257, 173, 250, 8, 58, 193, 46)>	Q_Data<(0, 0, 54, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 253, 253, 253, 253, 253, 151, 253, 253, 199, 127, 28, 14, 99, 211, 192, 88, 34, 105, 35, 0, 0, 0, 22, 24, 0, 0, 7, 34, 16, 0, 0, 31, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784903825875422, y=-0.18352798031691236, z=0.02734304462320477, w=-0.09014660024212823)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.11, z=-0.17)>	COMP<274>
[1740779405.237775]	Q_Header<(2621443, 21998, 257, 173, 250, 8, 58, 194, 39)>	Q_Data<(0, 0, 56, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 253, 233, 194, 253, 184, 253, 253, 252, 105, 58, 67, 145, 206, 190, 73, 53, 75, 26, 32, 34, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784903825875422, y=-0.18352798031691236, z=0.02734304462320477, w=-0.09014660024212823)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.11, z=-0.17)>	COMP<274>
[1740779405.2543664]	Q_Header<(2621443, 21999, 257, 173, 250, 8, 58, 195, 33)>	Q_Data<(0, 0, 57, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 240, 253, 233, 253, 253, 238, 112, 95, 104, 177, 175, 146, 22, 65, 24, 0, 48, 27, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784631995120842, y=-0.18365640118095325, z=0.027038812137973506, w=-0.09027179041097702)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.11, z=-0.16)>	COMP<274>
[1740779405.2576604]	Q_Header<(2621443, 22000, 257, 173, 250, 8, 58, 196, 33)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 253, 253, 253, 253, 253, 253, 188, 177, 158, 140, 175, 135, 91, 25, 34, 0, 0, 57, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784631995120842, y=-0.18365640118095325, z=0.027038812137973506, w=-0.09027179041097702)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.11, z=-0.16)>	COMP<274>
[1740779405.2688766]	Q_Header<(2621443, 22001, 257, 173, 250, 8, 58, 197, 31)>	Q_Data<(0, 0, 24, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 253, 253, 253, 253, 253, 253, 209, 253, 241, 146, 138, 80, 57, 0, 0, 0, 29, 43, 32, 8, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784631995120842, y=-0.18365640118095325, z=0.027038812137973506, w=-0.09027179041097702)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.11, z=-0.16)>	COMP<274>
[1740779405.2777932]	Q_Header<(2621443, 22002, 257, 173, 250, 8, 58, 198, 38)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 253, 253, 250, 253, 159, 238, 253, 253, 113, 86, 37, 34, 30, 0, 15, 0, 0, 31, 14, 14, 15, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784462683523755, y=-0.18371425785918846, z=0.026855240351509276, w=-0.09039229763769371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.1, z=-0.15)>	COMP<282>
[1740779405.287732]	Q_Header<(2621443, 22003, 257, 173, 250, 8, 58, 199, 30)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 214, 235, 253, 226, 212, 220, 189, 193, 253, 244, 63, 45, 0, 0, 31, 0, 11, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784462683523755, y=-0.18371425785918846, z=0.026855240351509276, w=-0.09039229763769371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.1, z=-0.15)>	COMP<282>
[1740779405.2977483]	Q_Header<(2621443, 22004, 257, 173, 250, 8, 58, 200, 42)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 220, 253, 253, 253, 243, 125, 194, 136, 251, 185, 3, 28, 29, 15, 0, 12, 26, 32, 0, 0, 0, 0, 18, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784462683523755, y=-0.18371425785918846, z=0.026855240351509276, w=-0.09039229763769371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.1, z=-0.15)>	COMP<282>
[1740779405.3084006]	Q_Header<(2621443, 22005, 257, 173, 250, 8, 58, 201, 39)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 218, 253, 253, 253, 253, 189, 124, 57, 160, 115, 38, 30, 31, 34, 33, 41, 0, 64, 31, 0, 36, 104, 108, 82, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784253051859421, y=-0.18383238844863437, z=0.0266105316612233, w=-0.09045139431635994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.14, z=-0.06)>	COMP<269>
[1740779405.3177555]	Q_Header<(2621443, 22006, 257, 173, 250, 8, 58, 202, 45)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 173, 253, 253, 253, 253, 253, 182, 77, 104, 64, 27, 59, 46, 71, 79, 35, 66, 117, 80, 43, 86, 166, 174, 141, 50, 0, 59, 71, 0, 0, 0, 0, 34, 49, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784253051859421, y=-0.18383238844863437, z=0.0266105316612233, w=-0.09045139431635994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.14, z=-0.06)>	COMP<269>
[1740779405.3277886]	Q_Header<(2621443, 22007, 257, 173, 250, 8, 58, 203, 46)>	Q_Data<(0, 0, 51, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 86, 249, 253, 253, 253, 253, 253, 201, 69, 125, 42, 68, 18, 117, 144, 86, 118, 168, 116, 91, 112, 157, 186, 164, 50, 57, 132, 154, 31, 0, 0, 0, 49, 28, 65, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784253051859421, y=-0.18383238844863437, z=0.0266105316612233, w=-0.09045139431635994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.14, z=-0.06)>	COMP<269>
[1740779405.3379083]	Q_Header<(2621443, 22008, 257, 173, 250, 8, 58, 204, 44)>	Q_Data<(0, 0, 41, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 208, 253, 253, 253, 253, 253, 253, 110, 239, 51, 136, 66, 164, 164, 123, 139, 118, 124, 82, 96, 60, 162, 151, 34, 58, 176, 218, 85, 40, 26, 0, 63, 133, 103, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784253051859421, y=-0.18383238844863437, z=0.0266105316612233, w=-0.09045139431635994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.14, z=-0.06)>	COMP<269>
[1740779405.3478]	Q_Header<(2621443, 22009, 257, 173, 250, 8, 58, 205, 48)>	Q_Data<(0, 0, 48, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 31, 143, 253, 253, 156, 158, 253, 253, 111, 253, 113, 253, 137, 206, 171, 126, 150, 185, 219, 52, 59, 99, 156, 108, 63, 42, 182, 222, 57, 47, 7, 0, 102, 210, 155, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.978437032219406, y=-0.1838345917937029, z=0.026366714360849818, w=-0.09039144437133931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.12, z=-0.29)>	COMP<269>
[1740779405.3595324]	Q_Header<(2621443, 22010, 257, 173, 250, 8, 58, 206, 47)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 26, 69, 248, 253, 209, 175, 253, 253, 188, 253, 215, 253, 179, 190, 125, 98, 151, 253, 253, 67, 72, 114, 128, 81, 51, 51, 146, 164, 47, 29, 75, 142, 118, 227, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.978437032219406, y=-0.1838345917937029, z=0.026366714360849818, w=-0.09039144437133931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.12, z=-0.29)>	COMP<269>
[1740779405.3677883]	Q_Header<(2621443, 22011, 257, 173, 250, 8, 58, 207, 40)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 141, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 189, 158, 153, 253, 244, 62, 55, 60, 80, 86, 44, 14, 86, 98, 52, 38, 90, 227, 204, 194, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.978437032219406, y=-0.1838345917937029, z=0.026366714360849818, w=-0.09039144437133931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.12, z=-0.29)>	COMP<269>
[1740779405.3778021]	Q_Header<(2621443, 22012, 257, 173, 250, 8, 58, 208, 41)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 83, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 253, 253, 227, 184, 169, 33, 0, 0, 42, 54, 37, 0, 49, 52, 85, 164, 155, 253, 253, 145, 98, 22, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784392756207085, y=-0.18389604749829672, z=0.026061603810744342, w=-0.0903306174236572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.06)>	COMP<269>
[1740779405.3877625]	Q_Header<(2621443, 22013, 257, 173, 250, 8, 58, 209, 51)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 21, 37, 103, 253, 253, 253, 253, 253, 253, 185, 253, 253, 123, 253, 253, 253, 129, 86, 52, 0, 0, 13, 20, 19, 0, 0, 50, 143, 249, 225, 196, 214, 151, 75, 0, 41, 0, 30, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784392756207085, y=-0.18389604749829672, z=0.026061603810744342, w=-0.0903306174236572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.06)>	COMP<269>
