[1740780332.9746637]	Q_Header<(2621443, 49268, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 55, 84, 94, 100, 72, 0, 0, 0, 108, 181, 124, 59, 46, 64, 156, 135, 175, 150, 93, 90, 71, 29, 14, 22, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3206811993626132, y=-0.9430004815668773, z=0.0880744139094501, w=-0.012512304124350154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.023333333333333334, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.26)>	COMP<92>
[1740780334.9044785]	Q_Header<(2621443, 49460, 257, 173, 250, 8, 58, 192, 52)>	Q_Data<(0, 0, 0, 0, 61, 0, 11, 0, 0, 0, 0, 0, 96, 109, 0, 0, 210, 148, 253, 253, 159, 70, 102, 131, 98, 86, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 86, 40, 0, 0, 0, 0, 0, 20, 0, 0, 25, 0, 123, 253, 253, 253, 253, 253, 253, 253, 241, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33618912443694876, y=-0.9371546507997297, z=0.0921651375998171, w=-0.014953946166857742)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.05333333333333334, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.04, z=-0.14)>	COMP<95>
[1740780334.908961]	Q_Header<(2621443, 49461, 257, 173, 250, 8, 58, 193, 55)>	Q_Data<(0, 0, 25, 0, 56, 0, 28, 0, 0, 0, 14, 55, 0, 51, 0, 0, 190, 134, 246, 253, 147, 63, 108, 139, 127, 98, 38, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 73, 157, 251, 208, 253, 253, 253, 163, 135, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3362461167306037, y=-0.937143379248809, z=0.09198092174859679, w=-0.015503088337188843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.02, z=-0.1)>	COMP<98>
[1740780334.9245553]	Q_Header<(2621443, 49462, 257, 173, 250, 8, 58, 194, 52)>	Q_Data<(0, 0, 58, 0, 55, 0, 67, 74, 0, 0, 84, 112, 0, 0, 103, 0, 149, 108, 179, 222, 131, 60, 79, 72, 114, 121, 34, 17, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 169, 143, 190, 253, 253, 0, 89, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3362461167306037, y=-0.937143379248809, z=0.09198092174859679, w=-0.015503088337188843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.02, z=-0.1)>	COMP<98>
[1740780334.9347494]	Q_Header<(2621443, 49463, 257, 173, 250, 8, 58, 195, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 8, 43, 0, 70, 100, 111, 0, 95, 135, 52, 145, 104, 76, 84, 84, 53, 68, 91, 133, 156, 75, 35, 0, 19, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 94, 148, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 50, 62, 140, 192, 170, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3362461167306037, y=-0.937143379248809, z=0.09198092174859679, w=-0.015503088337188843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.02, z=-0.1)>	COMP<98>
[1740780334.9446633]	Q_Header<(2621443, 49464, 257, 173, 250, 8, 58, 196, 55)>	Q_Data<(0, 0, 0, 0, 60, 0, 76, 76, 0, 69, 58, 72, 0, 95, 142, 42, 167, 104, 89, 63, 52, 68, 67, 104, 134, 164, 79, 28, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 175, 230, 180, 51, 0, 12, 0, 0, 0, 0, 0, 0, 35, 0, 0, 44, 25, 75, 88, 91, 67, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3363133825677907, y=-0.9371607397360905, z=0.09149433039366937, w=-0.01586959699956907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.03, z=-0.09)>	COMP<98>
[1740780334.9546783]	Q_Header<(2621443, 49465, 257, 173, 250, 8, 58, 197, 63)>	Q_Data<(0, 0, 22, 0, 58, 0, 86, 63, 0, 83, 95, 19, 111, 136, 148, 36, 184, 118, 112, 91, 41, 85, 65, 90, 101, 128, 44, 12, 0, 0, 0, 0, 9, 27, 42, 0, 0, 0, 0, 0, 0, 0, 0, 78, 208, 253, 202, 67, 43, 72, 73, 0, 0, 0, 0, 0, 0, 0, 33, 70, 41, 41, 66, 28, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3363133825677907, y=-0.9371607397360905, z=0.09149433039366937, w=-0.01586959699956907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.03, z=-0.09)>	COMP<98>
[1740780334.9646235]	Q_Header<(2621443, 49466, 257, 173, 250, 8, 58, 198, 54)>	Q_Data<(0, 0, 49, 0, 60, 0, 78, 78, 0, 78, 84, 95, 122, 113, 93, 86, 180, 136, 131, 95, 51, 98, 61, 84, 55, 46, 0, 0, 0, 0, 0, 0, 59, 104, 72, 0, 0, 0, 0, 0, 0, 0, 0, 68, 195, 236, 176, 53, 36, 90, 85, 26, 0, 0, 0, 0, 0, 0, 53, 73, 51, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3363133825677907, y=-0.9371607397360905, z=0.09149433039366937, w=-0.01586959699956907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.03, z=-0.09)>	COMP<98>
[1740780334.9747822]	Q_Header<(2621443, 49467, 257, 173, 250, 8, 58, 199, 64)>	Q_Data<(0, 0, 30, 0, 62, 6, 70, 89, 0, 94, 82, 112, 121, 116, 84, 0, 142, 128, 135, 81, 60, 96, 65, 80, 53, 58, 33, 0, 0, 0, 0, 28, 117, 157, 79, 0, 0, 3, 0, 0, 0, 0, 0, 51, 150, 161, 108, 14, 0, 79, 68, 18, 0, 0, 28, 0, 0, 0, 44, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33635919519163837, y=-0.9371793580416634, z=0.0911239844712604, w=-0.015929912891492943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.0, z=-0.03)>	COMP<93>
[1740780334.984672]	Q_Header<(2621443, 49468, 257, 173, 250, 8, 58, 200, 52)>	Q_Data<(0, 0, 47, 0, 50, 77, 87, 78, 0, 93, 87, 91, 84, 125, 0, 0, 75, 96, 116, 45, 50, 65, 39, 79, 73, 68, 28, 0, 0, 0, 0, 40, 134, 175, 67, 35, 15, 0, 0, 0, 0, 0, 0, 0, 80, 69, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33635919519163837, y=-0.9371793580416634, z=0.0911239844712604, w=-0.015929912891492943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.0, z=-0.03)>	COMP<93>
[1740780334.9945693]	Q_Header<(2621443, 49469, 257, 173, 250, 8, 58, 201, 44)>	Q_Data<(0, 0, 66, 0, 68, 0, 20, 0, 90, 87, 100, 82, 0, 59, 0, 0, 93, 108, 117, 52, 8, 14, 28, 77, 87, 56, 17, 6, 0, 0, 0, 11, 114, 151, 58, 44, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33635919519163837, y=-0.9371793580416634, z=0.0911239844712604, w=-0.015929912891492943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.0, z=-0.03)>	COMP<93>
[1740780335.0069833]	Q_Header<(2621443, 49470, 257, 173, 250, 8, 58, 202, 39)>	Q_Data<(0, 0, 49, 0, 81, 73, 79, 71, 91, 83, 80, 46, 38, 0, 0, 0, 91, 138, 128, 63, 54, 39, 33, 67, 79, 29, 0, 11, 0, 0, 0, 0, 75, 102, 41, 36, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33642646617163313, y=-0.9371967322324795, z=0.09075946211850842, w=-0.015563996530073738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.0033333333333333335, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.01, z=-0.05)>	COMP<96>
[1740780335.0145285]	Q_Header<(2621443, 49471, 257, 173, 250, 8, 58, 203, 41)>	Q_Data<(0, 0, 15, 0, 60, 24, 82, 77, 91, 75, 16, 26, 78, 0, 0, 0, 53, 91, 95, 80, 79, 52, 14, 48, 54, 0, 0, 0, 0, 0, 19, 21, 27, 48, 29, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33642646617163313, y=-0.9371967322324795, z=0.09075946211850842, w=-0.015563996530073738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.0033333333333333335, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.01, z=-0.05)>	COMP<96>
[1740780335.0245159]	Q_Header<(2621443, 49472, 257, 173, 250, 8, 58, 204, 35)>	Q_Data<(0, 0, 31, 0, 66, 83, 86, 70, 88, 85, 0, 59, 0, 0, 0, 0, 175, 198, 147, 57, 96, 68, 15, 32, 23, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33642646617163313, y=-0.9371967322324795, z=0.09075946211850842, w=-0.015563996530073738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.0033333333333333335, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.01, z=-0.05)>	COMP<96>
[1740780335.034295]	Q_Header<(2621443, 49473, 257, 173, 250, 8, 58, 205, 35)>	Q_Data<(0, 0, 50, 0, 27, 77, 83, 61, 73, 94, 0, 37, 0, 0, 0, 0, 247, 249, 208, 43, 116, 113, 38, 32, 14, 0, 0, 0, 16, 0, 36, 44, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33642646617163313, y=-0.9371967322324795, z=0.09075946211850842, w=-0.015563996530073738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.0033333333333333335, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.01, z=-0.05)>	COMP<96>
[1740780335.0445657]	Q_Header<(2621443, 49474, 257, 173, 250, 8, 58, 206, 39)>	Q_Data<(0, 0, 67, 0, 35, 10, 64, 0, 91, 88, 75, 0, 0, 0, 0, 77, 247, 247, 199, 71, 124, 123, 53, 30, 4, 0, 0, 14, 12, 67, 115, 127, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3364249158609449, y=-0.9372534484689169, z=0.0902707638893936, w=-0.015014609815274391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.03)>	COMP<96>
[1740780335.0545454]	Q_Header<(2621443, 49475, 257, 173, 250, 8, 58, 207, 40)>	Q_Data<(0, 0, 70, 0, 65, 50, 82, 0, 0, 90, 99, 0, 0, 0, 0, 117, 219, 191, 127, 85, 130, 117, 53, 8, 5, 11, 25, 34, 37, 111, 167, 180, 71, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3364249158609449, y=-0.9372534484689169, z=0.0902707638893936, w=-0.015014609815274391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.03)>	COMP<96>
[1740780335.0645566]	Q_Header<(2621443, 49476, 257, 173, 250, 8, 58, 208, 38)>	Q_Data<(0, 0, 62, 0, 66, 81, 86, 0, 59, 75, 97, 0, 0, 0, 0, 133, 200, 160, 59, 80, 126, 118, 68, 31, 28, 26, 23, 31, 45, 130, 185, 190, 88, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3364249158609449, y=-0.9372534484689169, z=0.0902707638893936, w=-0.015014609815274391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.03)>	COMP<96>
