[1740780098.0028605]	Q_Header<(2621443, 25768, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77, 183, 220, 253, 253, 253, 253, 253, 253, 253, 118, 253, 250, 178, 136, 142, 69, 15, 0, 0, 0, 20, 57, 98, 244, 231, 253, 179, 63, 0, 0, 0, 0, 17, 31, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 105, 49, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29571420066839776, y=-0.9508630613442661, z=0.09081996503500019, w=-0.012817333775100833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.07111111111111111, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.04, z=0.0)>	COMP<130>
[1740780099.892549]	Q_Header<(2621443, 25957, 257, 173, 250, 8, 58, 189, 47)>	Q_Data<(0, 0, 23, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 16, 6, 0, 13, 0, 28, 20, 19, 99, 253, 253, 196, 224, 253, 253, 253, 253, 253, 253, 253, 231, 179, 164, 253, 253, 137, 91, 253, 253, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 87, 69, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.344356204849742, y=-0.9344369897641882, z=0.08965956485719088, w=-0.014404123421577297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.02, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.27)>	COMP<133>
[1740780099.9043741]	Q_Header<(2621443, 25958, 257, 173, 250, 8, 58, 190, 44)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 13, 0, 0, 19, 36, 67, 167, 220, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 251, 253, 118, 150, 253, 253, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 57, 61, 6, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.344356204849742, y=-0.9344369897641882, z=0.08965956485719088, w=-0.014404123421577297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.02, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.27)>	COMP<133>
[1740780099.9093635]	Q_Header<(2621443, 25959, 257, 173, 250, 8, 58, 191, 32)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 18, 14, 0, 20, 8, 0, 21, 26, 52, 86, 131, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 247, 253, 249, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34496932741653674, y=-0.934261410963363, z=0.0891109727579872, w=-0.014526309257808871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.025555555555555557, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.12)>	COMP<135>
[1740780099.9231956]	Q_Header<(2621443, 25960, 257, 173, 250, 8, 58, 192, 37)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 7, 0, 14, 20, 10, 8, 25, 13, 19, 54, 104, 166, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 206, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34496932741653674, y=-0.934261410963363, z=0.0891109727579872, w=-0.014526309257808871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.025555555555555557, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.12)>	COMP<135>
[1740780099.9332652]	Q_Header<(2621443, 25961, 257, 173, 250, 8, 58, 193, 46)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 17, 10, 11, 6, 0, 26, 0, 52, 108, 201, 201, 253, 253, 253, 144, 253, 253, 253, 241, 253, 253, 253, 253, 253, 253, 176, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34496932741653674, y=-0.934261410963363, z=0.0891109727579872, w=-0.014526309257808871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.025555555555555557, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.12)>	COMP<135>
[1740780099.9429414]	Q_Header<(2621443, 25962, 257, 173, 250, 8, 58, 194, 48)>	Q_Data<(0, 0, 11, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 0, 0, 0, 10, 27, 45, 39, 58, 108, 87, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 118, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 125, 83, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34496932741653674, y=-0.934261410963363, z=0.0891109727579872, w=-0.014526309257808871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.025555555555555557, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.12)>	COMP<135>
[1740780099.9529908]	Q_Header<(2621443, 25963, 257, 173, 250, 8, 58, 195, 64)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 18, 10, 0, 15, 11, 18, 28, 25, 28, 27, 40, 22, 79, 163, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 45, 0, 51, 0, 0, 0, 67, 214, 163, 105, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 237, 179, 253, 118, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3455781619590522, y=-0.934074212402214, z=0.08868333969030429, w=-0.014709349528811654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.13)>	COMP<135>
[1740780099.9630654]	Q_Header<(2621443, 25964, 257, 173, 250, 8, 58, 196, 94)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 7, 0, 0, 0, 20, 19, 39, 20, 6, 25, 32, 38, 27, 70, 110, 253, 253, 245, 253, 253, 253, 253, 253, 253, 198, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 42, 28, 0, 0, 0, 0, 25, 0, 0, 6, 0, 0, 23, 0, 74, 0, 53, 123, 126, 253, 253, 213, 106, 182, 131, 163, 157, 83, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 234, 253, 0, 253, 228, 174, 0, 77, 0, 0, 0, 95, 0, 0, 0, 99, 127, 115, 127, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3455781619590522, y=-0.934074212402214, z=0.08868333969030429, w=-0.014709349528811654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.13)>	COMP<135>
[1740780099.9731348]	Q_Header<(2621443, 25965, 257, 173, 250, 8, 58, 197, 103)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 15, 23, 18, 12, 16, 0, 12, 21, 30, 36, 22, 18, 0, 22, 18, 33, 48, 163, 197, 199, 253, 253, 253, 253, 253, 253, 203, 253, 253, 97, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 39, 0, 0, 0, 0, 15, 9, 0, 157, 169, 78, 139, 37, 102, 93, 131, 253, 219, 253, 253, 253, 177, 253, 230, 253, 253, 229, 181, 253, 253, 155, 0, 0, 0, 0, 0, 0, 36, 253, 253, 235, 253, 253, 177, 0, 64, 47, 0, 0, 144, 58, 0, 93, 172, 223, 201, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3455781619590522, y=-0.934074212402214, z=0.08868333969030429, w=-0.014709349528811654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.13)>	COMP<135>
[1740780099.9832418]	Q_Header<(2621443, 25966, 257, 173, 250, 8, 58, 198, 115)>	Q_Data<(0, 0, 31, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 26, 16, 20, 29, 0, 0, 13, 22, 32, 8, 0, 0, 0, 0, 0, 0, 71, 84, 181, 253, 239, 253, 253, 253, 253, 253, 253, 253, 93, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 58, 34, 0, 7, 0, 0, 0, 102, 172, 253, 253, 202, 253, 114, 253, 213, 229, 253, 253, 253, 253, 253, 204, 253, 253, 253, 253, 253, 253, 253, 253, 226, 0, 0, 0, 26, 141, 0, 0, 253, 253, 253, 253, 199, 114, 0, 0, 0, 75, 94, 253, 253, 130, 253, 194, 249, 195, 0, 165, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 224, 38, 0, 200, 175, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3461305574174188, y=-0.9338994285036017, z=0.08831791863569124, w=-0.015014656519958567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.11)>	COMP<137>
[1740780099.993372]	Q_Header<(2621443, 25967, 257, 173, 250, 8, 58, 199, 120)>	Q_Data<(0, 0, 45, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 7, 10, 0, 0, 15, 0, 25, 30, 18, 32, 26, 0, 0, 0, 0, 16, 0, 0, 26, 30, 108, 147, 144, 237, 253, 253, 253, 249, 253, 240, 70, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 39, 0, 0, 0, 0, 0, 0, 22, 26, 130, 67, 75, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 236, 253, 253, 253, 253, 253, 253, 210, 0, 0, 0, 182, 253, 69, 186, 212, 253, 237, 145, 44, 0, 0, 0, 0, 109, 107, 253, 253, 211, 253, 253, 187, 144, 0, 161, 0, 54, 151, 0, 60, 0, 0, 0, 0, 0, 63, 0, 0, 0, 253, 253, 195, 0, 206, 226, 41, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 37, 128, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3461305574174188, y=-0.9338994285036017, z=0.08831791863569124, w=-0.015014656519958567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.11)>	COMP<137>
[1740780100.0036576]	Q_Header<(2621443, 25968, 257, 173, 250, 8, 58, 200, 126)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 19, 6, 0, 18, 3, 24, 29, 26, 15, 28, 0, 0, 0, 0, 24, 0, 0, 8, 28, 0, 50, 64, 164, 253, 253, 253, 198, 170, 137, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 63, 61, 0, 0, 0, 52, 0, 0, 148, 241, 253, 138, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 193, 235, 228, 253, 253, 253, 253, 146, 0, 0, 91, 253, 253, 98, 253, 223, 207, 107, 82, 0, 0, 0, 0, 0, 149, 141, 253, 253, 236, 253, 253, 0, 0, 0, 152, 0, 49, 147, 0, 120, 0, 0, 0, 0, 32, 170, 0, 0, 0, 253, 253, 228, 0, 163, 206, 0, 137, 253, 176, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3461305574174188, y=-0.9338994285036017, z=0.08831791863569124, w=-0.015014656519958567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.027777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.11)>	COMP<137>
[1740780100.0132082]	Q_Header<(2621443, 25969, 257, 173, 250, 8, 58, 201, 118)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 0, 0, 3, 6, 12, 0, 13, 17, 9, 0, 0, 0, 0, 0, 27, 0, 4, 13, 26, 23, 0, 81, 115, 138, 165, 118, 65, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 66, 102, 52, 57, 62, 2, 0, 101, 123, 253, 253, 253, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 181, 171, 65, 130, 199, 251, 212, 0, 0, 0, 120, 253, 253, 153, 253, 216, 65, 49, 0, 0, 0, 0, 0, 0, 118, 81, 253, 253, 216, 234, 176, 0, 0, 0, 73, 0, 0, 56, 0, 70, 0, 0, 0, 0, 54, 202, 0, 0, 0, 184, 253, 153, 0, 102, 133, 0, 253, 253, 253, 157, 169, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3466771788225199, y=-0.9337090636667095, z=0.08813412785558429, w=-0.01531971335993882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.03222222222222222, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.1)>	COMP<132>
[1740780100.0252383]	Q_Header<(2621443, 25970, 257, 173, 250, 8, 58, 202, 120)>	Q_Data<(0, 0, 51, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 11, 29, 17, 0, 0, 0, 0, 18, 0, 11, 0, 0, 0, 0, 35, 0, 0, 0, 14, 0, 0, 36, 31, 28, 73, 26, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 43, 31, 43, 97, 62, 120, 188, 149, 155, 158, 205, 253, 253, 253, 235, 253, 253, 253, 253, 253, 237, 253, 253, 253, 253, 253, 253, 253, 136, 253, 253, 253, 95, 179, 166, 0, 45, 147, 145, 96, 0, 0, 0, 73, 207, 187, 125, 248, 144, 0, 0, 0, 0, 0, 0, 0, 0, 88, 49, 219, 235, 112, 50, 0, 0, 0, 0, 0, 0, 54, 12, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 84, 167, 58, 0, 0, 0, 114, 253, 253, 253, 251, 253, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3466771788225199, y=-0.9337090636667095, z=0.08813412785558429, w=-0.01531971335993882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.03222222222222222, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.1)>	COMP<132>
[1740780100.032993]	Q_Header<(2621443, 25971, 257, 173, 250, 8, 58, 203, 86)>	Q_Data<(0, 0, 18, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 20, 17, 0, 0, 0, 0, 0, 0, 29, 20, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 48, 67, 183, 237, 186, 169, 253, 252, 253, 253, 239, 253, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 149, 171, 187, 123, 145, 138, 134, 0, 0, 0, 0, 0, 73, 62, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 45, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 253, 253, 253, 253, 253, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3466771788225199, y=-0.9337090636667095, z=0.08813412785558429, w=-0.01531971335993882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.03222222222222222, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.1)>	COMP<132>
[1740780100.0430279]	Q_Header<(2621443, 25972, 257, 173, 250, 8, 58, 204, 67)>	Q_Data<(0, 0, 31, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 14, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 53, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 191, 251, 253, 253, 253, 169, 253, 253, 253, 253, 253, 253, 253, 134, 243, 253, 253, 253, 0, 0, 128, 178, 192, 161, 154, 113, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 253, 253, 226, 207, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34742169663953476, y=-0.9334364031462412, z=0.08801512413109788, w=-0.015747504872276875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.021111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.17)>	COMP<132>
[1740780100.0526876]	Q_Header<(2621443, 25973, 257, 173, 250, 8, 58, 205, 62)>	Q_Data<(0, 0, 49, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14, 25, 12, 19, 0, 0, 14, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 186, 187, 58, 54, 195, 185, 161, 126, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 253, 172, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34742169663953476, y=-0.9334364031462412, z=0.08801512413109788, w=-0.015747504872276875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.021111111111111112, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.17)>	COMP<132>
