[1740779380.8619592]	Q_Header<(2621443, 19554, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 6, 19, 34, 0, 27, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 79, 184, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9842266813484688, y=-0.1489828431831584, z=0.02325377437639629, w=-0.0925268292772094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.013333333333333334, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.08, z=-0.02)>	COMP<337>
[1740779382.7083313]	Q_Header<(2621443, 19739, 257, 173, 250, 8, 58, 185, 32)>	Q_Data<(0, 0, 59, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 199, 182, 217, 111, 174, 195, 152, 58, 42, 31, 21, 25, 0, 0, 20, 45, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852608105396728, y=-0.14281795804143185, z=0.021971993544835672, w=-0.09154997310348197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0044444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.07, z=-0.11)>	COMP<335>
[1740779382.7194898]	Q_Header<(2621443, 19740, 257, 173, 250, 8, 58, 186, 33)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 216, 253, 253, 243, 253, 150, 127, 138, 76, 0, 42, 17, 28, 8, 13, 24, 24, 10, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852649908798179, y=-0.14281856400041962, z=0.02203312034365448, w=-0.09148932796437137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=-0.03)>	COMP<341>
[1740779382.7275965]	Q_Header<(2621443, 19741, 257, 173, 250, 8, 58, 187, 40)>	Q_Data<(0, 0, 21, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 117, 253, 253, 253, 253, 223, 37, 110, 40, 14, 43, 27, 26, 31, 0, 12, 0, 12, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 24, 36, 96, 20, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852649908798179, y=-0.14281856400041962, z=0.02203312034365448, w=-0.09148932796437137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=-0.03)>	COMP<341>
[1740779382.7378092]	Q_Header<(2621443, 19742, 257, 173, 250, 8, 58, 188, 41)>	Q_Data<(0, 0, 7, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 130, 253, 253, 253, 253, 253, 221, 154, 89, 52, 56, 58, 73, 93, 38, 14, 31, 16, 15, 0, 42, 50, 0, 0, 0, 0, 0, 0, 0, 0, 44, 143, 90, 130, 55, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852649908798179, y=-0.14281856400041962, z=0.02203312034365448, w=-0.09148932796437137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=-0.03)>	COMP<341>
[1740779382.7475986]	Q_Header<(2621443, 19743, 257, 173, 250, 8, 58, 189, 44)>	Q_Data<(0, 0, 6, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 200, 253, 253, 253, 253, 129, 101, 100, 56, 99, 126, 112, 89, 106, 77, 22, 35, 59, 127, 68, 0, 25, 0, 0, 0, 0, 0, 59, 196, 139, 181, 94, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852814797025311, y=-0.14282095412896753, z=0.02203348907716123, w=-0.09130775528928864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.01)>	COMP<342>
[1740779382.760194]	Q_Header<(2621443, 19744, 257, 173, 250, 8, 58, 190, 42)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64, 214, 183, 253, 253, 253, 253, 253, 188, 156, 162, 83, 141, 110, 168, 176, 162, 75, 7, 81, 69, 159, 112, 43, 0, 0, 0, 0, 0, 0, 83, 217, 159, 189, 93, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852814797025311, y=-0.14282095412896753, z=0.02203348907716123, w=-0.09130775528928864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.01)>	COMP<342>
[1740779382.7673738]	Q_Header<(2621443, 19745, 257, 173, 250, 8, 58, 191, 41)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 130, 253, 253, 253, 253, 253, 253, 182, 142, 197, 66, 195, 105, 195, 223, 168, 147, 63, 99, 116, 155, 122, 56, 0, 0, 0, 0, 0, 17, 24, 167, 124, 144, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852814797025311, y=-0.14282095412896753, z=0.02203348907716123, w=-0.09130775528928864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.01)>	COMP<342>
[1740779382.7799366]	Q_Header<(2621443, 19746, 257, 173, 250, 8, 58, 192, 41)>	Q_Data<(0, 0, 37, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 42, 116, 253, 253, 253, 253, 253, 253, 124, 134, 128, 116, 182, 123, 183, 208, 238, 252, 82, 95, 115, 136, 109, 16, 0, 0, 0, 0, 0, 61, 57, 50, 97, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.985280152858457, y=-0.14282076179698874, z=0.022094493919021338, w=-0.09130763232833128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.05, z=-0.01)>	COMP<342>
[1740779382.787578]	Q_Header<(2621443, 19747, 257, 173, 250, 8, 58, 193, 45)>	Q_Data<(0, 0, 54, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 28, 76, 211, 253, 189, 253, 253, 253, 233, 244, 191, 196, 156, 123, 84, 159, 253, 253, 82, 54, 66, 114, 87, 0, 7, 0, 0, 0, 0, 68, 84, 99, 125, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.985280152858457, y=-0.14282076179698874, z=0.022094493919021338, w=-0.09130763232833128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.05, z=-0.01)>	COMP<342>
[1740779382.7992024]	Q_Header<(2621443, 19748, 257, 173, 250, 8, 58, 194, 44)>	Q_Data<(0, 0, 53, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 13, 110, 156, 164, 253, 253, 253, 253, 253, 253, 253, 234, 221, 185, 105, 221, 237, 55, 0, 25, 101, 81, 0, 0, 53, 55, 0, 0, 55, 29, 132, 140, 115, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.985280152858457, y=-0.14282076179698874, z=0.022094493919021338, w=-0.09130763232833128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.05, z=-0.01)>	COMP<342>
[1740779382.8076358]	Q_Header<(2621443, 19749, 257, 173, 250, 8, 58, 195, 41)>	Q_Data<(0, 0, 37, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 34, 72, 104, 212, 253, 210, 253, 253, 253, 253, 253, 253, 253, 253, 75, 86, 131, 17, 0, 28, 85, 87, 0, 0, 38, 72, 79, 25, 69, 77, 123, 130, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.985280152858457, y=-0.14282076179698874, z=0.022094493919021338, w=-0.09130763232833128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.05, z=-0.01)>	COMP<342>
[1740779382.8207393]	Q_Header<(2621443, 19750, 257, 173, 250, 8, 58, 196, 39)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 24, 44, 91, 168, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 98, 45, 0, 0, 4, 62, 48, 0, 19, 64, 106, 152, 53, 149, 138, 50, 55, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852802978383924, y=-0.14282078281247837, z=0.022338635260413284, w=-0.09124661124130562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=-0.15)>	COMP<344>
[1740779382.8282948]	Q_Header<(2621443, 19751, 257, 173, 250, 8, 58, 197, 51)>	Q_Data<(0, 0, 56, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 15, 30, 55, 100, 86, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 121, 68, 0, 0, 0, 30, 25, 64, 101, 189, 253, 234, 128, 247, 194, 49, 40, 49, 13, 0, 27, 48, 87, 23, 0, 0, 24, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852802978383924, y=-0.14282078281247837, z=0.022338635260413284, w=-0.09124661124130562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=-0.15)>	COMP<344>
[1740779382.8385746]	Q_Header<(2621443, 19752, 257, 173, 250, 8, 58, 198, 56)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 0, 17, 38, 73, 147, 253, 253, 208, 253, 253, 253, 253, 253, 253, 170, 154, 82, 41, 30, 31, 24, 61, 105, 139, 253, 253, 253, 200, 253, 253, 75, 75, 95, 0, 0, 19, 117, 191, 121, 0, 57, 0, 50, 47, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852802978383924, y=-0.14282078281247837, z=0.022338635260413284, w=-0.09124661124130562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.0, z=-0.15)>	COMP<344>
[1740779382.8484807]	Q_Header<(2621443, 19753, 257, 173, 250, 8, 58, 199, 58)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 17, 49, 61, 103, 253, 253, 169, 253, 181, 151, 253, 253, 253, 165, 184, 122, 100, 0, 61, 69, 79, 99, 124, 253, 253, 253, 253, 253, 253, 156, 121, 95, 0, 71, 132, 158, 253, 159, 91, 44, 0, 36, 46, 128, 151, 111, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852708265621583, y=-0.1430025117162322, z=0.022094284780740957, w=-0.09112366623659185)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.008888888888888889, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=0.03)>	COMP<345>
[1740779382.8583257]	Q_Header<(2621443, 19754, 257, 173, 250, 8, 58, 200, 54)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 31, 42, 42, 87, 187, 253, 253, 253, 253, 253, 253, 253, 253, 164, 173, 121, 108, 0, 60, 86, 83, 39, 90, 253, 253, 253, 253, 253, 239, 217, 182, 115, 54, 106, 227, 145, 253, 156, 150, 25, 21, 110, 126, 253, 253, 185, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852708265621583, y=-0.1430025117162322, z=0.022094284780740957, w=-0.09112366623659185)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.008888888888888889, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=0.03)>	COMP<345>
[1740779382.8684125]	Q_Header<(2621443, 19755, 257, 173, 250, 8, 58, 201, 54)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 0, 18, 34, 19, 52, 108, 183, 253, 253, 253, 253, 253, 253, 253, 205, 113, 103, 95, 0, 67, 93, 90, 55, 102, 201, 253, 253, 253, 253, 253, 232, 244, 174, 140, 111, 222, 181, 253, 176, 178, 127, 135, 253, 253, 253, 253, 208, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9852708265621583, y=-0.1430025117162322, z=0.022094284780740957, w=-0.09112366623659185)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.008888888888888889, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=0.03)>	COMP<345>
