[1740779570.5990846]	Q_Header<(2621443, 38554, 257, 173, 250, 8, 58, 0, 50)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 14, 27, 0, 15, 0, 0, 23, 10, 0, 0, 0, 0, 0, 0, 0, 24, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 162, 221, 253, 251, 221, 253, 253, 253, 253, 237, 253, 190, 253, 253, 253, 253, 194, 226, 253, 253, 244, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9302159623171689, y=0.35161565244466964, z=-0.05560178083268426, w=0.08929243178728548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=-0.02)>	COMP<40>
[1740779572.569069]	Q_Header<(2621443, 38750, 257, 173, 250, 8, 58, 196, 67)>	Q_Data<(0, 0, 4, 0, 53, 0, 0, 0, 0, 0, 18, 77, 117, 110, 0, 0, 114, 67, 69, 135, 152, 177, 229, 253, 253, 253, 228, 155, 51, 139, 246, 253, 179, 75, 0, 16, 47, 122, 155, 82, 121, 103, 100, 27, 59, 109, 96, 143, 162, 158, 124, 63, 140, 109, 27, 0, 0, 0, 0, 53, 99, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9081016130595277, y=0.4049774299401779, z=-0.061219647660888984, w=0.0871601763307572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0077777777777777776, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=-0.11)>	COMP<30>
[1740779572.5791302]	Q_Header<(2621443, 38751, 257, 173, 250, 8, 58, 197, 68)>	Q_Data<(0, 0, 49, 0, 54, 0, 0, 0, 0, 0, 53, 106, 108, 126, 16, 0, 96, 63, 73, 140, 134, 165, 90, 119, 253, 238, 253, 191, 100, 147, 182, 241, 152, 53, 41, 49, 58, 119, 145, 116, 0, 91, 119, 100, 64, 103, 79, 107, 148, 128, 0, 65, 169, 130, 0, 0, 0, 0, 0, 149, 253, 164, 21, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9077227531849215, y=0.40582629007037, z=-0.061218795148229976, w=0.08715896258392064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.014444444444444444, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.01)>	COMP<28>
[1740779572.5891132]	Q_Header<(2621443, 38752, 257, 173, 250, 8, 58, 198, 71)>	Q_Data<(0, 0, 69, 0, 59, 0, 0, 0, 0, 0, 68, 94, 108, 131, 85, 0, 118, 64, 90, 155, 110, 144, 177, 251, 253, 208, 176, 142, 165, 177, 112, 143, 93, 66, 80, 79, 42, 105, 129, 116, 31, 79, 163, 144, 76, 83, 65, 110, 185, 182, 54, 52, 154, 112, 0, 28, 0, 0, 62, 253, 253, 232, 0, 129, 103, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9077227531849215, y=0.40582629007037, z=-0.061218795148229976, w=0.08715896258392064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.014444444444444444, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.01)>	COMP<28>
[1740779572.5991068]	Q_Header<(2621443, 38753, 257, 173, 250, 8, 58, 199, 73)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 99, 131, 31, 0, 150, 65, 110, 173, 113, 140, 206, 241, 229, 219, 225, 211, 198, 183, 172, 95, 72, 56, 64, 45, 20, 81, 62, 23, 0, 31, 158, 148, 31, 26, 53, 79, 153, 156, 52, 79, 110, 0, 0, 26, 0, 0, 132, 253, 253, 253, 117, 194, 149, 65, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9077227531849215, y=0.40582629007037, z=-0.061218795148229976, w=0.08715896258392064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.014444444444444444, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.01)>	COMP<28>
[1740779572.6092541]	Q_Header<(2621443, 38754, 257, 173, 250, 8, 58, 200, 70)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 13, 105, 7, 129, 148, 60, 132, 234, 188, 124, 150, 177, 188, 253, 253, 253, 196, 155, 184, 219, 167, 44, 54, 96, 80, 42, 70, 37, 17, 94, 95, 94, 137, 143, 0, 45, 102, 86, 0, 69, 71, 21, 0, 0, 0, 0, 152, 253, 253, 225, 159, 191, 147, 47, 0, 0, 0, 0, 75, 134, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9072485971415689, y=0.40687023335210565, z=-0.061402858498682614, w=0.08709928337735595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=0.02)>	COMP<25>
[1740779572.6191106]	Q_Header<(2621443, 38755, 257, 173, 250, 8, 58, 201, 71)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 95, 134, 135, 73, 111, 157, 253, 221, 144, 119, 88, 191, 253, 253, 253, 174, 159, 195, 253, 235, 110, 159, 245, 163, 0, 103, 85, 57, 159, 81, 106, 253, 253, 151, 29, 38, 43, 6, 12, 61, 0, 0, 0, 0, 18, 147, 253, 253, 130, 132, 132, 88, 0, 12, 0, 0, 41, 191, 253, 139, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9072485971415689, y=0.40687023335210565, z=-0.061402858498682614, w=0.08709928337735595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=0.02)>	COMP<25>
[1740779572.6291223]	Q_Header<(2621443, 38756, 257, 173, 250, 8, 58, 202, 79)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 90, 118, 143, 85, 189, 164, 168, 253, 253, 162, 134, 68, 179, 253, 253, 239, 104, 151, 197, 253, 253, 225, 214, 253, 231, 63, 163, 120, 62, 167, 115, 195, 253, 253, 240, 136, 161, 55, 38, 58, 60, 36, 64, 0, 0, 84, 206, 236, 118, 98, 19, 16, 0, 0, 0, 0, 0, 89, 253, 253, 198, 76, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 161, 152, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9072485971415689, y=0.40687023335210565, z=-0.061402858498682614, w=0.08709928337735595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=0.02)>	COMP<25>
[1740779572.639115]	Q_Header<(2621443, 38757, 257, 173, 250, 8, 58, 203, 80)>	Q_Data<(0, 0, 37, 0, 63, 0, 0, 0, 0, 0, 0, 25, 113, 131, 99, 0, 240, 213, 172, 253, 253, 117, 66, 118, 146, 187, 185, 173, 209, 161, 146, 253, 253, 253, 216, 253, 247, 152, 169, 144, 63, 142, 112, 253, 253, 253, 253, 202, 232, 54, 65, 68, 30, 84, 94, 60, 34, 175, 253, 230, 253, 192, 62, 0, 46, 0, 0, 0, 0, 93, 253, 253, 210, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 249, 253, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9072485971415689, y=0.40687023335210565, z=-0.061402858498682614, w=0.08709928337735595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.017777777777777778, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.16, z=0.02)>	COMP<25>
[1740779572.649193]	Q_Header<(2621443, 38758, 257, 173, 250, 8, 58, 204, 80)>	Q_Data<(0, 0, 44, 0, 64, 0, 0, 0, 0, 0, 0, 85, 117, 116, 0, 0, 244, 253, 204, 183, 240, 145, 136, 127, 121, 118, 121, 170, 253, 196, 68, 189, 253, 253, 253, 216, 253, 253, 115, 152, 40, 106, 114, 253, 253, 253, 237, 234, 243, 42, 62, 24, 37, 86, 0, 44, 40, 226, 253, 253, 253, 236, 39, 17, 33, 0, 0, 0, 0, 69, 243, 195, 141, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 246, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9068831645160601, y=0.4076640635215214, z=-0.061708095256813617, w=0.08697728559936638)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02666666666666667, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.17, z=-0.08)>	COMP<25>
[1740779572.65891]	Q_Header<(2621443, 38759, 257, 173, 250, 8, 58, 205, 75)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 94, 118, 106, 9, 51, 229, 253, 217, 143, 253, 195, 138, 95, 131, 83, 87, 147, 249, 166, 124, 178, 253, 253, 253, 253, 253, 253, 219, 131, 63, 15, 78, 253, 253, 253, 187, 253, 232, 31, 26, 0, 87, 253, 253, 44, 93, 216, 253, 233, 253, 216, 0, 149, 216, 134, 50, 0, 32, 0, 128, 115, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9068831645160601, y=0.4076640635215214, z=-0.061708095256813617, w=0.08697728559936638)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02666666666666667, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.17, z=-0.08)>	COMP<25>
[1740779572.6691065]	Q_Header<(2621443, 38760, 257, 173, 250, 8, 58, 206, 68)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 52, 115, 0, 126, 117, 215, 253, 216, 201, 253, 253, 191, 161, 170, 104, 72, 86, 182, 71, 197, 253, 253, 253, 253, 253, 253, 253, 253, 116, 177, 154, 64, 212, 253, 163, 212, 253, 233, 63, 0, 18, 210, 253, 253, 60, 253, 162, 253, 179, 253, 166, 0, 231, 253, 205, 86, 0, 34, 0, 67, 25, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9068831645160601, y=0.4076640635215214, z=-0.061708095256813617, w=0.08697728559936638)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.02666666666666667, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.17, z=-0.08)>	COMP<25>
[1740779572.679177]	Q_Header<(2621443, 38761, 257, 173, 250, 8, 58, 207, 68)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 61, 96, 135, 101, 205, 240, 189, 124, 204, 253, 233, 184, 253, 211, 126, 52, 94, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 253, 247, 166, 123, 182, 99, 235, 253, 243, 97, 41, 98, 253, 253, 253, 194, 253, 129, 103, 144, 220, 54, 0, 247, 253, 230, 59, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 61, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9065504156818381, y=0.4083840861325779, z=-0.062011393141637894, w=0.08685257129975464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02666666666666667, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.18, z=-0.01)>	COMP<24>
[1740779572.6890936]	Q_Header<(2621443, 38762, 257, 173, 250, 8, 58, 208, 70)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 131, 135, 50, 134, 189, 164, 175, 126, 235, 203, 184, 253, 253, 181, 72, 0, 129, 253, 253, 253, 253, 253, 253, 253, 228, 253, 253, 253, 253, 253, 82, 119, 68, 216, 253, 208, 86, 74, 151, 253, 253, 253, 213, 253, 147, 83, 109, 117, 0, 0, 197, 253, 187, 33, 0, 66, 27, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 179, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9065504156818381, y=0.4083840861325779, z=-0.062011393141637894, w=0.08685257129975464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02666666666666667, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.18, z=-0.01)>	COMP<24>
[1740779572.6990716]	Q_Header<(2621443, 38763, 257, 173, 250, 8, 58, 209, 72)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 121, 127, 0, 171, 135, 182, 253, 223, 192, 109, 126, 253, 253, 207, 86, 0, 91, 206, 253, 236, 251, 179, 253, 253, 253, 253, 253, 253, 253, 253, 193, 160, 25, 159, 225, 137, 24, 112, 128, 253, 253, 253, 201, 236, 110, 79, 58, 70, 0, 0, 76, 132, 204, 153, 115, 146, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 228, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9065504156818381, y=0.4083840861325779, z=-0.062011393141637894, w=0.08685257129975464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02666666666666667, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.18, z=-0.01)>	COMP<24>
[1740779572.7091877]	Q_Header<(2621443, 38764, 257, 173, 250, 8, 58, 210, 82)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 176, 171, 253, 253, 253, 234, 100, 220, 245, 208, 135, 58, 49, 132, 168, 170, 253, 148, 179, 190, 253, 253, 253, 253, 206, 242, 253, 213, 0, 95, 116, 64, 51, 143, 105, 253, 253, 253, 94, 126, 50, 0, 0, 0, 0, 0, 28, 179, 253, 121, 194, 214, 109, 0, 0, 0, 0, 0, 45, 25, 0, 0, 0, 0, 0, 42, 66, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 91, 214, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9060689838876862, y=0.40942477224106427, z=-0.06243910882567214, w=0.08667012173260454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.028888888888888888, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.18, z=-0.03)>	COMP<34>
[1740779572.71916]	Q_Header<(2621443, 38765, 257, 173, 250, 8, 58, 211, 83)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 247, 163, 230, 253, 239, 253, 253, 146, 139, 155, 178, 156, 66, 0, 88, 118, 196, 253, 253, 190, 212, 253, 253, 253, 253, 129, 174, 253, 222, 59, 24, 24, 75, 101, 129, 47, 236, 174, 163, 31, 0, 20, 0, 0, 0, 0, 0, 116, 253, 246, 253, 243, 244, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 152, 107, 0, 0, 0, 0, 66, 115, 0, 0, 0, 0, 53, 0, 0, 49, 95, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9060689838876862, y=0.40942477224106427, z=-0.06243910882567214, w=0.08667012173260454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.028888888888888888, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.18, z=-0.03)>	COMP<34>
[1740779572.7292037]	Q_Header<(2621443, 38766, 257, 173, 250, 8, 58, 212, 88)>	Q_Data<(0, 0, 31, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 179, 232, 253, 172, 253, 253, 159, 91, 101, 148, 151, 82, 35, 95, 114, 181, 253, 253, 253, 253, 232, 253, 124, 191, 51, 134, 236, 170, 55, 0, 0, 91, 105, 52, 60, 127, 209, 37, 102, 0, 0, 0, 0, 0, 0, 70, 215, 253, 253, 253, 253, 191, 69, 0, 0, 0, 0, 0, 88, 43, 0, 0, 0, 0, 0, 67, 174, 111, 0, 0, 0, 0, 101, 125, 0, 0, 0, 77, 205, 253, 157, 0, 0, 79, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9060689838876862, y=0.40942477224106427, z=-0.06243910882567214, w=0.08667012173260454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.028888888888888888, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.18, z=-0.03)>	COMP<34>
