[1740779483.16843]	Q_Header<(2621443, 29804, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 15, 50, 24, 63, 119, 248, 234, 116, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 94, 56, 27, 0, 103, 184, 227, 81, 149, 251, 188, 161, 87, 66, 0, 0, 33, 45, 0, 0, 75, 253, 253, 136, 253, 198, 194, 68, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.21033242688392495, y=-0.9726196234461242, z=0.09881839788887826, w=0.00250250420842743)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.016666666666666666, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.01)>	COMP<89>
[1740779485.0096521]	Q_Header<(2621443, 29988, 257, 173, 250, 8, 58, 184, 39)>	Q_Data<(0, 0, 52, 0, 63, 0, 0, 87, 0, 93, 100, 0, 0, 0, 0, 0, 161, 228, 183, 253, 253, 196, 253, 134, 102, 44, 62, 152, 171, 244, 253, 253, 253, 99, 234, 149, 95, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18493384557719017, y=-0.9772197364806573, z=0.10394136601252635, w=0.0061034272467719525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.1, z=0.02)>	COMP<93>
[1740779485.0184076]	Q_Header<(2621443, 29989, 257, 173, 250, 8, 58, 185, 50)>	Q_Data<(0, 0, 45, 0, 64, 0, 0, 85, 27, 90, 100, 8, 0, 0, 0, 0, 191, 237, 211, 253, 132, 210, 253, 124, 135, 71, 49, 219, 191, 142, 253, 253, 253, 200, 253, 172, 127, 60, 19, 42, 45, 20, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18493384557719017, y=-0.9772197364806573, z=0.10394136601252635, w=0.0061034272467719525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.1, z=0.02)>	COMP<93>
[1740779485.0283308]	Q_Header<(2621443, 29990, 257, 173, 250, 8, 58, 186, 47)>	Q_Data<(0, 0, 39, 0, 62, 0, 0, 67, 93, 0, 63, 91, 66, 0, 0, 0, 220, 234, 224, 253, 207, 253, 247, 115, 235, 200, 109, 253, 221, 73, 247, 253, 253, 236, 240, 160, 131, 69, 55, 54, 80, 50, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18493384557719017, y=-0.9772197364806573, z=0.10394136601252635, w=0.0061034272467719525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.1, z=0.02)>	COMP<93>
[1740779485.0383961]	Q_Header<(2621443, 29991, 257, 173, 250, 8, 58, 187, 47)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 24, 91, 0, 88, 95, 120, 0, 0, 0, 240, 248, 212, 253, 215, 253, 176, 156, 253, 253, 227, 253, 217, 110, 170, 253, 253, 201, 166, 117, 106, 71, 63, 51, 88, 62, 66, 55, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18493384557719017, y=-0.9772197364806573, z=0.10394136601252635, w=0.0061034272467719525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.1, z=0.02)>	COMP<93>
[1740779485.0483882]	Q_Header<(2621443, 29992, 257, 173, 250, 8, 58, 188, 48)>	Q_Data<(0, 0, 10, 0, 61, 0, 0, 85, 91, 0, 98, 60, 107, 0, 0, 22, 234, 253, 184, 253, 253, 169, 156, 196, 253, 253, 253, 253, 177, 71, 124, 241, 253, 124, 73, 50, 74, 57, 43, 25, 69, 57, 166, 201, 54, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18456979097430162, y=-0.977292160410224, z=0.10388154240683245, w=0.006530743265294402)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.025555555555555557, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.13, z=0.0)>	COMP<90>
[1740779485.0584147]	Q_Header<(2621443, 29993, 257, 173, 250, 8, 58, 189, 49)>	Q_Data<(0, 0, 42, 0, 59, 0, 0, 89, 80, 0, 0, 85, 79, 0, 0, 72, 218, 253, 193, 253, 253, 139, 152, 182, 253, 253, 253, 173, 128, 58, 73, 160, 167, 32, 17, 0, 11, 46, 0, 0, 27, 68, 253, 253, 111, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18456979097430162, y=-0.977292160410224, z=0.10388154240683245, w=0.006530743265294402)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.025555555555555557, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.13, z=0.0)>	COMP<90>
[1740779485.0684009]	Q_Header<(2621443, 29994, 257, 173, 250, 8, 58, 190, 49)>	Q_Data<(0, 0, 51, 0, 54, 0, 0, 83, 77, 65, 86, 108, 41, 0, 0, 0, 181, 253, 218, 253, 253, 214, 89, 105, 198, 240, 189, 189, 115, 61, 34, 91, 95, 39, 0, 15, 0, 51, 0, 0, 0, 85, 253, 253, 160, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18456979097430162, y=-0.977292160410224, z=0.10388154240683245, w=0.006530743265294402)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.025555555555555557, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.13, z=0.0)>	COMP<90>
[1740779485.0784528]	Q_Header<(2621443, 29995, 257, 173, 250, 8, 58, 191, 47)>	Q_Data<(0, 0, 12, 0, 49, 0, 0, 0, 64, 94, 77, 68, 0, 0, 0, 0, 128, 210, 223, 253, 253, 237, 91, 203, 253, 253, 253, 253, 118, 61, 28, 31, 73, 51, 51, 70, 14, 48, 0, 0, 0, 79, 253, 253, 160, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18414301358532154, y=-0.9774167118181436, z=0.10345456016808752, w=0.006713865261645797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.012222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.1, z=-0.14)>	COMP<90>
[1740779485.0883605]	Q_Header<(2621443, 29996, 257, 173, 250, 8, 58, 192, 47)>	Q_Data<(0, 0, 47, 0, 42, 0, 0, 65, 90, 51, 80, 0, 0, 0, 0, 0, 70, 128, 223, 253, 246, 212, 116, 253, 253, 253, 253, 253, 119, 144, 99, 74, 82, 55, 96, 145, 88, 81, 97, 91, 22, 50, 174, 222, 109, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18414301358532154, y=-0.9774167118181436, z=0.10345456016808752, w=0.006713865261645797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.012222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.1, z=-0.14)>	COMP<90>
[1740779485.0983133]	Q_Header<(2621443, 29997, 257, 173, 250, 8, 58, 193, 45)>	Q_Data<(0, 0, 52, 0, 38, 0, 0, 31, 78, 0, 86, 40, 0, 0, 0, 0, 51, 77, 231, 253, 174, 163, 103, 250, 253, 253, 253, 253, 253, 225, 169, 144, 85, 49, 100, 160, 131, 221, 201, 169, 39, 23, 91, 117, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18414301358532154, y=-0.9774167118181436, z=0.10345456016808752, w=0.006713865261645797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.012222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.1, z=-0.14)>	COMP<90>
[1740779485.1084042]	Q_Header<(2621443, 29998, 257, 173, 250, 8, 58, 194, 44)>	Q_Data<(0, 0, 56, 0, 54, 0, 0, 90, 64, 0, 87, 93, 0, 0, 0, 0, 74, 85, 221, 253, 150, 95, 77, 193, 253, 253, 253, 253, 253, 253, 202, 180, 52, 85, 139, 152, 181, 253, 253, 143, 58, 0, 57, 76, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18378012770764635, y=-0.9775564680722896, z=0.1027850332313771, w=0.006591914245242712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.08, z=-0.11)>	COMP<90>
[1740779485.1183443]	Q_Header<(2621443, 29999, 257, 173, 250, 8, 58, 195, 45)>	Q_Data<(0, 0, 49, 0, 59, 0, 0, 77, 89, 95, 96, 94, 79, 0, 0, 0, 95, 65, 235, 253, 168, 134, 46, 127, 253, 253, 253, 253, 253, 243, 172, 180, 175, 186, 138, 106, 218, 253, 253, 121, 59, 0, 38, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18378012770764635, y=-0.9775564680722896, z=0.1027850332313771, w=0.006591914245242712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.08, z=-0.11)>	COMP<90>
[1740779485.128414]	Q_Header<(2621443, 30000, 257, 173, 250, 8, 58, 196, 50)>	Q_Data<(0, 0, 7, 0, 56, 0, 0, 0, 77, 93, 100, 93, 80, 0, 0, 0, 93, 61, 242, 253, 237, 226, 24, 80, 186, 119, 253, 253, 253, 154, 109, 152, 237, 249, 91, 67, 196, 211, 166, 36, 44, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18378012770764635, y=-0.9775564680722896, z=0.1027850332313771, w=0.006591914245242712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.08, z=-0.11)>	COMP<90>
[1740779485.1385162]	Q_Header<(2621443, 30001, 257, 173, 250, 8, 58, 197, 51)>	Q_Data<(0, 0, 61, 0, 53, 0, 0, 69, 91, 93, 97, 110, 11, 57, 0, 0, 77, 64, 220, 253, 253, 253, 65, 55, 82, 196, 253, 253, 253, 144, 171, 120, 230, 243, 40, 89, 137, 97, 25, 43, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18378012770764635, y=-0.9775564680722896, z=0.1027850332313771, w=0.006591914245242712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.08, z=-0.11)>	COMP<90>
[1740779485.1483884]	Q_Header<(2621443, 30002, 257, 173, 250, 8, 58, 198, 51)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 80, 54, 76, 94, 64, 0, 67, 0, 0, 157, 79, 140, 216, 253, 253, 87, 74, 129, 231, 253, 200, 214, 176, 184, 97, 174, 182, 0, 66, 83, 89, 82, 0, 0, 0, 0, 0, 41, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18322626265914088, y=-0.977776391672031, z=0.10168386195540596, w=0.006469681492961004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.008888888888888889, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.09, z=-0.18)>	COMP<91>
[1740779485.1583314]	Q_Header<(2621443, 30003, 257, 173, 250, 8, 58, 199, 47)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 87, 95, 55, 0, 50, 0, 0, 184, 89, 102, 133, 253, 253, 108, 99, 212, 144, 253, 253, 146, 148, 145, 80, 115, 97, 27, 62, 50, 73, 54, 0, 0, 0, 0, 34, 58, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18322626265914088, y=-0.977776391672031, z=0.10168386195540596, w=0.006469681492961004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.008888888888888889, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.09, z=-0.18)>	COMP<91>
[1740779485.1683667]	Q_Header<(2621443, 30004, 257, 173, 250, 8, 58, 200, 56)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 84, 84, 98, 0, 0, 0, 0, 146, 117, 185, 118, 245, 253, 142, 124, 253, 253, 253, 253, 143, 79, 91, 44, 65, 35, 23, 50, 32, 40, 18, 0, 0, 0, 26, 67, 17, 125, 38, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18322626265914088, y=-0.977776391672031, z=0.10168386195540596, w=0.006469681492961004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.008888888888888889, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.09, z=-0.18)>	COMP<91>
