[1740780093.0028908]	Q_Header<(2621443, 25268, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 129, 173, 77, 253, 253, 253, 158, 248, 138, 110, 100, 98, 59, 111, 145, 91, 32, 0, 0, 34, 123, 253, 253, 149, 65, 186, 248, 148, 0, 0, 96, 164, 111, 45, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 160, 46, 58, 36, 108, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33714788859828665, y=-0.9361285871326068, z=0.09917909467274, w=-0.012572857540051963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03222222222222222, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.04, z=-0.15)>	COMP<136>
[1740780094.923098]	Q_Header<(2621443, 25460, 257, 173, 250, 8, 58, 192, 99)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 26, 0, 10, 0, 12, 0, 0, 0, 0, 0, 4, 0, 0, 16, 19, 0, 33, 83, 0, 237, 253, 222, 253, 253, 253, 246, 199, 253, 253, 116, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 41, 110, 176, 106, 157, 165, 253, 227, 141, 253, 253, 253, 253, 253, 96, 0, 157, 210, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 95, 253, 253, 253, 253, 147, 0, 117, 81, 0, 103, 176, 100, 152, 231, 162, 183, 48, 138, 60, 0, 0, 0, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28027331429629093, y=-0.954711494386451, z=0.0994872609544761, w=-0.008666988377629206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03333333333333333, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.13, z=0.02)>	COMP<126>
[1740780094.9332924]	Q_Header<(2621443, 25461, 257, 173, 250, 8, 58, 193, 110)>	Q_Data<(0, 0, 15, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 16, 9, 0, 11, 17, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 37, 49, 39, 180, 197, 143, 253, 253, 253, 215, 194, 197, 166, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 151, 161, 251, 253, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 0, 177, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 73, 104, 60, 81, 0, 253, 253, 235, 206, 80, 0, 54, 0, 0, 146, 249, 223, 253, 253, 253, 187, 100, 0, 72, 0, 0, 103, 253, 253, 175, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 126, 0, 54, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28027331429629093, y=-0.954711494386451, z=0.0994872609544761, w=-0.008666988377629206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03333333333333333, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.13, z=0.02)>	COMP<126>
[1740780094.9431643]	Q_Header<(2621443, 25462, 257, 173, 250, 8, 58, 194, 113)>	Q_Data<(0, 0, 45, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 14, 13, 23, 0, 8, 0, 0, 0, 0, 0, 0, 16, 26, 31, 0, 0, 97, 97, 95, 250, 253, 253, 245, 127, 119, 211, 82, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 72, 64, 42, 0, 33, 76, 64, 180, 181, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 183, 89, 135, 250, 253, 253, 253, 253, 253, 239, 69, 0, 66, 183, 215, 183, 240, 72, 169, 150, 147, 94, 49, 0, 0, 0, 0, 214, 253, 253, 253, 253, 253, 137, 0, 0, 177, 0, 0, 165, 253, 253, 222, 0, 0, 0, 0, 102, 130, 0, 0, 228, 253, 214, 0, 69, 103, 101, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2798516240752042, y=-0.9548525206177741, z=0.09936716335756432, w=-0.008117833370120427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=0.07)>	COMP<127>
[1740780094.9532797]	Q_Header<(2621443, 25463, 257, 173, 250, 8, 58, 195, 131)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 12, 10, 0, 22, 0, 16, 0, 14, 0, 0, 0, 23, 0, 0, 0, 32, 20, 0, 0, 33, 46, 53, 128, 126, 241, 184, 74, 135, 158, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 87, 66, 0, 58, 61, 85, 137, 117, 253, 253, 183, 253, 253, 253, 136, 253, 253, 253, 253, 253, 253, 241, 253, 253, 253, 253, 253, 167, 56, 125, 253, 253, 204, 253, 253, 157, 83, 0, 87, 236, 253, 232, 253, 179, 0, 120, 111, 0, 61, 0, 0, 0, 36, 210, 253, 253, 253, 253, 253, 0, 0, 0, 172, 0, 0, 175, 253, 253, 222, 0, 0, 0, 0, 170, 208, 102, 0, 219, 253, 250, 0, 0, 0, 203, 225, 253, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2798516240752042, y=-0.9548525206177741, z=0.09936716335756432, w=-0.008117833370120427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=0.07)>	COMP<127>
[1740780094.9639444]	Q_Header<(2621443, 25464, 257, 173, 250, 8, 58, 196, 121)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 17, 20, 0, 0, 0, 0, 3, 0, 0, 26, 23, 0, 0, 0, 18, 23, 0, 0, 0, 0, 5, 37, 0, 126, 99, 45, 82, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 70, 8, 116, 140, 194, 110, 102, 189, 56, 152, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 187, 0, 160, 27, 0, 182, 196, 25, 0, 0, 69, 219, 222, 206, 253, 190, 0, 82, 93, 0, 43, 0, 0, 0, 0, 89, 253, 253, 206, 203, 122, 0, 0, 0, 113, 0, 0, 169, 220, 189, 119, 0, 0, 0, 40, 98, 204, 99, 0, 168, 243, 197, 0, 105, 0, 208, 244, 253, 253, 131, 142, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2798516240752042, y=-0.9548525206177741, z=0.09936716335756432, w=-0.008117833370120427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03888888888888889, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=0.07)>	COMP<127>
[1740780094.976053]	Q_Header<(2621443, 25465, 257, 173, 250, 8, 58, 197, 93)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 0, 14, 0, 0, 0, 0, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 49, 0, 0, 29, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 0, 56, 198, 253, 253, 253, 253, 253, 253, 187, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 106, 232, 116, 126, 0, 121, 98, 0, 0, 0, 0, 0, 140, 123, 134, 212, 105, 0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 191, 202, 60, 0, 0, 0, 0, 0, 0, 0, 0, 131, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 31, 57, 0, 15, 0, 63, 253, 253, 253, 209, 193, 169, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27941348638491775, y=-0.9549984319494994, z=0.099241225177343, w=-0.00756821151413932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.035555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<127>
[1740780094.9829466]	Q_Header<(2621443, 25466, 257, 173, 250, 8, 58, 198, 70)>	Q_Data<(0, 0, 36, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 0, 0, 9, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 30, 0, 111, 153, 74, 253, 253, 253, 253, 253, 253, 253, 253, 167, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 129, 253, 136, 172, 216, 163, 70, 60, 104, 49, 0, 0, 0, 0, 0, 0, 0, 67, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 253, 253, 173, 141, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27941348638491775, y=-0.9549984319494994, z=0.099241225177343, w=-0.00756821151413932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.035555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<127>
[1740780094.9944954]	Q_Header<(2621443, 25467, 257, 173, 250, 8, 58, 199, 59)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 18, 3, 9, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 78, 6, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 182, 161, 174, 101, 65, 80, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 44, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27941348638491775, y=-0.9549984319494994, z=0.099241225177343, w=-0.00756821151413932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.035555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<127>
[1740780095.0028946]	Q_Header<(2621443, 25468, 257, 173, 250, 8, 58, 200, 59)>	Q_Data<(0, 0, 68, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 0, 4, 0, 0, 0, 0, 22, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 95, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 57, 0, 158, 98, 120, 94, 66, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27941348638491775, y=-0.9549984319494994, z=0.099241225177343, w=-0.00756821151413932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.035555555555555556, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.1)>	COMP<127>
[1740780095.0129468]	Q_Header<(2621443, 25469, 257, 173, 250, 8, 58, 201, 60)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 0, 12, 17, 0, 0, 0, 0, 0, 0, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 124, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 68, 28, 71, 0, 0, 0, 59, 0, 91, 21, 0, 0, 0, 0, 0, 0, 159, 253, 253, 0, 17, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27893544923052804, y=-0.9551555459537272, z=0.09912279421233645, w=-0.006897090976597302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.03111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.23)>	COMP<127>
[1740780095.022947]	Q_Header<(2621443, 25470, 257, 173, 250, 8, 58, 202, 77)>	Q_Data<(0, 0, 50, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 0, 15, 15, 0, 0, 0, 0, 0, 0, 24, 12, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 111, 84, 253, 253, 253, 253, 253, 253, 253, 180, 253, 253, 137, 0, 48, 0, 0, 0, 0, 0, 76, 0, 103, 64, 0, 0, 0, 0, 0, 104, 253, 253, 253, 0, 109, 0, 138, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27893544923052804, y=-0.9551555459537272, z=0.09912279421233645, w=-0.006897090976597302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.03111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.23)>	COMP<127>
[1740780095.0329878]	Q_Header<(2621443, 25471, 257, 173, 250, 8, 58, 203, 94)>	Q_Data<(0, 0, 10, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 0, 13, 20, 11, 0, 10, 29, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 161, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 219, 217, 253, 253, 152, 91, 61, 188, 42, 253, 46, 253, 253, 253, 0, 253, 253, 0, 0, 0, 0, 0, 73, 0, 0, 75, 0, 68, 38, 0, 0, 0, 24, 0, 199, 253, 253, 253, 101, 174, 0, 184, 214, 0, 0, 24, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27893544923052804, y=-0.9551555459537272, z=0.09912279421233645, w=-0.006897090976597302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.03111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.23)>	COMP<127>
[1740780095.0430768]	Q_Header<(2621443, 25472, 257, 173, 250, 8, 58, 204, 79)>	Q_Data<(0, 0, 28, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 26, 18, 0, 0, 0, 0, 23, 4, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 137, 253, 253, 253, 253, 253, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 40, 148, 37, 89, 179, 96, 226, 253, 159, 0, 149, 169, 0, 0, 0, 0, 0, 31, 0, 0, 17, 19, 0, 0, 0, 0, 0, 0, 0, 206, 253, 253, 253, 0, 151, 0, 131, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278681609822693, y=-0.9552443879402033, z=0.0989972779527832, w=-0.0066527147329552205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.025555555555555557, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=-0.2)>	COMP<123>
[1740780095.052935]	Q_Header<(2621443, 25473, 257, 173, 250, 8, 58, 205, 79)>	Q_Data<(0, 0, 52, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 0, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 253, 253, 139, 253, 137, 253, 253, 253, 253, 199, 139, 253, 253, 253, 253, 253, 253, 253, 253, 139, 253, 183, 145, 167, 59, 84, 51, 0, 0, 78, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 242, 253, 253, 214, 168, 0, 75, 0, 0, 65, 0, 35, 0, 0, 30, 0, 0, 0, 0, 53, 0, 0, 0, 0, 43, 25, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278681609822693, y=-0.9552443879402033, z=0.0989972779527832, w=-0.0066527147329552205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.025555555555555557, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=-0.2)>	COMP<123>
[1740780095.0663533]	Q_Header<(2621443, 25474, 257, 173, 250, 8, 58, 206, 88)>	Q_Data<(0, 0, 57, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 23, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 50, 54, 0, 68, 253, 253, 193, 253, 0, 144, 120, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 178, 168, 101, 0, 103, 0, 74, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 253, 253, 253, 253, 220, 69, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 33, 74, 0, 0, 191, 71, 150, 188, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 70, 0, 32)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278681609822693, y=-0.9552443879402033, z=0.0989972779527832, w=-0.0066527147329552205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.025555555555555557, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=-0.2)>	COMP<123>
[1740780095.073369]	Q_Header<(2621443, 25475, 257, 173, 250, 8, 58, 207, 93)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 19, 0, 5, 0, 13, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 27, 74, 66, 0, 0, 0, 63, 67, 0, 129, 253, 253, 253, 196, 160, 55, 144, 93, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 47, 110, 0, 16, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 253, 253, 253, 253, 222, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 116, 47, 0, 0, 58, 0, 0, 0, 230, 142, 227, 233, 0, 0, 102, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 152, 247, 0, 42)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.278681609822693, y=-0.9552443879402033, z=0.0989972779527832, w=-0.0066527147329552205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.025555555555555557, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.02, z=-0.2)>	COMP<123>
[1740780095.083142]	Q_Header<(2621443, 25476, 257, 173, 250, 8, 58, 208, 107)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 10, 22, 0, 0, 0, 15, 0, 16, 0, 26, 31, 25, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 81, 86, 119, 131, 61, 0, 0, 62, 16, 0, 252, 253, 253, 253, 253, 190, 82, 174, 133, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 91, 120, 162, 127, 136, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 213, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 129, 71, 0, 0, 0, 0, 52, 0, 197, 108, 198, 198, 0, 0, 101, 0, 0, 64, 0, 0, 55, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 194, 253, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2782556871609568, y=-0.9553709741457461, z=0.09899774612306907, w=-0.006286539981921155)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.01, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.0, z=-0.31)>	COMP<123>
