[1740779683.0699549]	Q_Header<(2621443, 49804, 257, 173, 250, 8, 58, 0, 80)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 27, 172, 147, 253, 253, 253, 253, 226, 253, 225, 202, 194, 119, 116, 241, 253, 133, 159, 253, 253, 167, 52, 11, 56, 37, 38, 53, 181, 225, 248, 186, 27, 15, 90, 198, 236, 253, 253, 253, 156, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 124, 0, 0, 0, 0, 0, 0, 57, 134, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 154, 50, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 253, 228, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.849704498724262, y=-0.5200640736696909, z=0.02892974661652781, w=0.08184554897207552)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.025555555555555557, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.19, z=-0.13)>	COMP<168>
[1740779685.081332]	Q_Header<(2621443, 50005, 257, 173, 250, 8, 58, 201, 96)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 29, 18, 0, 0, 0, 18, 11, 17, 27, 31, 61, 95, 52, 196, 221, 87, 97, 57, 34, 79, 55, 78, 46, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 185, 253, 230, 253, 252, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 253, 253, 253, 253, 253, 253, 160, 172, 234, 253, 253, 148, 239, 0, 0, 0, 253, 253, 253, 253, 253, 253, 231, 201, 154, 125, 0, 0, 162, 253, 253, 253, 172, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 211, 197, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 34, 113, 97, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8205096248520337, y=-0.5644627695180844, z=0.03350887332022365, w=0.08380270140012216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.025555555555555557, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.23)>	COMP<163>
[1740779685.1000023]	Q_Header<(2621443, 50006, 257, 173, 250, 8, 58, 202, 101)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 26, 9, 0, 0, 6, 32, 0, 2, 50, 43, 118, 180, 158, 253, 253, 169, 120, 80, 80, 93, 112, 128, 80, 112, 71, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 0, 109, 161, 44, 46, 111, 0, 0, 0, 201, 253, 253, 253, 253, 219, 57, 0, 0, 52, 0, 0, 0, 172, 200, 73, 0, 243, 253, 253, 0, 0, 0, 0, 0, 0, 0, 76, 88, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 47, 0, 0, 0, 0, 71, 98, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8205096248520337, y=-0.5644627695180844, z=0.03350887332022365, w=0.08380270140012216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.025555555555555557, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.23)>	COMP<163>
[1740779685.10144]	Q_Header<(2621443, 50007, 257, 173, 250, 8, 58, 203, 84)>	Q_Data<(0, 0, 50, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 28, 16, 0, 20, 40, 57, 26, 16, 81, 119, 113, 239, 253, 253, 253, 253, 231, 119, 145, 95, 144, 145, 115, 253, 194, 127, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 216, 253, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 203, 145, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 100, 0, 101, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 140, 148, 63, 0, 0, 0, 0, 0, 0, 0, 26, 62, 0, 0, 86, 253, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8205096248520337, y=-0.5644627695180844, z=0.03350887332022365, w=0.08380270140012216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=-0.025555555555555557, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.23)>	COMP<163>
[1740779685.120001]	Q_Header<(2621443, 50008, 257, 173, 250, 8, 58, 204, 80)>	Q_Data<(0, 0, 37, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 24, 20, 6, 44, 59, 81, 78, 29, 111, 126, 95, 253, 253, 213, 253, 253, 253, 198, 253, 153, 102, 126, 189, 253, 253, 170, 42, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 253, 253, 253, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 239, 202, 170, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 102, 253, 253, 37, 0, 84, 116, 0, 43, 0, 0, 0, 0, 0, 121, 88, 89, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8198718167971821, y=-0.5652983523543141, z=0.03411809317275551, w=0.08416610104692282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.024444444444444446, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=0.22)>	COMP<164>
[1740779685.1298301]	Q_Header<(2621443, 50009, 257, 173, 250, 8, 58, 205, 80)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 21, 36, 43, 60, 100, 52, 161, 100, 137, 253, 253, 119, 196, 253, 253, 253, 253, 223, 116, 115, 220, 253, 253, 177, 41, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 33, 253, 253, 253, 253, 253, 253, 253, 91, 253, 253, 253, 253, 253, 253, 225, 163, 146, 123, 105, 224, 253, 253, 253, 253, 253, 253, 253, 194, 152, 253, 253, 253, 253, 194, 210, 135, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 138, 0, 167, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8198718167971821, y=-0.5652983523543141, z=0.03411809317275551, w=0.08416610104692282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.024444444444444446, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=0.22)>	COMP<164>
[1740779685.1347342]	Q_Header<(2621443, 50010, 257, 173, 250, 8, 58, 206, 76)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 34, 47, 62, 66, 98, 105, 164, 208, 226, 253, 253, 253, 253, 253, 253, 253, 253, 165, 223, 146, 174, 253, 253, 145, 20, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 191, 253, 253, 253, 253, 253, 253, 71, 253, 253, 253, 253, 253, 155, 192, 6, 40, 98, 58, 146, 253, 253, 252, 253, 253, 253, 253, 74, 0, 253, 253, 213, 178, 120, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 57, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8198718167971821, y=-0.5652983523543141, z=0.03411809317275551, w=0.08416610104692282)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.024444444444444446, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=0.22)>	COMP<164>
[1740779685.1500251]	Q_Header<(2621443, 50011, 257, 173, 250, 8, 58, 207, 82)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 39, 71, 151, 196, 91, 191, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 145, 221, 253, 253, 191, 244, 214, 105, 0, 0, 0, 9, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 171, 161, 225, 233, 71, 150, 146, 252, 253, 253, 170, 114, 104, 149, 0, 0, 60, 36, 0, 85, 122, 54, 143, 253, 253, 225, 0, 0, 82, 80, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 195, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8190555440998523, y=-0.5663623514198174, z=0.034852128748864716, w=0.08465832324811798)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.022222222222222223, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.16)>	COMP<164>
[1740779685.1599538]	Q_Header<(2621443, 50012, 257, 173, 250, 8, 58, 208, 73)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 22, 41, 120, 253, 253, 232, 253, 253, 253, 253, 253, 164, 226, 253, 253, 253, 253, 253, 253, 253, 253, 241, 98, 121, 102, 67, 18, 43, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 0, 127, 0, 136, 168, 253, 253, 253, 85, 132, 166, 0, 0, 62, 33, 0, 0, 0, 0, 0, 120, 171, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 54, 253, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8190555440998523, y=-0.5663623514198174, z=0.034852128748864716, w=0.08465832324811798)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.022222222222222223, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.16)>	COMP<164>
[1740779685.169941]	Q_Header<(2621443, 50013, 257, 173, 250, 8, 58, 209, 63)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 86, 166, 253, 253, 253, 253, 253, 253, 253, 253, 201, 189, 253, 253, 253, 253, 253, 253, 253, 253, 192, 37, 85, 143, 85, 72, 21, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 33, 0, 78, 0, 197, 253, 253, 123, 72, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 79, 253, 225, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8190555440998523, y=-0.5663623514198174, z=0.034852128748864716, w=0.08465832324811798)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.022222222222222223, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=0.16)>	COMP<164>
[1740779685.1799412]	Q_Header<(2621443, 50014, 257, 173, 250, 8, 58, 210, 50)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 136, 206, 253, 253, 253, 253, 253, 253, 253, 253, 189, 205, 221, 216, 253, 253, 253, 253, 253, 253, 156, 136, 136, 188, 84, 125, 36, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 219, 229, 63, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 99, 206, 183, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8184710588158252, y=-0.5671314749080274, z=0.03533890701374815, w=0.08495985934911474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.016666666666666666, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.11)>	COMP<166>
[1740779685.1898642]	Q_Header<(2621443, 50015, 257, 173, 250, 8, 58, 211, 55)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 60, 172, 235, 253, 253, 253, 253, 253, 253, 253, 253, 203, 217, 162, 146, 90, 253, 253, 253, 253, 253, 174, 253, 253, 215, 84, 179, 126, 67, 7, 48, 94, 69, 38, 32, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 87, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 51, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8184710588158252, y=-0.5671314749080274, z=0.03533890701374815, w=0.08495985934911474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.016666666666666666, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.11)>	COMP<166>
[1740779685.1998994]	Q_Header<(2621443, 50016, 257, 173, 250, 8, 58, 212, 56)>	Q_Data<(0, 0, 5, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 12, 84, 168, 195, 253, 253, 253, 253, 253, 253, 181, 245, 243, 173, 111, 104, 243, 253, 226, 253, 253, 244, 54, 253, 253, 183, 189, 184, 245, 140, 0, 125, 197, 166, 52, 41, 0, 67, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8184710588158252, y=-0.5671314749080274, z=0.03533890701374815, w=0.08495985934911474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.016666666666666666, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.11)>	COMP<166>
[1740779685.2099085]	Q_Header<(2621443, 50017, 257, 173, 250, 8, 58, 213, 55)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32, 42, 103, 141, 253, 253, 253, 253, 241, 253, 253, 155, 217, 250, 79, 54, 98, 248, 253, 211, 223, 253, 253, 189, 253, 253, 253, 240, 181, 253, 169, 37, 144, 219, 180, 0, 21, 15, 32, 95, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8179217661384313, y=-0.5678638991233463, z=0.03570511403559303, w=0.08520399862168868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.013333333333333334, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.06)>	COMP<165>
[1740779685.2198777]	Q_Header<(2621443, 50018, 257, 173, 250, 8, 58, 214, 58)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 83, 160, 226, 253, 253, 253, 243, 253, 253, 253, 158, 195, 224, 91, 26, 37, 160, 253, 203, 253, 253, 253, 179, 245, 253, 253, 207, 189, 253, 148, 38, 91, 172, 112, 101, 17, 110, 141, 199, 199, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8179217661384313, y=-0.5678638991233463, z=0.03570511403559303, w=0.08520399862168868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.013333333333333334, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.06)>	COMP<165>
[1740779685.229856]	Q_Header<(2621443, 50019, 257, 173, 250, 8, 58, 215, 61)>	Q_Data<(0, 0, 6, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 32, 113, 200, 253, 253, 253, 253, 198, 253, 253, 253, 122, 191, 192, 93, 35, 63, 85, 143, 144, 253, 253, 253, 113, 183, 156, 229, 97, 164, 198, 100, 16, 153, 175, 215, 159, 71, 162, 199, 253, 253, 59, 40, 0, 0, 22, 8, 0, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8179217661384313, y=-0.5678638991233463, z=0.03570511403559303, w=0.08520399862168868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.013333333333333334, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.06)>	COMP<165>
[1740779685.2399251]	Q_Header<(2621443, 50020, 257, 173, 250, 8, 58, 216, 62)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 57, 132, 173, 253, 253, 157, 253, 253, 104, 253, 253, 116, 162, 146, 59, 0, 44, 83, 0, 110, 250, 253, 229, 11, 77, 169, 180, 60, 54, 107, 64, 22, 228, 253, 253, 247, 75, 175, 208, 253, 253, 57, 80, 35, 17, 67, 79, 28, 42, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8179217661384313, y=-0.5678638991233463, z=0.03570511403559303, w=0.08520399862168868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.013333333333333334, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.06)>	COMP<165>
[1740779685.24989]	Q_Header<(2621443, 50021, 257, 173, 250, 8, 58, 217, 58)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 75, 175, 91, 253, 253, 253, 253, 253, 223, 166, 159, 114, 97, 77, 0, 89, 129, 93, 84, 70, 173, 191, 108, 65, 34, 105, 86, 52, 118, 97, 0, 91, 253, 253, 253, 253, 48, 163, 173, 253, 249, 0, 132, 102, 0, 75, 99, 22, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172648203706676, y=-0.5687894593752242, z=0.036010921883397606, w=0.08520550330376789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=-0.04)>	COMP<165>
