[1740780405.4649935]	Q_Header<(2621443, 56518, 257, 173, 250, 8, 58, 0, 24)>	Q_Data<(0, 0, 0, 76, 63, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 0, 0, 14, 10, 14, 36, 24, 0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4651565408228, y=-0.8803855064726502, z=0.08868553389522746, w=-0.026184510695837975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.04666666666666667, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.05, z=-0.19)>	COMP<115>
[1740780407.346365]	Q_Header<(2621443, 56706, 257, 173, 250, 8, 58, 188, 76)>	Q_Data<(0, 0, 0, 79, 74, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 179, 118, 95, 50, 53, 22, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 64, 0, 0, 145, 235, 253, 253, 253, 253, 253, 242, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 129, 253, 253, 127, 253, 209, 253, 253, 253, 66, 123, 151, 233, 253, 211, 26, 120, 119, 117, 159, 62, 0, 0, 0, 0, 0, 0, 0, 67, 0, 61, 155, 125, 0, 55, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5064579008480119, y=-0.8574018547978874, z=0.08666789819283885, w=-0.029174123476180966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0044444444444444444, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=-0.21)>	COMP<117>
[1740780407.3650799]	Q_Header<(2621443, 56707, 257, 173, 250, 8, 58, 189, 91)>	Q_Data<(0, 0, 0, 79, 70, 0, 50, 73, 28, 89, 36, 40, 0, 0, 57, 0, 146, 130, 109, 69, 58, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 11, 0, 0, 0, 0, 39, 18, 16, 0, 0, 155, 238, 253, 253, 253, 137, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 253, 214, 43, 164, 200, 194, 253, 253, 253, 253, 253, 40, 86, 84, 75, 149, 82, 0, 126, 97, 54, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 110, 85, 37, 81, 62, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 65, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5064579008480119, y=-0.8574018547978874, z=0.08666789819283885, w=-0.029174123476180966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0044444444444444444, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=-0.21)>	COMP<117>
[1740780407.3751273]	Q_Header<(2621443, 56708, 257, 173, 250, 8, 58, 190, 84)>	Q_Data<(0, 0, 0, 79, 45, 0, 66, 85, 72, 58, 20, 45, 0, 0, 113, 0, 137, 114, 112, 68, 59, 31, 12, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 21, 63, 46, 0, 0, 0, 119, 192, 253, 253, 253, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 160, 177, 69, 24, 0, 86, 168, 181, 253, 253, 253, 253, 66, 34, 0, 67, 100, 0, 0, 76, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 126, 103, 139, 221, 165, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072614441314387, y=-0.8569306552286607, z=0.08666962467412381, w=-0.02905263474991756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=-0.23)>	COMP<117>
[1740780407.3853428]	Q_Header<(2621443, 56709, 257, 173, 250, 8, 58, 191, 82)>	Q_Data<(0, 0, 61, 36, 0, 81, 46, 69, 90, 58, 78, 27, 0, 0, 108, 0, 153, 96, 80, 53, 53, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 10, 0, 0, 0, 0, 0, 10, 49, 29, 0, 0, 18, 69, 113, 152, 138, 247, 191, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 72, 0, 117, 88, 63, 70, 120, 143, 215, 245, 203, 28, 0, 0, 83, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 245, 236, 253, 253, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072614441314387, y=-0.8569306552286607, z=0.08666962467412381, w=-0.02905263474991756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=-0.23)>	COMP<117>
[1740780407.3952632]	Q_Header<(2621443, 56710, 257, 173, 250, 8, 58, 192, 76)>	Q_Data<(0, 0, 60, 0, 0, 84, 73, 76, 0, 31, 21, 0, 0, 0, 46, 0, 165, 118, 13, 26, 41, 0, 9, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 61, 51, 0, 139, 100, 113, 253, 253, 253, 253, 253, 253, 253, 155, 253, 253, 253, 207, 50, 63, 163, 115, 50, 82, 142, 0, 175, 194, 94, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 253, 230, 253, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072614441314387, y=-0.8569306552286607, z=0.08666962467412381, w=-0.02905263474991756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=-0.23)>	COMP<117>
[1740780407.4051776]	Q_Header<(2621443, 56711, 257, 173, 250, 8, 58, 193, 56)>	Q_Data<(0, 0, 48, 0, 20, 72, 83, 77, 0, 0, 0, 0, 0, 0, 0, 0, 160, 130, 52, 11, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 39, 42, 26, 61, 0, 0, 109, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 0, 56, 161, 98, 36, 78, 152, 94, 97, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 253, 253, 134, 253, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5072614441314387, y=-0.8569306552286607, z=0.08666962467412381, w=-0.02905263474991756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=-0.23)>	COMP<117>
[1740780407.4153]	Q_Header<(2621443, 56712, 257, 173, 250, 8, 58, 194, 72)>	Q_Data<(0, 0, 0, 33, 82, 0, 85, 73, 0, 0, 61, 64, 87, 0, 0, 0, 140, 134, 60, 29, 47, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 9, 21, 36, 17, 37, 0, 131, 142, 201, 253, 253, 253, 253, 253, 253, 253, 142, 0, 0, 130, 34, 17, 0, 118, 64, 18, 32, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 253, 253, 174, 188, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5081328233311272, y=-0.8564098071061916, z=0.0867335425770008, w=-0.028992563493367613)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.11)>	COMP<118>
[1740780407.4252794]	Q_Header<(2621443, 56713, 257, 173, 250, 8, 58, 195, 70)>	Q_Data<(0, 0, 0, 79, 77, 0, 71, 85, 88, 54, 90, 93, 123, 54, 0, 0, 119, 130, 61, 48, 94, 87, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 27, 0, 45, 67, 81, 215, 204, 220, 253, 253, 253, 170, 129, 0, 0, 59, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 61, 68, 0, 161, 202, 0, 117, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5081328233311272, y=-0.8564098071061916, z=0.0867335425770008, w=-0.028992563493367613)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.11)>	COMP<118>
[1740780407.435233]	Q_Header<(2621443, 56714, 257, 173, 250, 8, 58, 196, 49)>	Q_Data<(0, 0, 58, 0, 60, 0, 85, 71, 60, 93, 82, 105, 79, 0, 0, 0, 99, 119, 61, 63, 143, 141, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 0, 105, 91, 99, 174, 213, 190, 77, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 145, 0, 0, 104, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5081328233311272, y=-0.8564098071061916, z=0.0867335425770008, w=-0.028992563493367613)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.11)>	COMP<118>
[1740780407.4452403]	Q_Header<(2621443, 56715, 257, 173, 250, 8, 58, 197, 52)>	Q_Data<(0, 0, 62, 0, 42, 0, 65, 77, 0, 93, 89, 98, 97, 0, 0, 0, 72, 98, 55, 71, 168, 168, 58, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 39, 0, 64, 110, 83, 40, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 167, 34, 143, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5090232611339709, y=-0.8558792794822151, z=0.08679029704226697, w=-0.028869065049924248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.03)>	COMP<115>
[1740780407.4551256]	Q_Header<(2621443, 56716, 257, 173, 250, 8, 58, 198, 48)>	Q_Data<(0, 0, 56, 0, 77, 37, 42, 85, 0, 75, 82, 0, 0, 0, 0, 0, 31, 64, 38, 63, 157, 160, 56, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 83, 0, 50, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 124, 123, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5090232611339709, y=-0.8558792794822151, z=0.08679029704226697, w=-0.028869065049924248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.03)>	COMP<115>
[1740780407.4650967]	Q_Header<(2621443, 56717, 257, 173, 250, 8, 58, 199, 43)>	Q_Data<(0, 0, 42, 0, 63, 66, 87, 84, 0, 28, 59, 0, 0, 0, 0, 0, 29, 22, 0, 40, 117, 120, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 38, 0, 30, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5090232611339709, y=-0.8558792794822151, z=0.08679029704226697, w=-0.028869065049924248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.03)>	COMP<115>
[1740780407.475136]	Q_Header<(2621443, 56718, 257, 173, 250, 8, 58, 200, 27)>	Q_Data<(0, 0, 0, 0, 61, 79, 22, 71, 21, 0, 65, 0, 0, 0, 0, 0, 36, 16, 0, 20, 69, 77, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5102489308637937, y=-0.8551552356857195, z=0.08673011133462333, w=-0.0288693474041357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.02)>	COMP<115>
[1740780407.484999]	Q_Header<(2621443, 56719, 257, 173, 250, 8, 58, 201, 24)>	Q_Data<(0, 0, 0, 67, 76, 69, 79, 87, 63, 0, 84, 0, 0, 0, 0, 0, 23, 0, 18, 0, 31, 44, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5102489308637937, y=-0.8551552356857195, z=0.08673011133462333, w=-0.0288693474041357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.02)>	COMP<115>
[1740780407.494995]	Q_Header<(2621443, 56720, 257, 173, 250, 8, 58, 202, 28)>	Q_Data<(0, 0, 0, 79, 75, 0, 9, 0, 0, 0, 76, 0, 0, 0, 0, 0, 14, 15, 0, 0, 22, 18, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5102489308637937, y=-0.8551552356857195, z=0.08673011133462333, w=-0.0288693474041357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.02)>	COMP<115>
[1740780407.505017]	Q_Header<(2621443, 56721, 257, 173, 250, 8, 58, 203, 30)>	Q_Data<(0, 0, 0, 79, 76, 82, 55, 65, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 0, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5102489308637937, y=-0.8551552356857195, z=0.08673011133462333, w=-0.0288693474041357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.014444444444444444, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.02)>	COMP<115>
[1740780407.5151443]	Q_Header<(2621443, 56722, 257, 173, 250, 8, 58, 204, 33)>	Q_Data<(0, 0, 0, 35, 81, 73, 84, 49, 64, 0, 0, 0, 0, 0, 0, 0, 30, 16, 16, 16, 12, 7, 18, 0, 0, 0, 0, 0, 0, 0, 31, 25, 0, 0, 0, 0, 0, 0, 0, 0, 19, 28, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5111663887179599, y=-0.8546091671437462, z=0.0866694056094929, w=-0.028991526524302202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.021111111111111112, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.04, z=0.09)>	COMP<117>
