[1740780003.0024607]	Q_Header<(2621443, 16268, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 115, 245, 253, 253, 253, 249, 204, 52, 94, 71, 5, 40, 105, 176, 121, 39, 29, 42, 166, 209, 188, 253, 253, 172, 179, 151, 192, 81, 50, 0, 39, 51, 100, 81, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 84, 0, 67, 0, 81, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31377579678865175, y=-0.9445621923947043, z=0.09649475485758771, w=-0.005981332053158505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.14)>	COMP<172>
[1740780005.01234]	Q_Header<(2621443, 16468, 257, 173, 250, 8, 58, 200, 60)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 9, 0, 0, 12, 0, 22, 27, 0, 10, 0, 0, 27, 9, 34, 77, 188, 227, 149, 147, 250, 247, 253, 205, 253, 253, 240, 253, 253, 235, 200, 253, 253, 102, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3256896475091539, y=-0.9406913132329611, z=0.0948503958450572, w=-0.005432229877870071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.0)>	COMP<194>
[1740780005.0304997]	Q_Header<(2621443, 16469, 257, 173, 250, 8, 58, 201, 55)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 13, 0, 9, 0, 0, 4, 0, 0, 25, 0, 0, 29, 71, 80, 93, 156, 235, 72, 253, 253, 253, 253, 153, 253, 253, 253, 159, 253, 253, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 64, 128, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3256896475091539, y=-0.9406913132329611, z=0.0948503958450572, w=-0.005432229877870071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.0)>	COMP<194>
[1740780005.034883]	Q_Header<(2621443, 16470, 257, 173, 250, 8, 58, 202, 78)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 6, 0, 0, 31, 10, 0, 0, 0, 0, 9, 0, 32, 0, 0, 0, 22, 36, 25, 105, 145, 139, 216, 253, 253, 253, 226, 253, 253, 253, 198, 214, 215, 171, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 58, 157, 138, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 253, 253, 253, 253, 106, 0, 54, 0, 24, 0, 0, 82, 78, 0, 0, 0, 0, 68, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3256896475091539, y=-0.9406913132329611, z=0.0948503958450572, w=-0.005432229877870071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.0)>	COMP<194>
[1740780005.0424318]	Q_Header<(2621443, 16471, 257, 173, 250, 8, 58, 203, 96)>	Q_Data<(0, 0, 28, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 15, 0, 0, 32, 0, 0, 0, 0, 0, 17, 0, 34, 5, 0, 0, 0, 19, 0, 60, 55, 96, 149, 207, 253, 253, 253, 253, 253, 252, 209, 253, 253, 244, 68, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 52, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 63, 47, 0, 79, 47, 159, 253, 253, 253, 0, 32, 96, 112, 95, 39, 0, 103, 137, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 253, 253, 197, 120, 124, 13, 0, 0, 0, 128, 136, 0, 0, 77, 80, 116, 81, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32598457142186527, y=-0.9406006796821506, z=0.09472534260376987, w=-0.0056151620615636786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=0.13)>	COMP<196>
[1740780005.0524035]	Q_Header<(2621443, 16472, 257, 173, 250, 8, 58, 204, 98)>	Q_Data<(0, 0, 24, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 8, 19, 0, 0, 0, 0, 0, 65, 97, 229, 253, 253, 253, 253, 145, 235, 253, 253, 220, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 29, 48, 0, 0, 0, 46, 79, 108, 0, 0, 13, 0, 64, 51, 253, 253, 253, 253, 253, 68, 240, 253, 185, 231, 253, 253, 253, 253, 228, 0, 0, 0, 0, 0, 0, 0, 146, 253, 253, 253, 253, 209, 122, 157, 70, 0, 41, 0, 115, 0, 0, 163, 253, 253, 97, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32598457142186527, y=-0.9406006796821506, z=0.09472534260376987, w=-0.0056151620615636786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=0.13)>	COMP<196>
[1740780005.0622096]	Q_Header<(2621443, 16473, 257, 173, 250, 8, 58, 205, 115)>	Q_Data<(0, 0, 40, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 20, 0, 5, 0, 0, 0, 4, 0, 12, 0, 0, 0, 4, 13, 0, 0, 0, 0, 0, 68, 130, 237, 253, 253, 253, 253, 235, 253, 253, 153, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 14, 0, 0, 46, 136, 194, 205, 158, 23, 82, 193, 253, 253, 253, 253, 253, 253, 253, 134, 253, 253, 225, 253, 253, 253, 253, 253, 253, 0, 0, 22, 0, 70, 78, 0, 217, 253, 253, 253, 253, 161, 64, 77, 43, 69, 146, 163, 120, 123, 0, 223, 253, 253, 91, 0, 0, 0, 41, 224, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 166, 239, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32598457142186527, y=-0.9406006796821506, z=0.09472534260376987, w=-0.0056151620615636786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=0.13)>	COMP<196>
[1740780005.074618]	Q_Header<(2621443, 16474, 257, 173, 250, 8, 58, 206, 117)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 14, 0, 20, 0, 13, 0, 0, 0, 0, 0, 0, 12, 24, 0, 0, 0, 0, 29, 0, 0, 0, 46, 75, 145, 247, 253, 222, 253, 226, 253, 253, 72, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 51, 37, 60, 12, 0, 0, 0, 0, 0, 0, 0, 110, 225, 253, 253, 253, 253, 159, 253, 152, 253, 253, 253, 253, 253, 253, 253, 200, 253, 253, 210, 253, 253, 253, 253, 253, 253, 84, 0, 43, 41, 165, 213, 143, 230, 253, 253, 253, 253, 0, 0, 0, 0, 134, 199, 253, 253, 178, 132, 253, 253, 253, 110, 83, 91, 34, 166, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 253, 197, 0, 233, 253, 100, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 68, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32598457142186527, y=-0.9406006796821506, z=0.09472534260376987, w=-0.0056151620615636786)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.02, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=0.13)>	COMP<196>
[1740780005.0825603]	Q_Header<(2621443, 16475, 257, 173, 250, 8, 58, 207, 117)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 22, 13, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 51, 120, 177, 197, 253, 187, 161, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 94, 69, 84, 101, 29, 0, 0, 128, 156, 74, 89, 125, 219, 253, 253, 253, 253, 253, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 85, 227, 253, 253, 253, 253, 253, 126, 0, 0, 37, 126, 235, 253, 248, 253, 250, 0, 56, 0, 0, 0, 0, 120, 212, 253, 253, 193, 253, 253, 194, 145, 100, 159, 110, 47, 248, 253, 253, 123, 0, 0, 0, 0, 13, 115, 0, 70, 130, 253, 253, 19, 205, 253, 55, 253, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 108, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32641617309639087, y=-0.9404301411872084, z=0.09490971375558858, w=-0.005981448198101403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.015555555555555555, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=0.14)>	COMP<197>
[1740780005.092393]	Q_Header<(2621443, 16476, 257, 173, 250, 8, 58, 208, 105)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 14, 3, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 65, 122, 172, 104, 28, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 86, 106, 39, 68, 103, 80, 43, 136, 253, 253, 214, 241, 253, 253, 253, 253, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 75, 215, 177, 253, 243, 253, 253, 209, 75, 0, 0, 154, 132, 162, 253, 247, 0, 81, 0, 0, 0, 0, 0, 0, 62, 185, 253, 253, 245, 253, 253, 0, 0, 43, 113, 24, 0, 213, 253, 253, 68, 0, 0, 0, 0, 69, 175, 107, 74, 57, 253, 253, 149, 89, 196, 204, 253, 253, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32641617309639087, y=-0.9404301411872084, z=0.09490971375558858, w=-0.005981448198101403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.015555555555555555, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=0.14)>	COMP<197>
[1740780005.1024058]	Q_Header<(2621443, 16477, 257, 173, 250, 8, 58, 209, 93)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 12, 9, 43, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 16, 0, 64, 177, 242, 167, 185, 124, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 224, 253, 245, 173, 0, 45, 180, 0, 0, 0, 0, 124, 137, 42, 253, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 253, 187, 157, 116, 0, 0, 0, 61, 0, 0, 158, 238, 253, 0, 0, 0, 0, 0, 0, 105, 109, 75, 0, 124, 165, 213, 0, 0, 190, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32641617309639087, y=-0.9404301411872084, z=0.09490971375558858, w=-0.005981448198101403)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.015555555555555555, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=0.14)>	COMP<197>
[1740780005.1123579]	Q_Header<(2621443, 16478, 257, 173, 250, 8, 58, 210, 79)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 0, 7, 10, 37, 17, 9, 0, 0, 0, 38, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 89, 199, 253, 253, 253, 253, 253, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 253, 253, 253, 253, 253, 253, 206, 112, 226, 253, 253, 192, 98, 8, 0, 0, 0, 0, 0, 0, 88, 0, 160, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 148, 42, 0, 0, 0, 0, 0, 0, 0, 0, 89, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3267165730995141, y=-0.9402943256437724, z=0.09521349785825554, w=-0.006103429349888176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.006666666666666667, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.07)>	COMP<197>
[1740780005.1223412]	Q_Header<(2621443, 16479, 257, 173, 250, 8, 58, 211, 73)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 23, 0, 0, 0, 0, 6, 44, 37, 5, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 220, 253, 253, 253, 253, 253, 253, 253, 253, 143, 237, 253, 253, 253, 185, 253, 23, 0, 174, 253, 253, 199, 88, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 207, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3267165730995141, y=-0.9402943256437724, z=0.09521349785825554, w=-0.006103429349888176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.006666666666666667, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.07)>	COMP<197>
[1740780005.13277]	Q_Header<(2621443, 16480, 257, 173, 250, 8, 58, 212, 65)>	Q_Data<(0, 0, 27, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 0, 24, 0, 0, 0, 0, 0, 32, 38, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 98, 240, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 181, 253, 253, 253, 217, 253, 253, 253, 253, 253, 253, 253, 149, 205, 98, 253, 253, 253, 183, 236, 82, 0, 127, 240, 228, 165, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 253, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3267165730995141, y=-0.9402943256437724, z=0.09521349785825554, w=-0.006103429349888176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.006666666666666667, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.07)>	COMP<197>
[1740780005.142313]	Q_Header<(2621443, 16481, 257, 173, 250, 8, 58, 213, 63)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 0, 17, 0, 0, 0, 0, 24, 24, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 165, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 104, 253, 253, 253, 253, 253, 253, 253, 253, 157, 253, 253, 253, 230, 125, 18, 0, 103, 165, 84, 87, 0, 27, 0, 0, 0, 0, 0, 0, 117, 46, 0, 0, 0, 0, 0, 39, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3270883826278081, y=-0.9401273292808598, z=0.09558134114483065, w=-0.006164569256467366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0033333333333333335, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=0.17)>	COMP<196>
[1740780005.152203]	Q_Header<(2621443, 16482, 257, 173, 250, 8, 58, 214, 65)>	Q_Data<(0, 0, 12, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 14, 0, 0, 17, 0, 0, 0, 22, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 103, 246, 253, 253, 253, 253, 253, 253, 253, 209, 253, 253, 253, 192, 0, 0, 0, 8, 89, 0, 0, 63, 0, 91, 0, 0, 0, 0, 130, 253, 253, 35, 52, 79, 0, 197, 176, 164, 232, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3270883826278081, y=-0.9401273292808598, z=0.09558134114483065, w=-0.006164569256467366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0033333333333333335, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=0.17)>	COMP<196>
[1740780005.1623292]	Q_Header<(2621443, 16483, 257, 173, 250, 8, 58, 215, 73)>	Q_Data<(0, 0, 43, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 11, 4, 0, 0, 0, 8, 0, 17, 10, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 77, 89, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 91, 133, 253, 253, 253, 253, 253, 253, 253, 193, 253, 253, 235, 84, 0, 0, 0, 0, 64, 0, 0, 39, 23, 54, 0, 0, 0, 0, 235, 253, 253, 78, 101, 203, 0, 236, 215, 212, 253, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3270883826278081, y=-0.9401273292808598, z=0.09558134114483065, w=-0.006164569256467366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0033333333333333335, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=0.17)>	COMP<196>
[1740780005.1722913]	Q_Header<(2621443, 16484, 257, 173, 250, 8, 58, 216, 69)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 8, 26, 0, 0, 0, 0, 0, 27, 10, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 38, 0, 167, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 142, 71, 11, 55, 240, 250, 197, 192, 253, 253, 253, 91, 234, 173, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 253, 253, 253, 187, 126, 253, 0, 174, 167, 170, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3270883826278081, y=-0.9401273292808598, z=0.09558134114483065, w=-0.006164569256467366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0033333333333333335, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.02, z=0.17)>	COMP<196>
