[1740780415.46509]	Q_Header<(2621443, 57518, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 62, 49, 62, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 22, 32, 6, 0, 8, 3, 42, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5756105301770095, y=-0.8126661233492611, z=0.08331124734297721, w=-0.03613205745570879)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.01, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.2, z=-0.11)>	COMP<125>
[1740780417.4154017]	Q_Header<(2621443, 57713, 257, 173, 250, 8, 58, 195, 71)>	Q_Data<(0, 0, 25, 0, 68, 0, 87, 89, 0, 0, 0, 0, 0, 0, 0, 0, 87, 77, 48, 18, 50, 34, 9, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 12, 0, 0, 0, 0, 50, 0, 0, 57, 30, 0, 161, 208, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 37, 12, 0, 0, 0, 0, 137, 109, 0, 0, 0, 0, 0, 52, 41, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5338871273624146, y=-0.8406570715859765, z=0.08569538433941123, w=-0.030274152872042718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.035555555555555556, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.13)>	COMP<119>
[1740780417.4252462]	Q_Header<(2621443, 57714, 257, 173, 250, 8, 58, 196, 66)>	Q_Data<(0, 0, 0, 0, 66, 0, 86, 83, 0, 76, 83, 107, 110, 0, 0, 0, 86, 93, 28, 39, 83, 82, 12, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 26, 0, 74, 103, 123, 132, 253, 253, 253, 253, 253, 253, 253, 155, 0, 0, 0, 0, 0, 0, 71, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 136, 216, 175, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5338871273624146, y=-0.8406570715859765, z=0.08569538433941123, w=-0.030274152872042718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.035555555555555556, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.13)>	COMP<119>
[1740780417.4352317]	Q_Header<(2621443, 57715, 257, 173, 250, 8, 58, 197, 58)>	Q_Data<(0, 0, 0, 0, 74, 78, 86, 74, 60, 82, 97, 111, 118, 0, 0, 0, 82, 117, 71, 64, 149, 145, 42, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 20, 113, 133, 51, 214, 253, 253, 134, 81, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 165, 53, 100, 90, 136, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5338871273624146, y=-0.8406570715859765, z=0.08569538433941123, w=-0.030274152872042718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.035555555555555556, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.02, z=0.13)>	COMP<119>
[1740780417.4452958]	Q_Header<(2621443, 57716, 257, 173, 250, 8, 58, 198, 49)>	Q_Data<(0, 0, 0, 0, 74, 77, 86, 88, 11, 76, 93, 111, 74, 0, 0, 0, 93, 129, 80, 83, 191, 190, 62, 26, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 81, 30, 123, 126, 82, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 190, 39, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5331388187522413, y=-0.8411203275586306, z=0.08593697273075625, w=-0.02990704306681148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.03777777777777778, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=0.14)>	COMP<123>
[1740780417.4552732]	Q_Header<(2621443, 57717, 257, 173, 250, 8, 58, 199, 53)>	Q_Data<(0, 0, 0, 0, 81, 0, 47, 0, 0, 79, 82, 64, 0, 0, 0, 0, 79, 109, 66, 80, 191, 194, 64, 29, 0, 0, 0, 0, 15, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 41, 71, 0, 71, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 163, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5331388187522413, y=-0.8411203275586306, z=0.08593697273075625, w=-0.02990704306681148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.03777777777777778, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=0.14)>	COMP<123>
[1740780417.4659479]	Q_Header<(2621443, 57718, 257, 173, 250, 8, 58, 200, 40)>	Q_Data<(0, 0, 0, 0, 81, 0, 87, 63, 0, 60, 79, 0, 0, 0, 0, 0, 40, 62, 36, 56, 148, 153, 47, 21, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 27, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5331388187522413, y=-0.8411203275586306, z=0.08593697273075625, w=-0.02990704306681148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.03777777777777778, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=0.14)>	COMP<123>
[1740780417.4751914]	Q_Header<(2621443, 57719, 257, 173, 250, 8, 58, 201, 27)>	Q_Data<(0, 0, 0, 0, 75, 31, 86, 70, 17, 0, 85, 0, 0, 0, 0, 0, 20, 11, 23, 23, 85, 89, 11, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5323463036143565, y=-0.8416100871977026, z=0.08618126355233563, w=-0.029540886373463488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.035555555555555556, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=0.31)>	COMP<117>
[1740780417.4850965]	Q_Header<(2621443, 57720, 257, 173, 250, 8, 58, 202, 27)>	Q_Data<(0, 0, 0, 60, 7, 0, 75, 77, 13, 35, 86, 0, 0, 0, 0, 0, 22, 7, 16, 0, 33, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5323463036143565, y=-0.8416100871977026, z=0.08618126355233563, w=-0.029540886373463488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.035555555555555556, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=0.31)>	COMP<117>
[1740780417.495163]	Q_Header<(2621443, 57721, 257, 173, 250, 8, 58, 203, 31)>	Q_Data<(0, 0, 0, 79, 0, 81, 0, 0, 0, 69, 85, 0, 0, 0, 0, 0, 31, 0, 0, 0, 22, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5323463036143565, y=-0.8416100871977026, z=0.08618126355233563, w=-0.029540886373463488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.035555555555555556, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=0.31)>	COMP<117>
[1740780417.5051064]	Q_Header<(2621443, 57722, 257, 173, 250, 8, 58, 204, 28)>	Q_Data<(0, 0, 50, 79, 32, 0, 87, 0, 0, 0, 76, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 27, 0, 13, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5323463036143565, y=-0.8416100871977026, z=0.08618126355233563, w=-0.029540886373463488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.035555555555555556, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=0.31)>	COMP<117>
[1740780417.5152452]	Q_Header<(2621443, 57723, 257, 173, 250, 8, 58, 205, 33)>	Q_Data<(0, 0, 70, 0, 48, 64, 86, 0, 0, 38, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 23, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5311774345587266, y=-0.8423279069682852, z=0.08654597290638566, w=-0.029052103740084323)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03666666666666667, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=0.27)>	COMP<117>
[1740780417.5269482]	Q_Header<(2621443, 57724, 257, 173, 250, 8, 58, 206, 34)>	Q_Data<(0, 0, 74, 16, 65, 66, 86, 0, 0, 83, 0, 0, 0, 0, 0, 0, 28, 63, 33, 19, 25, 34, 38, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 15, 0, 0, 0, 0, 0, 0, 0, 43, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5311774345587266, y=-0.8423279069682852, z=0.08654597290638566, w=-0.029052103740084323)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03666666666666667, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=0.27)>	COMP<117>
[1740780417.5353186]	Q_Header<(2621443, 57725, 257, 173, 250, 8, 58, 207, 38)>	Q_Data<(0, 0, 0, 21, 5, 71, 86, 16, 0, 73, 0, 0, 0, 0, 0, 0, 12, 73, 51, 25, 36, 40, 43, 0, 0, 0, 0, 0, 0, 0, 15, 61, 0, 5, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5311774345587266, y=-0.8423279069682852, z=0.08654597290638566, w=-0.029052103740084323)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03666666666666667, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=0.27)>	COMP<117>
[1740780417.545239]	Q_Header<(2621443, 57726, 257, 173, 250, 8, 58, 208, 35)>	Q_Data<(0, 0, 0, 0, 63, 0, 86, 87, 0, 0, 0, 0, 0, 0, 60, 0, 55, 58, 52, 32, 34, 22, 41, 0, 0, 0, 0, 0, 0, 0, 8, 48, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5302265304915078, y=-0.8429179677780272, z=0.08673326808201134, w=-0.02874832460705654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03111111111111111, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.26)>	COMP<120>
[1740780417.5551355]	Q_Header<(2621443, 57727, 257, 173, 250, 8, 58, 209, 30)>	Q_Data<(0, 0, 0, 0, 65, 0, 85, 72, 0, 0, 0, 0, 0, 114, 111, 0, 60, 21, 62, 44, 21, 27, 39, 0, 0, 0, 0, 0, 8, 11, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5302265304915078, y=-0.8429179677780272, z=0.08673326808201134, w=-0.02874832460705654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03111111111111111, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.26)>	COMP<120>
[1740780417.5650828]	Q_Header<(2621443, 57728, 257, 173, 250, 8, 58, 210, 27)>	Q_Data<(0, 0, 43, 80, 71, 51, 0, 0, 0, 0, 0, 0, 50, 120, 108, 0, 74, 0, 46, 34, 0, 35, 30, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5302265304915078, y=-0.8429179677780272, z=0.08673326808201134, w=-0.02874832460705654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03111111111111111, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.26)>	COMP<120>
[1740780417.5752575]	Q_Header<(2621443, 57729, 257, 173, 250, 8, 58, 211, 29)>	Q_Data<(0, 0, 68, 61, 81, 36, 24, 10, 0, 0, 0, 0, 52, 99, 51, 0, 79, 37, 32, 17, 0, 17, 14, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.529172637223739, y=-0.8435634393390191, z=0.08697474141220622, w=-0.02850330122070197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.027777777777777776, z=0.08222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.32)>	COMP<120>
