[1740779388.3376856]	Q_Header<(2621443, 20304, 257, 173, 250, 8, 58, 0, 33)>	Q_Data<(0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 63, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 153, 253, 253, 253, 245, 77, 94, 0, 96, 127, 94, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923680010350819, y=-0.0686033355780449, z=0.030639568025069876, w=-0.09777806369753375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.36, z=0.17)>	COMP<353>
[1740779390.1677606]	Q_Header<(2621443, 20487, 257, 173, 250, 8, 58, 183, 57)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 253, 253, 253, 247, 173, 187, 66, 36, 32, 31, 18, 0, 63, 0, 9, 40, 60, 51, 55, 33, 0, 0, 37, 24, 130, 253, 253, 193, 250, 145, 66, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 225, 245, 75, 91, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925969565616337, y=-0.07507189673312485, z=0.020446410898859207, w=-0.09326004732375184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.024444444444444446, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.04)>	COMP<350>
[1740779390.1777716]	Q_Header<(2621443, 20488, 257, 173, 250, 8, 58, 184, 50)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 211, 112, 182, 154, 103, 30, 23, 36, 25, 98, 52, 49, 59, 42, 56, 72, 56, 0, 0, 34, 66, 125, 253, 187, 253, 197, 200, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 143, 54, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925756436864969, y=-0.07592941217230366, z=0.019958937122462456, w=-0.09289756055164483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.024444444444444446, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=0.08)>	COMP<347>
[1740779390.187639]	Q_Header<(2621443, 20489, 257, 173, 250, 8, 58, 185, 50)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 253, 253, 197, 246, 89, 169, 234, 203, 127, 43, 22, 44, 56, 118, 68, 106, 123, 47, 32, 68, 51, 14, 0, 61, 74, 50, 180, 125, 253, 109, 179, 114, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925756436864969, y=-0.07592941217230366, z=0.019958937122462456, w=-0.09289756055164483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.024444444444444446, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=0.08)>	COMP<347>
[1740779390.1976047]	Q_Header<(2621443, 20490, 257, 173, 250, 8, 58, 186, 44)>	Q_Data<(0, 0, 56, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 253, 235, 205, 244, 237, 252, 253, 135, 122, 99, 56, 21, 42, 108, 66, 150, 158, 35, 0, 41, 16, 10, 7, 47, 44, 0, 84, 77, 123, 75, 160, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925756436864969, y=-0.07592941217230366, z=0.019958937122462456, w=-0.09289756055164483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.024444444444444446, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=0.08)>	COMP<347>
[1740779390.2076957]	Q_Header<(2621443, 20491, 257, 173, 250, 8, 58, 187, 41)>	Q_Data<(0, 0, 36, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 243, 247, 253, 253, 253, 253, 166, 113, 163, 71, 82, 98, 110, 69, 156, 154, 32, 22, 46, 0, 0, 0, 8, 22, 0, 0, 0, 0, 28, 130, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925163875655316, y=-0.07715028066433995, z=0.019348606780534624, w=-0.0926535807345475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.023333333333333334, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.05)>	COMP<354>
[1740779390.2176025]	Q_Header<(2621443, 20492, 257, 173, 250, 8, 58, 188, 41)>	Q_Data<(0, 0, 32, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 253, 253, 253, 209, 253, 253, 253, 152, 201, 83, 117, 151, 114, 29, 128, 103, 32, 0, 30, 0, 0, 0, 19, 17, 0, 0, 0, 0, 31, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925163875655316, y=-0.07715028066433995, z=0.019348606780534624, w=-0.0926535807345475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.023333333333333334, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.05)>	COMP<354>
[1740779390.2275543]	Q_Header<(2621443, 20493, 257, 173, 250, 8, 58, 189, 35)>	Q_Data<(0, 0, 40, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 253, 253, 253, 196, 253, 253, 253, 203, 220, 180, 144, 201, 112, 72, 71, 36, 46, 20, 21, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925163875655316, y=-0.07715028066433995, z=0.019348606780534624, w=-0.0926535807345475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.023333333333333334, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.05)>	COMP<354>
[1740779390.237583]	Q_Header<(2621443, 20494, 257, 173, 250, 8, 58, 190, 37)>	Q_Data<(0, 0, 26, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 253, 253, 230, 253, 253, 253, 253, 184, 253, 253, 146, 211, 97, 69, 47, 0, 33, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9925163875655316, y=-0.07715028066433995, z=0.019348606780534624, w=-0.0926535807345475)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.023333333333333334, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.05)>	COMP<354>
[1740779390.247664]	Q_Header<(2621443, 20495, 257, 173, 250, 8, 58, 191, 36)>	Q_Data<(0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 253, 253, 252, 253, 201, 253, 253, 169, 253, 253, 109, 165, 57, 52, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9924755317371617, y=-0.07800158228645794, z=0.018920571603131427, w=-0.09246666444756164)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.024444444444444446, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.08, z=-0.12)>	COMP<354>
[1740779390.2575693]	Q_Header<(2621443, 20496, 257, 173, 250, 8, 58, 192, 29)>	Q_Data<(0, 0, 33, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 253, 253, 253, 253, 203, 253, 172, 219, 224, 68, 99, 35, 11, 0, 0, 0, 0, 0, 0, 30, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9924755317371617, y=-0.07800158228645794, z=0.018920571603131427, w=-0.09246666444756164)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.024444444444444446, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.08, z=-0.12)>	COMP<354>
[1740779390.2676654]	Q_Header<(2621443, 20497, 257, 173, 250, 8, 58, 193, 39)>	Q_Data<(0, 0, 56, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 253, 217, 253, 253, 253, 177, 160, 115, 136, 50, 40, 21, 42, 0, 0, 20, 0, 0, 0, 45, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9924755317371617, y=-0.07800158228645794, z=0.018920571603131427, w=-0.09246666444756164)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.024444444444444446, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.08, z=-0.12)>	COMP<354>
[1740779390.277693]	Q_Header<(2621443, 20498, 257, 173, 250, 8, 58, 194, 38)>	Q_Data<(0, 0, 52, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 199, 253, 253, 253, 253, 253, 138, 110, 42, 54, 28, 13, 0, 13, 22, 0, 0, 21, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9924252872265988, y=-0.07879588227610941, z=0.018554568715675648, w=-0.0924066349853057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.015555555555555555, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=-0.17)>	COMP<344>
[1740779390.2892976]	Q_Header<(2621443, 20499, 257, 173, 250, 8, 58, 195, 41)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 188, 197, 253, 253, 253, 253, 140, 94, 67, 0, 21, 28, 12, 33, 9, 13, 30, 24, 13, 24, 88, 125, 87, 0, 0, 0, 0, 0, 0, 0, 0, 97, 36, 127, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9924252872265988, y=-0.07879588227610941, z=0.018554568715675648, w=-0.0924066349853057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.015555555555555555, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=-0.17)>	COMP<344>
[1740779390.2977285]	Q_Header<(2621443, 20500, 257, 173, 250, 8, 58, 196, 42)>	Q_Data<(0, 0, 14, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 117, 164, 253, 253, 253, 253, 187, 155, 78, 0, 33, 45, 82, 110, 65, 44, 83, 65, 21, 55, 188, 247, 161, 0, 0, 0, 0, 0, 0, 0, 18, 158, 100, 175, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9924252872265988, y=-0.07879588227610941, z=0.018554568715675648, w=-0.0924066349853057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.015555555555555555, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=-0.17)>	COMP<344>
[1740779390.3077023]	Q_Header<(2621443, 20501, 257, 173, 250, 8, 58, 197, 46)>	Q_Data<(0, 0, 49, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 85, 199, 231, 253, 253, 253, 253, 222, 118, 89, 55, 77, 139, 198, 127, 102, 198, 121, 6, 90, 253, 253, 199, 24, 0, 0, 36, 0, 0, 0, 26, 158, 93, 180, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923493694888105, y=-0.07983227598815205, z=0.018188087342866446, w=-0.09240524911778455)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.011111111111111112, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.05, z=0.13)>	COMP<353>
[1740779390.3176572]	Q_Header<(2621443, 20502, 257, 173, 250, 8, 58, 198, 45)>	Q_Data<(0, 0, 66, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 65, 177, 231, 253, 253, 253, 253, 253, 182, 188, 139, 68, 161, 233, 177, 151, 253, 157, 89, 107, 253, 253, 187, 37, 0, 0, 35, 0, 0, 0, 42, 113, 41, 140, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923493694888105, y=-0.07983227598815205, z=0.018188087342866446, w=-0.09240524911778455)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.011111111111111112, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.05, z=0.13)>	COMP<353>
[1740779390.327765]	Q_Header<(2621443, 20503, 257, 173, 250, 8, 58, 199, 41)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 85, 206, 169, 186, 253, 201, 126, 103, 249, 253, 150, 45, 9, 0, 42, 0, 27, 14, 0, 9, 94, 50, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923493694888105, y=-0.07983227598815205, z=0.018188087342866446, w=-0.09240524911778455)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.011111111111111112, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.05, z=0.13)>	COMP<353>
