[1740779853.031279]	Q_Header<(2621443, 1268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 234, 250, 253, 253, 214, 253, 253, 253, 206, 106, 80, 93, 58, 0, 0, 23, 22, 68, 180, 213, 253, 253, 198, 131, 139, 156, 138, 51, 35, 32, 24, 0, 0, 22, 61, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19483011486525467, y=-0.9765920544624295, z=0.08496350873823136, w=0.033021018841510895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.03888888888888889, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.19, z=-0.02)>	COMP<181>
[1740779854.9211612]	Q_Header<(2621443, 1457, 257, 173, 250, 8, 58, 189, 55)>	Q_Data<(0, 0, 40, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 0, 0, 0, 6, 0, 25, 91, 212, 222, 54, 50, 233, 253, 253, 253, 253, 253, 115, 253, 253, 253, 171, 199, 178, 253, 253, 192, 20, 16, 0, 0, 0, 0, 0, 0, 0, 0, 33, 67, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 59, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2214932567956873, y=-0.9706275179999491, z=0.08453242233729041, w=0.04095397500961868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.021111111111111112, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.09)>	COMP<176>
[1740779854.9312317]	Q_Header<(2621443, 1458, 257, 173, 250, 8, 58, 190, 50)>	Q_Data<(0, 0, 37, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 24, 61, 124, 121, 74, 70, 118, 226, 192, 224, 253, 253, 180, 253, 253, 253, 253, 253, 231, 253, 253, 232, 90, 61, 19, 0, 0, 0, 0, 0, 0, 0, 56, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 72, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2214932567956873, y=-0.9706275179999491, z=0.08453242233729041, w=0.04095397500961868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.021111111111111112, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.09)>	COMP<176>
[1740779854.9418573]	Q_Header<(2621443, 1459, 257, 173, 250, 8, 58, 191, 60)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 20, 0, 9, 19, 0, 20, 35, 59, 44, 52, 61, 14, 122, 171, 253, 253, 253, 252, 253, 253, 253, 253, 253, 122, 253, 253, 243, 129, 143, 91, 34, 0, 0, 0, 0, 71, 85, 198, 253, 126, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 124, 0, 209, 117, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22223630688590318, y=-0.9704908759917222, z=0.08441439506267621, w=0.040406601251982394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.12)>	COMP<176>
[1740779854.9511619]	Q_Header<(2621443, 1460, 257, 173, 250, 8, 58, 192, 66)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 23, 0, 0, 8, 0, 0, 0, 17, 34, 30, 41, 43, 71, 249, 253, 253, 253, 253, 253, 253, 253, 139, 253, 223, 253, 253, 116, 145, 216, 169, 84, 0, 0, 0, 21, 116, 169, 253, 253, 234, 148, 66, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 62, 71, 0, 253, 239, 143, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22223630688590318, y=-0.9704908759917222, z=0.08441439506267621, w=0.040406601251982394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.12)>	COMP<176>
[1740779854.961125]	Q_Header<(2621443, 1461, 257, 173, 250, 8, 58, 193, 57)>	Q_Data<(0, 0, 40, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 29, 20, 13, 0, 14, 0, 0, 0, 0, 19, 22, 0, 26, 64, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 187, 253, 214, 91, 52, 0, 0, 0, 186, 253, 253, 253, 253, 204, 122, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 158, 40, 0, 0, 232, 229, 133, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22223630688590318, y=-0.9704908759917222, z=0.08441439506267621, w=0.040406601251982394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.12)>	COMP<176>
[1740779854.9711797]	Q_Header<(2621443, 1462, 257, 173, 250, 8, 58, 194, 67)>	Q_Data<(0, 0, 59, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 26, 27, 15, 0, 20, 0, 0, 0, 24, 0, 23, 3, 0, 14, 130, 218, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 72, 105, 31, 0, 81, 228, 253, 253, 253, 239, 240, 169, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 111, 0, 0, 0, 91, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22223630688590318, y=-0.9704908759917222, z=0.08441439506267621, w=0.040406601251982394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.12)>	COMP<176>
[1740779854.981603]	Q_Header<(2621443, 1463, 257, 173, 250, 8, 58, 195, 64)>	Q_Data<(0, 0, 34, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 28, 16, 0, 13, 0, 0, 11, 31, 0, 21, 0, 0, 0, 37, 95, 135, 184, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 86, 59, 0, 108, 216, 253, 253, 253, 253, 226, 171, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 82, 0, 0, 243, 233, 52, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2227782696877684, y=-0.970397728702967, z=0.08428953162707073, w=0.03991698311665768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.024444444444444446, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=0.07)>	COMP<176>
[1740779854.9911628]	Q_Header<(2621443, 1464, 257, 173, 250, 8, 58, 196, 74)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 13, 0, 0, 14, 0, 12, 17, 13, 5, 0, 0, 0, 0, 0, 48, 63, 67, 207, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 117, 70, 0, 81, 69, 253, 253, 253, 253, 188, 136, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 57, 132, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 176, 149, 139, 0, 0, 253, 253, 38, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2227782696877684, y=-0.970397728702967, z=0.08428953162707073, w=0.03991698311665768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.024444444444444446, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=0.07)>	COMP<176>
[1740779855.001142]	Q_Header<(2621443, 1465, 257, 173, 250, 8, 58, 197, 62)>	Q_Data<(0, 0, 21, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 17, 0, 13, 19, 0, 9, 0, 0, 0, 0, 0, 0, 29, 23, 124, 160, 130, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 209, 62, 0, 44, 211, 221, 253, 253, 203, 141, 59, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 229, 134, 122, 0, 0, 253, 253, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2227782696877684, y=-0.970397728702967, z=0.08428953162707073, w=0.03991698311665768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.024444444444444446, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.07, z=0.07)>	COMP<176>
[1740779855.0111942]	Q_Header<(2621443, 1466, 257, 173, 250, 8, 58, 198, 58)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 12, 0, 9, 18, 0, 0, 0, 0, 0, 0, 12, 0, 11, 0, 0, 9, 0, 60, 71, 68, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 232, 147, 101, 253, 253, 203, 205, 193, 204, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 155, 0, 0, 0, 0, 157, 231, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22332236477314826, y=-0.9703140079703501, z=0.08404342615267153, w=0.039427780170389115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.021111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.17)>	COMP<176>
[1740779855.0210865]	Q_Header<(2621443, 1467, 257, 173, 250, 8, 58, 199, 49)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 13, 0, 0, 13, 0, 0, 20, 23, 0, 0, 6, 15, 18, 17, 0, 0, 0, 0, 0, 0, 112, 145, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 75, 253, 253, 219, 231, 253, 253, 80, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 75, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22332236477314826, y=-0.9703140079703501, z=0.08404342615267153, w=0.039427780170389115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.021111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.17)>	COMP<176>
[1740779855.0309799]	Q_Header<(2621443, 1468, 257, 173, 250, 8, 58, 200, 39)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 14, 0, 23, 0, 0, 0, 0, 0, 0, 49, 0, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 80, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22332236477314826, y=-0.9703140079703501, z=0.08404342615267153, w=0.039427780170389115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.021111111111111112, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.17)>	COMP<176>
[1740779855.0415826]	Q_Header<(2621443, 1469, 257, 173, 250, 8, 58, 201, 58)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 12, 0, 0, 18, 8, 3, 8, 0, 0, 0, 0, 0, 16, 23, 0, 0, 0, 0, 0, 0, 15, 0, 91, 167, 220, 206, 253, 253, 253, 247, 253, 253, 253, 253, 253, 233, 253, 253, 253, 209, 164, 59, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 253, 162, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22399893832248685, y=-0.9702144750883517, z=0.0836181322893207, w=0.03894041489093913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<175>
[1740779855.0511045]	Q_Header<(2621443, 1470, 257, 173, 250, 8, 58, 202, 59)>	Q_Data<(0, 0, 51, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 4, 0, 20, 31, 15, 0, 11, 21, 7, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 37, 85, 141, 240, 253, 253, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 182, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 142, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 158, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 253, 253, 241, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22399893832248685, y=-0.9702144750883517, z=0.0836181322893207, w=0.03894041489093913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<175>
[1740779855.0611267]	Q_Header<(2621443, 1471, 257, 173, 250, 8, 58, 203, 60)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 33, 0, 0, 0, 0, 0, 11, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 27, 21, 49, 67, 155, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 127, 137, 167, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 72, 154, 253, 253, 164, 234, 174, 121, 190, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 253, 208, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22399893832248685, y=-0.9702144750883517, z=0.0836181322893207, w=0.03894041489093913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<175>
[1740779855.0711982]	Q_Header<(2621443, 1472, 257, 173, 250, 8, 58, 204, 71)>	Q_Data<(0, 0, 35, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 22, 28, 0, 0, 0, 0, 0, 10, 22, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 73, 126, 193, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 136, 142, 129, 158, 253, 253, 253, 165, 0, 0, 0, 109, 184, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 196, 124, 253, 253, 253, 253, 253, 253, 245, 253, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 161, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22399893832248685, y=-0.9702144750883517, z=0.0836181322893207, w=0.03894041489093913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<175>
[1740779855.0812757]	Q_Header<(2621443, 1473, 257, 173, 250, 8, 58, 205, 77)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 21, 27, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 100, 98, 179, 178, 253, 253, 239, 253, 253, 253, 253, 253, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 108, 86, 106, 194, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 253, 253, 220, 0, 0, 0, 22, 98, 43, 0, 0, 0, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 140, 0, 0, 146, 32, 26, 101, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22454226537095381, y=-0.9701275640313429, z=0.08331073450159064, w=0.03863420874689148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.008888888888888889, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=0.08)>	COMP<175>
