[1740780108.003056]	Q_Header<(2621443, 26768, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 196, 253, 223, 253, 253, 251, 191, 253, 253, 253, 253, 253, 204, 113, 109, 70, 183, 220, 143, 143, 127, 253, 225, 164, 32, 48, 0, 0, 0, 0, 0, 67, 106, 80, 135, 79, 113, 126, 191, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 188, 170, 63, 131, 0, 74, 96, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5142222277615427, y=-0.852540780697119, z=0.08941668411521186, w=-0.02746587566678863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=-0.1)>	COMP<152>
[1740780109.9729533]	Q_Header<(2621443, 26965, 257, 173, 250, 8, 58, 197, 49)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 29, 143, 207, 212, 253, 253, 253, 233, 253, 253, 185, 253, 253, 253, 155, 183, 227, 253, 183, 83, 0, 23, 147, 253, 253, 253, 193, 253, 253, 163, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 31, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.515930839829966, y=-0.8518077369770501, z=0.08557139920047466, w=-0.03027347646464724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.014444444444444444, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.1)>	COMP<150>
[1740780109.9829905]	Q_Header<(2621443, 26966, 257, 173, 250, 8, 58, 198, 46)>	Q_Data<(0, 0, 31, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 29, 52, 86, 157, 253, 253, 253, 187, 253, 253, 135, 253, 253, 253, 253, 253, 253, 253, 203, 97, 0, 39, 176, 253, 253, 204, 121, 150, 253, 169, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5154457617985405, y=-0.8521182096470603, z=0.08551089547421614, w=-0.02996848656519638)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.015555555555555555, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.06)>	COMP<150>
[1740780109.994865]	Q_Header<(2621443, 26967, 257, 173, 250, 8, 58, 199, 41)>	Q_Data<(0, 0, 40, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 29, 42, 33, 89, 213, 253, 253, 165, 253, 253, 218, 253, 253, 253, 253, 253, 253, 253, 131, 56, 0, 30, 151, 253, 253, 253, 253, 253, 226, 155, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5154457617985405, y=-0.8521182096470603, z=0.08551089547421614, w=-0.02996848656519638)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.015555555555555555, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.06)>	COMP<150>
[1740780110.0029147]	Q_Header<(2621443, 26968, 257, 173, 250, 8, 58, 200, 48)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 38, 30, 42, 42, 30, 102, 146, 72, 115, 253, 253, 253, 253, 253, 253, 253, 182, 242, 201, 102, 0, 46, 41, 97, 183, 253, 224, 253, 253, 175, 136, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5154457617985405, y=-0.8521182096470603, z=0.08551089547421614, w=-0.02996848656519638)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.015555555555555555, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.06)>	COMP<150>
[1740780110.0133421]	Q_Header<(2621443, 26969, 257, 173, 250, 8, 58, 201, 49)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 28, 24, 25, 0, 28, 65, 106, 149, 133, 192, 253, 253, 253, 253, 253, 253, 253, 253, 199, 86, 131, 60, 36, 119, 139, 235, 230, 253, 253, 152, 85, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 55, 49, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5146979770166407, y=-0.8525810554897965, z=0.08550834410059452, w=-0.02966242343532401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.016666666666666666, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.15)>	COMP<149>
[1740780110.0270889]	Q_Header<(2621443, 26970, 257, 173, 250, 8, 58, 202, 52)>	Q_Data<(0, 0, 53, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 0, 23, 3, 0, 46, 80, 89, 85, 159, 253, 253, 200, 253, 253, 253, 253, 253, 253, 251, 222, 83, 51, 163, 215, 141, 197, 253, 253, 199, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 60, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 55, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5146979770166407, y=-0.8525810554897965, z=0.08550834410059452, w=-0.02966242343532401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.016666666666666666, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.15)>	COMP<149>
[1740780110.032847]	Q_Header<(2621443, 26971, 257, 173, 250, 8, 58, 203, 40)>	Q_Data<(0, 0, 22, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 28, 0, 14, 11, 0, 16, 11, 14, 29, 110, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 89, 98, 181, 253, 253, 204, 201, 253, 232, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5146979770166407, y=-0.8525810554897965, z=0.08550834410059452, w=-0.02966242343532401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.016666666666666666, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.15)>	COMP<149>
[1740780110.043045]	Q_Header<(2621443, 26972, 257, 173, 250, 8, 58, 204, 45)>	Q_Data<(0, 0, 24, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 0, 7, 15, 0, 0, 22, 35, 12, 48, 188, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 166, 172, 225, 199, 253, 212, 143, 246, 231, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5143924430199379, y=-0.8527635517174386, z=0.08556931717061615, w=-0.02954033488628974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.015555555555555555, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.12)>	COMP<150>
[1740780110.0526779]	Q_Header<(2621443, 26973, 257, 173, 250, 8, 58, 205, 51)>	Q_Data<(0, 0, 39, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 10, 22, 12, 0, 0, 0, 35, 21, 34, 98, 220, 253, 253, 177, 253, 215, 253, 176, 253, 158, 217, 237, 253, 88, 225, 168, 137, 209, 205, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 45, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5143924430199379, y=-0.8527635517174386, z=0.08556931717061615, w=-0.02954033488628974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.015555555555555555, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.12)>	COMP<150>
[1740780110.0628622]	Q_Header<(2621443, 26974, 257, 173, 250, 8, 58, 206, 46)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 24, 0, 0, 6, 11, 0, 0, 22, 33, 12, 46, 113, 253, 253, 253, 253, 253, 191, 253, 207, 226, 253, 253, 253, 122, 69, 123, 215, 252, 208, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5143924430199379, y=-0.8527635517174386, z=0.08556931717061615, w=-0.02954033488628974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.015555555555555555, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.12)>	COMP<150>
[1740780110.0729697]	Q_Header<(2621443, 26975, 257, 173, 250, 8, 58, 207, 55)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 19, 0, 0, 0, 11, 19, 0, 33, 0, 9, 42, 132, 217, 211, 253, 253, 253, 253, 198, 253, 253, 253, 243, 214, 253, 186, 253, 253, 244, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 28, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5143924430199379, y=-0.8527635517174386, z=0.08556931717061615, w=-0.02954033488628974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.015555555555555555, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.12)>	COMP<150>
[1740780110.0831397]	Q_Header<(2621443, 26976, 257, 173, 250, 8, 58, 208, 69)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 20, 5, 4, 6, 0, 12, 0, 31, 0, 0, 0, 47, 82, 98, 204, 227, 247, 253, 253, 253, 253, 162, 237, 214, 253, 252, 253, 253, 253, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 131, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 243, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5137388334827723, y=-0.8531592508521076, z=0.08557227569714229, w=-0.02948032037212534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0077777777777777776, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.17)>	COMP<150>
[1740780110.0930634]	Q_Header<(2621443, 26977, 257, 173, 250, 8, 58, 209, 82)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 24, 0, 0, 11, 15, 20, 20, 0, 0, 3, 0, 0, 79, 99, 182, 253, 253, 253, 253, 253, 253, 162, 253, 253, 253, 253, 189, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 53, 0, 0, 0, 62, 17, 0, 0, 0, 0, 0, 57, 0, 39, 0, 175, 180, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 55, 134, 134, 95, 0, 0, 32, 0, 0, 0, 0, 0, 0, 78, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5137388334827723, y=-0.8531592508521076, z=0.08557227569714229, w=-0.02948032037212534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0077777777777777776, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.17)>	COMP<150>
[1740780110.1031487]	Q_Header<(2621443, 26978, 257, 173, 250, 8, 58, 210, 96)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 15, 9, 18, 0, 6, 0, 0, 32, 33, 0, 12, 0, 0, 0, 11, 0, 119, 215, 253, 253, 253, 253, 253, 132, 253, 253, 253, 232, 87, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 58, 0, 0, 43, 0, 0, 0, 55, 43, 33, 0, 0, 0, 0, 57, 13, 74, 164, 253, 253, 135, 114, 0, 0, 59, 188, 253, 253, 102, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 253, 253, 253, 187, 195, 201, 165, 0, 0, 104, 71, 0, 0, 0, 103, 146, 94, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5137388334827723, y=-0.8531592508521076, z=0.08557227569714229, w=-0.02948032037212534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0077777777777777776, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.17)>	COMP<150>
[1740780110.113276]	Q_Header<(2621443, 26979, 257, 173, 250, 8, 58, 211, 102)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 0, 10, 0, 8, 0, 12, 42, 46, 0, 11, 0, 0, 0, 17, 0, 57, 102, 205, 253, 244, 253, 253, 253, 253, 253, 168, 207, 209, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 29, 52, 39, 0, 78, 137, 197, 157, 17, 161, 253, 253, 232, 50, 253, 253, 253, 253, 204, 93, 0, 186, 253, 253, 253, 237, 253, 197, 140, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 180, 180, 209, 142, 0, 47, 168, 150, 0, 138, 152, 201, 221, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5132896089226049, y=-0.8534278955487259, z=0.08556861256949966, w=-0.029540091643108297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0033333333333333335, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.21)>	COMP<152>
[1740780110.1238563]	Q_Header<(2621443, 26980, 257, 173, 250, 8, 58, 212, 105)>	Q_Data<(0, 0, 16, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 10, 0, 0, 0, 22, 37, 44, 0, 0, 0, 0, 0, 20, 0, 0, 0, 84, 196, 155, 253, 253, 253, 253, 196, 243, 226, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 48, 0, 21, 80, 146, 242, 253, 253, 253, 246, 243, 253, 253, 253, 253, 253, 253, 253, 253, 231, 133, 81, 246, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 123, 185, 20, 0, 253, 253, 253, 187, 118, 119, 130, 50, 0, 67, 208, 235, 207, 253, 253, 253, 198, 51, 0, 66, 0, 0, 0, 171, 82, 16, 0, 0, 0, 0, 0, 0, 0, 0, 181, 127, 0, 0, 201, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5132896089226049, y=-0.8534278955487259, z=0.08556861256949966, w=-0.029540091643108297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0033333333333333335, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.21)>	COMP<152>
[1740780110.133377]	Q_Header<(2621443, 26981, 257, 173, 250, 8, 58, 213, 115)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 9, 0, 0, 0, 0, 19, 25, 0, 0, 8, 0, 0, 30, 0, 0, 25, 0, 67, 98, 157, 234, 253, 246, 112, 210, 150, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 57, 43, 0, 6, 0, 93, 101, 0, 148, 253, 253, 253, 253, 253, 253, 253, 223, 253, 253, 253, 253, 253, 253, 253, 253, 240, 91, 79, 204, 253, 253, 253, 253, 253, 253, 253, 60, 24, 105, 249, 253, 80, 185, 181, 253, 253, 0, 0, 0, 0, 0, 0, 65, 209, 253, 253, 253, 253, 253, 85, 44, 0, 85, 0, 0, 0, 230, 186, 119, 0, 0, 0, 0, 53, 0, 0, 0, 253, 253, 0, 0, 237, 0, 253, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5132896089226049, y=-0.8534278955487259, z=0.08556861256949966, w=-0.029540091643108297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0033333333333333335, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.21)>	COMP<152>
