[1740779708.069918]	Q_Header<(2621443, 52304, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 251, 182, 82, 52, 95, 130, 81, 129, 190, 183, 110, 89, 73, 41, 0, 0, 0, 0, 0, 0, 65, 152, 197, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7317382053111499, y=-0.6755868041195361, z=0.044615950294640966, w=0.07842885927306928)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.02666666666666667, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.02)>	COMP<193>
[1740779710.0901644]	Q_Header<(2621443, 52506, 257, 173, 250, 8, 58, 202, 85)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 30, 27, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 48, 63, 127, 109, 253, 253, 253, 253, 253, 253, 227, 253, 253, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 86, 136, 166, 52, 200, 108, 242, 253, 185, 39, 88, 0, 0, 101, 134, 28, 0, 67, 0, 0, 0, 0, 21, 73, 0, 126, 253, 167, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 200, 253, 253, 253, 219, 144, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7178423360994108, y=-0.690742429864555, z=0.04278611322214837, w=0.07580649446777214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.017777777777777778, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.09)>	COMP<194>
[1740779710.100164]	Q_Header<(2621443, 52507, 257, 173, 250, 8, 58, 203, 73)>	Q_Data<(0, 0, 31, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 41, 21, 12, 22, 0, 15, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 97, 230, 253, 253, 158, 253, 253, 235, 250, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 80, 179, 232, 253, 109, 253, 253, 253, 253, 253, 248, 73, 63, 135, 151, 209, 53, 3, 0, 0, 0, 0, 0, 142, 198, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 253, 253, 245, 188, 119, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7178423360994108, y=-0.690742429864555, z=0.04278611322214837, w=0.07580649446777214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.017777777777777778, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.09)>	COMP<194>
[1740779710.1102705]	Q_Header<(2621443, 52508, 257, 173, 250, 8, 58, 204, 87)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12, 0, 0, 9, 36, 47, 0, 33, 26, 0, 0, 0, 0, 0, 0, 31, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 18, 95, 154, 203, 52, 253, 253, 251, 253, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 98, 195, 140, 117, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 60, 135, 238, 253, 253, 58, 30, 0, 44, 0, 0, 205, 230, 111, 253, 253, 253, 253, 253, 253, 253, 253, 52, 253, 253, 253, 253, 0, 244, 218, 135, 90, 0, 171, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7178531335453486, y=-0.6907528196864816, z=0.04254260981898716, w=0.07574659797039178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.11)>	COMP<194>
[1740779710.1202567]	Q_Header<(2621443, 52509, 257, 173, 250, 8, 58, 205, 96)>	Q_Data<(0, 0, 40, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 16, 9, 0, 11, 34, 48, 0, 29, 17, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 97, 57, 181, 200, 165, 196, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 75, 227, 253, 253, 210, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 0, 223, 253, 253, 253, 253, 253, 57, 81, 36, 0, 159, 170, 116, 253, 253, 253, 253, 253, 253, 253, 137, 253, 253, 253, 126, 241, 70, 103, 26, 0, 0, 0, 245, 253, 60, 0, 0, 0, 0, 0, 0, 0, 0, 69, 80, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 23)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7178531335453486, y=-0.6907528196864816, z=0.04254260981898716, w=0.07574659797039178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.11)>	COMP<194>
[1740779710.133274]	Q_Header<(2621443, 52510, 257, 173, 250, 8, 58, 206, 92)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 0, 0, 0, 0, 31, 38, 0, 36, 27, 0, 0, 7, 10, 11, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 67, 74, 44, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 68, 151, 74, 102, 132, 151, 123, 107, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 155, 253, 253, 253, 253, 253, 253, 206, 24, 87, 18, 169, 163, 0, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 253, 59, 253, 198, 0, 52, 0, 52, 70, 253, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7178531335453486, y=-0.6907528196864816, z=0.04254260981898716, w=0.07574659797039178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.11)>	COMP<194>
[1740779710.1402268]	Q_Header<(2621443, 52511, 257, 173, 250, 8, 58, 207, 89)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 0, 0, 0, 0, 26, 15, 19, 34, 25, 26, 0, 37, 36, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 10, 0, 24, 0, 81, 163, 179, 127, 184, 95, 216, 253, 213, 201, 155, 193, 212, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 181, 253, 253, 253, 253, 253, 253, 253, 0, 98, 219, 253, 253, 53, 146, 253, 253, 253, 253, 253, 193, 228, 253, 253, 253, 163, 253, 221, 180, 39, 0, 49, 131, 221, 253, 118, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7178531335453486, y=-0.6907528196864816, z=0.04254260981898716, w=0.07574659797039178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.11)>	COMP<194>
[1740779710.1502934]	Q_Header<(2621443, 52512, 257, 173, 250, 8, 58, 208, 91)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 26, 6, 24, 36, 20, 51, 0, 17, 7, 57, 68, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 145, 127, 186, 194, 134, 253, 253, 253, 253, 185, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 253, 253, 253, 253, 253, 253, 253, 0, 68, 253, 253, 253, 174, 230, 100, 253, 253, 253, 232, 0, 85, 99, 229, 217, 144, 253, 253, 253, 180, 0, 0, 70, 44, 44, 0, 0, 235, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 179, 44, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7177648784530265, y=-0.690848695511038, z=0.04247996219415871, w=0.07574372569389505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.03)>	COMP<194>
[1740779710.1602533]	Q_Header<(2621443, 52513, 257, 173, 250, 8, 58, 209, 87)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 0, 0, 13, 0, 0, 28, 0, 41, 14, 35, 36, 99, 119, 0, 23, 44, 62, 30, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 81, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 98, 156, 150, 210, 253, 253, 159, 0, 0, 253, 253, 253, 134, 238, 114, 71, 181, 0, 0, 0, 0, 0, 199, 128, 143, 253, 240, 253, 219, 0, 0, 0, 0, 0, 0, 0, 206, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 176, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7177648784530265, y=-0.690848695511038, z=0.04247996219415871, w=0.07574372569389505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.03)>	COMP<194>
[1740779710.1702452]	Q_Header<(2621443, 52514, 257, 173, 250, 8, 58, 210, 86)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 23, 8, 0, 40, 4, 7, 11, 49, 82, 83, 146, 106, 108, 133, 48, 73, 61, 103, 64, 68, 78, 68, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 105, 176, 200, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 216, 253, 189, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 0, 163, 86, 0, 0, 0, 208, 253, 253, 53, 152, 61, 0, 0, 0, 0, 0, 0, 0, 143, 71, 150, 155, 173, 235, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7177648784530265, y=-0.690848695511038, z=0.04247996219415871, w=0.07574372569389505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.03)>	COMP<194>
[1740779710.180267]	Q_Header<(2621443, 52515, 257, 173, 250, 8, 58, 211, 84)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 12, 22, 28, 7, 39, 26, 0, 0, 115, 192, 126, 251, 211, 148, 174, 40, 54, 77, 119, 87, 98, 125, 104, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 61, 253, 237, 62, 137, 178, 253, 253, 253, 253, 253, 253, 253, 202, 253, 253, 253, 253, 253, 216, 253, 253, 253, 241, 253, 231, 253, 253, 253, 0, 0, 0, 0, 0, 0, 83, 235, 158, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 98, 55, 0, 23, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7176333300350972, y=-0.6909616371259854, z=0.042540434685700186, w=0.07592582603875327)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0044444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.16, z=0.02)>	COMP<194>
[1740779710.1902485]	Q_Header<(2621443, 52516, 257, 173, 250, 8, 58, 212, 95)>	Q_Data<(0, 0, 26, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 12, 20, 27, 11, 13, 0, 53, 65, 187, 253, 192, 253, 253, 253, 253, 143, 111, 112, 110, 123, 113, 169, 35, 126, 52, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 128, 253, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 168, 253, 253, 196, 109, 158, 151, 253, 253, 253, 253, 253, 253, 253, 192, 253, 253, 253, 253, 253, 179, 253, 253, 178, 253, 130, 253, 253, 245, 0, 0, 0, 0, 0, 0, 0, 82, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 155, 67, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 149, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7176333300350972, y=-0.6909616371259854, z=0.042540434685700186, w=0.07592582603875327)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0044444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.16, z=0.02)>	COMP<194>
[1740779710.2002583]	Q_Header<(2621443, 52517, 257, 173, 250, 8, 58, 213, 99)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 0, 0, 15, 30, 33, 12, 55, 100, 146, 236, 253, 238, 253, 253, 253, 253, 134, 204, 94, 90, 163, 123, 240, 163, 143, 80, 69, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 41, 253, 253, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 146, 253, 206, 182, 0, 148, 37, 253, 184, 206, 253, 253, 253, 253, 89, 176, 212, 253, 253, 253, 83, 209, 141, 89, 138, 0, 133, 218, 164, 12, 0, 0, 0, 0, 0, 113, 166, 141, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 253, 253, 253, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7176333300350972, y=-0.6909616371259854, z=0.042540434685700186, w=0.07592582603875327)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0044444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.16, z=0.02)>	COMP<194>
[1740779710.2102687]	Q_Header<(2621443, 52518, 257, 173, 250, 8, 58, 214, 92)>	Q_Data<(0, 0, 15, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 0, 0, 0, 16, 34, 35, 77, 136, 186, 246, 253, 253, 253, 211, 253, 253, 196, 219, 172, 97, 149, 169, 253, 227, 200, 116, 71, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 116, 161, 91, 25, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 104, 108, 195, 17, 134, 45, 142, 0, 143, 253, 253, 253, 253, 0, 5, 44, 145, 253, 253, 137, 64, 0, 0, 0, 0, 0, 47, 75, 0, 0, 0, 0, 0, 0, 139, 117, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 253, 253, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7175795912250154, y=-0.6909686614151909, z=0.04278500412084169, w=0.07623176911117158)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.03)>	COMP<194>
[1740779710.2201772]	Q_Header<(2621443, 52519, 257, 173, 250, 8, 58, 215, 82)>	Q_Data<(0, 0, 40, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 34, 62, 72, 90, 136, 222, 253, 253, 253, 184, 232, 253, 253, 159, 253, 217, 177, 236, 253, 211, 238, 147, 51, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 94, 0, 95, 111, 180, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 0, 38, 176, 30, 115, 111, 0, 0, 86, 246, 253, 246, 210, 0, 0, 0, 0, 96, 110, 178, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 244, 229, 253, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7175795912250154, y=-0.6909686614151909, z=0.04278500412084169, w=0.07623176911117158)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.03)>	COMP<194>
[1740779710.23018]	Q_Header<(2621443, 52520, 257, 173, 250, 8, 58, 216, 86)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 34, 62, 98, 108, 196, 253, 212, 253, 220, 253, 253, 253, 253, 253, 142, 253, 233, 218, 244, 253, 137, 215, 127, 42, 0, 47, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 0, 60, 46, 54, 222, 253, 253, 239, 127, 253, 253, 253, 224, 176, 96, 0, 107, 0, 25, 33, 0, 0, 52, 107, 230, 0, 108, 0, 0, 0, 0, 0, 0, 138, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 118, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7175795912250154, y=-0.6909686614151909, z=0.04278500412084169, w=0.07623176911117158)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.03)>	COMP<194>
[1740779710.2401972]	Q_Header<(2621443, 52521, 257, 173, 250, 8, 58, 217, 63)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 35, 53, 101, 134, 130, 155, 253, 253, 250, 253, 232, 231, 253, 253, 253, 253, 253, 253, 168, 253, 247, 234, 29, 101, 91, 75, 34, 66, 74, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 150, 123, 70, 0, 190, 155, 208, 29, 234, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.717545515882308, y=-0.6909335862357713, z=0.043152830871792426, w=0.0766618890735096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.008888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=0.07)>	COMP<192>
[1740779710.2500408]	Q_Header<(2621443, 52522, 257, 173, 250, 8, 58, 218, 53)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 42, 73, 155, 204, 127, 130, 253, 253, 253, 253, 253, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 105, 152, 223, 108, 31, 56, 84, 11, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 47, 184, 97, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.717545515882308, y=-0.6909335862357713, z=0.043152830871792426, w=0.0766618890735096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.008888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=0.07)>	COMP<192>
