[1740779318.6371622]	Q_Header<(2621443, 13304, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 20, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 33, 38, 52, 73, 234, 184, 253, 253, 253, 253, 247, 238, 167, 253, 253, 152, 125, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9543826990673312, y=-0.2826466892230486, z=0.03924461696618878, w=-0.08788841124620815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.04777777777777778, z=-0.16666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=-0.13)>	COMP<7>
[1740779320.5772743]	Q_Header<(2621443, 13499, 257, 173, 250, 8, 58, 195, 52)>	Q_Data<(0, 0, 27, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 122, 226, 253, 253, 253, 218, 253, 253, 253, 226, 227, 205, 117, 51, 0, 81, 61, 150, 199, 120, 93, 81, 134, 212, 234, 253, 195, 178, 134, 0, 98, 127, 114, 139, 142, 158, 148, 91, 194, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9761064804466841, y=-0.1958560430034021, z=0.029540144846882707, w=-0.08935283482610802)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.06, z=-0.02)>	COMP<17>
[1740779320.5874934]	Q_Header<(2621443, 13500, 257, 173, 250, 8, 58, 196, 51)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 131, 233, 120, 253, 253, 222, 150, 231, 253, 253, 184, 197, 132, 67, 39, 0, 56, 56, 118, 135, 111, 176, 114, 131, 219, 144, 233, 211, 176, 72, 0, 24, 96, 116, 134, 160, 93, 107, 56, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9761064804466841, y=-0.1958560430034021, z=0.029540144846882707, w=-0.08935283482610802)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.06, z=-0.02)>	COMP<17>
[1740779320.597229]	Q_Header<(2621443, 13501, 257, 173, 250, 8, 58, 197, 51)>	Q_Data<(0, 0, 43, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 234, 253, 253, 253, 253, 253, 75, 232, 253, 253, 68, 148, 60, 0, 32, 0, 19, 38, 69, 38, 185, 222, 171, 120, 206, 25, 149, 186, 136, 51, 26, 80, 11, 80, 104, 128, 29, 51, 44, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9761064804466841, y=-0.1958560430034021, z=0.029540144846882707, w=-0.08935283482610802)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.06, z=-0.02)>	COMP<17>
[1740779320.607501]	Q_Header<(2621443, 13502, 257, 173, 250, 8, 58, 198, 50)>	Q_Data<(0, 0, 68, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 70, 253, 253, 253, 135, 238, 189, 44, 216, 253, 253, 129, 93, 41, 24, 0, 0, 0, 4, 15, 121, 194, 187, 200, 225, 253, 98, 158, 179, 168, 124, 102, 103, 49, 39, 37, 65, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9761874231169744, y=-0.19543279534954058, z=0.029662816533378114, w=-0.08935465721165753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0033333333333333335, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.02)>	COMP<13>
[1740779320.6171541]	Q_Header<(2621443, 13503, 257, 173, 250, 8, 58, 199, 44)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 120, 253, 253, 253, 253, 242, 91, 39, 168, 253, 253, 144, 48, 11, 21, 0, 0, 0, 0, 0, 130, 164, 172, 189, 253, 253, 91, 192, 233, 248, 156, 158, 88, 87, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9761874231169744, y=-0.19543279534954058, z=0.029662816533378114, w=-0.08935465721165753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0033333333333333335, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.02)>	COMP<13>
[1740779320.6272337]	Q_Header<(2621443, 13504, 257, 173, 250, 8, 58, 200, 41)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 130, 253, 253, 253, 253, 253, 91, 39, 113, 182, 171, 78, 52, 0, 26, 0, 0, 0, 0, 0, 109, 181, 253, 253, 253, 253, 67, 236, 253, 253, 115, 185, 67, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9761874231169744, y=-0.19543279534954058, z=0.029662816533378114, w=-0.08935465721165753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0033333333333333335, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.02)>	COMP<13>
[1740779320.6374133]	Q_Header<(2621443, 13505, 257, 173, 250, 8, 58, 201, 42)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 177, 246, 253, 253, 253, 209, 108, 49, 83, 93, 68, 102, 94, 46, 53, 0, 0, 0, 0, 0, 82, 192, 253, 253, 253, 253, 55, 244, 253, 227, 142, 181, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9761874231169744, y=-0.19543279534954058, z=0.029662816533378114, w=-0.08935465721165753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0033333333333333335, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=0.02)>	COMP<13>
[1740779320.6481733]	Q_Header<(2621443, 13506, 257, 173, 250, 8, 58, 202, 46)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 132, 213, 219, 253, 253, 238, 204, 123, 66, 120, 153, 142, 153, 145, 71, 51, 0, 0, 0, 19, 0, 51, 194, 253, 253, 253, 201, 66, 218, 253, 42, 123, 114, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9762610701875072, y=-0.1950080724757165, z=0.029846305928208253, w=-0.08941684700373229)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.07, z=0.05)>	COMP<17>
[1740779320.658459]	Q_Header<(2621443, 13507, 257, 173, 250, 8, 58, 203, 44)>	Q_Data<(0, 0, 37, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 165, 170, 253, 253, 236, 185, 253, 161, 101, 141, 147, 192, 238, 200, 48, 0, 28, 6, 17, 7, 56, 39, 193, 253, 253, 253, 91, 57, 145, 206, 119, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9762610701875072, y=-0.1950080724757165, z=0.029846305928208253, w=-0.08941684700373229)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.07, z=0.05)>	COMP<17>
[1740779320.6672294]	Q_Header<(2621443, 13508, 257, 173, 250, 8, 58, 204, 39)>	Q_Data<(0, 0, 38, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 253, 253, 253, 253, 253, 179, 152, 140, 116, 253, 253, 226, 94, 87, 79, 11, 0, 49, 89, 108, 220, 253, 253, 193, 0, 51, 138, 123, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9762610701875072, y=-0.1950080724757165, z=0.029846305928208253, w=-0.08941684700373229)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.0022222222222222222, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.07, z=0.05)>	COMP<17>
[1740779320.677508]	Q_Header<(2621443, 13509, 257, 173, 250, 8, 58, 205, 39)>	Q_Data<(0, 0, 41, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 253, 253, 253, 253, 253, 253, 253, 213, 178, 155, 150, 253, 253, 216, 139, 126, 110, 44, 17, 61, 106, 222, 253, 253, 253, 156, 63, 0, 115, 91, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763282341679963, y=-0.19464308194309454, z=0.030029600600816088, w=-0.08941740829308042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.08, z=-0.03)>	COMP<17>
[1740779320.6911585]	Q_Header<(2621443, 13510, 257, 173, 250, 8, 58, 206, 47)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 253, 253, 253, 253, 253, 174, 253, 246, 170, 151, 145, 251, 253, 201, 149, 130, 120, 45, 43, 76, 137, 253, 253, 253, 253, 113, 32, 0, 60, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763282341679963, y=-0.19464308194309454, z=0.030029600600816088, w=-0.08941740829308042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.08, z=-0.03)>	COMP<17>
[1740779320.6980429]	Q_Header<(2621443, 13511, 257, 173, 250, 8, 58, 207, 50)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 187, 253, 253, 253, 253, 186, 146, 209, 152, 115, 101, 221, 253, 167, 159, 116, 114, 31, 76, 97, 82, 253, 239, 226, 138, 68, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 59, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763282341679963, y=-0.19464308194309454, z=0.030029600600816088, w=-0.08941740829308042)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.08, z=-0.03)>	COMP<17>
[1740779320.707189]	Q_Header<(2621443, 13512, 257, 173, 250, 8, 58, 208, 44)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 143, 233, 253, 253, 253, 200, 91, 144, 132, 60, 122, 181, 253, 177, 225, 103, 122, 102, 103, 190, 253, 253, 227, 202, 125, 49, 21, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763952317063386, y=-0.19427805354261896, z=0.03021289239823952, w=-0.08941795426953716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.07, z=0.0)>	COMP<16>
[1740779320.7173657]	Q_Header<(2621443, 13513, 257, 173, 250, 8, 58, 209, 43)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 207, 253, 253, 253, 131, 139, 103, 138, 115, 28, 140, 137, 253, 197, 247, 98, 128, 125, 112, 253, 253, 253, 253, 253, 172, 99, 106, 37, 0, 0, 0, 0, 0, 0, 0, 0, 48, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763952317063386, y=-0.19427805354261896, z=0.03021289239823952, w=-0.08941795426953716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.07, z=0.0)>	COMP<16>
[1740779320.7273014]	Q_Header<(2621443, 13514, 257, 173, 250, 8, 58, 210, 50)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 238, 253, 253, 253, 207, 140, 76, 153, 120, 14, 116, 121, 253, 154, 205, 93, 108, 114, 89, 253, 253, 253, 253, 253, 214, 110, 137, 20, 20, 0, 0, 12, 0, 0, 0, 12, 87, 93, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763952317063386, y=-0.19427805354261896, z=0.03021289239823952, w=-0.08941795426953716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.07, z=0.0)>	COMP<16>
[1740779320.7373812]	Q_Header<(2621443, 13515, 257, 173, 250, 8, 58, 211, 44)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 229, 253, 253, 253, 206, 142, 75, 204, 134, 26, 72, 91, 154, 98, 137, 76, 77, 88, 40, 253, 253, 253, 253, 253, 238, 96, 128, 0, 0, 0, 0, 0, 0, 0, 0, 29, 112, 122, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9763952317063386, y=-0.19427805354261896, z=0.03021289239823952, w=-0.08941795426953716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.07, z=0.0)>	COMP<16>
