[1740779513.1401076]	Q_Header<(2621443, 32804, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 20, 0, 0, 13, 0, 0, 0, 0, 17, 0, 17, 0, 15, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 232, 39, 85, 28, 63, 87, 0, 132, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6270683356519938, y=-0.7708655907421337, z=0.06396414402990942, w=0.09197897428728388)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.034444444444444444, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.23, z=-0.04)>	COMP<64>
[1740779515.0487492]	Q_Header<(2621443, 32995, 257, 173, 250, 8, 58, 191, 46)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 26, 0, 76, 89, 98, 0, 118, 134, 0, 225, 172, 117, 253, 253, 253, 253, 192, 108, 253, 253, 243, 39, 189, 213, 84, 0, 21, 72, 99, 30, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6706037067470454, y=-0.7354850884046508, z=0.05981538478311682, w=0.07598995311732698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.015555555555555555, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.11, z=0.01)>	COMP<62>
[1740779515.0587592]	Q_Header<(2621443, 32996, 257, 173, 250, 8, 58, 192, 49)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 63, 88, 78, 84, 111, 0, 125, 127, 0, 248, 189, 128, 198, 253, 253, 253, 239, 143, 253, 253, 213, 81, 115, 128, 59, 0, 20, 77, 130, 50, 55, 0, 0, 18, 0, 13, 5, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6706037067470454, y=-0.7354850884046508, z=0.05981538478311682, w=0.07598995311732698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.015555555555555555, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.11, z=0.01)>	COMP<62>
[1740779515.0687714]	Q_Header<(2621443, 32997, 257, 173, 250, 8, 58, 193, 50)>	Q_Data<(0, 0, 48, 0, 41, 0, 0, 88, 77, 91, 93, 100, 0, 116, 56, 0, 247, 208, 171, 129, 211, 253, 253, 231, 135, 250, 132, 205, 71, 74, 68, 25, 0, 34, 57, 83, 88, 135, 66, 18, 0, 17, 34, 60, 34, 55, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6706037067470454, y=-0.7354850884046508, z=0.05981538478311682, w=0.07598995311732698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.015555555555555555, z=0.09222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.11, z=0.01)>	COMP<62>
[1740779515.0886512]	Q_Header<(2621443, 32998, 257, 173, 250, 8, 58, 194, 61)>	Q_Data<(0, 0, 53, 0, 44, 0, 0, 0, 76, 91, 88, 103, 0, 108, 33, 0, 202, 218, 243, 186, 245, 253, 245, 159, 113, 177, 40, 143, 33, 15, 38, 2, 28, 22, 84, 166, 194, 232, 110, 49, 0, 38, 85, 99, 47, 80, 146, 26, 66, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6715849067832294, y=-0.7345135661391786, z=0.06012097911310379, w=0.07647876835402949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.01888888888888889, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.06)>	COMP<59>
[1740779515.0900505]	Q_Header<(2621443, 32999, 257, 173, 250, 8, 58, 195, 54)>	Q_Data<(0, 0, 20, 0, 54, 0, 0, 0, 91, 94, 85, 99, 0, 39, 0, 0, 161, 206, 253, 222, 239, 253, 222, 93, 111, 97, 83, 76, 26, 23, 13, 35, 65, 62, 143, 253, 253, 253, 131, 49, 23, 95, 121, 131, 123, 74, 151, 0, 91, 102, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6715849067832294, y=-0.7345135661391786, z=0.06012097911310379, w=0.07647876835402949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.01888888888888889, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.06)>	COMP<59>
[1740779515.1088977]	Q_Header<(2621443, 33000, 257, 173, 250, 8, 58, 196, 61)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 91, 28, 95, 90, 0, 0, 0, 111, 210, 161, 197, 194, 252, 253, 227, 139, 173, 86, 40, 56, 0, 21, 33, 62, 139, 143, 142, 253, 253, 253, 133, 38, 85, 158, 107, 138, 158, 124, 96, 117, 88, 127, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6729093300730656, y=-0.7332117716251916, z=0.06042451127186712, w=0.07708702801653351)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.1, z=-0.05)>	COMP<59>
[1740779515.1196127]	Q_Header<(2621443, 33001, 257, 173, 250, 8, 58, 197, 62)>	Q_Data<(0, 0, 24, 0, 51, 0, 0, 0, 86, 0, 85, 110, 23, 107, 85, 93, 222, 107, 123, 203, 250, 253, 224, 198, 230, 104, 47, 65, 25, 40, 38, 109, 221, 242, 69, 217, 230, 184, 93, 12, 99, 211, 210, 51, 215, 193, 75, 127, 79, 117, 35, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6729093300730656, y=-0.7332117716251916, z=0.06042451127186712, w=0.07708702801653351)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.1, z=-0.05)>	COMP<59>
[1740779515.128976]	Q_Header<(2621443, 33002, 257, 173, 250, 8, 58, 198, 65)>	Q_Data<(0, 0, 68, 0, 55, 0, 0, 65, 85, 0, 98, 97, 0, 118, 128, 116, 209, 122, 127, 196, 235, 253, 234, 222, 249, 136, 2, 31, 20, 27, 76, 121, 211, 246, 96, 126, 118, 69, 20, 0, 70, 180, 165, 178, 246, 190, 103, 88, 12, 67, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6729093300730656, y=-0.7332117716251916, z=0.06042451127186712, w=0.07708702801653351)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.1, z=-0.05)>	COMP<59>
[1740779515.1430228]	Q_Header<(2621443, 33003, 257, 173, 250, 8, 58, 199, 60)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 91, 43, 95, 91, 0, 0, 99, 34, 163, 115, 103, 156, 189, 238, 229, 200, 230, 174, 52, 54, 38, 30, 89, 154, 146, 173, 104, 40, 52, 46, 10, 33, 0, 71, 121, 202, 227, 127, 69, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6739561456557973, y=-0.7321841988124385, z=0.06066948096195097, w=0.07751533281858926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.022222222222222223, z=0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=0.01)>	COMP<61>
[1740779515.1486914]	Q_Header<(2621443, 33004, 257, 173, 250, 8, 58, 200, 61)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 11, 0, 85, 98, 103, 76, 0, 0, 98, 88, 79, 123, 131, 142, 169, 203, 225, 140, 30, 25, 0, 48, 72, 120, 96, 113, 94, 53, 59, 41, 31, 50, 27, 48, 107, 149, 189, 150, 73, 99, 26, 0, 38, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6739561456557973, y=-0.7321841988124385, z=0.06066948096195097, w=0.07751533281858926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.022222222222222223, z=0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=0.01)>	COMP<61>
[1740779515.1585975]	Q_Header<(2621443, 33005, 257, 173, 250, 8, 58, 201, 59)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 99, 100, 96, 110, 42, 0, 30, 64, 58, 90, 106, 189, 232, 245, 240, 82, 105, 101, 52, 40, 60, 68, 58, 48, 96, 42, 63, 45, 25, 37, 53, 112, 163, 123, 130, 165, 121, 101, 0, 0, 64, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6739561456557973, y=-0.7321841988124385, z=0.06066948096195097, w=0.07751533281858926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.022222222222222223, z=0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=0.01)>	COMP<61>
[1740779515.168683]	Q_Header<(2621443, 33006, 257, 173, 250, 8, 58, 202, 61)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 94, 103, 0, 60, 114, 0, 119, 22, 52, 63, 133, 253, 253, 236, 220, 155, 253, 168, 96, 75, 0, 36, 84, 129, 135, 82, 64, 60, 0, 44, 38, 128, 169, 118, 94, 149, 130, 77, 0, 41, 73, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6739561456557973, y=-0.7321841988124385, z=0.06066948096195097, w=0.07751533281858926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.022222222222222223, z=0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=0.01)>	COMP<61>
[1740779515.178742]	Q_Header<(2621443, 33007, 257, 173, 250, 8, 58, 203, 64)>	Q_Data<(0, 0, 39, 0, 63, 0, 0, 0, 0, 0, 82, 105, 122, 90, 101, 71, 191, 77, 65, 49, 149, 253, 253, 150, 157, 207, 253, 253, 179, 115, 65, 41, 107, 157, 139, 73, 82, 54, 0, 0, 21, 116, 135, 81, 59, 112, 102, 0, 5, 0, 43, 26, 60, 94, 55, 34, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.675042821717983, y=-0.7311336312260143, z=0.0607904747225236, w=0.07788016641158646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.021111111111111112, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=-0.04)>	COMP<63>
[1740779515.1886735]	Q_Header<(2621443, 33008, 257, 173, 250, 8, 58, 204, 64)>	Q_Data<(0, 0, 34, 0, 64, 0, 0, 0, 0, 0, 52, 65, 115, 121, 0, 120, 215, 122, 50, 48, 138, 253, 229, 57, 103, 172, 253, 253, 253, 169, 91, 81, 74, 112, 102, 86, 102, 0, 27, 0, 0, 82, 83, 44, 0, 41, 32, 52, 0, 4, 35, 103, 198, 215, 107, 0, 42, 45, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.675042821717983, y=-0.7311336312260143, z=0.0607904747225236, w=0.07788016641158646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.021111111111111112, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=-0.04)>	COMP<63>
[1740779515.1983852]	Q_Header<(2621443, 33009, 257, 173, 250, 8, 58, 205, 59)>	Q_Data<(0, 0, 52, 0, 64, 0, 0, 0, 0, 0, 0, 54, 114, 124, 0, 33, 207, 174, 28, 44, 107, 187, 151, 132, 206, 122, 253, 253, 253, 197, 102, 119, 38, 0, 65, 184, 84, 159, 95, 21, 35, 35, 52, 0, 0, 0, 59, 47, 0, 0, 0, 147, 253, 253, 117, 89, 78, 63, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.675042821717983, y=-0.7311336312260143, z=0.0607904747225236, w=0.07788016641158646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.021111111111111112, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=-0.04)>	COMP<63>
[1740779515.200961]	Q_Header<(2621443, 33010, 257, 173, 250, 8, 58, 206, 58)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 50, 117, 122, 0, 0, 247, 201, 59, 37, 66, 104, 93, 135, 211, 253, 253, 253, 253, 214, 99, 114, 35, 70, 122, 219, 167, 253, 181, 0, 74, 8, 27, 0, 0, 0, 44, 34, 0, 0, 0, 162, 253, 253, 127, 138, 93, 66, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.675042821717983, y=-0.7311336312260143, z=0.0607904747225236, w=0.07788016641158646)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.021111111111111112, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.11, z=-0.04)>	COMP<63>
[1740779515.2186964]	Q_Header<(2621443, 33011, 257, 173, 250, 8, 58, 207, 61)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 25, 105, 112, 114, 58, 0, 250, 187, 58, 29, 10, 61, 118, 105, 176, 253, 253, 253, 213, 197, 162, 105, 0, 39, 141, 223, 201, 253, 230, 43, 93, 25, 0, 0, 0, 0, 0, 20, 10, 0, 0, 125, 253, 253, 156, 147, 114, 53, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6764990236312006, y=-0.7297205274751566, z=0.061033834683435643, w=0.07830640989884793)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.01888888888888889, z=0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.1, z=-0.17)>	COMP<63>
