[1740779585.5991354]	Q_Header<(2621443, 40054, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 0, 17, 22, 2, 0, 27, 23, 30, 0, 31, 64, 40, 153, 219, 109, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 134, 161, 33, 0, 0, 0, 22, 0, 30, 0, 29, 118, 170, 253, 239, 253, 253, 253, 253, 253, 253, 253, 180, 91, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8156763486734653, y=0.5713518632095411, z=-0.05834978968361514, w=0.06945822244765067)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.07, z=-0.05)>	COMP<240>
[1740779587.5093117]	Q_Header<(2621443, 40245, 257, 173, 250, 8, 58, 191, 78)>	Q_Data<(0, 0, 9, 0, 54, 0, 0, 0, 0, 0, 0, 0, 69, 114, 132, 124, 218, 253, 243, 210, 231, 215, 161, 183, 153, 91, 19, 21, 161, 253, 253, 253, 166, 253, 253, 253, 253, 253, 253, 253, 184, 96, 38, 133, 79, 253, 253, 215, 148, 199, 117, 0, 0, 99, 198, 167, 59, 135, 253, 253, 196, 253, 192, 48, 220, 253, 146, 0, 0, 0, 64, 178, 124, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 149, 86, 100, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7990186511082465, y=0.5937555143213675, z=-0.06726136685671742, w=0.06707825968741601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.04)>	COMP<248>
[1740779587.519266]	Q_Header<(2621443, 40246, 257, 173, 250, 8, 58, 192, 73)>	Q_Data<(0, 0, 18, 0, 52, 0, 0, 0, 0, 0, 0, 0, 85, 132, 133, 50, 211, 253, 253, 229, 217, 225, 203, 180, 139, 125, 69, 0, 135, 253, 253, 200, 208, 253, 253, 253, 253, 253, 253, 253, 243, 164, 14, 107, 122, 174, 100, 248, 253, 136, 102, 0, 0, 160, 253, 253, 185, 103, 224, 197, 57, 219, 158, 77, 253, 253, 207, 0, 0, 24, 34, 57, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7990186511082465, y=0.5937555143213675, z=-0.06726136685671742, w=0.06707825968741601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.04)>	COMP<248>
[1740779587.529352]	Q_Header<(2621443, 40247, 257, 173, 250, 8, 58, 193, 74)>	Q_Data<(0, 0, 53, 0, 48, 0, 0, 0, 0, 0, 0, 0, 96, 130, 124, 0, 201, 253, 253, 204, 171, 239, 253, 224, 159, 158, 85, 57, 109, 204, 221, 137, 197, 253, 253, 253, 253, 253, 253, 253, 253, 174, 126, 110, 126, 173, 99, 253, 253, 174, 80, 31, 127, 179, 253, 253, 253, 191, 104, 81, 26, 120, 115, 72, 253, 253, 220, 58, 14, 0, 0, 29, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 137, 205, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7990186511082465, y=0.5937555143213675, z=-0.06726136685671742, w=0.06707825968741601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.04)>	COMP<248>
[1740779587.5393727]	Q_Header<(2621443, 40248, 257, 173, 250, 8, 58, 194, 76)>	Q_Data<(0, 0, 55, 0, 52, 0, 0, 0, 0, 0, 0, 0, 64, 111, 62, 32, 180, 253, 243, 158, 126, 220, 253, 253, 223, 250, 166, 96, 75, 114, 120, 158, 182, 241, 253, 253, 253, 253, 253, 168, 253, 253, 214, 119, 108, 162, 103, 224, 253, 154, 56, 104, 235, 137, 253, 253, 253, 172, 0, 0, 0, 50, 51, 93, 164, 253, 169, 102, 0, 24, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 239, 253, 170, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7990186511082465, y=0.5937555143213675, z=-0.06726136685671742, w=0.06707825968741601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.04)>	COMP<248>
[1740779587.549267]	Q_Header<(2621443, 40249, 257, 173, 250, 8, 58, 195, 74)>	Q_Data<(0, 0, 31, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 97, 137, 152, 146, 186, 227, 177, 192, 199, 212, 209, 253, 253, 207, 73, 41, 56, 73, 153, 178, 111, 237, 253, 253, 253, 253, 238, 253, 253, 249, 132, 154, 132, 73, 141, 196, 115, 0, 124, 253, 227, 253, 253, 187, 133, 27, 0, 0, 0, 0, 119, 119, 18, 148, 169, 105, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 253, 253, 237, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986863492636477, y=0.5942236203905604, z=-0.06695391449963484, w=0.06719804910127435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.03, z=-0.11)>	COMP<248>
[1740779587.5591884]	Q_Header<(2621443, 40250, 257, 173, 250, 8, 58, 196, 78)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 151, 149, 156, 253, 253, 253, 191, 149, 131, 231, 253, 203, 97, 101, 50, 38, 118, 129, 137, 253, 253, 253, 253, 236, 253, 253, 253, 211, 190, 239, 81, 60, 85, 107, 91, 154, 156, 229, 221, 253, 202, 123, 111, 0, 31, 0, 0, 0, 103, 165, 156, 238, 234, 170, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 164, 88, 217, 230, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986863492636477, y=0.5942236203905604, z=-0.06695391449963484, w=0.06719804910127435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.03, z=-0.11)>	COMP<248>
[1740779587.5692859]	Q_Header<(2621443, 40251, 257, 173, 250, 8, 58, 197, 87)>	Q_Data<(0, 0, 53, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 156, 191, 226, 242, 253, 253, 155, 238, 248, 146, 209, 196, 149, 144, 13, 0, 75, 52, 147, 253, 253, 253, 246, 194, 253, 253, 253, 142, 211, 253, 27, 22, 58, 0, 131, 236, 196, 186, 137, 166, 69, 128, 99, 46, 0, 0, 0, 0, 48, 165, 190, 253, 253, 26, 139, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 75, 0, 0, 0, 0, 0, 0, 132, 67, 0, 0, 90, 253, 253, 144, 77, 138, 77, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7986863492636477, y=0.5942236203905604, z=-0.06695391449963484, w=0.06719804910127435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.03, z=-0.11)>	COMP<248>
[1740779587.5794117]	Q_Header<(2621443, 40252, 257, 173, 250, 8, 58, 198, 92)>	Q_Data<(0, 0, 69, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 143, 222, 253, 218, 245, 253, 39, 245, 253, 93, 135, 148, 134, 150, 56, 26, 60, 111, 155, 234, 253, 253, 253, 218, 253, 227, 141, 59, 179, 249, 86, 0, 22, 0, 151, 248, 167, 89, 163, 191, 83, 110, 61, 38, 0, 0, 0, 0, 24, 188, 253, 253, 253, 50, 203, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 44, 61, 67, 0, 0, 0, 0, 37, 137, 47, 0, 0, 119, 253, 253, 199, 0, 21, 33, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984628034402103, y=0.5945441192716012, z=-0.0667115000886829, w=0.06726081710679649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.0)>	COMP<248>
[1740779587.589255]	Q_Header<(2621443, 40253, 257, 173, 250, 8, 58, 199, 87)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 253, 133, 201, 40, 177, 253, 168, 248, 211, 59, 123, 64, 61, 98, 123, 101, 168, 212, 253, 253, 190, 253, 205, 54, 9, 119, 170, 56, 0, 0, 0, 120, 184, 112, 87, 253, 253, 119, 73, 10, 0, 0, 0, 0, 0, 0, 181, 253, 253, 253, 253, 253, 94, 0, 48, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 88, 47, 0, 0, 0, 0, 0, 70, 46, 0, 0, 139, 253, 253, 144, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984628034402103, y=0.5945441192716012, z=-0.0667115000886829, w=0.06726081710679649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.0)>	COMP<248>
[1740779587.5991623]	Q_Header<(2621443, 40254, 257, 173, 250, 8, 58, 200, 75)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 253, 253, 161, 165, 172, 253, 253, 243, 253, 227, 70, 95, 73, 99, 141, 154, 142, 205, 121, 253, 220, 131, 199, 148, 0, 0, 65, 82, 26, 18, 0, 0, 60, 99, 52, 103, 253, 253, 130, 0, 93, 24, 0, 0, 0, 0, 0, 145, 222, 253, 253, 253, 163, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 209, 238, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7984628034402103, y=0.5945441192716012, z=-0.0667115000886829, w=0.06726081710679649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.0)>	COMP<248>
[1740779587.6093574]	Q_Header<(2621443, 40255, 257, 173, 250, 8, 58, 201, 70)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 232, 165, 133, 93, 232, 253, 253, 253, 253, 145, 111, 149, 125, 93, 143, 187, 194, 206, 140, 253, 205, 189, 51, 51, 0, 0, 14, 46, 15, 73, 61, 22, 0, 35, 0, 97, 253, 253, 98, 0, 85, 49, 0, 0, 0, 0, 0, 116, 149, 158, 253, 253, 156, 88, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7982423111709532, y=0.5948669188463153, z=-0.06640829137131038, w=0.06732384685896631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.012222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.05)>	COMP<244>
[1740779587.619089]	Q_Header<(2621443, 40256, 257, 173, 250, 8, 58, 202, 65)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 87, 132, 63, 51, 210, 253, 253, 253, 162, 253, 185, 248, 218, 93, 106, 143, 153, 154, 125, 253, 253, 253, 157, 0, 42, 0, 28, 0, 36, 120, 84, 59, 0, 0, 0, 59, 141, 151, 48, 0, 56, 0, 0, 0, 0, 0, 0, 75, 171, 189, 81, 220, 53, 88, 68, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7982423111709532, y=0.5948669188463153, z=-0.06640829137131038, w=0.06732384685896631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.012222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.05)>	COMP<244>
[1740779587.6291745]	Q_Header<(2621443, 40257, 257, 173, 250, 8, 58, 203, 68)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 82, 123, 59, 36, 148, 246, 253, 185, 191, 253, 218, 253, 253, 216, 253, 136, 129, 131, 170, 253, 253, 253, 207, 77, 79, 76, 67, 31, 0, 54, 121, 98, 39, 0, 0, 0, 63, 39, 50, 0, 0, 0, 0, 0, 0, 0, 0, 5, 120, 131, 0, 99, 0, 0, 64, 0, 0, 0, 0, 0, 0, 57, 71, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7982423111709532, y=0.5948669188463153, z=-0.06640829137131038, w=0.06732384685896631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.012222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.05)>	COMP<244>
[1740779587.6391807]	Q_Header<(2621443, 40258, 257, 173, 250, 8, 58, 204, 72)>	Q_Data<(0, 0, 46, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 42, 64, 25, 5, 82, 125, 115, 79, 167, 243, 201, 253, 253, 253, 253, 239, 112, 72, 198, 253, 225, 253, 253, 87, 131, 153, 172, 30, 157, 253, 253, 127, 47, 0, 20, 82, 73, 68, 25, 0, 0, 0, 0, 0, 0, 0, 0, 41, 9, 9, 0, 29, 10, 0, 0, 0, 0, 0, 0, 0, 18, 107, 200, 234, 119, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7982423111709532, y=0.5948669188463153, z=-0.06640829137131038, w=0.06732384685896631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.012222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.03, z=-0.05)>	COMP<244>
[1740779587.6490834]	Q_Header<(2621443, 40259, 257, 173, 250, 8, 58, 205, 79)>	Q_Data<(0, 0, 49, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 15, 0, 10, 21, 53, 52, 57, 61, 141, 197, 249, 253, 253, 253, 224, 169, 97, 188, 253, 173, 253, 253, 53, 178, 212, 246, 184, 188, 253, 253, 220, 10, 0, 70, 134, 153, 64, 80, 70, 0, 66, 0, 20, 0, 0, 64, 56, 0, 19, 0, 0, 0, 0, 0, 0, 0, 38, 109, 106, 116, 229, 253, 253, 184, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7979539528898879, y=0.5952611979910568, z=-0.06628254496240005, w=0.06738115068000888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.006666666666666667, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=-0.04)>	COMP<244>
[1740779587.6592247]	Q_Header<(2621443, 40260, 257, 173, 250, 8, 58, 206, 76)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 21, 11, 21, 13, 43, 49, 138, 187, 209, 190, 253, 253, 253, 83, 248, 234, 215, 253, 84, 253, 253, 179, 194, 211, 249, 253, 235, 253, 253, 253, 161, 74, 63, 127, 163, 65, 128, 118, 114, 163, 44, 80, 0, 0, 83, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 201, 215, 184, 253, 253, 253, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7979539528898879, y=0.5952611979910568, z=-0.06628254496240005, w=0.06738115068000888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.006666666666666667, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=-0.04)>	COMP<244>
[1740779587.669312]	Q_Header<(2621443, 40261, 257, 173, 250, 8, 58, 207, 79)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 14, 0, 0, 0, 11, 0, 23, 131, 167, 163, 126, 188, 253, 253, 253, 253, 253, 253, 253, 231, 252, 253, 231, 176, 188, 241, 253, 253, 253, 253, 253, 253, 151, 85, 81, 142, 135, 125, 126, 178, 204, 22, 69, 0, 0, 58, 63, 0, 0, 36, 111, 127, 72, 0, 22, 25, 129, 249, 247, 186, 253, 253, 253, 175, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 253, 253, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7979539528898879, y=0.5952611979910568, z=-0.06628254496240005, w=0.06738115068000888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.006666666666666667, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=-0.04)>	COMP<244>
