[1740779790.5308826]	Q_Header<(2621443, 60554, 257, 173, 250, 8, 58, 0, 84)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 245, 253, 153, 253, 253, 253, 253, 172, 200, 182, 143, 100, 253, 250, 205, 109, 33, 84, 119, 154, 253, 253, 253, 253, 50, 121, 253, 253, 125, 155, 165, 145, 185, 253, 253, 166, 89, 26, 56, 79, 86, 86, 195, 253, 253, 73, 45, 60, 32, 0, 90, 253, 253, 123, 105, 79, 0, 0, 0, 0, 64, 0, 225, 253, 253, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 215, 48, 177, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7188911143780738, y=-0.6893493161645412, z=0.04486202827881511, w=0.07733359160443366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.021111111111111112, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.06)>	COMP<170>
[1740779792.510867]	Q_Header<(2621443, 60751, 257, 173, 250, 8, 58, 197, 95)>	Q_Data<(0, 0, 34, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 10, 7, 26, 32, 37, 83, 180, 253, 209, 149, 144, 71, 124, 143, 251, 177, 253, 253, 253, 253, 241, 253, 241, 87, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 25, 21, 0, 0, 0, 0, 0, 37, 0, 0, 67, 219, 192, 253, 253, 188, 214, 156, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 0, 0, 135, 156, 165, 205, 30, 39, 117, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 253, 253, 253, 253, 253, 166, 132, 107, 142, 137, 151, 227, 253, 137, 71, 0, 0, 0, 0, 0, 128, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7144162031672374, y=-0.6939694344307125, z=0.04675291000650183, w=0.07635494832654541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.04)>	COMP<175>
[1740779792.5207796]	Q_Header<(2621443, 60752, 257, 173, 250, 8, 58, 198, 91)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 22, 0, 29, 15, 86, 109, 185, 253, 253, 212, 93, 199, 182, 225, 253, 253, 219, 253, 253, 253, 253, 253, 220, 222, 108, 55, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 189, 117, 244, 197, 106, 85, 93, 0, 157, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 131, 0, 45, 160, 151, 168, 34, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 161, 253, 253, 253, 253, 253, 118, 132, 160, 180, 200, 204, 244, 253, 148, 180, 52, 23, 129, 125, 175, 253, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7144162031672374, y=-0.6939694344307125, z=0.04675291000650183, w=0.07635494832654541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.04)>	COMP<175>
[1740779792.5309162]	Q_Header<(2621443, 60753, 257, 173, 250, 8, 58, 199, 99)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 0, 55, 68, 154, 192, 219, 253, 253, 103, 206, 216, 253, 253, 253, 253, 211, 218, 253, 253, 253, 220, 149, 167, 108, 68, 0, 0, 57, 73, 16, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 176, 119, 50, 0, 26, 23, 133, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 97, 122, 0, 103, 27, 26, 62, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 193, 253, 253, 253, 193, 205, 0, 67, 107, 30, 149, 140, 235, 253, 164, 205, 39, 0, 119, 160, 203, 253, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7144162031672374, y=-0.6939694344307125, z=0.04675291000650183, w=0.07635494832654541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.0, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.04)>	COMP<175>
[1740779792.5408714]	Q_Header<(2621443, 60754, 257, 173, 250, 8, 58, 200, 94)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 0, 58, 139, 195, 251, 151, 232, 227, 253, 253, 195, 253, 243, 253, 253, 100, 165, 203, 183, 253, 185, 75, 114, 91, 80, 24, 0, 55, 79, 13, 0, 0, 0, 0, 0, 0, 0, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 36, 0, 0, 0, 0, 34, 83, 120, 192, 253, 253, 253, 253, 253, 253, 253, 161, 0, 80, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 217, 68, 167, 126, 0, 0, 0, 68, 0, 0, 0, 74, 181, 253, 216, 159, 0, 0, 80, 200, 121, 253, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7143579050741246, y=-0.6940941640894518, z=0.046386876952865225, w=0.07598902869252264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0044444444444444444, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.02)>	COMP<177>
[1740779792.5507565]	Q_Header<(2621443, 60755, 257, 173, 250, 8, 58, 201, 79)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 89, 191, 188, 232, 196, 171, 250, 253, 253, 168, 232, 188, 236, 253, 253, 253, 134, 78, 144, 188, 170, 60, 62, 83, 35, 0, 27, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 253, 253, 178, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 199, 0, 0, 39, 0, 0, 0, 66, 0, 0, 0, 0, 0, 185, 74, 102, 0, 0, 61, 166, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7143579050741246, y=-0.6940941640894518, z=0.046386876952865225, w=0.07598902869252264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0044444444444444444, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.02)>	COMP<177>
[1740779792.560688]	Q_Header<(2621443, 60756, 257, 173, 250, 8, 58, 202, 67)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 12, 12, 122, 201, 215, 143, 223, 210, 186, 253, 253, 87, 253, 161, 253, 105, 253, 253, 126, 105, 136, 253, 253, 86, 36, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 253, 253, 142, 253, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 167, 0, 0, 0, 0, 0, 0, 109, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7143579050741246, y=-0.6940941640894518, z=0.046386876952865225, w=0.07598902869252264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0044444444444444444, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.02)>	COMP<177>
[1740779792.570697]	Q_Header<(2621443, 60757, 257, 173, 250, 8, 58, 203, 62)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 8, 16, 101, 178, 237, 253, 156, 253, 83, 206, 251, 203, 253, 253, 253, 253, 253, 253, 135, 122, 207, 253, 253, 134, 63, 52, 42, 0, 24, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 172, 209, 149, 134, 160, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 99, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7143579050741246, y=-0.6940941640894518, z=0.046386876952865225, w=0.07598902869252264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0044444444444444444, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.02)>	COMP<177>
[1740779792.5807624]	Q_Header<(2621443, 60758, 257, 173, 250, 8, 58, 204, 59)>	Q_Data<(0, 0, 28, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 11, 71, 76, 190, 171, 253, 161, 253, 146, 139, 236, 253, 253, 253, 253, 253, 253, 253, 108, 109, 202, 253, 253, 130, 74, 81, 56, 61, 133, 108, 35, 23, 35, 30, 57, 45, 0, 0, 59, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 59, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7142372312452354, y=-0.6942786280477313, z=0.04608179025723404, w=0.07562296440889135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.0)>	COMP<177>
[1740779792.5903866]	Q_Header<(2621443, 60759, 257, 173, 250, 8, 58, 205, 55)>	Q_Data<(0, 0, 39, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 32, 99, 130, 253, 253, 173, 231, 246, 145, 169, 245, 253, 253, 253, 253, 253, 253, 253, 129, 137, 168, 253, 253, 88, 68, 101, 47, 73, 202, 224, 116, 0, 85, 135, 150, 168, 60, 61, 166, 139, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7142372312452354, y=-0.6942786280477313, z=0.04608179025723404, w=0.07562296440889135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.0)>	COMP<177>
[1740779792.6006477]	Q_Header<(2621443, 60760, 257, 173, 250, 8, 58, 206, 58)>	Q_Data<(0, 0, 53, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 90, 134, 210, 253, 253, 253, 253, 144, 153, 171, 218, 253, 253, 253, 218, 253, 253, 250, 210, 221, 158, 183, 144, 71, 54, 82, 29, 0, 166, 210, 124, 58, 178, 253, 253, 253, 132, 64, 158, 143, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 46, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7142372312452354, y=-0.6942786280477313, z=0.04608179025723404, w=0.07562296440889135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.0)>	COMP<177>
[1740779792.610755]	Q_Header<(2621443, 60761, 257, 173, 250, 8, 58, 207, 64)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 160, 225, 253, 253, 253, 253, 253, 151, 122, 199, 177, 253, 253, 253, 253, 253, 253, 253, 210, 228, 108, 98, 76, 114, 127, 99, 0, 154, 237, 221, 253, 146, 233, 253, 253, 253, 171, 19, 149, 134, 0, 0, 0, 8, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 127, 76, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7141274884958286, y=-0.6944126868903455, z=0.04596051272114179, w=0.07550219686062735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.008888888888888889, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=-0.03)>	COMP<180>
[1740779792.620744]	Q_Header<(2621443, 60762, 257, 173, 250, 8, 58, 208, 70)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 76, 196, 253, 253, 253, 253, 253, 253, 144, 95, 201, 115, 218, 253, 253, 253, 253, 253, 253, 192, 202, 135, 77, 89, 108, 145, 108, 18, 253, 253, 253, 253, 253, 229, 253, 253, 253, 166, 181, 253, 253, 138, 84, 27, 99, 76, 0, 0, 0, 40, 27, 0, 0, 0, 0, 18, 41, 0, 0, 0, 0, 73, 116, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7141274884958286, y=-0.6944126868903455, z=0.04596051272114179, w=0.07550219686062735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.008888888888888889, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=-0.03)>	COMP<180>
[1740779792.6307776]	Q_Header<(2621443, 60763, 257, 173, 250, 8, 58, 209, 83)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 104, 189, 236, 253, 253, 253, 253, 253, 81, 81, 153, 82, 132, 253, 253, 253, 187, 253, 202, 152, 107, 67, 57, 0, 69, 109, 117, 53, 253, 253, 253, 253, 253, 248, 253, 249, 253, 132, 253, 253, 253, 252, 128, 89, 130, 84, 11, 0, 43, 116, 86, 0, 0, 0, 0, 30, 113, 73, 0, 0, 0, 42, 86, 0, 49, 94, 0, 0, 30, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7141274884958286, y=-0.6944126868903455, z=0.04596051272114179, w=0.07550219686062735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.008888888888888889, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=-0.03)>	COMP<180>
[1740779792.6408186]	Q_Header<(2621443, 60764, 257, 173, 250, 8, 58, 210, 77)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 159, 193, 129, 253, 253, 253, 253, 240, 168, 168, 109, 62, 51, 167, 220, 178, 222, 253, 123, 129, 57, 50, 0, 15, 45, 115, 97, 66, 253, 253, 253, 253, 253, 253, 205, 186, 250, 76, 253, 253, 253, 253, 135, 90, 93, 60, 0, 0, 79, 152, 115, 0, 0, 0, 0, 33, 142, 96, 0, 0, 0, 0, 23, 0, 103, 132, 11, 0, 88, 62, 48, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7139867137108931, y=-0.6945776031825922, z=0.04595930889248611, w=0.07531711444001044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.17, z=-0.04)>	COMP<174>
[1740779792.6507065]	Q_Header<(2621443, 60765, 257, 173, 250, 8, 58, 211, 75)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 222, 253, 253, 253, 253, 253, 253, 176, 174, 209, 125, 45, 62, 115, 147, 106, 121, 178, 127, 0, 17, 28, 35, 26, 133, 243, 186, 50, 253, 253, 253, 253, 196, 230, 157, 178, 243, 56, 253, 253, 253, 253, 123, 63, 0, 41, 0, 0, 78, 135, 91, 0, 0, 0, 0, 0, 134, 88, 0, 0, 0, 0, 0, 23, 73, 101, 0, 0, 63, 13, 47, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7139867137108931, y=-0.6945776031825922, z=0.04595930889248611, w=0.07531711444001044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.17, z=-0.04)>	COMP<174>
[1740779792.6607249]	Q_Header<(2621443, 60766, 257, 173, 250, 8, 58, 212, 65)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 253, 253, 253, 253, 253, 253, 253, 153, 143, 212, 115, 44, 64, 122, 127, 54, 85, 139, 106, 8, 0, 21, 40, 0, 184, 253, 253, 95, 252, 253, 253, 253, 99, 133, 145, 190, 205, 53, 253, 253, 253, 212, 81, 0, 0, 0, 0, 0, 42, 82, 38, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 85, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7139867137108931, y=-0.6945776031825922, z=0.04595930889248611, w=0.07531711444001044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.17, z=-0.04)>	COMP<174>
[1740779792.6706703]	Q_Header<(2621443, 60767, 257, 173, 250, 8, 58, 213, 62)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 236, 253, 253, 253, 253, 253, 217, 140, 93, 172, 85, 26, 117, 200, 184, 39, 58, 110, 67, 45, 0, 0, 27, 0, 192, 253, 253, 154, 135, 253, 253, 227, 26, 39, 136, 162, 125, 0, 155, 253, 253, 118, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7139867137108931, y=-0.6945776031825922, z=0.04595930889248611, w=0.07531711444001044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.17, z=-0.04)>	COMP<174>
