[1740779690.5697346]	Q_Header<(2621443, 50554, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 192, 253, 253, 230, 147, 210, 73, 38, 57, 9, 89, 253, 253, 142, 108, 138, 134, 145, 56, 0, 22, 0, 11, 65, 107, 137, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7513476884769513, y=-0.6533245863084718, z=0.044433884420082906, w=0.08166557328855897)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=0.09)>	COMP<169>
[1740779692.4800143]	Q_Header<(2621443, 50745, 257, 173, 250, 8, 58, 191, 72)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 12, 0, 0, 0, 17, 0, 40, 31, 0, 0, 0, 0, 0, 0, 29, 10, 23, 16, 21, 51, 0, 18, 12, 62, 24, 140, 253, 253, 253, 253, 221, 253, 253, 221, 253, 253, 253, 253, 195, 87, 96, 78, 0, 61, 123, 245, 253, 253, 253, 253, 188, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7637279625288215, y=-0.6390949808710373, z=0.03857396885784505, w=0.08239692714887789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=0.01)>	COMP<171>
[1740779692.4897652]	Q_Header<(2621443, 50746, 257, 173, 250, 8, 58, 192, 58)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27, 12, 0, 16, 0, 0, 0, 33, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 5, 0, 0, 38, 29, 168, 220, 154, 237, 253, 253, 253, 253, 253, 253, 253, 253, 139, 119, 132, 120, 53, 82, 164, 253, 253, 253, 253, 235, 191, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 231, 196, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7637279625288215, y=-0.6390949808710373, z=0.03857396885784505, w=0.08239692714887789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=0.01)>	COMP<171>
[1740779692.4999018]	Q_Header<(2621443, 50747, 257, 173, 250, 8, 58, 193, 56)>	Q_Data<(0, 0, 46, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 25, 0, 0, 24, 28, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 32, 0, 0, 0, 0, 47, 105, 142, 173, 217, 253, 253, 253, 253, 253, 253, 253, 253, 246, 73, 156, 148, 134, 115, 253, 253, 253, 253, 167, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 253, 253, 234, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7637279625288215, y=-0.6390949808710373, z=0.03857396885784505, w=0.08239692714887789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=0.01)>	COMP<171>
[1740779692.50998]	Q_Header<(2621443, 50748, 257, 173, 250, 8, 58, 194, 58)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 22, 0, 0, 20, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 20, 0, 0, 43, 28, 69, 78, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 179, 253, 230, 237, 161, 253, 253, 253, 153, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 149, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7639711510163508, y=-0.638789012266288, z=0.03869599023283266, w=0.08245785931318127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=-0.01)>	COMP<171>
[1740779692.519893]	Q_Header<(2621443, 50749, 257, 173, 250, 8, 58, 195, 50)>	Q_Data<(0, 0, 36, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 30, 30, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 253, 253, 139, 60, 217, 221, 250, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 253, 253, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7639711510163508, y=-0.638789012266288, z=0.03869599023283266, w=0.08245785931318127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=-0.01)>	COMP<171>
[1740779692.5300355]	Q_Header<(2621443, 50750, 257, 173, 250, 8, 58, 196, 61)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 11, 0, 0, 0, 42, 40, 21, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 185, 251, 236, 253, 225, 253, 253, 253, 253, 253, 218, 253, 253, 233, 116, 192, 203, 198, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 111, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7639711510163508, y=-0.638789012266288, z=0.03869599023283266, w=0.08245785931318127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=-0.01)>	COMP<171>
[1740779692.5410936]	Q_Header<(2621443, 50751, 257, 173, 250, 8, 58, 197, 51)>	Q_Data<(0, 0, 32, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 11, 0, 0, 0, 37, 41, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 102, 133, 200, 113, 253, 253, 253, 253, 253, 253, 253, 253, 253, 180, 253, 253, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 127, 0, 0, 0, 0, 0, 0, 84, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764164691112805, y=-0.6385535941231762, z=0.03875755422177565, w=0.08245898543876994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.05)>	COMP<168>
[1740779692.5499995]	Q_Header<(2621443, 50752, 257, 173, 250, 8, 58, 198, 66)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 23, 39, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 50, 59, 102, 66, 159, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 7, 33, 0, 105, 253, 233, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 170, 0, 0, 0, 0, 122, 0, 0, 0, 0, 81, 224, 253, 253, 120, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764164691112805, y=-0.6385535941231762, z=0.03875755422177565, w=0.08245898543876994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.05)>	COMP<168>
[1740779692.5600374]	Q_Header<(2621443, 50753, 257, 173, 250, 8, 58, 199, 79)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 38, 35, 25, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 59, 215, 253, 197, 253, 253, 210, 253, 253, 223, 253, 253, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 115, 148, 133, 47, 253, 227, 0, 97, 0, 0, 60, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 253, 253, 253, 0, 0, 64, 131, 48, 223, 251, 178, 0, 253, 253, 253, 214, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764164691112805, y=-0.6385535941231762, z=0.03875755422177565, w=0.08245898543876994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.05)>	COMP<168>
[1740779692.5700493]	Q_Header<(2621443, 50754, 257, 173, 250, 8, 58, 200, 78)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 24, 31, 24, 14, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 119, 162, 221, 253, 253, 253, 245, 253, 26, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 198, 226, 34, 253, 253, 233, 103, 253, 151, 0, 157, 153, 251, 249, 0, 0, 0, 0, 0, 0, 0, 97, 0, 202, 146, 168, 253, 253, 253, 131, 90, 232, 192, 253, 253, 253, 253, 209, 253, 253, 253, 244, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764164691112805, y=-0.6385535941231762, z=0.03875755422177565, w=0.08245898543876994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.05)>	COMP<168>
[1740779692.58006]	Q_Header<(2621443, 50755, 257, 173, 250, 8, 58, 201, 74)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 15, 29, 5, 25, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 188, 253, 181, 253, 227, 253, 148, 253, 253, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 75, 98, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 0, 195, 253, 253, 253, 60, 0, 0, 0, 0, 0, 158, 208, 20, 253, 253, 253, 253, 253, 253, 234, 224, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 185, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7644812363753987, y=-0.6381358344355124, z=0.03900227625100836, w=0.08264332088241834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.08)>	COMP<172>
[1740779692.5900304]	Q_Header<(2621443, 50756, 257, 173, 250, 8, 58, 202, 80)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 24, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 150, 189, 253, 196, 253, 136, 253, 236, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 100, 121, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 167, 32, 151, 253, 253, 253, 151, 0, 112, 218, 0, 0, 217, 243, 149, 253, 253, 253, 253, 253, 253, 220, 208, 253, 253, 253, 253, 253, 253, 253, 94, 137, 253, 130, 0, 126, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7644812363753987, y=-0.6381358344355124, z=0.03900227625100836, w=0.08264332088241834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.08)>	COMP<172>
[1740779692.6000435]	Q_Header<(2621443, 50757, 257, 173, 250, 8, 58, 203, 92)>	Q_Data<(0, 0, 35, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 21, 21, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 111, 127, 119, 167, 46, 188, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 32, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 79, 89, 128, 0, 115, 95, 164, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 0, 83, 156, 244, 253, 253, 253, 83, 150, 253, 146, 0, 172, 180, 121, 253, 253, 253, 253, 253, 253, 89, 162, 253, 253, 137, 253, 253, 244, 253, 0, 0, 143, 0, 0, 174, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7644812363753987, y=-0.6381358344355124, z=0.03900227625100836, w=0.08264332088241834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.005555555555555556, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.08)>	COMP<172>
[1740779692.6102104]	Q_Header<(2621443, 50758, 257, 173, 250, 8, 58, 204, 100)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 0, 3, 0, 4, 0, 10, 0, 20, 0, 21, 48, 25, 20, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 58, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 55, 77, 0, 0, 0, 0, 0, 64, 0, 87, 127, 0, 140, 226, 253, 253, 253, 170, 253, 253, 253, 105, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 34, 86, 253, 235, 253, 253, 253, 243, 136, 253, 165, 8, 165, 132, 0, 253, 253, 253, 253, 253, 133, 209, 109, 253, 253, 140, 112, 253, 90, 205, 42, 0, 55, 0, 116, 168, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7647126305315689, y=-0.6378200166856808, z=0.039245767533865335, w=0.08282504905669558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.005555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.0)>	COMP<172>
[1740779692.6201272]	Q_Header<(2621443, 50759, 257, 173, 250, 8, 58, 205, 101)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 16, 0, 23, 20, 22, 0, 27, 0, 31, 21, 30, 60, 35, 35, 22, 0, 14, 0, 12, 0, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 82, 89, 95, 0, 0, 170, 0, 253, 253, 247, 253, 178, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 47, 253, 253, 253, 253, 253, 253, 194, 249, 115, 198, 253, 253, 0, 203, 253, 253, 110, 253, 76, 215, 47, 253, 253, 246, 91, 108, 154, 253, 253, 103, 0, 0, 112, 0, 124, 86, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7647126305315689, y=-0.6378200166856808, z=0.039245767533865335, w=0.08282504905669558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.005555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.0)>	COMP<172>
[1740779692.6315947]	Q_Header<(2621443, 50760, 257, 173, 250, 8, 58, 206, 96)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 20, 21, 2, 0, 30, 31, 51, 25, 0, 32, 23, 59, 83, 62, 53, 0, 46, 43, 46, 49, 40, 44, 28, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 196, 84, 165, 252, 228, 201, 253, 253, 253, 253, 253, 253, 249, 253, 253, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 152, 253, 253, 253, 253, 253, 223, 131, 20, 253, 253, 253, 141, 253, 253, 253, 243, 159, 126, 100, 0, 241, 160, 249, 106, 0, 214, 253, 253, 111, 0, 0, 0, 0, 0, 131, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7647126305315689, y=-0.6378200166856808, z=0.039245767533865335, w=0.08282504905669558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.005555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.0)>	COMP<172>
[1740779692.6406472]	Q_Header<(2621443, 50761, 257, 173, 250, 8, 58, 207, 98)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 13, 12, 0, 0, 27, 41, 59, 25, 58, 96, 74, 96, 133, 89, 70, 44, 73, 82, 107, 98, 50, 68, 33, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 80, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 240, 253, 251, 253, 253, 253, 253, 253, 75, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 56, 157, 249, 253, 253, 183, 130, 0, 0, 253, 253, 253, 153, 253, 253, 196, 17, 0, 0, 0, 0, 148, 153, 70, 111, 0, 204, 253, 253, 0, 0, 0, 55, 0, 0, 54, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7649399523087356, y=-0.6375008219791545, z=0.03948904086362019, w=0.08306736416597695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0011111111111111111, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.04)>	COMP<173>
