[1740779755.5405748]	Q_Header<(2621443, 57054, 257, 173, 250, 8, 58, 0, 67)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 199, 237, 253, 230, 220, 182, 189, 101, 46, 79, 126, 238, 227, 253, 208, 226, 205, 118, 64, 173, 253, 188, 120, 253, 253, 253, 253, 253, 253, 229, 223, 201, 191, 179, 234, 125, 253, 253, 253, 253, 107, 87, 89, 87, 118, 117, 107, 0, 178, 213, 225, 234, 107, 98, 170, 253, 178, 27, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8297490186085253, y=-0.5498498645563961, z=0.027281928011622717, w=0.09185526097872973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.02666666666666667, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.11, z=-0.11)>	COMP<143>
[1740779757.4505253]	Q_Header<(2621443, 57245, 257, 173, 250, 8, 58, 191, 86)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 14, 46, 85, 98, 129, 253, 253, 253, 171, 253, 253, 186, 186, 252, 152, 174, 216, 253, 253, 253, 250, 52, 127, 57, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 80, 204, 253, 202, 69, 253, 253, 253, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 158, 139, 91, 179, 253, 231, 253, 253, 253, 73, 0, 0, 32, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 222, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8254865839848086, y=-0.5568143516224332, z=0.0298456886926855, w=0.08740087159084997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.04111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.08)>	COMP<143>
[1740779757.4605005]	Q_Header<(2621443, 57246, 257, 173, 250, 8, 58, 192, 82)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 22, 0, 0, 70, 157, 168, 175, 253, 253, 253, 179, 253, 253, 253, 253, 253, 144, 232, 149, 253, 233, 253, 166, 113, 79, 0, 0, 0, 0, 0, 42, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 159, 137, 0, 123, 131, 186, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 241, 227, 149, 122, 0, 164, 253, 225, 173, 152, 46, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 107, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8254865839848086, y=-0.5568143516224332, z=0.0298456886926855, w=0.08740087159084997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.04111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.08)>	COMP<143>
[1740779757.47052]	Q_Header<(2621443, 57247, 257, 173, 250, 8, 58, 193, 74)>	Q_Data<(0, 0, 50, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 17, 0, 20, 126, 223, 204, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 174, 121, 172, 186, 253, 100, 117, 0, 32, 28, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 36, 70, 0, 0, 53, 108, 171, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 103, 102, 107, 107, 95, 0, 117, 247, 152, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 130, 234, 253, 253, 253, 253, 253, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8254865839848086, y=-0.5568143516224332, z=0.0298456886926855, w=0.08740087159084997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.04111111111111111, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.08)>	COMP<143>
[1740779757.4805598]	Q_Header<(2621443, 57248, 257, 173, 250, 8, 58, 194, 74)>	Q_Data<(0, 0, 63, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 18, 65, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 168, 97, 143, 156, 206, 132, 74, 4, 54, 53, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 212, 253, 253, 253, 253, 253, 244, 253, 253, 0, 0, 0, 85, 31, 0, 0, 145, 35, 0, 0, 34, 0, 0, 0, 0, 0, 53, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 221, 253, 213, 253, 253, 48, 172, 49, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8252559203261762, y=-0.5571286177603237, z=0.030700667696477082, w=0.08728022824246964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.03777777777777778, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.13)>	COMP<147>
[1740779757.4904492]	Q_Header<(2621443, 57249, 257, 173, 250, 8, 58, 195, 70)>	Q_Data<(0, 0, 32, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 22, 107, 240, 253, 253, 253, 253, 253, 253, 253, 253, 180, 253, 253, 253, 253, 236, 155, 202, 147, 184, 235, 164, 0, 66, 67, 20, 0, 0, 0, 0, 7, 0, 0, 58, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 249, 253, 253, 253, 253, 236, 113, 202, 23, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 205, 192, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8252559203261762, y=-0.5571286177603237, z=0.030700667696477082, w=0.08728022824246964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.03777777777777778, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.13)>	COMP<147>
[1740779757.5004308]	Q_Header<(2621443, 57250, 257, 173, 250, 8, 58, 196, 65)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 26, 22, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 253, 253, 253, 253, 251, 253, 225, 125, 176, 253, 191, 51, 76, 74, 0, 0, 0, 0, 0, 21, 27, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 143, 59, 135, 253, 253, 253, 96, 199, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 253, 119, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8252559203261762, y=-0.5571286177603237, z=0.030700667696477082, w=0.08728022824246964)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.03777777777777778, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.13)>	COMP<147>
[1740779757.5105004]	Q_Header<(2621443, 57251, 257, 173, 250, 8, 58, 197, 65)>	Q_Data<(0, 0, 43, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 20, 68, 99, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 237, 123, 142, 244, 184, 125, 69, 53, 17, 0, 22, 68, 40, 32, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 132, 253, 200, 69, 129, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.825017659314587, y=-0.5574377659628708, z=0.03131124208244308, w=0.08734188580892017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.03333333333333333, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=0.05)>	COMP<147>
[1740779757.5203683]	Q_Header<(2621443, 57252, 257, 173, 250, 8, 58, 198, 51)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 16, 103, 194, 136, 253, 253, 253, 253, 207, 253, 253, 199, 182, 253, 253, 253, 253, 253, 253, 253, 202, 191, 188, 148, 190, 167, 138, 104, 41, 0, 65, 159, 150, 46, 90, 0, 159, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.825017659314587, y=-0.5574377659628708, z=0.03131124208244308, w=0.08734188580892017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.03333333333333333, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=0.05)>	COMP<147>
[1740779757.530536]	Q_Header<(2621443, 57253, 257, 173, 250, 8, 58, 199, 61)>	Q_Data<(0, 0, 51, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 33, 122, 253, 242, 253, 253, 253, 253, 229, 253, 252, 154, 134, 253, 253, 253, 241, 239, 253, 253, 160, 253, 253, 53, 201, 182, 189, 161, 0, 0, 56, 160, 165, 74, 155, 109, 253, 239, 23, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 65, 0, 0, 38, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.825017659314587, y=-0.5574377659628708, z=0.03131124208244308, w=0.08734188580892017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.03333333333333333, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=0.05)>	COMP<147>
[1740779757.5409968]	Q_Header<(2621443, 57254, 257, 173, 250, 8, 58, 200, 60)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 81, 163, 246, 253, 253, 253, 253, 253, 253, 253, 206, 114, 156, 253, 253, 253, 253, 253, 253, 253, 116, 253, 253, 67, 213, 186, 138, 157, 8, 0, 110, 167, 151, 115, 189, 165, 253, 253, 63, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8247004858500785, y=-0.5578569005824243, z=0.03186009869847106, w=0.08746268474120504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.02666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.16)>	COMP<145>
[1740779757.5504646]	Q_Header<(2621443, 57255, 257, 173, 250, 8, 58, 201, 72)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 46, 136, 218, 208, 231, 240, 253, 253, 210, 253, 253, 218, 86, 105, 253, 253, 253, 218, 250, 247, 151, 144, 219, 184, 121, 192, 144, 26, 97, 28, 68, 233, 253, 134, 192, 237, 211, 253, 253, 56, 124, 202, 101, 0, 0, 0, 0, 22, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8247004858500785, y=-0.5578569005824243, z=0.03186009869847106, w=0.08746268474120504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.02666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.16)>	COMP<145>
[1740779757.5604205]	Q_Header<(2621443, 57256, 257, 173, 250, 8, 58, 202, 65)>	Q_Data<(0, 0, 54, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 205, 253, 239, 160, 253, 253, 253, 248, 253, 253, 253, 61, 49, 118, 187, 236, 119, 185, 198, 127, 126, 119, 76, 126, 125, 57, 109, 70, 0, 91, 253, 253, 253, 253, 245, 253, 253, 253, 68, 223, 253, 198, 53, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 93, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8247004858500785, y=-0.5578569005824243, z=0.03186009869847106, w=0.08746268474120504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.02666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.16)>	COMP<145>
[1740779757.5704942]	Q_Header<(2621443, 57257, 257, 173, 250, 8, 58, 203, 70)>	Q_Data<(0, 0, 30, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 127, 243, 253, 253, 182, 253, 231, 253, 212, 253, 253, 248, 53, 51, 110, 155, 142, 89, 208, 253, 225, 99, 32, 91, 101, 71, 66, 35, 65, 32, 125, 253, 253, 253, 253, 253, 186, 253, 253, 91, 253, 253, 250, 60, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 39, 0, 53, 27, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8247004858500785, y=-0.5578569005824243, z=0.03186009869847106, w=0.08746268474120504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.02666666666666667, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.16)>	COMP<145>
[1740779757.5805242]	Q_Header<(2621443, 57258, 257, 173, 250, 8, 58, 204, 63)>	Q_Data<(0, 0, 42, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 137, 242, 253, 253, 253, 253, 253, 253, 188, 237, 233, 183, 55, 23, 68, 61, 40, 63, 112, 187, 159, 66, 35, 77, 70, 59, 127, 152, 88, 56, 171, 253, 253, 253, 253, 253, 253, 253, 238, 121, 253, 253, 253, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 58, 62, 0, 0, 0, 0, 48, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8242161646898006, y=-0.5584699279407344, z=0.032470601274805534, w=0.0878903493152631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.013333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.19)>	COMP<144>
[1740779757.5901577]	Q_Header<(2621443, 57259, 257, 173, 250, 8, 58, 205, 60)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 127, 189, 249, 253, 253, 253, 253, 253, 253, 181, 122, 111, 46, 0, 52, 82, 73, 0, 0, 80, 73, 43, 72, 47, 48, 10, 162, 174, 161, 76, 165, 253, 253, 253, 253, 253, 253, 253, 253, 133, 196, 253, 203, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 87, 0, 0, 0, 0, 0, 32, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8242161646898006, y=-0.5584699279407344, z=0.032470601274805534, w=0.0878903493152631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.013333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.19)>	COMP<144>
[1740779757.6004286]	Q_Header<(2621443, 57260, 257, 173, 250, 8, 58, 206, 62)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 154, 187, 253, 253, 229, 129, 234, 253, 235, 79, 39, 33, 22, 43, 79, 153, 121, 38, 24, 49, 35, 21, 63, 26, 0, 50, 157, 138, 170, 89, 114, 253, 253, 253, 208, 253, 253, 253, 247, 118, 119, 216, 121, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8242161646898006, y=-0.5584699279407344, z=0.032470601274805534, w=0.0878903493152631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.013333333333333334, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.19)>	COMP<144>
[1740779757.610469]	Q_Header<(2621443, 57261, 257, 173, 250, 8, 58, 207, 60)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 217, 253, 253, 253, 203, 249, 253, 253, 237, 116, 39, 39, 20, 55, 118, 188, 141, 41, 0, 0, 0, 0, 35, 0, 0, 66, 135, 98, 129, 71, 57, 149, 225, 175, 61, 253, 253, 253, 174, 64, 66, 124, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 22, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8238390400024881, y=-0.5589508022183127, z=0.032775341864078836, w=0.08825538982394412)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.0022222222222222222, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.06, z=0.05)>	COMP<144>
